,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
10,Andrés Palop,Sevilla,39,GK,13,1170,-,-,1,-,-,64.1,0.3,1,7.51,-,0.1,-,-,2.5,0.1,-,-,-,-,0.2,-,-,-,32.5,-,10.6,-,LaLiga,2011/2012
11,Álex Menéndez,Sporting Gijon,21,M(L),2,180,-,-,1,-,1.5,61.4,3.5,-,7.50,6.5,4,1.5,-,1,2.5,0.5,-,1,0.5,2.5,-,-,0.5,41.5,0.5,5.5,-,LaLiga,2011/2012
12,Xabi Alonso,Real Madrid,31,M(C),35(1),3143,1,9,13,-,0.6,88.1,1.4,1,7.48,3,2.3,1.7,0.1,0.9,1.6,0.2,-,1.8,0.1,1,-,0.5,0.3,78,0.7,9.3,0.2,LaLiga,2011/2012
13,Javi Fuego,Rayo Vallecano,28,M(C),31,2743,-,-,8,-,0.4,76.1,1.6,3,7.48,4.4,7.1,1.5,-,1.4,1.3,0.3,-,0.5,0.2,1.6,-,0.8,0.8,50.1,0.1,3.5,-,LaLiga,2011/2012
14,Emiliano Armenteros,Rayo Vallecano,26,AM(CLR),12(1),996,2,2,1,-,1.2,69.5,1.7,1,7.47,3.1,3.7,1.7,-,0.6,1.2,0.1,-,1.4,0.8,1,0.3,1.3,0.8,30.8,1.4,1.6,0.2,LaLiga,2011/2012
15,Jesús Navas,Sevilla,27,M(R),37,3330,5,12,5,-,2.2,75.1,0.4,3,7.46,1.8,2.4,0.8,-,0.3,0.2,-,-,2.5,1.1,1.8,0.2,1.2,1.2,36.5,2.2,1.4,0.3,LaLiga,2011/2012
16,Cesc Fàbregas,Barcelona,25,FW,23(5),1947,9,8,6,-,1.6,86.9,0.1,2,7.44,1.4,0.9,0.9,-,0.3,0.5,0.2,-,1.4,1,1.8,0.3,1.4,1.1,62.5,0.3,2.6,0.7,LaLiga,2011/2012
17,Dani Alves,Barcelona,29,M(CR),29(4),2676,2,11,6,2,1.1,84.5,0.5,1,7.43,3.4,2,1.8,0.2,1.1,0.8,0.2,-,1.6,1.1,1.5,0.4,1.5,1.2,71.4,1.1,2.8,0.2,LaLiga,2011/2012
18,Andrés Iniesta,Barcelona,28,M(CL),21(6),1867,2,9,3,-,1.8,89.7,0.1,2,7.43,1.1,1.1,0.8,-,0.1,0.6,-,-,1.2,1.9,2,0.1,1.5,1.2,57.7,0.1,2.2,0.6,LaLiga,2011/2012
19,Alexis Sánchez,Barcelona,24,FW,20(5),1681,12,5,4,-,1.8,80.8,0.4,1,7.43,1.1,1.2,0.9,-,0.2,0.4,0.1,-,1,0.9,1.9,0.5,2,2.2,27.4,0.3,0.5,0.3,LaLiga,2011/2012
20,Nacho,Real Betis,32,D(L),37,3317,1,-,8,-,0.1,73.1,1.8,4,7.42,4.1,5.5,1.9,0.4,2.9,1.2,0.3,-,0.9,0.7,1.6,0.1,0.8,0.4,46.4,0.5,1.3,0.2,LaLiga,2011/2012
21,Éver Banega,Valencia,24,M(C),13,1065,-,1,3,-,1.8,85.3,0.1,1,7.42,2.8,2.1,1.2,-,0.2,1.1,0.1,-,2,2.2,2.5,-,3.1,1.2,76.2,0.8,6.2,0.8,LaLiga,2011/2012
22,Javier Mascherano,Barcelona,28,M(C),30(1),2738,-,-,4,1,0.1,88.7,0.7,-,7.42,3.6,3.5,0.9,1.1,2.1,0.7,0.3,-,0.1,0.4,1.3,-,0.3,0.4,67.2,-,7.2,-,LaLiga,2011/2012
23,Asier Riesgo,Osasuna,29,GK,1,45,-,-,-,-,-,50,-,-,7.42,-,-,-,-,4,-,-,-,-,-,-,-,-,-,18,-,6,-,LaLiga,2011/2012
24,Mario Fernández,Racing Santander,24,GK,12(1),1126,-,-,2,-,-,43.9,0.2,1,7.42,-,-,-,-,1.2,0.2,-,-,-,-,0.2,-,-,-,26.3,-,8.4,-,LaLiga,2011/2012
25,Xavi,Barcelona,32,DMC,27(5),2256,10,7,3,-,1.2,92.4,-,2,7.41,0.9,1,0.2,-,0.2,0.2,-,-,2,0.5,0.9,-,0.8,0.7,90.9,0.8,6.9,0.6,LaLiga,2011/2012
26,Sergio Busquets,Barcelona,24,DMC,28(3),2439,1,1,9,-,0.2,91.6,0.8,-,7.41,2.5,2.7,1,0.2,1.5,0.5,0.2,-,0.6,0.7,2.5,-,0.7,0.6,72.6,-,4.5,0.1,LaLiga,2011/2012
27,Ángel Di María,Real Madrid,24,FW,16(7),1351,5,15,5,1,2.1,74.8,-,2,7.40,1.3,1,0.8,-,-,0.8,-,-,1.9,1,1.6,-,1.4,1.6,28.1,1,2.1,0.6,LaLiga,2011/2012
28,Thiago,Barcelona,21,M(C),20(7),1820,2,3,2,1,0.9,92.7,0.4,1,7.40,2.4,1.6,1.1,-,0.6,0.4,-,-,1.2,1.4,1.4,0.1,1.4,0.8,73.1,0.4,3.6,0.3,LaLiga,2011/2012
29,Raúl García,Osasuna,26,FW,30(3),2572,11,8,10,1,2.6,58.9,3.3,6,7.40,3,2.4,2.4,-,0.6,0.6,0.2,-,1.4,0.3,2.4,0.2,1.5,1.1,33.8,0.2,1.1,0.2,LaLiga,2011/2012
30,Sergio Ramos,Real Madrid,26,D(CR),34,3055,3,4,11,1,0.7,86,1.9,1,7.39,2.3,2.3,2,0.7,4.4,0.3,0.5,-,0.6,0.2,1.1,0.1,0.4,0.5,58.2,0.2,5.8,0.1,LaLiga,2011/2012
31,Karim Benzema,Real Madrid,25,FW,26(8),2258,21,7,-,-,2.9,81.8,0.4,4,7.39,0.8,0.3,0.7,-,0.4,0.3,0.1,-,1.2,0.5,0.6,0.7,1.6,1.2,26.7,0.1,0.9,0.3,LaLiga,2011/2012
32,Filipe Luís,Atletico,27,D(L),36,3240,-,3,8,-,0.5,78.6,0.5,3,7.38,3.8,4.5,1.3,0.1,1.9,0.4,0.3,-,1.1,0.8,1.2,0.1,0.8,0.5,37.9,1,1.4,0.1,LaLiga,2011/2012
33,Mesut Özil,Real Madrid,24,M(CLR),30(5),2591,4,17,5,1,0.9,87.1,0.1,4,7.37,1.3,0.7,0.9,-,0.1,0.8,-,-,2.9,1.1,1.4,0.4,1.9,1.8,46.8,1.3,2.1,0.6,LaLiga,2011/2012
34,Sergio,Osasuna,35,DMC,20,1699,1,1,2,-,0.4,65.2,2.9,1,7.35,2.2,4.3,0.8,0.6,7,0.7,0.7,-,0.3,0.3,1.2,-,0.3,0.2,33.2,0.1,4.1,-,LaLiga,2011/2012
35,Javi Martínez,Athletic Bilbao,24,M(C),30(1),2561,4,1,10,3,0.8,84.3,2.4,1,7.34,3.1,5.2,1.6,0.3,3.1,0.9,0.6,-,0.3,0.2,1.8,0.1,0.6,0.3,54,-,5.6,0.1,LaLiga,2011/2012
36,David Zurutuza,Real Sociedad,26,M(CL),30(3),2530,3,2,4,-,0.9,80.3,1.7,1,7.32,2.4,4.9,1.8,-,0.7,0.5,0.2,-,1.1,0.4,2.1,0.2,1.4,1.6,42.2,0.8,1.8,0.2,LaLiga,2011/2012
37,Gonzalo Higuaín,Real Madrid,25,FW,18(17),1716,22,7,4,-,1.7,84.8,0.2,4,7.31,0.6,0.5,0.9,-,0.1,0.1,0.1,-,0.8,0.7,0.5,1.1,1.3,0.8,18.7,0.1,1,0.1,LaLiga,2011/2012
38,Chico Flores,Mallorca,25,D(C),33,2916,-,2,14,-,0.2,71,1.9,1,7.30,2.9,5.5,1.9,0.5,4.1,0.8,0.6,-,0.2,0.3,1,-,0.3,0.2,33.7,0.1,1.9,-,LaLiga,2011/2012
39,Jaume Costa,Villarreal,24,M(L),6,540,-,-,2,-,0.2,75.3,1,1,7.30,4,4.7,1.2,0.3,2,0.2,0.3,-,0.7,0.3,1,-,0.3,0.7,39.2,0.7,1.3,0.3,LaLiga,2011/2012
40,Apoño,Real Zaragoza,28,M(C),16(1),1383,5,1,4,-,1.6,75,1.1,1,7.29,1.6,4.4,0.3,-,0.5,1,0.2,-,1.3,0.2,1.8,-,0.8,1,50.6,0.6,6.8,0.1,LaLiga,2011/2012
41,Alejandro Gálvez,Sporting Gijon,23,M(C),11(1),983,2,-,8,-,0.6,69.8,2.3,2,7.29,4.9,4.3,3,0.7,3.2,1.7,0.5,-,0.2,0.3,0.3,-,0.3,0.3,29.5,-,2.5,-,LaLiga,2011/2012
42,Asier Illarramendi,Real Sociedad,22,M(C),16(2),1411,-,1,3,1,1,79.8,0.8,-,7.29,3.4,5.2,1.5,-,1.2,0.7,0.3,-,0.8,0.1,1.6,-,1.2,0.4,41.9,0.7,3,0.1,LaLiga,2011/2012
43,Leonardo Ponzio,Real Zaragoza,30,M(C),16,1393,1,1,5,-,1.3,70.4,1.6,-,7.29,3.9,5.3,2.4,0.3,1.2,1.5,0.4,-,0.7,0.4,1.1,-,1.3,0.9,46.8,0.2,3.7,0.1,LaLiga,2011/2012
44,Carlos Martínez,Real Sociedad,26,D(R),19(2),1687,-,2,2,1,0.2,68.1,0.8,1,7.28,3.2,5.1,0.6,0.5,1.8,0.6,0.2,-,1,0.7,1.8,-,0.6,0.7,32.8,0.9,2.6,-,LaLiga,2011/2012
45,Gabi,Atletico,29,M(C),30(1),2624,2,5,12,1,1.4,81.4,0.5,2,7.28,3.4,3.4,2.8,-,0.5,1,0.1,1,2.1,0.2,1.2,-,1.3,1.2,54.2,1.7,5.8,0.1,LaLiga,2011/2012
46,Emir Spahic,Sevilla,32,D(C),22,1925,-,-,12,-,0.6,73.4,2.7,3,7.28,2.4,4,1.4,1.1,4.9,0.3,0.8,-,-,0.3,1.1,-,0.3,0.3,44.2,-,3.7,-,LaLiga,2011/2012
47,Míchel,Getafe,27,M(C),19(3),1609,1,1,11,1,0.5,77.6,2.2,2,7.27,3.5,5.1,2.2,-,1.5,0.9,0.4,-,0.4,0.1,0.7,-,0.7,0.7,37.5,-,3,-,LaLiga,2011/2012
48,Álvaro Cejudo,Osasuna,28,M(LR),28(6),2387,4,7,4,1,1.6,71.4,0.7,5,7.26,1.9,3.3,1.4,-,0.2,0.4,0.1,-,1.9,0.8,1.9,0.2,1.6,1.6,22.6,1.9,0.6,0.1,LaLiga,2011/2012
49,Juan Valera,Getafe,28,D(R),30,2678,1,2,11,-,0.4,65.6,4.4,2,7.26,2.5,3.1,1.5,0.6,3.1,0.3,0.3,-,0.5,0.3,1.7,0.1,0.6,0.7,30.3,0.7,1.2,-,LaLiga,2011/2012
50,Gonzalo Castro,Mallorca,28,FW,30(5),2545,6,9,7,-,1.9,77.5,0.3,4,7.25,2.2,1.9,1.1,-,0.3,0.5,0.1,-,2,1.1,0.7,0.1,1.4,1.2,25.1,1.8,1.1,0.1,LaLiga,2011/2012
51,Roberto Fernández,Granada,33,GK,22,1980,-,-,6,-,-,58.3,0.5,5,7.25,-,-,-,-,2.1,0.1,-,-,0.1,-,0.2,-,-,-,39.9,-,14.3,-,LaLiga,2011/2012
52,Fernando Amorebieta,Athletic Bilbao,27,D(CL),27(1),2339,3,1,9,2,0.3,73.3,2.4,2,7.25,2.1,4.9,1.7,0.5,4.2,0.4,0.8,-,0.2,0.2,1,-,0.2,0.2,46.5,0.1,4.9,-,LaLiga,2011/2012
53,Gustavo Cabral,Levante,27,D(C),15(1),1366,1,1,5,-,0.4,76.7,1.7,-,7.25,2.6,4.4,0.9,0.8,4.9,0.5,0.6,-,0.1,0.2,0.2,-,0.4,0.2,20.1,-,1.7,0.1,LaLiga,2011/2012
54,Juanfran,Levante,36,D(CL),29,2587,-,3,10,2,0.2,66.8,1.5,1,7.25,3.3,4.2,1.2,0.1,1.9,1,0.3,-,0.6,0.5,1.4,0.1,0.5,0.7,29.8,0.3,1.8,0.1,LaLiga,2011/2012
55,Michu,Rayo Vallecano,26,FW,37,3285,15,3,9,1,2.4,68.4,4.1,1,7.24,1.7,1.6,2.1,-,1.3,0.3,0.2,-,1.1,0.3,0.9,0.3,1.2,1,30,0.1,0.7,0.1,LaLiga,2011/2012
56,Javi López,Espanyol,26,DMC,26(3),2286,1,3,10,1,0.6,76.1,1.5,2,7.24,4.1,3.9,2.2,0.4,2,1.2,0.3,-,0.6,0.6,1.9,0.1,0.7,1,33.5,0.4,1.4,0.1,LaLiga,2011/2012
57,Fernando Navarro,Sevilla,30,D(CL),35,3043,-,1,11,1,0.1,79.3,1.4,1,7.23,4,3.4,1.8,0.2,1.4,0.9,0.3,-,0.6,0.5,1.6,-,0.6,0.4,44.1,0.4,2.7,0.1,LaLiga,2011/2012
58,Beñat Etxebarria,Real Betis,25,M(C),30(5),2648,6,5,11,-,2.2,81.4,0.2,4,7.23,2,2.7,1.2,-,0.9,0.7,0.1,-,1.5,0.4,1.1,-,1,0.8,50.6,1.2,5.1,0.4,LaLiga,2011/2012
59,Jesús Gámez,Malaga,27,D(LR),24(1),2155,-,5,3,-,0.3,80.4,0.6,-,7.22,3.4,4.6,1,0.2,1.3,0.8,0.2,-,1,0.3,1,-,0.6,0.3,43.4,1,2.1,0.1,LaLiga,2011/2012
60,Javad Nekounam,Osasuna,32,M(CR),28(3),2507,5,-,11,-,1.5,76.2,1.1,2,7.22,3.3,3.8,1.9,0.1,2.3,0.8,0.4,-,0.4,0.2,0.9,0.1,0.6,0.4,36.3,-,5,-,LaLiga,2011/2012
61,Antoine Griezmann,Real Sociedad,21,FW,28(7),2621,7,4,5,-,2.7,73,0.9,5,7.21,2.3,2.9,1.1,-,0.2,0.7,-,-,1.2,0.9,0.9,0.4,1.4,0.9,26.5,0.9,0.9,0.1,LaLiga,2011/2012
62,Arda Turan,Atletico,25,AM(CLR),24(9),2167,3,6,10,-,1.4,83.2,0.5,3,7.21,3.4,2.2,1.4,-,0.2,0.6,0.1,-,1.2,0.9,1.4,0.3,1.9,1.2,35.1,0.5,1.3,0.2,LaLiga,2011/2012
63,Pepe,Real Madrid,29,D(C),29,2550,1,-,9,1,0.5,85.4,1.2,-,7.21,2.4,2.1,1,1,4.2,0.9,0.6,-,0.3,0.3,1.3,0.2,0.4,0.2,49.8,-,6.8,-,LaLiga,2011/2012
64,Valdo,Levante,31,FW,32(2),2852,6,6,9,-,0.8,69.8,2.5,4,7.20,1.7,2.4,1.3,-,0.6,0.5,0.2,-,1,1.3,2,0.3,2.6,1.8,27,0.6,0.7,-,LaLiga,2011/2012
65,Isco,Malaga,20,FW,29(3),2520,5,4,5,2,1.9,86.6,0.3,4,7.20,2,1.5,1.2,-,0.2,0.7,-,-,1.3,2,2.4,0.2,3,1.9,45.8,0.6,1.9,0.3,LaLiga,2011/2012
66,Javi Venta,Levante,37,D(R),25(1),2225,-,2,8,-,0.1,72.8,0.3,2,7.20,4.5,4.6,0.8,0.1,1.5,1.5,0.2,1,0.6,0.5,0.5,-,0.8,0.5,31.7,0.5,1.3,-,LaLiga,2011/2012
67,Radamel Falcao,Atletico,26,FW,33(1),2942,24,3,7,-,3.6,76.6,1.6,4,7.20,0.6,0.3,1.7,-,0.7,0.2,0.1,-,1,0.5,1.9,1.2,2.8,1.9,21,-,0.4,0.1,LaLiga,2011/2012
68,Martín Demichelis,Malaga,32,D(C),33(2),3017,2,1,7,1,0.5,79.8,1.6,2,7.19,3.1,4.3,1.1,0.8,3.1,1,0.5,1,0.2,0.3,0.9,0.2,0.3,0.4,44.9,-,3.4,-,LaLiga,2011/2012
69,Raúl Rodríguez,Espanyol,25,DMC,28,2437,-,-,6,-,0.5,81.1,1.4,3,7.19,2.2,5.1,0.9,1.2,3.7,0.8,0.7,-,0.4,-,0.7,-,0.3,0.3,42.8,-,3.7,-,LaLiga,2011/2012
70,Borja Valero,Villarreal,27,M(CL),36,3151,5,6,4,-,1.4,82.3,0.4,4,7.18,1.4,2.1,1.1,0.1,0.3,0.7,0.1,-,2.1,1.1,2.8,0.3,2.4,1.4,51.3,1.2,3.5,0.5,LaLiga,2011/2012
71,Diego Costa,Rayo Vallecano,24,FW,15(1),1320,10,4,9,-,2.8,70.1,1.2,2,7.18,0.9,0.6,1.9,-,0.4,0.2,0.1,-,0.9,1.3,4.1,1.4,3.5,2.1,21.5,0.3,0.8,0.2,LaLiga,2011/2012
72,Joaquín,Malaga,31,FW,19(4),1711,2,3,3,-,1.2,81.5,0.3,-,7.18,0.9,0.8,0.4,-,0.2,0.2,-,-,2.1,2.8,2,0.3,2.3,1.7,39,1.5,0.9,0.3,LaLiga,2011/2012
73,Álvaro Arbeloa,Real Madrid,29,D(LR),26,2226,-,3,9,-,0.2,89.1,0.7,1,7.18,2.7,2.1,1.6,0.2,2.1,0.6,0.2,-,0.6,0.7,2,-,1.3,0.6,46.4,0.2,2.1,0.1,LaLiga,2011/2012
74,Nacho Monreal,Malaga,26,M(L),28(3),2564,-,4,1,-,0.4,81.9,1.5,1,7.17,2.6,3.4,0.7,0.3,1.7,0.3,0.3,-,1.2,0.5,1.1,-,0.5,0.6,40.5,0.5,0.9,-,LaLiga,2011/2012
75,Jefferson Montero,Real Betis,23,M(L),26(6),2052,1,3,2,-,1.9,70.8,0.4,2,7.17,1.6,1.8,1,-,0.3,0.3,-,-,0.9,3.6,1.4,0.1,2.3,1.4,19.8,0.3,0.3,0.5,LaLiga,2011/2012
76,Ernesto Galán,Espanyol,26,DMC,11,952,-,-,2,1,0.4,72.9,1.5,-,7.16,2.3,4.7,2.3,0.7,5,1.3,0.7,-,0.4,-,0.7,-,0.6,0.5,39.9,0.3,1.1,-,LaLiga,2011/2012
77,Álvaro Negredo,Sevilla,27,FW,28(2),2341,14,3,5,-,2.8,67,1.8,4,7.15,0.3,0.4,1.4,-,1.3,0.2,0.1,-,1.3,1,1.9,0.5,2,1.5,22.3,0.1,0.8,0.3,LaLiga,2011/2012
78,Ion Ansotegi,Real Sociedad,30,D(C),9(1),833,-,-,2,-,0.5,75.9,1.8,-,7.15,1.6,3.5,0.5,0.2,4.9,0.1,1.2,-,0.1,-,0.7,0.2,-,0.1,24.9,-,2.6,-,LaLiga,2011/2012
79,Sergio Ballesteros,Levante,37,D(C),37,3330,1,1,9,-,0.2,64.3,1.1,-,7.14,1.9,4.2,0.9,0.7,4.5,0.4,0.8,-,0.3,0.3,0.6,-,0.4,0.2,25.5,-,1.8,-,LaLiga,2011/2012
80,Marcos Senna,Villarreal,36,M(R),24(7),2093,5,1,4,-,1.7,79.9,0.9,3,7.14,3.2,2.5,1.5,0.1,1.2,0.6,0.2,-,0.8,0.4,1.6,-,0.9,0.5,40.8,0.5,2.8,-,LaLiga,2011/2012
81,Federico Fazio,Sevilla,25,D(C),25(3),2249,2,-,7,1,0.8,77.6,4,2,7.14,1.6,2.7,1.3,1,3.8,0.3,0.7,-,0.3,0.6,0.4,0.1,0.1,0.3,37.5,-,3.5,-,LaLiga,2011/2012
82,Gorka Elustondo,Real Sociedad,25,M(C),16(1),1412,1,2,2,2,1.1,77.7,1.5,1,7.14,3.1,3.5,1.2,0.1,1.3,0.8,0.4,-,0.4,0.2,0.7,0.1,0.9,0.5,41.4,0.1,4.9,0.1,LaLiga,2011/2012
83,David Albelda,Valencia,35,M(C),19(2),1599,-,-,10,1,0.2,82.2,1.6,-,7.13,2.9,3.9,2.3,0.1,2.1,1.5,0.3,-,0.5,0.3,1,-,0.4,0.3,42.8,-,3.5,0.2,LaLiga,2011/2012
84,Iván Ramis,Mallorca,28,D(C),34,2976,2,-,10,2,0.9,73,2.5,1,7.13,2.1,3.9,1.1,1,4.4,0.4,0.6,-,0.1,0.2,0.6,0.1,0.3,0.3,34.9,-,4.4,-,LaLiga,2011/2012
85,Adriano,Barcelona,28,M(L),20(6),1733,1,5,3,-,0.8,89.9,0.5,1,7.13,1.3,2.2,0.6,0.1,1.3,0.2,-,-,0.5,1,0.6,0.1,1,0.5,43.7,0.5,1.6,0.1,LaLiga,2011/2012
86,Diego,Atletico,27,M(CLR),27(3),2210,3,3,8,-,1.9,80.2,0.2,-,7.12,1.3,1.1,1.2,-,0.2,0.6,0.1,-,2.5,1.2,2.4,0.3,1.9,1.2,47,1.3,2.9,0.4,LaLiga,2011/2012
87,Dídac Vilá,Espanyol,23,M(L),37,3330,2,2,9,-,0.7,65.8,1,-,7.12,4.4,3.6,1.5,0.5,1.8,0.9,0.2,-,0.8,0.4,0.9,-,0.9,1,45.5,0.7,2.4,-,LaLiga,2011/2012
88,Pape Diop,Racing Santander,26,M(C),33(1),2914,1,4,12,2,1.3,71.9,2,1,7.12,3.6,3.6,2.2,-,0.7,0.5,0.2,-,0.8,0.6,1.8,0.1,1.5,1.3,39.6,0.7,4.1,0.2,LaLiga,2011/2012
89,Casado,Rayo Vallecano,26,D(L),32,2776,-,2,16,1,0.5,67.6,1,1,7.12,3.6,4.7,2,0.1,2,0.8,0.2,-,0.6,0.7,0.5,0.1,0.7,0.5,37.8,0.7,4,-,LaLiga,2011/2012
90,Juanfran,Atletico,27,D(R),23(3),2064,-,5,5,-,0.5,76.3,0.6,2,7.12,2.3,2.5,1.2,0.1,1.8,0.4,0.3,-,0.8,1,1,0.1,0.6,0.9,33.1,0.6,1.6,-,LaLiga,2011/2012
91,Vicente Iborra,Levante,24,M(C),28(5),2328,-,1,9,1,0.5,74.8,1.2,1,7.12,3.1,4.2,1.5,-,2.5,1.4,0.6,-,0.2,0.2,0.9,0.1,0.4,0.4,27.8,-,2.5,-,LaLiga,2011/2012
92,David Navarro,Levante,32,D(C),3(1),271,-,-,1,-,0.3,75,2.8,-,7.11,1,4,0.3,1.3,6.8,-,0.8,-,-,0.3,0.3,-,0.3,-,19,-,2,-,LaLiga,2011/2012
93,Alberto de la Bella,Real Sociedad,27,D(L),21,1818,-,2,4,-,0.2,78.7,0.8,1,7.10,2.8,3.9,0.8,0.5,1.9,0.5,0.2,-,1,0.2,0.6,-,0.6,0.3,36,0.8,2.7,-,LaLiga,2011/2012
94,David Barral,Sporting Gijon,29,FW,26(4),2251,9,2,9,-,2.7,70.7,3.2,6,7.10,1.4,1.6,2.5,-,0.9,0.2,0.2,-,0.7,0.7,1.7,0.4,1.3,1.4,22.7,-,0.5,-,LaLiga,2011/2012
95,Pablo Álvarez,Real Zaragoza,28,D(CLR),15,1282,-,-,6,1,0.8,69.2,1.3,-,7.10,3.4,5.3,2.7,0.1,2.3,0.5,0.1,-,0.3,0.1,1.1,0.2,0.4,0.5,26.2,0.3,1.6,0.1,LaLiga,2011/2012
96,Carlos Vela,Real Sociedad,23,FW,28(7),2488,12,7,2,-,2.3,79.7,0.4,2,7.09,1,1.4,1.2,-,0.1,0.1,-,-,1.2,0.8,2.1,0.7,1.7,1.3,24.3,0.7,0.9,0.1,LaLiga,2011/2012
97,Eneko Satrústegui,Osasuna,22,D(C),10,787,-,-,3,2,0.1,65.8,1.3,-,7.09,4,4.8,1.9,0.4,2.3,0.7,0.5,-,0.3,0.2,0.6,-,0.9,0.6,29.2,0.5,2.1,-,LaLiga,2011/2012
98,Paulo Da Silva,Real Zaragoza,32,D(C),27(2),2468,1,-,4,-,0.3,70.8,2,2,7.09,2.7,4.5,0.8,0.7,4.7,0.3,0.8,1,-,-,0.3,0.1,0.1,0.1,27.4,-,2,-,LaLiga,2011/2012
99,Alberto Lora,Sporting Gijon,25,D(R),25(2),2241,3,1,5,2,0.5,76,0.9,1,7.09,3.2,4.6,1.6,0.3,0.9,0.7,0.4,1,0.9,0.6,0.9,-,0.9,0.7,40,0.3,2,0.1,LaLiga,2011/2012
100,Toño,Racing Santander,33,GK,25,2166,-,-,5,1,-,43.9,0.2,1,7.08,-,-,-,-,1.2,0.1,-,-,-,-,0.2,-,-,-,27.2,-,10.1,-,LaLiga,2011/2012
101,Gary Medel,Sevilla,25,DMC,30(1),2638,2,-,15,1,0.8,85.5,1.1,1,7.08,3.2,2.9,1.4,-,1.5,0.9,0.3,-,0.5,0.1,0.8,-,0.8,0.4,51.7,-,5.9,-,LaLiga,2011/2012
102,Gorka Iraizoz,Athletic Bilbao,31,GK,37,3330,-,-,-,-,-,73.3,0.2,-,7.08,-,-,-,-,0.9,0.2,-,-,-,-,0.2,-,-,-,33.6,-,10.5,-,LaLiga,2011/2012
103,Cata Díaz,Getafe,33,D(C),36,3240,-,-,10,-,0.3,75,0.7,1,7.07,2.6,4.8,1.3,1.3,3.7,0.5,0.9,-,0.1,0.3,0.6,-,0.2,0.3,33.1,-,4.9,-,LaLiga,2011/2012
104,Ádám Pintér,Real Zaragoza,24,M(C),14(3),1258,-,-,6,-,0.7,75.5,1.8,1,7.07,3.2,4.6,2.5,0.6,2,0.4,0.4,-,0.4,0.1,0.5,-,0.6,0.4,27.8,-,1.9,-,LaLiga,2011/2012
105,José Antonio Reyes,Sevilla,29,M(CLR),15(4),1210,1,4,1,-,1.7,71.6,0.6,1,7.07,1.1,1.1,1.1,-,0.1,0.4,-,-,1.7,1.7,2.6,0.2,1.8,1.5,28.5,1.3,2.5,0.5,LaLiga,2011/2012
