,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
10,Mario Gomez,Bayern,26,FW,27(5),2452,28,2,2,-,3,73.5,0.4,4,7.42,0.6,0.4,1.1,-,0.8,0.3,-,-,0.8,0.8,0.8,1,1.3,1.7,14.3,0.1,0.4,-,Bundesliga,2010/2011
11,Zé Roberto,Hamburg,37,M(CL),31,2745,1,9,5,-,0.5,85.8,0.1,3,7.41,3,2.3,1,0.1,0.6,1,0.3,-,1.9,1.7,1.2,0.1,1.1,1,47.6,1.9,3,0.1,Bundesliga,2010/2011
12,Renato Augusto,Leverkusen,23,FW,26(1),2222,7,2,5,-,2.1,78.5,0.4,4,7.40,1.3,1,1.3,-,0.3,0.9,0.1,-,1.9,2.5,1.8,0.1,2.1,1.3,39.6,1.1,2.1,0.1,Bundesliga,2010/2011
13,Mario Götze,Borussia Dortmund,19,FW,29(4),2549,6,11,1,-,1.2,79.8,0.4,4,7.38,1.8,1.4,1.7,-,0.1,0.9,0.1,-,2.5,1.5,1.4,0.4,2.8,1.5,33.4,1.1,0.9,0.2,Bundesliga,2010/2011
14,Domagoj Vida,Leverkusen,22,D(CR),0(1),76,-,-,-,-,-,64.3,2,-,7.38,2,1,1,3,3,-,1,-,-,1,1,-,-,-,14,-,2,-,Bundesliga,2010/2011
15,Thomas Müller,Bayern,22,FW,32(2),2801,12,11,2,-,1.8,76.4,0.6,1,7.37,1.1,0.5,1,-,0.3,0.7,0.1,-,1.6,1.9,2.2,0.6,2.1,1.9,29,0.5,1.4,0.2,Bundesliga,2010/2011
16,Marco Reus,Borussia M.Gladbach,22,FW,32,2857,10,8,9,-,2.5,74.1,0.4,4,7.35,1.8,1.4,1.7,-,0.4,0.9,0.2,-,2.3,1.6,2,0.9,2.1,2,28.5,1.4,0.8,0.1,Bundesliga,2010/2011
17,Ivo Ilicevic,Kaiserslautern,25,M(CLR),19(2),1737,5,6,3,1,2.9,72.1,0.2,3,7.34,1.5,1.2,1.2,-,0.3,1.2,-,-,1.3,3,1.6,0.4,1.2,1.7,22.2,0.6,1.1,0.1,Bundesliga,2010/2011
18,Sven Bender,Borussia Dortmund,22,M(C),29(2),2447,1,2,2,-,1,75.9,0.7,2,7.32,4.8,3.3,1.9,-,0.9,2.3,0.3,-,0.5,0.4,1.4,0.2,1.2,0.8,38.1,0.1,2.8,0.1,Bundesliga,2010/2011
19,Marko Marin,Werder Bremen,22,M(CLR),28(6),2636,3,9,4,-,2.2,77.2,-,4,7.31,0.9,0.5,0.8,-,0.2,0.7,0.1,-,1.6,4.1,2,0.2,1.6,1.5,25.4,1,0.9,0.1,Bundesliga,2010/2011
20,Bastian Schweinsteiger,Bayern,27,M(C),31(1),2734,4,7,6,-,1.6,84.9,0.5,-,7.30,2.9,1.3,2.2,0.1,0.7,1.2,0.5,-,1.3,1.2,1.8,0.3,2.1,1.2,66.4,0.3,8.3,0.2,Bundesliga,2010/2011
21,Christian Träsch,Stuttgart,24,M(C),34,3052,1,2,3,-,1.4,76.5,0.7,1,7.28,2.5,3.5,0.6,0.1,1.4,1.8,0.4,-,1,1.6,2.2,-,1.5,1.2,43.3,0.5,4.4,0.2,Bundesliga,2010/2011
22,Claudio Pizarro,Werder Bremen,33,FW,20(2),1763,9,3,5,-,1.6,73.8,0.8,4,7.27,0.8,0.8,2,-,0.6,0.5,0.1,-,1.3,2.3,1.6,1.3,2.3,2.3,27.5,0.2,1,-,Bundesliga,2010/2011
23,Luiz Gustavo,Hoffenheim,24,M(C),17,1479,2,3,4,-,0.8,80.2,0.5,1,7.27,4.4,2.4,2.2,0.1,1.8,1.7,0.1,1,0.5,1.1,1.3,-,1.2,1.6,37.4,-,3.1,0.1,Bundesliga,2010/2011
24,Martin Stranzl,Borussia M.Gladbach,31,D(C),17,1530,1,-,3,-,0.7,76.9,1.8,-,7.26,2.9,3.5,1.4,1.3,4.8,0.7,0.6,-,0.2,0.1,0.4,-,0.4,0.3,38.4,-,3.6,-,Bundesliga,2010/2011
25,Mehmet Ekici,Nuernberg,21,M(CLR),29(3),2517,3,9,6,-,2.3,81.7,0.6,2,7.26,1.1,0.7,1.6,-,0.4,0.6,-,-,2.2,2,2.8,0.3,2.6,1.8,29,1.8,3,0.1,Bundesliga,2010/2011
26,André Schürrle,Mainz,21,FW,26(7),2489,15,4,2,-,2.7,73.7,0.5,5,7.25,1.6,0.7,1.5,-,0.1,0.8,-,-,0.8,2.5,1.7,0.6,2.2,2.4,24.1,0.2,0.6,0.2,Bundesliga,2010/2011
27,Mats Hummels,Borussia Dortmund,23,D(C),32,2835,5,1,2,-,1.2,77.9,1.2,1,7.25,2.1,2.9,0.8,0.8,4.1,1.1,0.4,1,0.3,0.5,0.6,0.2,0.2,0.4,48.4,-,5,-,Bundesliga,2010/2011
28,Jefferson Farfán,Schalke,27,FW,26(2),2341,3,6,7,-,1,82.4,0.5,3,7.23,1.7,0.9,1.5,-,0.6,0.8,-,-,1.8,2.6,2.2,0.3,2.4,1.5,34.6,1.8,1.3,-,Bundesliga,2010/2011
29,Didier Ya Konan,Hannover,27,FW,28,2462,14,6,6,-,2.5,74.5,0.6,6,7.22,1,0.3,2.3,-,0.4,0.4,0.1,-,1.1,1.6,1.4,1.6,2.1,2,17.6,0.2,0.6,0.1,Bundesliga,2010/2011
30,Georgios Tzavellas,Eintracht Frankfurt,24,D(CL),25,2050,1,2,9,-,0.4,66,1,3,7.21,2.4,2.3,1.9,0.6,3.2,0.8,0.2,-,1.8,1,1.2,-,0.6,0.8,37.6,2,3.4,-,Bundesliga,2010/2011
31,Philipp Wollscheid,Nuernberg,22,D(C),18(1),1651,3,-,3,-,0.6,75.3,1.9,2,7.21,2.8,2.4,1.7,0.9,4.5,0.5,0.7,-,0.2,0.5,1.5,-,0.3,0.3,49.4,-,8.5,-,Bundesliga,2010/2011
32,Marco Caligiuri,Mainz,27,M(CL),17(5),1625,1,-,2,-,0.5,76.8,1.2,1,7.21,2.6,2.3,1.2,-,1,1,0.2,-,0.9,1.5,2.1,-,1.5,0.9,29.8,0.3,1.2,-,Bundesliga,2010/2011
33,Sejad Salihovic,Hoffenheim,27,M(CL),24(2),2123,5,6,8,1,2.7,75.1,0.7,3,7.20,2.4,1.1,2.2,-,0.7,1,0.2,-,1.8,1.6,2.2,0.2,2.5,1.1,44,1.5,3.6,-,Bundesliga,2010/2011
34,Chris,Eintracht Frankfurt,33,M(R),5(2),451,2,1,2,-,0.6,76.2,0.9,2,7.20,2.4,1.3,1.9,-,2.4,0.3,0.3,-,0.3,0.4,0.7,-,0.3,1,36,-,2.1,-,Bundesliga,2010/2011
35,Sérgio Pinto,Hannover,31,M(C),31,2619,5,6,11,-,1.8,68.5,0.4,3,7.19,2.7,2.5,2.4,0.1,0.8,1.9,0.1,-,1.1,0.7,1.6,-,0.8,0.6,39.7,0.5,3.4,0.2,Bundesliga,2010/2011
36,Marcel Schmelzer,Borussia Dortmund,23,M(L),34,3060,-,2,3,-,0.8,73.3,0.6,1,7.18,3.4,2.2,1.1,0.3,1.8,1.5,0.2,-,0.8,0.6,1.8,-,0.5,0.9,38.3,1,1.9,-,Bundesliga,2010/2011
37,Kevin Großkreutz,Borussia Dortmund,23,M(CLR),32(2),2606,8,7,3,-,1.6,77,0.5,2,7.18,1.9,1.7,1.2,-,0.1,1.5,0.1,-,1.1,1.2,1,0.3,1.6,1.5,22.4,0.1,0.9,0.1,Bundesliga,2010/2011
38,Luiz Gustavo,Bayern,24,M(C),13(1),1075,1,-,1,-,0.3,82.8,0.9,-,7.17,3.1,2.1,1.5,0.2,2.2,0.9,0.5,-,0.2,1,0.5,0.1,0.4,0.4,39.1,0.1,3.4,0.1,Bundesliga,2010/2011
39,Zvjezdan Misimovic,Wolfsburg,29,FW,0(1),46,-,1,-,-,1,53.3,-,-,7.16,1,-,-,-,-,1,-,-,3,2,-,-,3,1,15,1,-,-,Bundesliga,2010/2011
40,Nassim Ben Khalifa,Nuernberg,19,M(C),0(1),10,-,1,-,-,-,85.7,-,-,7.14,-,-,-,-,-,-,-,-,2,-,-,-,-,-,7,-,-,-,Bundesliga,2010/2011
41,Juan Arango,Borussia M.Gladbach,31,AM(L),24(1),2010,4,6,3,1,2,68.1,1.4,1,7.13,1.4,1.1,0.8,-,0.6,1,0.1,-,2.2,0.7,2,0.1,1.2,1.5,34.1,1.3,2.5,-,Bundesliga,2010/2011
42,Pirmin Schwegler,Eintracht Frankfurt,24,M(C),32,2834,1,3,7,-,0.6,78.7,1.7,2,7.13,2.1,3.4,1.8,-,1.4,1.1,0.3,-,0.7,0.8,3.1,-,1.4,0.8,51.5,0.3,2.4,0.3,Bundesliga,2010/2011
43,Tony Jantschke,Borussia M.Gladbach,21,DMC,10(1),908,-,-,-,-,0.2,67.6,0.8,-,7.13,3.2,2.3,0.5,1.6,1.8,2,0.7,-,0.5,0.2,1.6,-,0.8,0.5,35.1,0.4,1.7,0.1,Bundesliga,2010/2011
44,Edin Dzeko,Wolfsburg,25,FW,17,1518,10,1,4,-,3.5,63.2,1.5,1,7.12,0.5,0.1,2.1,-,1.5,0.3,-,-,0.8,1.6,1.5,1.4,2.2,2.4,21.2,0.4,1.1,0.1,Bundesliga,2010/2011
45,Shinji Kagawa,Borussia Dortmund,22,M(CL),17(1),1371,8,1,2,-,2.1,78.3,0.2,1,7.12,0.6,0.3,1.4,-,-,0.7,0.1,-,1.2,1.3,1.6,0.5,2.1,2,28.7,0.3,1.4,0.2,Bundesliga,2010/2011
46,Lucas Barrios,Borussia Dortmund,27,FW,29(3),2481,16,2,3,-,3.1,65.7,1.1,1,7.12,0.4,0.1,1.6,-,0.6,0.2,-,-,0.8,0.9,1,1.5,1.6,1.8,17.8,0.2,0.6,-,Bundesliga,2010/2011
47,Lewis Holtby,Mainz,21,M(CLR),23(7),2030,4,8,3,-,1.2,79.7,0.2,1,7.11,2.3,0.7,1.1,-,0.1,1.1,-,-,1.6,1.8,1.4,0.3,2.3,2.1,24.8,1,1.1,0.3,Bundesliga,2010/2011
48,Sidney Sam,Leverkusen,23,M(CLR),26(4),2173,7,3,4,-,1.8,83.3,0.4,3,7.11,1.3,1,0.9,-,0.2,0.7,-,-,1.3,1.9,1.7,0.4,2.1,1.7,27.2,0.6,0.9,-,Bundesliga,2010/2011
49,Heiko Westermann,Hamburg,28,D(CLR),34,3060,2,-,4,-,0.7,78,1.4,-,7.11,2.6,2.9,1,1.1,5.1,0.6,0.5,1,0.3,0.8,1.4,-,0.4,0.5,52.6,0.1,6.9,-,Bundesliga,2010/2011
50,Timothy Chandler,Nuernberg,21,M(LR),11(3),1042,1,2,2,1,0.4,69,0.6,1,7.10,2.6,1.8,1.6,0.2,0.9,0.6,0.1,-,1.1,1.3,1.3,0.1,0.8,1,26.9,0.9,1.3,-,Bundesliga,2010/2011
51,Torsten Frings,Werder Bremen,35,M(CR),32,2812,6,1,7,-,1.1,78.9,0.6,2,7.09,3.5,2.1,2.1,-,0.5,1.5,0.1,-,1.4,0.7,2.3,-,0.8,0.4,50.3,1.1,5.3,-,Bundesliga,2010/2011
52,Lukas Podolski,FC Koln,26,FW,32,2751,13,4,5,-,2.8,75.5,0.4,5,7.08,1,0.3,1.5,-,0.2,0.4,0.2,-,1.7,0.8,2.2,1,1.8,1.6,28.1,1.1,1.3,0.3,Bundesliga,2010/2011
53,Geromel,FC Koln,26,D(C),27,2420,2,-,8,-,0.3,75.5,0.6,1,7.08,3.4,3.1,1.4,1.1,6.1,0.9,1,-,0.1,0.3,0.9,-,0.3,0.5,35.6,-,2.6,-,Bundesliga,2010/2011
54,Ivan Rakitic,Schalke,23,M(C),14(2),1216,1,3,-,-,1.4,82.2,0.5,-,7.08,2.3,1.4,1,0.1,0.6,1.1,0.1,-,1.5,0.8,1.1,0.1,1,1.2,51.4,1.2,5.8,-,Bundesliga,2010/2011
55,Kevin Trapp,Kaiserslautern,21,GK,9,810,-,-,-,-,-,51.6,-,-,7.07,-,-,0.1,-,1.9,0.1,-,-,-,-,0.2,-,-,-,31.9,-,9,-,Bundesliga,2010/2011
56,Javier Pinola,Nuernberg,28,D(CL),27(1),2411,2,2,7,-,1.3,70.7,0.6,3,7.07,2.9,2.3,1.6,0.4,1.8,1.1,0.2,-,1,1.2,2.2,-,0.7,0.8,36.7,0.6,3.3,0.1,Bundesliga,2010/2011
57,Anatoliy Tymoshchuk,Bayern,32,DMC,23(3),2000,3,-,3,-,0.7,86.5,0.6,1,7.07,3.2,1.8,1.2,0.5,1.9,1.2,0.5,-,0.3,0.4,0.9,-,0.7,0.5,51.2,-,5.3,-,Bundesliga,2010/2011
58,Rodnei,Kaiserslautern,26,D(C),26,2340,2,1,1,-,0.9,74.3,1.8,-,7.07,2.3,3.3,1.4,1,4.2,0.6,0.9,-,-,0.3,1.8,-,0.2,0.7,40.1,-,4.1,-,Bundesliga,2010/2011
59,Andreas Ibertsberger,Hoffenheim,29,D(CR),18(2),1631,-,-,1,-,0.4,75.3,0.4,1,7.07,4.1,3.1,1.3,0.7,2.1,1.5,0.3,-,0.8,0.7,1.9,0.1,0.9,0.8,35.3,0.1,1.9,-,Bundesliga,2010/2011
60,Daniel Schwaab,Leverkusen,23,DMC,28(2),2457,-,-,3,-,0.2,78.4,1.2,1,7.06,2.3,2.2,0.7,0.5,2.1,0.9,0.3,-,0.8,1.2,0.8,-,0.5,0.4,47.1,0.8,4.2,-,Bundesliga,2010/2011
61,Mladen Petric,Hamburg,30,FW,18(4),1731,11,3,1,-,2.9,72.9,0.6,4,7.06,0.4,0.4,1.1,-,0.7,0.5,-,-,0.6,1.3,2.5,0.4,2.3,1.7,19.8,-,0.8,0.1,Bundesliga,2010/2011
62,Sebastian Rudy,Hoffenheim,21,M(CR),29(3),2460,1,5,4,-,1,78.2,0.5,-,7.05,3.1,1.7,1.8,-,1.3,1.4,0.2,-,0.9,1.4,1.3,-,1.4,0.7,35.8,0.3,2.7,0.1,Bundesliga,2010/2011
63,Sebastian Boenisch,Werder Bremen,24,D(CL),1,90,-,-,-,-,3,63,1,-,7.04,3,-,2,-,1,1,-,-,1,-,2,-,1,-,54,1,5,-,Bundesliga,2010/2011
64,Oliver Baumann,Freiburg,21,GK,30,2700,-,1,-,-,-,59.7,-,3,7.03,-,-,-,-,1.8,0.1,-,-,0.1,-,0.3,-,-,-,34.7,-,12,-,Bundesliga,2010/2011
65,Andreas Beck,Hoffenheim,24,M(R),33,2959,-,4,7,-,0.5,73.8,0.5,1,7.03,4.2,1.9,1.5,0.4,2.5,1.6,0.2,-,0.7,0.7,1.7,0.1,0.8,1.1,44.3,0.8,2.4,-,Bundesliga,2010/2011
66,Neven Subotic,Borussia Dortmund,23,D(C),31,2773,1,-,6,1,0.7,78.9,0.6,1,7.01,2.1,2.1,0.8,1.6,4.2,0.7,0.6,-,0.2,0.1,0.8,-,0.3,0.3,49.3,0.1,6.3,-,Bundesliga,2010/2011
67,Radoslav Zabavník,Mainz,31,D(L),18(2),1631,-,1,5,-,0.1,70.2,0.7,-,7.01,4.3,3.3,1.7,0.6,1.5,1.8,0.4,-,0.2,0.6,2,0.1,0.9,1,28.9,0.2,1.5,-,Bundesliga,2010/2011
68,Hamit Altintop,Bayern,29,M(CR),8(6),736,2,3,1,-,1.3,87.7,-,-,7.01,1,0.7,0.6,0.1,0.1,1,0.1,-,0.9,1.4,0.8,0.1,2,0.9,21.4,0.9,0.8,-,Bundesliga,2010/2011
69,Elkin Soto,Mainz,31,M(C),21(5),1916,4,-,3,-,0.8,80.3,0.3,1,7.01,3.2,2.1,1.5,-,0.5,1.7,-,-,0.6,1,1.1,-,1.7,1.2,32.2,0.1,1.2,0.1,Bundesliga,2010/2011
70,Patrick Owomoyela,Borussia Dortmund,32,D(R),5(1),448,-,1,1,-,0.7,70.9,2.5,-,7.00,2.5,1.3,1.3,0.2,1.2,0.8,-,-,0.3,0.5,1.3,0.3,0.2,0.8,37.2,0.2,2.7,-,Bundesliga,2010/2011
71,Mamadou Bah,Stuttgart,23,Midfielder,2,151,-,-,-,-,0.5,83.3,0.5,-,7.00,2,3.5,2.5,-,-,2,-,-,1,2,1,-,-,-,30,-,3,-,Bundesliga,2010/2011
72,Jan Morávek,Kaiserslautern,22,M(C),23(6),2032,5,2,4,-,1.2,76.5,0.6,2,6.99,3.3,0.9,2.1,-,0.3,1.3,0.1,-,1,1.2,0.8,0.2,1.7,1.4,29.8,0.1,2,-,Bundesliga,2010/2011
73,Jonathan Pitroipa,Hamburg,25,FW,20(6),1825,2,6,1,-,1,80.1,0.3,1,6.99,1.4,0.5,1.1,-,0.2,0.8,-,-,1,2.8,2.3,0.5,1.7,2.2,25.5,0.6,0.6,-,Bundesliga,2010/2011
74,Ralf Fährmann,Eintracht Frankfurt,23,GK,14(1),1306,-,-,1,-,-,44.1,-,3,6.98,0.1,-,0.1,-,1.7,0.1,-,-,0.1,-,0.5,-,-,-,32.1,-,8.7,-,Bundesliga,2010/2011
75,Roberto Firmino,Hoffenheim,20,FW,5(6),475,3,-,1,-,1.5,74.5,0.7,1,6.98,2,1.1,1,-,0.5,0.9,0.1,-,1.2,2.2,0.9,-,1.7,1.1,15,0.1,0.5,-,Bundesliga,2010/2011
76,David Jarolim,Hamburg,32,M(R),23(1),1983,-,1,10,-,0.3,90.8,0.1,2,6.98,2.8,2.9,2,-,0.6,1.3,0.2,-,0.8,1.1,2.2,-,1.3,1,55.7,0.1,5.4,0.1,Bundesliga,2010/2011
77,Lukasz Piszczek,Borussia Dortmund,26,M(R),29(4),2671,-,5,2,-,0.7,76.7,0.4,-,6.98,1.6,1.8,0.6,0.3,1.4,1,0.3,-,0.9,0.9,1,-,0.5,1,32,0.6,1.1,-,Bundesliga,2010/2011
78,Manuel Gulde,Hoffenheim,20,D(C),0(1),24,-,-,-,-,-,92,-,-,6.98,1,2,1,-,1,-,-,-,-,1,-,-,-,-,25,-,1,-,Bundesliga,2010/2011
79,Eugen Polanski,Mainz,25,M(C),25(3),2216,-,4,10,-,1,79.7,0.6,1,6.98,2.5,2.2,1.9,-,0.5,1.1,-,-,0.7,0.9,2.8,0.1,1.1,0.5,38,0.1,3.4,-,Bundesliga,2010/2011
80,Julian Schuster,Freiburg,26,M(C),26,2202,3,3,3,-,1.1,71.2,0.4,2,6.97,2.6,2.7,1.5,-,1.1,1.2,-,-,1.6,0.4,1.6,-,0.6,1.1,53.1,1.3,4.2,0.1,Bundesliga,2010/2011
81,Petit,FC Koln,35,M(CR),23(1),1956,1,-,8,-,1.5,80.9,0.3,2,6.97,3.3,2.2,1.7,-,1,1.5,0.4,-,0.4,0.3,3,-,1.1,0.8,44,0.1,4.6,-,Bundesliga,2010/2011
82,Andreas Wolf,Nuernberg,29,DMC,30,2650,3,2,11,1,1.1,76.9,1,1,6.97,2.4,2.6,1.5,1.3,4.3,0.9,0.3,-,0.4,0.7,1.7,-,0.4,0.4,40.5,0.1,5.7,-,Bundesliga,2010/2011
83,Raúl,Schalke,34,FW,34,2895,13,3,2,-,2.3,79.6,0.4,6,6.97,1,0.8,1.1,-,0.1,0.8,0.1,-,0.6,0.9,0.9,0.4,1.3,1.1,29.4,0.1,1.4,0.3,Bundesliga,2010/2011
84,Mark van Bommel,Bayern,34,M(R),12(1),1091,-,-,2,-,1.2,87,0.1,-,6.97,2.8,1.4,2.2,0.1,0.2,1.2,0.2,-,0.7,1,2.5,-,1.1,0.5,69.6,0.2,10,0.2,Bundesliga,2010/2011
85,Michal Kadlec,Leverkusen,27,D(CL),30(2),2651,2,1,6,-,1.1,79.6,0.8,-,6.97,2.9,1.7,1.7,0.4,1.5,0.7,0.1,-,0.5,0.4,1.4,-,0.6,0.6,43.1,0.7,1.9,-,Bundesliga,2010/2011
86,Jan Schlaudraff,Hannover,28,FW,16(5),1374,4,6,1,-,1.1,76.3,0.2,3,6.97,1,0.5,1,-,0.2,0.9,-,-,1.2,1.2,1.3,0.6,1.3,1.4,25.5,0.1,0.9,0.1,Bundesliga,2010/2011
87,Isaac Vorsah,Hoffenheim,23,DMC,29(1),2531,3,-,3,1,0.3,79.3,0.9,1,6.97,2.1,2.3,0.9,1,5.6,0.8,1.1,-,-,0.6,0.7,-,0.2,0.6,40.1,-,5.3,-,Bundesliga,2010/2011
88,Cacau,Stuttgart,30,FW,24(3),2115,8,4,4,-,2.4,70,0.2,2,6.96,0.8,0.3,1.8,-,0.1,0.4,-,-,1.3,1.6,1.1,0.8,2.3,1.8,24.2,0.1,1,0.2,Bundesliga,2010/2011
89,Mario Mandzukic,Wolfsburg,25,FW,15(9),1475,8,3,6,-,1.7,63,1.2,3,6.96,1.1,0.9,2.3,-,0.5,0.4,0.3,-,1,0.7,1.6,1,1.3,0.8,19.2,0.2,0.4,0.1,Bundesliga,2010/2011
90,Bastian Oczipka,St. Pauli,22,M(L),20,1695,-,3,1,-,0.8,70,0.7,2,6.95,3,1.9,1,0.3,1.5,0.7,0.3,-,0.7,1.9,1.3,-,1.3,1.2,31.1,0.8,1.5,-,Bundesliga,2010/2011
91,Ryan Babel,Hoffenheim,25,FW,15,1300,1,-,3,-,2.3,79.4,0.3,-,6.95,1.4,0.7,3,-,0.2,0.9,0.1,-,1,2.9,1.7,1,2.5,2,27.9,0.3,1.1,0.1,Bundesliga,2010/2011
92,Sebastian Jung,Eintracht Frankfurt,21,D(R),33,2952,-,2,3,-,0.2,84,0.2,1,6.95,2.5,2.2,0.6,0.4,1.7,0.8,0.3,-,0.7,0.9,1.4,-,0.5,0.5,47.5,0.6,2.8,-,Bundesliga,2010/2011
93,Håvard Nordtveit,Borussia M.Gladbach,21,DMC,15(1),1388,1,-,-,-,0.7,73.3,0.9,-,6.95,2.6,2,1.1,0.1,1.4,1.2,0.5,-,0.6,0.6,0.6,-,1.1,0.7,33.7,0.4,3.9,-,Bundesliga,2010/2011
94,Demba Ba,Hoffenheim,26,FW,15(2),1283,6,2,-,-,2.8,71.3,1.1,1,6.94,0.3,0.1,1.5,-,0.3,0.5,0.1,-,1.1,1.1,1.5,0.6,1.9,2.8,20.9,0.2,0.6,0.1,Bundesliga,2010/2011
95,Malik Fathi,Mainz,28,D(CL),17(2),1413,-,3,1,-,0.5,77.1,1.2,-,6.94,2.4,2,1.4,0.1,2.3,1.2,0.3,-,0.5,0.5,1.5,0.3,0.6,0.8,36.7,0.2,1.9,-,Bundesliga,2010/2011
96,Slawomir Peszko,FC Koln,26,M(R),11,766,-,5,3,-,1.4,74.5,0.1,-,6.93,1.3,1.3,2.1,0.1,0.4,0.8,-,-,1,1.5,2,0.3,1,1.4,19.3,0.4,0.6,-,Bundesliga,2010/2011
97,Julian Schieber,Nuernberg,22,FW,28(1),2438,7,5,2,-,2.6,63.3,1.7,1,6.93,0.4,0.3,1.5,-,0.2,0.4,0.1,-,1,1.6,1.1,0.8,2,2.8,19.1,-,0.4,0.1,Bundesliga,2010/2011
98,Patrick Funk,Stuttgart,21,D(R),7(2),493,1,-,-,-,0.1,74.5,0.4,1,6.93,2.6,2.7,0.6,0.2,1.7,1.1,0.3,-,0.1,0.3,0.8,-,0.3,0.3,24.4,-,0.9,-,Bundesliga,2010/2011
99,Gonzalo Castro,Leverkusen,24,M(CR),19(4),1714,3,8,3,-,0.8,76.5,0.2,1,6.93,1.3,1.7,1.3,0.2,0.7,1.1,-,-,1.3,0.9,0.8,0.1,0.8,1.3,40.9,1,2.5,0.3,Bundesliga,2010/2011
100,Wesley,Werder Bremen,24,M(CR),18(2),1519,1,2,1,-,1.2,85.3,0.3,-,6.93,1.8,1.7,1.6,0.1,0.5,1.7,-,-,1,2.1,1.5,0.1,2.2,1.3,43.2,0.6,3.3,0.2,Bundesliga,2010/2011
101,Shinji Okazaki,Stuttgart,25,FW,12,994,2,-,2,-,2.4,81,0.5,-,6.92,2.4,1.2,1.3,-,0.4,1.7,0.3,-,0.6,0.9,2.3,0.4,1.7,1.3,18.4,0.2,0.4,-,Bundesliga,2010/2011
102,Martin Harnik,Stuttgart,24,FW,17(15),1894,9,6,7,-,1.4,70.2,0.8,-,6.92,1.4,1.2,1.3,-,0.6,1,0.2,-,0.8,0.7,1.1,0.4,1.3,0.9,15.2,0.3,0.9,0.2,Bundesliga,2010/2011
103,Josué,Wolfsburg,32,M(C),26,2165,-,-,4,-,0.1,79,0.2,1,6.92,4.7,2.5,2.6,-,1.1,1.9,0.3,-,0.5,0.3,1.7,0.1,1,0.4,36.7,-,2.5,-,Bundesliga,2010/2011
104,Peer Kluge,Schalke,31,M(CR),18(4),1564,1,-,3,-,0.6,79.2,0.3,-,6.92,2.4,2.7,1.9,-,0.6,1.3,0.2,-,0.5,1.2,1.7,-,1.5,1.2,36.9,0.5,1.5,-,Bundesliga,2010/2011
