,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
168,Ivo Ilicevic,Hamburg,29,M(CLR),9,748,-,-,1,-,1.8,74.2,1.7,-,6.93,2.4,1.9,1.1,-,0.1,1.9,-,-,0.8,2.1,2.1,0.1,1.4,1,26.7,0.3,0.4,-,Bundesliga,2014/2015
169,Admir Mehmedi,Freiburg,24,FW,26(2),2252,4,1,3,-,1.8,73.2,1.1,2,6.93,1.2,0.3,1.6,-,0.2,0.8,0.1,-,1,2.4,1.4,0.6,2.1,1.5,27.2,0.4,0.8,-,Bundesliga,2014/2015
170,Marcel Risse,FC Koln,26,M(CLR),26(3),2267,5,3,3,-,2.1,60.1,0.2,2,6.92,1.6,1.2,0.6,-,0.4,1.4,-,-,1.1,1.4,0.4,0.1,0.9,0.8,24.7,0.3,1.7,-,Bundesliga,2014/2015
171,Per Ciljan Skjelbred,Hertha Berlin,28,M(CR),26,2239,-,2,8,-,0.5,76.8,2,-,6.92,2.7,2.7,2,-,0.5,1.7,0.2,-,0.8,0.8,0.8,0.1,0.4,0.7,36.5,0.2,2,-,Bundesliga,2014/2015
172,Marwin Hitz,Augsburg,28,GK,25,2250,1,-,1,-,-,65.9,0.5,-,6.92,-,-,-,-,0.9,-,-,-,-,-,0.1,-,-,-,33.8,-,7,-,Bundesliga,2014/2015
173,Hiroki Sakai,Hannover,25,M(R),27,2324,-,-,5,1,-,70.3,2.7,2,6.92,2.1,2.3,1.2,0.4,3.3,0.6,0.5,-,0.8,1,1.1,0.1,0.4,0.7,34.4,0.4,1.6,-,Bundesliga,2014/2015
174,Marc Oliver Kempf,Freiburg,20,D(C),10(3),918,2,-,3,-,0.3,76.1,3.4,-,6.92,1.6,2.5,1.7,0.3,3.7,0.8,0.6,-,0.3,0.3,0.6,-,0.4,0.5,40.6,-,4.6,-,Bundesliga,2014/2015
175,Dominic Maroh,FC Koln,28,D(C),26(3),2370,1,-,2,-,0.4,86.3,2,2,6.92,2,1.1,0.6,0.6,5.8,0.6,0.7,-,0.1,0.1,0.3,-,-,0.2,42.6,-,3.7,-,Bundesliga,2014/2015
176,Atsuto Uchida,Schalke,27,M(R),18(1),1675,-,3,2,-,0.2,68.2,1.5,-,6.91,2,1.4,0.9,0.4,2.2,0.9,0.4,-,0.8,0.6,1.5,0.3,0.9,0.6,37.3,0.3,2.2,-,Bundesliga,2014/2015
177,Jefferson Farfán,Schalke,31,FW,6(3),565,-,-,2,-,1,69.9,1.4,-,6.91,0.9,0.3,1,-,0.3,0.2,-,-,2.6,2.2,1.8,0.1,1.4,1.4,27.7,2.2,0.2,0.1,Bundesliga,2014/2015
178,René Adler,Hamburg,30,GK,11(1),1058,-,-,1,-,-,60.4,0.6,-,6.91,-,0.1,-,-,0.8,0.1,-,-,-,-,0.3,-,-,-,32.6,-,7.7,-,Bundesliga,2014/2015
179,Erik Durm,Borussia Dortmund,23,M(LR),18,1585,1,1,2,-,0.6,70.4,1.9,-,6.91,1.9,2.8,1.1,0.3,2.2,0.8,0.2,-,0.6,0.9,1.2,-,0.8,0.6,41.3,0.4,2.5,-,Bundesliga,2014/2015
180,Philipp Lahm,Bayern,32,DMC,17(3),1408,2,2,-,-,0.7,89,0.5,-,6.90,0.8,1.1,0.2,0.3,0.6,0.7,0.1,-,1.6,0.4,0.8,0.1,0.3,0.6,55.9,0.3,2.4,-,Bundesliga,2014/2015
181,Park Joo-Ho,Mainz,28,DMC,16,1413,-,-,2,-,0.5,78.6,1.8,-,6.90,2.1,1.7,1,0.5,2,1.1,0.1,-,0.3,1.2,1.5,-,0.6,0.3,42.1,0.2,1.9,-,Bundesliga,2014/2015
182,Serey Dié,Stuttgart,31,DMC,12(1),981,-,2,5,-,0.7,79,0.2,-,6.90,3.1,2.5,1.7,-,0.4,1.5,0.1,-,0.5,1.8,1.5,0.1,0.4,1.2,35.9,-,2.5,-,Bundesliga,2014/2015
183,Ivica Olic,Wolfsburg,36,FW,12(2),966,5,-,-,-,1.9,67.4,2.2,-,6.90,0.4,0.1,1.5,-,1.1,1,0.1,-,0.5,0.6,1,0.8,1.4,1.2,17.1,0.1,0.5,-,Bundesliga,2014/2015
184,Kevin Wimmer,FC Koln,23,D(CL),32,2880,-,-,4,1,0.1,75.2,2.9,-,6.90,1.1,1.3,0.9,0.5,6.4,0.2,1,1,0.2,0.5,0.9,-,0.1,0.3,49.4,-,5.4,-,Bundesliga,2014/2015
185,Timo Horn,FC Koln,22,GK,33,2970,-,-,-,-,-,56.3,0.5,3,6.90,-,-,-,-,0.9,-,-,-,-,-,0.2,-,-,-,30.6,-,7.7,-,Bundesliga,2014/2015
186,Daniel Baier,Augsburg,31,M(C),34,3055,1,1,4,-,0.9,78.3,1.6,1,6.90,1.9,2.4,0.7,-,1.2,1.9,0.2,-,0.9,0.9,1.8,-,0.9,0.6,65.4,0.1,5.4,-,Bundesliga,2014/2015
187,Halil Altintop,Augsburg,33,FW,30(1),2475,3,4,1,-,1.2,76.9,1.2,1,6.90,1.2,0.5,0.6,0.1,0.8,0.7,0.2,-,1.6,1.4,2.2,0.1,2,1.7,30.6,0.1,1.9,0.1,Bundesliga,2014/2015
188,Carlos Zambrano,Eintracht Frankfurt,26,D(C),16(1),1450,-,1,7,1,0.3,78.5,4.2,1,6.90,2.4,2,1.9,1.1,3.4,0.8,0.5,-,0.1,0.4,3.6,-,0.5,0.4,40.8,-,2.2,-,Bundesliga,2014/2015
189,Gotoku Sakai,Stuttgart,24,M(R),17(1),1441,1,1,-,-,0.5,74.7,1.1,-,6.89,2,2.4,0.8,0.4,1.7,0.9,0.2,-,0.8,1.3,0.9,0.1,0.9,1.4,35.1,0.3,2.5,-,Bundesliga,2014/2015
190,Vladimír Darida,Freiburg,25,FW,27(4),2422,6,1,3,1,1.6,79.2,1.1,-,6.89,1.7,1.9,1.6,-,0.9,0.9,0.2,-,0.8,1.2,1.3,-,1.8,0.8,48.5,0.3,3,-,Bundesliga,2014/2015
191,Peter Pekarík,Hertha Berlin,29,M(R),30,2652,-,1,3,-,0.2,69.8,2.2,1,6.88,2.2,1.5,1,0.3,3,1.2,0.2,-,0.6,0.5,1.7,0.1,0.5,0.7,29.2,0.6,1.2,-,Bundesliga,2014/2015
192,Mohamed Gouaida,Hamburg,22,AM(LR),8(3),682,-,-,1,-,0.6,71.8,1.2,-,6.88,1.1,1.6,1.2,0.1,0.8,0.9,0.1,-,0.6,2.7,1.3,0.1,1.5,1.8,23.2,0.1,0.9,0.2,Bundesliga,2014/2015
193,Nikolce Noveski,Mainz,36,D(C),7(2),594,-,1,2,-,0.3,84.1,4.6,-,6.88,1.6,2.1,0.9,0.2,4.2,0.3,0.6,-,0.2,0.1,0.2,-,0.1,0.1,32.9,-,2.1,-,Bundesliga,2014/2015
194,Andreas Beck,Hoffenheim,28,M(R),33,2967,-,1,5,-,0.5,77.4,2.4,-,6.88,2.3,2.1,1.3,0.2,2.6,1.4,0.3,1,0.8,0.5,1.6,-,0.5,0.4,38.2,0.3,1.8,-,Bundesliga,2014/2015
195,André Hahn,Borussia M.Gladbach,25,FW,15(8),1312,3,2,3,-,1.6,62.5,3.8,1,6.88,1.3,1.1,1.7,-,1,1.4,0.2,-,0.5,0.6,1.3,0.5,1.1,1.3,18.8,0.3,0.5,-,Bundesliga,2014/2015
196,Jaroslav Drobny,Hamburg,36,GK,23,1999,-,-,4,1,-,45.2,0.5,1,6.87,-,-,0.1,-,1,-,-,-,-,0.1,0.1,-,-,0.1,30.7,-,7.5,-,Bundesliga,2014/2015
197,Florian Klein,Stuttgart,29,M(R),33(1),2953,3,2,2,-,0.6,74.7,1.8,-,6.87,2.5,2.1,1,0.2,2.3,1.2,0.4,1,0.7,0.8,0.6,0.1,0.4,0.5,30,0.1,1.1,-,Bundesliga,2014/2015
198,Julian Korb,Borussia M.Gladbach,23,M(R),23(1),2076,-,1,3,-,0.2,79.4,1,-,6.87,2.1,1.9,0.8,0.1,2.4,0.9,0.3,-,0.7,0.8,0.7,-,0.6,0.5,43.8,0.1,1,-,Bundesliga,2014/2015
199,Julian Draxler,Schalke,22,FW,8(7),774,2,1,1,1,1.5,76.6,1.7,1,6.86,0.7,0.6,0.7,-,-,0.5,0.1,-,0.7,2.3,0.5,0.3,1.4,0.3,22.3,0.2,1.6,0.1,Bundesliga,2014/2015
200,Änis Ben-Hatira,Hertha Berlin,27,M(CLR),11(4),837,4,4,3,-,1.5,65.9,1.3,1,6.86,0.8,1.3,1.3,-,0.1,0.9,-,-,0.9,1.2,1.2,0.6,1.6,1.6,15.5,0.4,0.2,-,Bundesliga,2014/2015
201,Anderson,Eintracht Frankfurt,27,D(C),19(3),1686,-,1,5,-,0.3,83.8,2.8,-,6.86,1.2,2.9,1,1.1,3.8,0.4,0.7,-,0.2,0.2,0.6,-,0.2,0.2,36.8,-,3.4,-,Bundesliga,2014/2015
202,Lukas Rupp,Paderborn,24,M(CR),21(10),2012,4,1,3,-,1,78.1,0.9,3,6.86,1.9,1.9,1,-,0.4,1,0.1,-,1,1.6,1.2,0.1,1.5,1.1,32.8,0.1,1.9,0.1,Bundesliga,2014/2015
203,Manuel Neuer,Bayern,29,GK,31(1),2866,-,-,1,-,-,86.5,0.2,-,6.86,-,-,0.1,-,0.4,-,-,-,-,0.1,0.2,-,-,0.1,33,-,7.2,-,Bundesliga,2014/2015
204,Matthias Lehmann,FC Koln,32,M(C),32,2846,5,1,9,-,0.8,79.8,1.3,-,6.86,1.6,1.9,1.1,0.1,1.4,1.2,0.4,-,0.9,0.2,1,-,0.1,0.4,47.6,0.4,2.8,-,Bundesliga,2014/2015
205,Dominik Kohr,Augsburg,21,DMC,19(7),1640,1,1,10,-,0.7,75.5,1.9,-,6.85,2.5,2,1.7,0.1,1.4,1.7,0.2,-,0.4,0.7,0.7,-,0.6,0.5,24.3,0.1,1.2,-,Bundesliga,2014/2015
206,Christian Günter,Freiburg,22,M(L),32(2),2886,1,2,4,-,0.8,69.7,0.9,1,6.85,1.8,1.3,1.1,0.1,2.7,1.1,0.3,-,0.7,2,1.1,-,0.9,0.8,30.8,0.3,1.7,-,Bundesliga,2014/2015
207,Philipp Bargfrede,Werder Bremen,26,M(C),15(1),1256,1,-,3,-,1.3,68.5,1.9,1,6.85,3,2.3,2.4,-,0.9,2.1,0.3,-,0.2,0.4,1.4,-,0.6,0.6,34.3,-,1.9,-,Bundesliga,2014/2015
208,Michael Heinloth,Paderborn,23,D(R),19(2),1638,-,1,2,1,0.3,64.5,1.8,-,6.84,2.4,2.2,0.7,0.1,3.3,2,0.3,-,0.6,1.1,0.5,-,0.4,0.4,26.6,0.3,2.3,-,Bundesliga,2014/2015
209,Ibrahima Traoré,Borussia M.Gladbach,27,AM(LR),8(16),844,2,1,3,-,1,75.5,-,-,6.84,1.3,0.4,0.4,-,0.2,0.8,-,-,0.9,2,0.9,0.1,0.3,0.6,15.2,0.7,0.7,-,Bundesliga,2014/2015
210,Pavel Krmas,Freiburg,35,D(C),22,1939,-,-,6,1,0.5,79.5,5.1,-,6.84,1.5,1.7,1.5,0.4,5,0.6,0.4,1,0.1,0.3,1.1,-,0.3,0.5,42.8,-,2.1,-,Bundesliga,2014/2015
211,Antonio Rüdiger,Stuttgart,22,D(CR),18(1),1605,-,1,2,-,0.9,83.4,3.1,1,6.83,1.7,0.9,1.3,0.5,5.3,0.5,0.6,-,0.1,0.5,0.6,-,0.1,0.2,53.5,-,4.5,-,Bundesliga,2014/2015
212,Fabian Johnson,Borussia M.Gladbach,28,M(CLR),15(9),1424,1,4,-,-,0.8,81.2,1.3,2,6.82,0.7,1,0.4,-,0.7,0.3,0.3,-,0.7,0.8,1,-,0.8,0.6,23.3,-,0.5,0.1,Bundesliga,2014/2015
213,Sebastian Kehl,Borussia Dortmund,35,M(C),20(1),1695,-,1,3,-,0.4,81.9,2.7,-,6.82,2.7,1.9,1.5,0.1,1.2,1.6,0.2,-,0.6,0.4,0.7,-,1,0.9,60.3,-,2.5,-,Bundesliga,2014/2015
214,Sebastian Rode,Bayern,25,M(C),8(14),959,2,5,2,-,0.6,87.8,0.7,1,6.82,1.4,0.7,1,-,0.1,0.9,-,-,1.1,0.4,1.1,-,0.5,0.5,36,0.1,1.5,-,Bundesliga,2014/2015
215,Alexandru Maxim,Stuttgart,25,FW,15(10),1414,2,6,3,-,1.1,79.7,0.8,2,6.82,1,0.8,0.8,-,0.2,1,-,-,1.8,1.2,1.1,0.1,1.2,0.7,30,0.8,1.8,0.2,Bundesliga,2014/2015
216,Christian Schulz,Hannover,32,DMC,31,2647,1,-,7,-,0.5,79.5,5,1,6.82,1.1,1.9,1.5,1,3.5,0.4,0.7,-,0.2,0.1,0.5,-,0.1,0.3,43.4,-,2.1,-,Bundesliga,2014/2015
217,Felix Klaus,Freiburg,23,AM(CLR),27(4),2226,2,2,5,-,1.3,67.2,1.5,-,6.81,1.5,1.1,1.2,-,1.2,0.9,0.2,-,0.5,1.5,2.8,0.3,1.7,1.1,20,-,0.7,-,Bundesliga,2014/2015
218,Patrick Ziegler,Paderborn,25,DMC,23(4),1948,-,-,7,-,0.4,76.3,3,-,6.81,2.5,2.6,1.5,-,3.1,1.6,0.3,-,0.3,0.3,0.7,0.1,0.4,0.4,30.9,-,3,-,Bundesliga,2014/2015
219,Moritz Stoppelkamp,Paderborn,29,FW,25(2),2180,4,2,5,-,2.4,76.7,0.5,1,6.81,1,0.7,0.9,-,0.4,0.8,0.1,-,1.6,1.9,1.6,0.3,2.1,1.9,29,0.9,1.3,-,Bundesliga,2014/2015
220,Tolgay Arslan,Hamburg,25,M(C),8(5),653,-,1,2,-,0.4,79.4,1.2,-,6.81,1.6,1,0.9,-,0.6,1.2,0.3,-,0.5,1.4,2.2,-,1.2,0.4,30.7,0.1,1.6,0.1,Bundesliga,2014/2015
221,Markus Feulner,Augsburg,33,M(CR),23(2),1972,1,-,7,-,1.2,69.3,1.7,1,6.81,2.5,1.2,1.6,0.1,1.4,1.5,0.3,-,0.6,0.9,1.6,0.1,1.2,1,27.9,0.3,1.2,0.2,Bundesliga,2014/2015
222,Davie Selke,Werder Bremen,20,FW,22(8),1990,9,3,4,-,1.4,57.2,3.7,2,6.81,0.3,0.1,2.2,-,0.8,0.5,0.1,-,0.7,0.6,0.8,0.8,0.7,1.8,13,0.2,0.2,-,Bundesliga,2014/2015
223,Stefan Reinartz,Leverkusen,26,M(C),9(8),971,1,-,2,-,0.9,73.8,1.5,-,6.81,1.8,1.6,0.8,-,0.6,0.9,-,-,0.6,0.7,0.3,-,0.9,0.6,32.4,-,1.1,0.1,Bundesliga,2014/2015
224,Lewis Holtby,Hamburg,25,M(CLR),17(5),1588,-,2,5,-,1,70.2,1.8,-,6.81,2.3,1.4,1.4,-,0.2,1,0.1,-,1.1,1.1,1.5,0.5,1.7,1.4,30.2,0.4,2.1,0.1,Bundesliga,2014/2015
225,Yunus Malli,Mainz,23,FW,24(7),2183,6,4,2,-,1.5,76.1,0.5,-,6.81,0.8,0.5,0.8,-,0.2,0.6,-,-,1,1.8,1.5,0.2,1.5,1.4,23.2,0.2,0.5,0.2,Bundesliga,2014/2015
226,Genki Haraguchi,Hertha Berlin,24,M(CLR),14(7),1383,1,-,2,-,1.1,70.9,1.1,-,6.81,1.5,1.3,1,-,0.6,1.4,-,-,0.6,2,1.3,0.1,0.7,1.3,16.2,0.2,0.7,0.1,Bundesliga,2014/2015
227,Alejandro Gálvez,Werder Bremen,26,M(C),18(2),1538,1,1,6,-,0.7,74,2.5,1,6.80,2.1,2.6,1.6,0.2,3.8,1.5,0.4,-,0.1,0.3,0.4,0.1,0.6,0.4,36.2,-,3.1,-,Bundesliga,2014/2015
228,Diego Benaglio,Wolfsburg,32,GK,31,2790,-,-,2,-,-,66,0.7,-,6.80,-,-,0.1,-,0.8,-,-,-,-,-,0.1,-,-,-,27.1,-,7.7,-,Bundesliga,2014/2015
229,Aleksandar Ignjovski,Eintracht Frankfurt,24,M(CLR),14(6),1210,-,2,4,-,0.3,74.3,1.3,-,6.80,2.6,1.9,1.4,0.2,1.3,1.2,0.1,-,0.5,0.9,1.2,-,0.6,1,27.7,0.4,1.3,-,Bundesliga,2014/2015
230,Daniel Brosinski,Mainz,27,M(LR),32,2774,-,3,4,1,0.7,66.4,2.5,-,6.80,1.3,1.7,1.1,0.4,2.6,1.1,0.2,-,0.6,0.7,1.6,0.1,0.5,0.8,37.4,0.6,3.2,0.1,Bundesliga,2014/2015
231,Hong Jeong-Ho,Augsburg,26,D(C),10(7),939,-,-,2,-,0.4,81.6,4.5,1,6.80,0.9,1.2,1.1,0.5,4.6,0.2,0.4,-,0.1,0.2,0.3,-,0.1,-,34.2,-,2.6,-,Bundesliga,2014/2015
232,Janek Sternberg,Werder Bremen,23,D(L),12(2),1017,-,-,2,-,0.6,64,2.2,-,6.80,1.8,2,1.1,0.4,2.9,1.5,0.2,-,0.4,0.7,1.6,-,0.9,0.9,24.2,0.3,0.6,-,Bundesliga,2014/2015
233,Lukasz Piszczek,Borussia Dortmund,30,M(R),19(3),1654,-,1,4,-,0.5,72.2,2.1,-,6.79,2.2,1.8,0.5,0.4,1.8,0.6,0.1,-,0.7,0.5,0.4,-,0.7,0.8,41.1,0.3,2,-,Bundesliga,2014/2015
234,Marvin Plattenhardt,Hertha Berlin,23,M(L),14(1),1283,-,1,1,-,0.2,68.5,1.1,-,6.79,2.7,1.1,1.8,0.3,2.3,0.5,0.5,-,0.8,0.3,1.1,-,0.4,0.1,32.1,0.8,2.7,-,Bundesliga,2014/2015
235,Alban Meha,Paderborn,29,AM(L),13(5),1220,3,-,1,-,3.4,74.9,0.6,1,6.79,1.7,0.9,1.2,-,0.3,1.1,0.1,-,1.2,1.2,1.6,-,1.2,0.8,27.5,1,1.6,-,Bundesliga,2014/2015
236,Shinji Kagawa,Borussia Dortmund,26,M(CL),23(5),1880,5,5,2,-,1.4,81.8,0.8,-,6.78,0.6,0.4,0.8,-,0.1,0.4,-,-,1.8,0.8,1,0.4,1.3,1.5,33.1,0.3,1.9,0.1,Bundesliga,2014/2015
237,Takashi Inui,Eintracht Frankfurt,27,AM(CLR),21(6),1824,1,5,2,-,1.6,77.3,0.5,-,6.78,1.2,0.7,0.9,-,-,1.4,-,-,1.7,1.6,1.7,0.2,2.5,1.1,24.1,0.4,1,0.2,Bundesliga,2014/2015
238,Jan Kirchhoff,Schalke,25,DMC,12(2),884,-,-,2,-,0.6,81.6,2.3,-,6.78,1.6,1.1,1.4,0.4,2.2,1.4,0.5,-,0.4,0.6,0.9,-,0.4,0.4,41.4,-,3.1,-,Bundesliga,2014/2015
239,Christian Träsch,Wolfsburg,28,M(C),8(4),728,-,-,-,-,0.1,80.1,1,-,6.78,1.9,2.1,0.8,-,1.4,2,0.2,-,0.7,0.5,0.6,-,0.4,0.6,38.5,0.7,2.6,0.1,Bundesliga,2014/2015
240,Maximilian Arnold,Wolfsburg,21,M(CR),17(10),1668,4,2,8,-,1.3,86,0.8,-,6.78,0.8,1.1,1.3,-,0.6,1,0.2,-,0.9,0.6,1.6,0.1,1.1,0.7,27.4,0.1,2.1,0.1,Bundesliga,2014/2015
241,Peter Niemeyer,Hertha Berlin,32,M(C),9(8),899,1,-,6,-,0.4,66.9,2.3,-,6.77,3,2.5,1.6,-,1.9,1.4,0.4,-,-,0.1,1.2,-,0.1,0.2,18.3,-,1.5,-,Bundesliga,2014/2015
242,Matthias Ostrzolek,Hamburg,25,M(L),23(2),2045,-,1,4,1,0.4,65.1,2.2,-,6.77,2.3,1.6,1.3,0.4,2.4,0.8,0.2,-,0.6,0.7,1.5,-,0.5,0.8,30.8,0.3,1.9,-,Bundesliga,2014/2015
243,Kevin Trapp,Eintracht Frankfurt,25,GK,22,1980,-,-,1,-,-,64,0.5,3,6.77,-,-,-,-,0.7,-,-,-,-,-,0.3,-,-,-,34,-,10.2,-,Bundesliga,2014/2015
244,Pablo De Blasis,Mainz,27,M(CLR),13(7),1143,1,4,1,-,0.9,67.7,1.6,2,6.76,1.1,0.7,2.1,-,0.5,1.7,0.2,-,1,2,1,0.3,1.4,1.3,19.5,0.1,0.4,0.1,Bundesliga,2014/2015
245,Süleyman Koc,Paderborn,26,AM(CR),23(6),1936,1,2,1,-,1.3,59.1,0.8,1,6.76,0.9,1.3,0.9,-,0.3,1.2,-,-,1.4,2.3,0.8,0.1,1.2,1.6,16.9,1,0.5,-,Bundesliga,2014/2015
246,Deyverson,FC Koln,24,FW,4(4),336,1,-,4,-,1.1,55.5,6.6,-,6.76,0.5,0.9,1.9,-,0.9,0.8,0.1,-,0.3,0.6,1.5,0.3,0.6,0.3,14.9,-,0.5,-,Bundesliga,2014/2015
247,Loris Karius,Mainz,22,GK,33,2912,-,-,1,1,-,55.6,0.7,2,6.76,-,0.1,0.1,-,1.3,-,-,-,-,-,0.2,-,-,-,33.1,-,9.6,-,Bundesliga,2014/2015
248,Matthias Ginter,Borussia Dortmund,21,DMC,9(5),840,-,1,1,-,1,80.5,3.5,-,6.76,1.9,1.7,1,0.4,2.1,0.6,0.1,1,0.3,0.1,0.7,-,0.6,0.5,36.6,-,2.1,-,Bundesliga,2014/2015
249,Stefan Aigner,Eintracht Frankfurt,28,FW,23(5),2097,9,-,8,-,1.5,72.8,1.4,1,6.76,1.4,0.9,2,-,0.1,1.2,-,-,1,0.7,2.2,0.7,1.6,2.1,24.3,0.3,0.5,-,Bundesliga,2014/2015
250,Ceyhun Gülselam,Hannover,27,M(C),14(4),1220,1,-,6,1,1,72.5,3.3,-,6.75,2.6,1.6,2.3,-,1.5,1.6,0.1,-,0.4,0.6,1.1,-,0.5,0.4,30.7,-,2.3,-,Bundesliga,2014/2015
251,Timo Baumgartl,Stuttgart,19,D(C),18(2),1646,-,-,1,-,0.2,82.6,2.5,-,6.75,1.6,1.9,0.8,1,3.3,0.6,1,-,0.1,0.3,0.4,0.1,0.1,0.2,31.3,-,1.7,-,Bundesliga,2014/2015
252,Marc Torrejón,Freiburg,29,D(CR),17(2),1506,-,-,3,1,0.2,83.6,3.6,-,6.75,1.4,1.6,0.8,0.5,5.8,0.7,0.1,-,0.3,0.2,0.2,-,0.2,0.2,43.4,-,4.8,0.1,Bundesliga,2014/2015
253,Sascha Riether,Freiburg,32,D(R),16(3),1405,-,-,3,-,0.1,71.6,1,-,6.74,1.4,1.4,0.9,0.2,2.9,0.4,0.2,-,1.3,0.4,0.4,0.2,0.1,0.2,34.8,0.2,2.9,-,Bundesliga,2014/2015
254,Fin Bartels,Werder Bremen,28,FW,27(2),2422,4,4,5,-,1.6,69.5,0.7,-,6.74,1.2,1,1.3,-,0.5,1.2,0.1,-,1,1.5,1.4,0.2,1.8,2.4,26.9,0.1,1.2,0.1,Bundesliga,2014/2015
255,Dennis Diekmeier,Hamburg,26,M(R),19(2),1632,-,-,7,-,0.1,63.1,1.3,-,6.74,2.4,1.4,1.3,0.4,2.4,0.4,0.3,-,0.6,0.5,1.7,-,0.4,0.5,22.1,0.6,1,-,Bundesliga,2014/2015
256,Ivica Olic,Hamburg,36,FW,16,1298,2,-,3,-,1.3,58.3,4.3,-,6.73,1.7,0.6,2,-,1.1,1.4,0.1,-,0.9,0.7,0.7,0.8,1.8,0.9,21.6,0.2,0.3,-,Bundesliga,2014/2015
257,Valentin Stocker,Hertha Berlin,26,AM(CLR),22(4),1863,3,4,6,-,1.3,56.2,2,-,6.73,1.5,1,2.5,-,0.5,1.6,0.1,-,1.1,0.8,1.3,0.5,1.2,1,17.3,0.3,0.3,-,Bundesliga,2014/2015
258,Miso Brecko,FC Koln,31,D(R),17(2),1415,-,1,1,-,0.3,73.6,1.2,-,6.72,2,1.1,0.8,0.2,3.1,0.6,0.3,-,0.4,0.7,0.5,0.1,0.5,0.3,25.7,0.1,1.1,-,Bundesliga,2014/2015
259,Melvyn Lorenzen,Werder Bremen,21,FW,2(1),145,1,-,-,-,0.7,65.4,0.7,-,6.72,0.7,-,1,-,-,-,-,-,0.7,1.3,1.3,0.3,1.3,3,8.7,-,-,-,Bundesliga,2014/2015
260,Oriol Romeu,Stuttgart,24,DMC,20(7),1824,-,-,6,-,0.4,83,2.1,-,6.72,2.1,2.4,1.3,0.1,1.1,1.7,0.3,-,0.2,0.4,1,-,0.5,0.5,36.7,-,2.6,-,Bundesliga,2014/2015
261,Alexander Madlung,Eintracht Frankfurt,33,D(C),14(8),1346,4,-,5,-,0.7,75.3,3.4,1,6.72,0.7,1.5,1.3,0.9,3.1,0.2,0.5,1,-,-,0.3,-,-,-,31.5,-,3,-,Bundesliga,2014/2015
262,Xherdan Shaqiri,Bayern,24,M(CLR),3(6),338,1,2,-,-,1.3,84.4,0.2,-,6.72,0.8,0.2,0.1,-,-,0.7,-,-,1.1,0.9,0.6,0.1,1.2,0.7,20.7,0.6,0.9,0.1,Bundesliga,2014/2015
263,Miiko Albornoz,Hannover,25,M(L),25(3),2189,-,3,2,-,0.3,76.7,2.1,-,6.71,1.8,1.2,1.1,0.1,1.8,1.2,0.2,-,0.6,0.8,1.1,0.1,1.3,1.1,36.3,0.5,2.3,-,Bundesliga,2014/2015
264,Julian Brandt,Leverkusen,19,FW,10(15),1112,4,2,-,-,0.8,74.9,0.6,-,6.71,0.6,0.6,0.4,-,0.1,1,-,-,1,1.2,0.4,0.3,0.9,1,18.4,0.1,0.6,0.1,Bundesliga,2014/2015
265,Sidney Sam,Schalke,27,M(CLR),7(4),526,-,1,1,-,0.8,79.1,0.3,-,6.71,0.5,0.9,0.6,-,0.3,0.9,-,-,1,2.5,1.3,0.4,2.2,0.8,17.8,0.5,0.5,0.3,Bundesliga,2014/2015
266,Ronny,Hertha Berlin,29,AM(C),9(10),934,3,2,4,-,1.2,70,0.6,1,6.71,0.7,0.4,0.7,0.1,0.2,0.6,0.1,-,0.8,2,1,0.1,1.8,0.6,20.5,0.5,1.9,0.2,Bundesliga,2014/2015
267,Immanuel Höhn,Freiburg,24,D(CR),6(1),541,1,-,-,-,0.4,85.5,2,-,6.71,0.9,1.3,1.1,0.6,5,0.4,0.4,-,0.1,-,0.3,-,0.1,0.1,49.3,-,1.9,-,Bundesliga,2014/2015
268,Junior Malanda,Wolfsburg,21,DMC,4(6),392,-,2,-,-,0.9,83,1.4,-,6.71,1.5,1.1,0.9,-,0.5,0.3,0.1,-,0.6,0.6,0.3,0.2,1,0.5,19.4,-,1.1,-,Bundesliga,2014/2015
269,Max Meyer,Schalke,20,FW,22(6),1855,5,1,-,-,1.1,82.4,0.3,1,6.70,0.8,0.6,0.6,-,0.1,1,-,-,1.1,1.3,1.3,-,1.6,1.1,26.4,-,0.9,0.1,Bundesliga,2014/2015
270,Florian Kath,Freiburg,21,Forward,0(1),8,-,-,-,-,-,100,-,-,6.70,-,-,-,-,-,-,1,-,1,-,-,-,-,-,3,-,-,-,Bundesliga,2014/2015
271,Marius Stankevicius,Hannover,34,DMC,1(1),80,-,-,-,-,-,75.7,1.5,-,6.70,2,1,0.5,-,1,-,-,-,0.5,-,0.5,-,0.5,-,18.5,-,3.5,-,Bundesliga,2014/2015
272,Ádám Szalai,Hoffenheim,28,FW,13(13),1318,4,4,2,1,1.4,60.7,3.7,2,6.70,0.4,0.2,1,-,0.3,0.5,-,-,0.9,0.6,1.2,0.5,1.6,1.6,16.2,0.1,0.3,-,Bundesliga,2014/2015
