,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
25,Marc Bartra,Barcelona,23,DMC,17(3),1590,1,1,3,-,0.4,89.9,2.2,-,7.39,2.7,2.9,0.9,0.2,3.5,0.8,0.6,-,0.3,0.6,0.5,-,0.3,0.4,50.4,-,3.7,-,LaLiga,2013/2014
26,Koke,Atletico,22,M(CLR),33(3),2818,6,13,5,-,1.1,80.6,0.9,5,7.39,2.7,0.9,1.1,-,1.1,1.9,0.3,-,1.9,0.5,0.8,-,1.7,0.6,43.4,1.6,1.8,0.3,LaLiga,2013/2014
27,Rafinha,Celta Vigo,22,M(CLR),27(5),2437,4,5,7,-,1,83,0.8,3,7.36,2.3,1.3,0.9,-,0.8,0.8,0.2,-,1.6,2.3,3.4,-,2.3,1.2,36.8,0.6,3,0.1,LaLiga,2013/2014
28,Andrés Iniesta,Barcelona,30,M(CL),27(8),2487,3,7,-,-,1.2,90.7,0.1,1,7.34,1.4,0.7,0.6,-,0.4,0.3,0.1,-,1.5,2.3,1.8,-,0.5,0.8,62.1,0.1,3.6,0.3,LaLiga,2013/2014
29,Edu Albácar,Elche,35,D(L),18,1588,3,1,4,-,0.8,69.4,1.6,3,7.34,2.9,2.2,1.2,0.3,5.3,0.9,0.2,-,1.2,0.6,1.1,-,0.3,0.4,48.4,1.7,3.3,-,LaLiga,2013/2014
30,Cesc Fàbregas,Barcelona,27,FW,28(7),2446,8,12,4,-,1.4,87,0.5,1,7.32,1.3,0.5,1.2,-,0.6,0.7,0.1,-,1.6,0.7,1.1,0.1,0.9,0.9,61.5,0.1,3.7,0.7,LaLiga,2013/2014
31,Aritz Aduriz,Athletic Bilbao,33,FW,26(5),2410,15,7,6,2,2.6,61.7,5.6,7,7.32,0.5,0.2,1.9,-,0.8,0.2,0.2,-,1,0.7,1.8,0.6,2,1.5,18,0.1,0.2,0.1,LaLiga,2013/2014
32,Luka Modric,Real Madrid,29,M(C),29(5),2651,1,6,6,-,1.1,89.7,0.4,-,7.31,2.1,1.4,1,-,0.4,0.4,0.3,-,1.5,1.7,1.3,-,0.9,0.6,58.4,0.7,6.1,0.1,LaLiga,2013/2014
33,Javier Manquillo,Atletico,20,M(R),3,270,-,-,1,-,0.3,72.6,3.7,-,7.30,4.7,1,1.3,-,5,-,0.7,-,0.3,1.3,0.7,-,1.3,0.7,31.7,0.3,1,-,LaLiga,2013/2014
34,Gurpegi,Athletic Bilbao,34,M(C),27,2386,2,-,8,-,0.3,82.9,2.7,1,7.28,2.9,3.1,1,1.1,6.2,1.1,0.3,-,0.1,-,0.5,-,0.1,0.1,45.9,0.1,4.3,-,LaLiga,2013/2014
35,Marcelo,Real Madrid,26,M(L),24(4),2176,1,6,3,-,1,85,0.6,-,7.28,2.5,1.3,0.7,0.1,1.5,0.5,0.1,-,1.6,1.3,0.8,0.3,0.6,0.8,45.8,0.9,2,0.1,LaLiga,2013/2014
36,Adriano,Barcelona,30,M(L),24(2),2119,3,1,8,-,1.3,89.4,1.6,2,7.26,1.8,2.2,1.5,0.2,2.2,0.3,0.1,-,0.8,0.8,0.7,0.1,0.5,0.8,52.1,0.5,2.9,-,LaLiga,2013/2014
37,Filipe Luís,Atletico,29,D(L),32,2879,-,2,6,1,0.4,80.2,0.7,-,7.25,4.1,1.6,1,0.1,1.8,0.6,0.3,1,0.8,0.8,0.6,0.2,0.8,0.8,40.1,0.6,1.4,-,LaLiga,2013/2014
38,Keylor Navas,Levante,28,GK,37,3250,-,-,3,1,-,43.3,0.7,4,7.24,0.1,0.1,0.1,-,1.1,-,-,-,0.1,-,0.4,-,-,-,30.9,-,9,-,LaLiga,2013/2014
39,Javi Jiménez,Levante,27,Goalkeeper,1(1),168,-,-,-,-,-,58.9,0.5,-,7.24,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,28,-,11.5,-,LaLiga,2013/2014
40,Joseba Zaldúa,Real Sociedad,22,D(R),10,890,-,-,2,-,0.2,72.3,2.7,-,7.24,2.3,2.6,1.6,0.4,3.8,0.6,0.1,-,1.3,0.4,2.2,-,0.2,0.3,31.4,0.6,1,-,LaLiga,2013/2014
41,Asier Riesgo,Osasuna,31,GK,1(1),119,-,-,-,-,-,62.8,0.5,-,7.23,-,-,-,-,1,-,-,-,-,-,-,-,-,-,21.5,-,9,-,LaLiga,2013/2014
42,Iker Muniain,Athletic Bilbao,22,AM(CLR),32(3),2730,7,3,6,-,1.5,82.7,0.3,1,7.23,2,0.5,0.8,-,0.2,0.7,-,-,0.9,2.7,2.4,-,2.1,1.4,34.2,0.4,1.8,0.1,LaLiga,2013/2014
43,Antoine Griezmann,Real Sociedad,23,FW,31(4),2666,16,3,5,-,3.2,77.3,1.2,4,7.22,1.5,0.9,1,-,1,0.4,-,-,1,0.6,0.7,0.5,0.6,1.1,26.7,0.5,0.7,0.1,LaLiga,2013/2014
44,Sergio Busquets,Barcelona,26,DMC,30(2),2656,1,1,11,-,0.3,92.5,1.7,-,7.21,2.5,1.7,0.8,0.1,1.4,1.2,0.2,-,0.6,0.8,1.6,0.1,0.5,0.4,75.4,-,4.4,-,LaLiga,2013/2014
45,Daniel Carvajal,Real Madrid,22,D(R),25(6),2236,2,2,5,-,0.2,86.7,1.2,1,7.21,2.4,2,1.5,0.1,1.5,0.5,0.3,-,1.1,0.7,0.9,0.1,0.3,0.7,39.9,0.8,1.4,-,LaLiga,2013/2014
46,Antonio Amaya,Real Betis,31,D(C),22(2),2027,1,1,9,1,1,72.3,4.3,4,7.21,2,2.8,1.6,1.5,7.4,0.7,0.7,-,0.5,0.1,0.3,-,0.2,0.3,27.8,0.1,3,-,LaLiga,2013/2014
47,Jonathan Viera,Valencia,25,FW,1,79,-,-,-,-,1,84.2,-,-,7.21,-,1,-,-,2,-,-,-,-,5,-,1,1,-,38,-,-,-,LaLiga,2013/2014
48,Cote,Real Sociedad,25,D(L),22,1911,1,5,5,-,0.5,78.7,0.6,3,7.21,2.3,1.2,0.7,0.4,3.3,0.9,0.1,-,0.8,1.7,1.2,-,0.5,0.7,36.3,1,2.8,-,LaLiga,2013/2014
49,Stéphane Mbia,Sevilla,28,M(C),18(1),1508,3,4,5,1,1,83.4,1.9,-,7.20,1.7,1.8,2.3,-,1.6,0.6,0.5,-,0.7,0.8,1.2,0.1,0.7,0.3,32.7,0.1,2.4,-,LaLiga,2013/2014
50,Aymeric Laporte,Athletic Bilbao,20,D(CL),33(2),2948,2,-,4,1,0.8,81.9,2.5,1,7.20,2,2.3,1.2,0.7,4.9,0.6,0.4,-,0.3,0.7,0.9,-,0.5,0.3,47.9,0.1,5.3,-,LaLiga,2013/2014
51,Mesut Özil,Real Madrid,26,M(CLR),2,134,-,-,-,-,0.5,83.3,-,-,7.18,-,-,-,-,-,0.5,-,-,5,2,-,-,0.5,0.5,36,2.5,0.5,-,LaLiga,2013/2014
52,Víctor Sánchez,Espanyol,27,M(CL),32(1),2886,4,1,11,2,0.9,76,1.6,1,7.17,4.7,2.7,2.1,-,1.8,1.6,0.5,-,0.4,0.3,1.4,-,0.8,0.5,31.5,0.1,1.8,-,LaLiga,2013/2014
53,Ignacio Camacho,Malaga,24,M(C),27(6),2377,5,1,6,-,0.8,78.3,3.6,3,7.16,2.5,2.2,1.4,0.1,2.7,1.2,0.2,-,0.2,0.2,0.9,-,0.5,0.4,38.1,0.1,3.6,-,LaLiga,2013/2014
54,Daniel Carriço,Sevilla,26,DMC,22,1939,2,-,8,-,0.8,80.1,2.1,2,7.16,3.6,2.2,2.2,0.3,3,1.1,0.3,-,0.3,0.4,1,-,1,0.5,37.5,-,3.7,-,LaLiga,2013/2014
55,Miranda,Atletico,30,D(C),32,2880,2,1,5,-,0.4,79.5,2,1,7.15,2.2,1,0.8,0.3,5.3,0.4,0.5,-,0.2,0.1,0.5,0.1,0.2,0.3,28.1,-,4.1,-,LaLiga,2013/2014
56,Vicente Iborra,Sevilla,26,M(C),25(2),2121,3,2,10,1,0.9,77,3.9,2,7.15,2.4,1.6,2.1,0.1,2.7,1,0.4,-,0.4,0.1,0.9,-,0.3,0.5,35.9,-,2.7,0.2,LaLiga,2013/2014
57,Markel Susaeta,Athletic Bilbao,27,M(LR),34(4),2978,6,12,1,-,1.2,78.8,0.4,2,7.15,1.7,0.8,0.7,-,0.1,0.9,-,-,2.1,1.1,1.3,0.6,1.6,1.4,27.8,2.2,0.4,-,LaLiga,2013/2014
58,Sergio Escudero,Getafe,25,M(L),18(1),1440,2,2,10,1,1.2,68.9,1.7,1,7.15,2.9,2.2,1.5,0.4,2.5,0.9,0.5,-,0.5,1.1,0.9,-,0.2,0.3,27.8,0.4,1.8,0.1,LaLiga,2013/2014
59,Javier Mascherano,Barcelona,30,M(C),27(1),2367,-,-,9,-,0.1,88.9,1.2,-,7.14,2.8,2.9,1.1,0.3,3.4,0.9,0.3,-,0.1,0.1,0.7,-,-,0.1,53.6,-,8.1,-,LaLiga,2013/2014
60,Martín Montoya,Barcelona,23,M(R),12(1),1122,-,2,-,-,0.6,87.5,2.5,-,7.14,3.2,1.5,0.7,0.1,2.1,1.2,0.2,-,0.3,0.6,0.7,0.1,1.4,0.8,48.2,0.3,1.5,-,LaLiga,2013/2014
61,Bruno Soriano,Villarreal,30,M(C),35(1),2940,6,2,5,1,0.9,85.5,1.9,3,7.14,2.3,1.8,0.8,-,2.4,0.7,0.4,-,0.6,0.6,0.9,-,0.9,0.6,49.6,-,3.1,0.2,LaLiga,2013/2014
62,Patrick Ebert,Real Valladolid,27,M(CLR),13,1005,3,5,6,1,2.2,72.6,1.9,-,7.14,1.5,1.5,1.6,-,1.3,1,0.2,-,1.2,0.5,1.2,0.3,1.3,0.8,36.2,1.9,3.1,-,LaLiga,2013/2014
63,Mateo Musacchio,Villarreal,24,D(C),32,2844,1,1,3,-,0.3,79.3,1.9,2,7.13,2.1,2.9,1,0.5,5.6,0.8,0.3,-,0.2,0.6,0.8,-,0.3,0.3,34.1,-,2.4,-,LaLiga,2013/2014
64,Liassine Cadamuro,Real Sociedad,26,D(CL),4,360,-,-,-,-,-,84,2.8,1,7.13,3,2,1.5,0.3,6.5,1,0.3,-,1,0.5,0.5,-,0.3,1,46.8,1.3,5.8,-,LaLiga,2013/2014
65,Nolito,Celta Vigo,28,AM(CL),24(11),2264,12,2,6,-,2.3,71.8,0.4,4,7.13,1.6,0.4,1.5,-,0.4,0.5,-,-,1.4,1.3,1.2,0.6,1.4,1.2,24.4,0.7,1.6,0.1,LaLiga,2013/2014
66,Ander Iturraspe,Athletic Bilbao,25,M(C),31(2),2707,-,2,8,-,0.4,81.5,3.1,2,7.13,2.1,2,1.1,0.2,2.4,1,0.3,-,0.5,0.5,1.7,-,0.8,0.4,49.1,0.1,5,0.1,LaLiga,2013/2014
67,Pedro,Barcelona,27,FW,28(9),2367,15,8,3,-,1.9,84.5,0.2,2,7.13,1.1,0.4,0.7,-,0.2,0.1,-,-,1,0.7,1.2,0.5,1,1.1,27.1,0.6,0.5,0.1,LaLiga,2013/2014
68,Fran Vélez,Almeria,23,DMC,4,257,1,-,-,-,0.3,68.8,2.8,1,7.13,1.3,1.8,0.8,0.5,2.3,0.5,0.3,-,-,0.3,0.5,0.3,0.3,-,24,-,2,-,LaLiga,2013/2014
69,Heinz,Real Valladolid,27,Defender,1,90,-,-,-,-,-,78.3,1,-,7.12,3,6,2,-,5,3,2,-,-,-,-,-,-,-,46,-,2,-,LaLiga,2013/2014
70,Yacine Brahimi,Granada,24,M(CLR),33(2),2793,3,4,5,1,1.7,83,0.1,-,7.12,1,0.9,1,-,0.2,0.8,-,-,1.1,4.6,1.5,0.2,2.2,1.4,30.1,0.3,1.5,0.1,LaLiga,2013/2014
71,Sebastián Dubarbier,Almeria,28,M(L),26(1),2304,1,-,10,1,0.5,67.4,0.9,-,7.11,2.7,3.5,1.6,-,3.4,0.8,0.2,1,0.7,1.7,0.9,-,0.4,0.5,27.9,0.6,1.3,-,LaLiga,2013/2014
72,Gabriel Paulista,Villarreal,24,D(CR),17(1),1473,-,1,3,-,0.2,83.9,1.8,-,7.11,1.2,3.2,0.6,0.6,5.7,0.3,0.4,-,0.1,0.1,0.3,0.1,-,0.4,25.8,-,4.7,-,LaLiga,2013/2014
73,Alejandro Arribas,Osasuna,25,D(C),36,3198,1,1,9,1,0.8,78.5,2.7,-,7.10,2.5,2.7,1.1,1,7.4,1,0.9,1,0.2,0.2,1.1,0.1,0.2,0.3,28.9,-,3.4,-,LaLiga,2013/2014
74,Fabián Orellana,Celta Vigo,28,AM(CLR),22(8),1956,5,6,4,-,1.3,76.5,0.5,1,7.10,1.5,0.7,0.5,-,0.6,0.5,0.1,-,1.5,1.4,0.8,0.2,1.3,1.2,25.9,1.1,1.2,0.2,LaLiga,2013/2014
75,Mikel Balenziaga,Athletic Bilbao,26,D(L),31,2670,-,-,4,-,0.2,72.1,1,2,7.10,2.9,1.7,1.2,0.3,2.9,0.9,0.2,-,0.6,0.8,0.8,-,0.9,0.6,33.3,0.8,0.7,-,LaLiga,2013/2014
76,Fran Rico,Granada,27,M(C),28(4),2471,2,5,8,-,0.9,82.6,1.6,2,7.10,2.2,1.7,1.4,-,1.5,1.6,0.1,-,2.1,0.4,0.8,-,0.6,0.6,47.9,1.8,5,0.1,LaLiga,2013/2014
77,Carlos Peña,Real Valladolid,31,D(CL),37,3327,1,4,5,-,0.4,69.7,2.1,1,7.09,2.5,2.4,1.1,0.2,5.8,0.8,0.3,-,0.9,0.2,0.4,0.1,0.3,0.4,39.8,0.7,2.2,-,LaLiga,2013/2014
78,Jordi Alba,Barcelona,25,M(L),14(1),1202,-,2,5,1,0.3,89.4,1.1,-,7.08,1.5,1.7,1.2,0.5,2.9,0.6,0.2,-,1.2,0.4,1.1,0.1,0.2,0.6,65,0.5,1.2,-,LaLiga,2013/2014
79,Pape Diop,Levante,28,M(C),33(1),2764,4,-,8,1,1,70.8,2.1,3,7.08,2.9,1.5,2.4,0.1,1.3,1.5,0.2,-,1,0.4,1.3,-,0.9,0.6,34.2,0.9,2.6,0.1,LaLiga,2013/2014
80,Javi López,Espanyol,28,DMC,33,2927,-,1,8,1,0.1,67.1,1.9,-,7.08,4.1,2.8,1.5,0.3,2.8,1.1,0.2,-,0.5,0.5,1.3,-,0.4,0.6,23.2,0.4,0.8,-,LaLiga,2013/2014
81,Pablo Piatti,Valencia,25,M(CLR),13(4),1118,5,3,3,-,1.9,75,0.9,2,7.07,2.2,0.9,1.3,0.1,0.3,0.8,0.1,-,0.9,1,1.9,0.1,1.6,1.3,17.6,0.9,0.4,-,LaLiga,2013/2014
82,Xabi Alonso,Real Madrid,33,M(C),23(3),2027,-,1,5,-,0.3,88,2,1,7.07,2.4,1.6,1.7,0.1,1.3,1.5,0.3,-,0.8,-,1.3,-,0.5,0.3,65.5,0.3,6.6,0.2,LaLiga,2013/2014
83,Diego Colotto,Espanyol,33,D(C),30(1),2731,4,1,4,-,0.7,70.1,2.7,1,7.07,1,2.1,0.8,0.7,6.5,0.4,0.6,-,0.1,0.3,0.5,0.1,0.3,0.3,26.5,-,3.6,-,LaLiga,2013/2014
84,Jeremy Mathieu,Valencia,31,D(CL),32,2824,3,-,6,1,0.5,82.8,1.9,-,7.07,1.8,2.4,0.7,0.6,6.4,0.4,0.7,-,0.3,0.3,0.6,-,0.2,0.2,45.1,0.1,4.7,-,LaLiga,2013/2014
85,Xavi,Barcelona,34,DMC,26(4),2256,3,2,-,-,1.1,93,0.2,-,7.06,0.9,0.3,0.1,-,0.5,0.3,-,-,1.6,0.4,0.6,-,0.5,0.6,86,1.3,6.4,0.4,LaLiga,2013/2014
86,Juanfran,Atletico,29,D(R),35,3150,-,4,6,1,0.2,79,0.8,-,7.06,2.1,2,0.8,0.1,1.6,0.7,0.3,1,0.8,0.9,0.9,0.2,0.6,0.7,31.3,0.6,1.5,-,LaLiga,2013/2014
87,Stefan Mitrovic,Real Valladolid,24,D(C),16,1440,-,-,8,-,0.2,80.4,4.3,1,7.06,1.1,1.9,1.3,0.6,8.9,0.3,0.8,2,0.2,0.6,0.4,0.1,0.1,0.1,36.7,-,3.7,-,LaLiga,2013/2014
88,Antonio Cotán,Sevilla,19,Midfielder,2,180,-,-,1,-,-,90.3,2,-,7.06,3,1.5,2.5,-,0.5,3,-,-,0.5,2,2.5,-,0.5,-,51.5,0.5,3.5,-,LaLiga,2013/2014
89,Hicham Khaloua,Almeria,19,Forward,0(1),3,1,-,-,-,1,-,-,-,7.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,LaLiga,2013/2014
90,Oriol Riera,Osasuna,28,FW,35(2),3022,13,-,5,-,2.1,68.2,5.8,5,7.05,0.6,0.2,1.6,-,1.8,0.2,0.1,-,0.9,0.4,1.8,0.8,1.2,1.8,27.5,0.1,0.6,-,LaLiga,2013/2014
91,Andreu Fontàs,Celta Vigo,25,DMC,35,3092,-,-,3,1,0.3,82.8,1.9,1,7.05,2.5,2.3,0.9,1,4.7,0.9,0.6,-,0.2,0.4,0.5,-,0.1,0.3,54,-,5.1,-,LaLiga,2013/2014
92,Roberto Fernández,Granada,35,GK,32,2880,-,-,5,-,-,58.2,0.4,2,7.04,-,0.1,-,-,1.3,0.1,-,-,0.2,-,0.1,-,-,0.2,29.3,-,10.4,-,LaLiga,2013/2014
93,David López,Espanyol,25,DMC,33,2859,2,1,9,-,1,76.5,3.1,2,7.04,2.5,2.3,1.5,-,1.4,1.1,0.2,-,0.5,0.6,1.2,0.1,1.1,0.5,35.6,0.1,3.2,-,LaLiga,2013/2014
94,Saúl Ñíguez,Rayo Vallecano,20,M(CLR),34,3009,2,1,12,1,1.6,78.5,3.7,-,7.04,2.8,2.8,2.3,0.5,3.6,1.4,0.5,1,0.2,0.8,0.8,-,0.8,0.8,49.9,0.1,4.6,-,LaLiga,2013/2014
95,Simao Mate,Levante,26,M(C),30(1),2581,1,-,10,-,0.4,73,3.5,1,7.04,2.2,2.4,1.8,-,2.6,1,0.6,-,0.2,0.2,1.2,0.1,0.5,0.4,27,0.1,1.8,-,LaLiga,2013/2014
96,Mikel San José,Athletic Bilbao,25,DMC,19(6),1799,5,1,6,-,0.8,77.9,2.2,3,7.04,2.2,2.2,1,1.1,3.6,0.9,0.6,1,0.2,0.1,0.3,-,0.2,0.2,38.8,-,5,-,LaLiga,2013/2014
97,Marc Valiente,Real Valladolid,27,D(C),27(2),2384,1,1,5,-,0.4,82.3,2.5,1,7.04,2.1,2.4,0.6,0.6,7.3,0.9,0.8,-,0.2,0.1,0.4,-,0.1,0.1,35.6,-,3.9,-,LaLiga,2013/2014
98,Giovani dos Santos,Villarreal,25,FW,26(4),2205,10,8,2,-,1.9,77.5,0.2,4,7.03,0.5,0.2,0.5,-,0.3,0.1,0.1,-,1.4,0.9,1.3,1.2,1.3,1,18.2,1.1,0.7,0.1,LaLiga,2013/2014
99,Cani,Villarreal,33,M(CLR),24(1),1993,3,5,3,-,1,72.6,0.4,3,7.03,1.8,1.2,0.4,-,0.8,1.1,0.1,-,1.2,1.4,1.2,0.2,1,0.7,28.6,0.6,1.8,0.1,LaLiga,2013/2014
100,Juanfran,Levante,38,D(CL),35,3106,-,1,6,1,0.2,65.9,1.4,2,7.03,2.1,3.1,0.7,0.5,3.7,0.7,0.7,-,0.5,0.5,1.4,-,0.4,0.5,26,0.2,2.2,-,LaLiga,2013/2014
101,Sergio Sánchez,Malaga,28,D(CR),26(1),2330,-,1,11,1,0.4,81.4,1.7,-,7.03,1.6,3.2,1.3,1.2,6,0.5,0.4,-,0.1,0.1,0.7,0.2,0.1,0.2,30.4,-,3.7,-,LaLiga,2013/2014
102,Charles,Celta Vigo,30,FW,29(1),2349,12,3,4,1,2.2,69.8,2.8,3,7.02,0.4,0.3,1.7,-,0.7,0.3,0.2,-,1.1,0.3,2,0.6,1.3,1.2,20,-,0.5,0.1,LaLiga,2013/2014
103,Jordi Figueras,Real Betis,27,D(C),20(5),2003,1,-,5,-,0.4,72.6,1.9,3,7.02,2,3.9,1.2,1.1,7.2,0.7,0.8,2,0.2,0.1,0.5,-,0.2,0.2,33.7,-,3.3,-,LaLiga,2013/2014
104,Adil Rami,Valencia,28,D(C),3,270,-,-,1,-,1,84.6,3.7,1,7.02,0.7,2.7,1.3,0.7,7.7,1,1.3,-,-,0.7,0.7,-,0.3,0.3,52,0.3,7,-,LaLiga,2013/2014
105,Coke,Sevilla,27,M(R),23(2),2081,3,1,7,-,0.8,77.3,1.9,2,7.01,2.8,2,1.9,0.2,1.9,1.6,0.4,-,0.3,0.9,0.9,0.2,0.7,0.8,32,0.3,1.8,-,LaLiga,2013/2014
106,Carlos Bacca,Sevilla,28,FW,27(7),2290,14,5,4,-,1.9,67.5,1.1,3,7.01,0.4,0.3,0.9,-,0.8,0.2,0.1,-,1,0.9,0.6,1.2,1.1,1,14.6,-,0.1,0.1,LaLiga,2013/2014
