,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
12,Marco Reus,Borussia Dortmund,FW,27,2322,17,8,3,1,2.6,81.8,0.7,5,7.39,1.2,0.3,1.3,-,1.2,0.9,-,-,1.4,0.9,1.1,0.6,1.4,2,37.6,0.4,1.5,0.1,Bundesliga,2018/2019
13,Ihlas Bebou,Hannover,FW,12,1068,4,3,1,-,2.3,71.5,1.7,4,7.34,1.3,0.8,0.8,-,0.7,0.4,0.2,-,1.3,2.9,1.8,0.3,1.8,2.4,30.1,0.8,0.8,0.2,Bundesliga,2018/2019
14,Kingsley Coman,Bayern,FW,17(4),1392,6,4,2,-,1.5,85,0.6,2,7.34,0.5,0.2,0.8,-,0.1,0.6,-,-,1.3,2.9,2,0.1,1.6,2.3,29.4,0.7,0.5,-,Bundesliga,2018/2019
15,Ignacio Camacho,Wolfsburg,M(C),6,540,-,-,3,-,1.2,78.3,5.5,1,7.34,2.5,3,2.3,-,2,0.7,0.3,-,0.3,0.2,1.8,0.2,0.2,0.8,50,-,5.8,0.3,Bundesliga,2018/2019
16,Tyler Adams,RBL,M(CR),8(2),723,-,2,-,-,0.2,80.3,1.7,-,7.30,2.9,1.6,1.3,0.1,0.7,1.5,0.1,-,0.5,1.4,1.1,-,0.6,1.8,52.4,-,1.8,0.4,Bundesliga,2018/2019
17,George Timotheou,Schalke,Defender,1,90,-,-,-,-,2,80.4,1,-,7.30,3,1,-,-,4,-,1,-,-,-,1,-,-,1,46,-,4,-,Bundesliga,2018/2019
18,Ishak Belfodil,Hoffenheim,FW,20(8),1864,16,3,3,-,3.1,72.2,1.8,4,7.29,0.5,0.1,0.9,-,0.5,0.4,-,-,1.1,1.4,0.5,0.8,1.1,1.4,15.6,0.1,0.1,-,Bundesliga,2018/2019
19,Kevin Volland,Leverkusen,FW,32(2),2820,14,9,4,-,2.6,75,1,4,7.28,1,0.2,1.2,0.1,0.9,0.4,-,-,1.3,0.9,1.5,0.6,1.7,2.8,25.3,0.6,0.7,0.1,Bundesliga,2018/2019
20,Daniel Caligiuri,Schalke,FW,31,2760,7,3,9,-,1.6,68.5,1.3,5,7.28,3,1.6,1,0.1,2,1.9,0.3,-,1.9,2.1,1.2,-,1.4,1.5,37.2,1.5,2.7,-,Bundesliga,2018/2019
21,Yussuf Poulsen,RBL,FW,27(4),2454,15,3,2,-,2.1,60.8,4.6,4,7.27,0.6,0.2,1.8,0.1,0.9,0.7,0.1,-,1.1,0.8,1.6,0.6,2,3.1,24.9,0.2,0.3,0.1,Bundesliga,2018/2019
22,Marko Grujic,Hertha Berlin,DMC,20(2),1780,5,1,5,-,2.1,81.9,3.2,3,7.26,2,1.3,2,0.1,2.3,1.1,0.3,-,0.7,1.4,1,-,0.9,1,43.1,-,1.6,-,Bundesliga,2018/2019
23,Filip Kostic,Eintracht Frankfurt,FW,33(1),2961,6,10,4,-,1.8,64.6,1.3,5,7.26,1.9,0.7,0.8,0.1,1.1,1.2,0.2,-,1.4,1.7,1.1,0.1,1.4,1.7,29.7,1.4,1.4,0.1,Bundesliga,2018/2019
24,Julian Brandt,Leverkusen,FW,30(3),2674,7,11,-,-,2,81.4,0.9,3,7.26,0.8,0.5,0.4,-,0.2,1.1,-,-,2.6,1.7,0.7,0.1,1.5,2.3,51.6,1.2,2.4,0.2,Bundesliga,2018/2019
25,Kai Havertz,Leverkusen,FW,33(1),2901,17,3,2,-,2.6,87.2,1.6,2,7.25,0.8,0.5,0.7,-,0.8,0.7,0.1,-,1,1.4,1.5,0.1,2,2.2,52.6,0.1,2.2,0.1,Bundesliga,2018/2019
26,Vincenzo Grifo,Freiburg,AM(CL),16,1431,6,3,1,-,2.6,79.2,0.2,1,7.25,1.6,0.1,0.5,-,0.6,0.8,0.1,-,2.2,1.9,1.1,0.6,1.6,1.9,43.3,1.1,2.9,0.1,Bundesliga,2018/2019
27,Wout Weghorst,Wolfsburg,FW,33(1),2931,17,7,4,-,2.1,69.5,3.4,3,7.24,0.9,0.3,1.1,-,0.9,0.8,0.1,-,1.1,0.4,1.1,0.9,1.4,1.9,23.6,0.1,0.5,0.1,Bundesliga,2018/2019
28,James Rodríguez,Bayern,FW,13(7),1143,7,3,2,-,1.8,87.1,0.2,3,7.24,0.6,0.2,0.4,-,0.1,0.7,-,-,2.6,0.8,0.8,0.3,0.6,0.7,43.9,1.6,2.4,0.2,Bundesliga,2018/2019
29,Max Kruse,Werder Bremen,FW,32,2837,11,9,-,-,2.8,79.1,0.8,5,7.23,0.5,0.3,0.7,-,0.2,1,-,-,2.6,1.2,1,0.2,1.4,2.4,49.9,1.7,3.4,0.1,Bundesliga,2018/2019
30,Joelinton,Hoffenheim,FW,25(3),2136,7,5,5,-,2,79.3,2.3,1,7.21,1.3,0.5,2,-,0.3,0.7,0.1,-,1.5,1.7,1,0.1,2.2,2.9,24.7,0.2,0.3,0.1,Bundesliga,2018/2019
31,Thomas Müller,Bayern,FW,28(4),2391,6,9,1,-,2,74.7,1.6,3,7.19,1.3,0.3,0.7,-,0.4,0.9,0.2,-,1.9,0.7,0.8,0.5,0.5,1.5,37.5,0.2,1.2,0.1,Bundesliga,2018/2019
32,Ibrahima Konaté,RBL,D(C),27(1),2431,1,1,7,-,0.5,76,3.6,-,7.19,1.6,2.1,1.3,1,4.3,0.4,0.6,-,0.2,0.8,0.9,-,0.4,0.7,37,-,1.9,-,Bundesliga,2018/2019
33,Mark Flekken,Freiburg,GK,1,90,-,-,-,-,-,78.6,-,-,7.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,7,-,Bundesliga,2018/2019
34,Kevin Stöger,Fortuna Duesseldorf,M(CL),24(1),2121,1,7,8,-,1.3,85,0.2,3,7.17,2.5,1.2,1.9,0.1,0.6,1.5,0.2,-,2.2,1.1,2.4,-,1,1.4,54.8,1.2,5.4,0.2,Bundesliga,2018/2019
35,Timo Werner,RBL,FW,29(1),2525,16,7,1,-,3.6,74.2,0.3,5,7.17,0.6,0.1,0.8,-,0.1,0.4,0.1,-,1.2,1,1.2,1.2,1.2,2.9,25.5,0.2,0.4,0.1,Bundesliga,2018/2019
36,Mats Hummels,Bayern,D(C),20(1),1776,1,1,1,-,0.9,89.4,4,-,7.17,1.2,1.6,0.4,0.2,2.3,0.7,0.4,-,0.6,0.5,0.4,-,0.1,0.4,82.6,-,4.5,0.1,Bundesliga,2018/2019
37,Serge Gnabry,Bayern,FW,21(9),1774,10,5,-,-,2.2,83.4,0.2,3,7.15,1.2,0.4,0.8,-,0.1,0.8,-,-,0.9,1.7,0.5,0.4,1,1.5,26.4,0.3,1,0.1,Bundesliga,2018/2019
38,Kevin Kampl,RBL,M(CLR),25(2),2122,2,5,5,-,1.3,84.4,0.6,2,7.13,1.5,1.2,1.1,-,0.7,0.7,0.1,-,1.8,0.9,0.3,0.3,0.9,1.1,52.9,0.7,2.4,0.1,Bundesliga,2018/2019
39,Thomas Delaney,Borussia Dortmund,DMC,27(3),2290,3,5,7,-,1.1,85.5,1.9,4,7.13,2.3,1.9,1.5,-,1.4,0.4,0.3,-,0.5,0.3,0.8,0.1,0.5,1.2,53.6,0.1,2.7,-,Bundesliga,2018/2019
40,Jordan Beyer,Borussia M.Gladbach,D(CR),8(1),721,-,-,1,-,0.6,87.9,1.6,-,7.12,3.6,1.2,0.8,0.8,3,0.8,0.7,-,0.2,0.8,0.4,0.1,0.4,0.8,47.6,0.1,1.3,-,Bundesliga,2018/2019
41,Maximilian Arnold,Wolfsburg,M(CR),33,2879,2,6,7,-,1.6,80.8,0.8,2,7.11,1.6,1.1,1.4,-,1.3,1.2,0.3,-,1.4,0.8,2.5,0.1,0.9,1.1,39.6,1,4.7,0.1,Bundesliga,2018/2019
42,Axel Witsel,Borussia Dortmund,M(C),32(1),2873,4,1,2,-,1.1,93.1,1.4,-,7.11,1.4,1.4,0.8,-,1.4,0.3,0.2,-,0.5,0.8,1.5,-,0.8,0.6,72.8,-,2.4,0.1,Bundesliga,2018/2019
43,Achraf Hakimi,Borussia Dortmund,M(R),19(2),1740,2,4,4,-,1,86.1,0.8,-,7.11,1.6,1.4,0.7,0.3,1.8,0.9,0.2,-,0.5,1.8,1.7,-,1.3,1.4,63.4,0.4,2.1,0.1,Bundesliga,2018/2019
44,Nils Petersen,Freiburg,FW,20(4),1930,10,3,-,-,2,68.2,3.8,3,7.11,1.2,0.5,1,-,1.4,0.8,0.1,-,0.9,0.3,0.8,0.1,1.2,2,21.3,-,0.7,-,Bundesliga,2018/2019
45,Sebastian Rode,Eintracht Frankfurt,M(C),12,931,-,-,4,-,0.3,83.4,1.4,-,7.10,2.6,1.6,1.3,0.1,1.1,1.6,-,-,1.5,0.9,0.8,-,0.4,1.3,43.1,1,2.3,0.1,Bundesliga,2018/2019
46,Benjamin Hübner,Hoffenheim,D(C),9(1),813,-,-,2,-,0.9,82.6,2.6,-,7.10,2.9,2.1,0.8,1,3.5,0.4,0.7,-,-,0.1,1,-,0.1,0.4,50,-,2.9,-,Bundesliga,2018/2019
47,Jordan Torunarigha,Hertha Berlin,D(CL),13(1),1161,2,2,2,1,0.5,79.4,2.7,1,7.09,2.4,2.1,1.9,0.3,3.9,0.7,0.5,-,0.4,0.1,0.4,-,0.4,0.7,33.9,0.1,3.1,-,Bundesliga,2018/2019
48,William,Wolfsburg,M(R),30(1),2676,2,1,10,-,0.8,74.4,1.6,1,7.09,2.6,2.7,1.2,0.2,3.5,1.3,0.1,-,1.3,0.9,0.6,-,0.6,0.9,43.8,0.9,4,-,Bundesliga,2018/2019
49,Andrej Kramaric,Hoffenheim,FW,28(2),2404,17,4,2,-,3.7,80.9,0.3,2,7.09,0.3,0.3,0.2,-,0.4,0.7,0.1,-,1.6,0.9,0.6,0.3,1.7,1.5,31.9,0.8,1.2,0.1,Bundesliga,2018/2019
50,Florian Grillitsch,Hoffenheim,M(CL),27(3),2395,-,3,8,-,1.1,83.5,1.6,-,7.06,2.6,2.4,1.4,0.1,1.7,1.5,0.3,-,0.9,0.8,1.6,-,0.4,0.9,51.6,0.2,3.5,0.1,Bundesliga,2018/2019
51,Salif Sané,Schalke,DMC,29(1),2613,2,-,4,-,0.6,83.2,4,1,7.06,1.8,2.3,0.9,0.4,4.8,0.6,1,-,0.2,0.5,1.1,-,0.2,0.4,51.1,0.1,3.1,-,Bundesliga,2018/2019
52,Theodor Gebre Selassie,Werder Bremen,M(R),32,2815,3,2,2,-,0.9,79.8,3.3,1,7.03,1.7,2.2,1,0.6,2.8,0.9,0.3,-,0.7,0.4,1,0.1,0.7,1,41.9,0.3,0.9,-,Bundesliga,2018/2019
53,Almamy Touré,Eintracht Frankfurt,M(R),6(1),520,-,-,-,-,0.3,73.3,2.1,-,7.03,2.6,1.3,0.7,0.9,3.4,0.4,0.1,-,0.1,1.6,0.1,-,-,0.3,34.7,0.3,1.3,0.1,Bundesliga,2018/2019
54,Jérôme Roussillon,Wolfsburg,M(L),28,2466,3,4,4,-,0.7,77.3,0.9,3,7.03,1.5,1.1,0.7,-,1.5,0.4,0.3,-,1.1,1.8,1.4,-,1.3,1.6,36.6,1.1,1.9,-,Bundesliga,2018/2019
55,Emil Forsberg,RBL,FW,14(6),1254,4,7,-,-,1.5,81.6,0.4,1,7.02,0.6,0.2,0.4,-,0.3,0.6,0.1,-,2,1.1,1.2,0.2,1.1,1.5,23.9,0.7,0.8,0.2,Bundesliga,2018/2019
56,Raphaël Guerreiro,Borussia Dortmund,M(CL),17(6),1532,2,6,2,-,1.5,85.5,0.3,1,7.02,1.1,0.8,0.4,-,0.4,0.5,-,-,1.7,1.3,0.9,0.1,1,1.9,46.1,0.7,0.9,0.1,Bundesliga,2018/2019
57,Ondrej Duda,Hertha Berlin,FW,30(2),2575,11,5,7,-,1.7,76.9,1,5,7.02,1.7,0.5,2.4,-,0.4,1.3,0.1,-,1.3,1.2,1.4,0.2,1.3,2.3,37.6,0.5,1.4,0.1,Bundesliga,2018/2019
58,Marc Oliver Kempf,Stuttgart,D(C),23,2026,2,-,3,-,0.6,81.2,5,3,7.01,1.4,2,1,0.6,5.7,0.5,0.9,-,0.3,0.1,1.3,-,0.2,0.5,44,0.1,3.2,-,Bundesliga,2018/2019
59,David Alaba,Bayern,M(CL),29(2),2534,3,3,4,-,1.5,85.5,0.8,-,7.01,1.1,1,0.4,0.3,1,0.3,0.1,-,0.9,0.9,0.4,0.2,0.6,0.8,56.9,0.7,1.7,-,Bundesliga,2018/2019
60,Samuel Sahin-Radlinger,Hannover,GK,1,90,-,-,-,-,-,69.6,-,-,7.01,-,-,-,-,2,-,-,-,-,-,-,-,-,-,23,-,9,-,Bundesliga,2018/2019
61,Lukas Klostermann,RBL,M(R),22(4),2003,5,1,1,-,0.5,74,1.6,2,7.01,1.9,1.1,0.7,0.5,2.4,0.6,0.2,-,0.8,0.3,0.4,-,0.3,0.4,30.6,0.3,1.5,-,Bundesliga,2018/2019
62,Charles Aránguiz,Leverkusen,M(C),22(2),1897,2,7,3,-,1,88.6,0.5,2,7.00,2,1,1.1,-,1,1.9,0.1,-,1.3,0.4,1.3,-,1.1,1.2,67.8,0.5,3.3,-,Bundesliga,2018/2019
63,Mario Götze,Borussia Dortmund,FW,19(7),1680,7,7,-,-,1.1,81.5,0.3,-,7.00,1,0.3,0.8,-,0.2,0.8,-,-,1.6,1,1,0.5,1.6,1.7,33.3,0.3,0.7,0.2,Bundesliga,2018/2019
64,Luka Jovic,Eintracht Frankfurt,FW,25(7),2249,17,5,1,-,3,70.4,1.9,4,7.00,0.3,0.1,0.9,-,0.9,0.3,-,-,0.8,0.8,1.3,0.5,1.4,2.3,18.7,0.1,0.9,0.1,Bundesliga,2018/2019
65,Nadiem Amiri,Hoffenheim,M(CLR),10(3),760,3,1,1,-,1.4,87.4,0.3,-,7.00,1.1,0.5,1.1,-,0.3,0.8,-,-,1.2,1.5,1.1,-,1,0.8,27.5,0.2,1.2,0.2,Bundesliga,2018/2019
66,Bastian Oczipka,Schalke,M(L),21,1876,1,5,3,-,0.6,77.1,0.6,-,7.00,2,1.1,0.8,-,1,0.2,0.2,-,2.1,1.1,1.1,-,1,1,36.8,2.4,1,-,Bundesliga,2018/2019
67,Valentino Lazaro,Hertha Berlin,M(CLR),31,2743,3,6,6,-,0.6,76.3,0.6,1,7.00,1.5,1.4,0.7,0.2,1.7,1,0.4,-,1.8,1.1,0.9,0.2,0.8,1.4,38.9,1.5,1.6,-,Bundesliga,2018/2019
68,Nordi Mukiele,RBL,M(R),14(5),1227,1,1,3,-,0.4,72.8,2.1,-,6.99,2,1.3,1,0.4,1.8,0.2,0.2,-,0.6,0.9,1.1,-,0.7,1.1,30.5,0.4,1.5,0.1,Bundesliga,2018/2019
69,Lukas Kübler,Freiburg,M(R),15(1),1187,-,2,2,-,0.4,69.8,1.8,1,6.98,2.2,1.9,1,0.1,2.8,0.6,0.3,-,0.4,0.4,1.3,-,0.3,0.8,26.1,0.4,1.9,-,Bundesliga,2018/2019
70,Milot Rashica,Werder Bremen,FW,19(7),1559,9,5,1,-,2.3,69.1,0.3,3,6.98,0.9,0.2,1.3,-,0.2,0.6,0.1,-,1.2,1.3,1.3,0.3,1.3,1.8,14.7,1,0.3,-,Bundesliga,2018/2019
71,Michael Esser,Hannover,GK,32,2880,-,-,3,-,-,67.9,0.4,2,6.98,0.1,-,-,-,0.9,0.1,-,-,0.1,-,0.2,-,-,-,34.2,-,10.3,-,Bundesliga,2018/2019
72,Maximilian Eggestein,Werder Bremen,M(CR),34,3053,5,4,4,-,1.3,80.5,1.3,2,6.98,2,0.9,1.1,0.1,1.9,0.9,0.3,-,1.4,0.4,1.2,-,1.1,1.3,45.8,0.2,1.4,0.1,Bundesliga,2018/2019
73,Aarón Martín,Mainz,M(L),32(1),2879,-,3,3,-,0.5,81.9,0.7,3,6.98,1.7,1.2,0.9,0.1,1.8,0.5,0.3,-,1.9,1.4,0.8,0.2,0.7,0.7,36.2,1.6,1.8,-,Bundesliga,2018/2019
74,Josuha Guilavogui,Wolfsburg,M(C),18(1),1572,2,1,5,-,0.4,81.6,1.5,1,6.97,1.6,2.3,1.3,0.1,2.9,0.6,0.4,-,0.4,0.4,0.4,-,0.4,0.5,42.1,0.1,2.7,0.1,Bundesliga,2018/2019
75,Lucas Torró,Eintracht Frankfurt,DMC,6(2),561,-,-,1,-,0.6,72,5,-,6.97,1.8,1.8,1.4,-,1.5,0.8,0.1,-,0.3,0.3,0.9,-,0.6,0.6,32.6,-,1.5,-,Bundesliga,2018/2019
76,Leon Goretzka,Bayern,M(CR),23(7),2021,8,4,3,-,1.8,87.5,1.3,1,6.96,1.4,0.9,0.9,-,0.5,0.8,0.1,1,0.6,0.5,0.7,-,0.6,0.8,38.4,-,1.2,-,Bundesliga,2018/2019
77,Niklas Süle,Bayern,D(CR),29(2),2652,2,-,3,-,0.6,92.9,2.6,-,6.96,0.9,1.3,0.5,0.4,2.6,0.2,0.4,-,0.2,0.1,0.2,-,0.2,0.2,82.6,-,5.3,-,Bundesliga,2018/2019
78,Julian Baumgartlinger,Leverkusen,DMC,16(5),1557,-,1,2,-,0.5,89.6,1.5,-,6.96,2.5,1.2,0.9,-,1,1.2,0.3,-,0.5,0.7,0.9,-,0.7,0.7,65.3,-,3.5,-,Bundesliga,2018/2019
79,Maximilian Mittelstädt,Hertha Berlin,M(CL),20(5),1802,1,1,2,1,0.9,73.2,1.7,1,6.96,2.4,1.8,0.6,-,2.1,1,0.2,-,0.8,1,0.9,-,1,1.3,29.6,0.6,2.3,-,Bundesliga,2018/2019
80,Admir Mehmedi,Wolfsburg,FW,20(6),1700,6,5,1,-,1.4,76.4,1.1,1,6.96,1.8,0.5,1.1,-,0.2,1,-,-,1.4,0.5,1.5,0.7,1.1,1.7,26,0.8,1,0.1,Bundesliga,2018/2019
81,Lars Bender,Leverkusen,M(CR),18(2),1367,1,4,2,-,0.8,82.9,1.9,2,6.95,2.2,1.1,1.4,-,1.2,0.9,0.2,-,0.7,0.5,1.4,0.1,0.2,1,41.3,0.1,1.1,-,Bundesliga,2018/2019
82,Jonathan Tah,Leverkusen,D(C),33,2939,3,1,3,-,0.4,89.8,2.3,-,6.95,1.3,1.4,0.5,1,4.1,0.5,0.8,-,0.2,0.5,0.4,0.1,0.4,0.5,75.5,0.1,3.8,-,Bundesliga,2018/2019
83,Ozan Kabak,Stuttgart,D(C),15,1350,3,-,4,-,0.7,77.2,3.6,1,6.95,2.2,1.5,1.4,0.9,3.5,0.7,0.5,-,0.1,0.9,0.9,-,0.3,0.7,37.2,-,2.4,-,Bundesliga,2018/2019
84,Marcel Sabitzer,RBL,FW,26(4),2356,4,3,9,-,2.1,70.4,0.7,1,6.94,1.5,1.1,0.9,-,1,0.9,0.1,1,1.2,0.5,1,0.2,1.5,1.5,36.9,0.4,1.3,-,Bundesliga,2018/2019
85,Lars Stindl,Borussia M.Gladbach,FW,19(2),1513,3,1,3,-,1.6,82.7,0.9,1,6.93,1,0.6,0.9,-,0.6,0.6,0.1,-,1,0.8,1.4,0.3,0.7,1.9,35.6,0.1,1.5,0.2,Bundesliga,2018/2019
86,Jean-Philippe Mateta,Mainz,FW,29(5),2495,14,2,2,-,2.9,71.2,3.2,3,6.93,0.4,0.1,0.9,-,0.6,0.3,0.1,-,0.9,1,0.9,1.1,1.8,2.9,13.2,0.1,0.3,-,Bundesliga,2018/2019
87,Péter Gulácsi,RBL,GK,33,2926,-,-,-,-,-,58.9,0.2,1,6.93,-,-,-,-,0.5,-,-,-,-,-,0.1,-,-,-,27.2,-,7.9,-,Bundesliga,2018/2019
88,Jonathan Schmid,Augsburg,M(CLR),28,2520,3,7,1,-,0.6,81.1,1,2,6.93,1.6,1.5,0.8,0.1,2.1,0.4,0.3,1,1.6,0.6,0.8,0.1,0.7,0.6,35.8,1.4,1.6,-,Bundesliga,2018/2019
89,Paco Alcácer,Borussia Dortmund,FW,11(15),1205,18,-,-,-,2,75.2,0.5,2,6.93,0.1,0.2,0.2,-,0.3,0.2,-,-,0.6,0.2,0.3,0.3,0.5,0.7,10.8,-,0.1,0.1,Bundesliga,2018/2019
90,Dan-Axel Zagadou,Borussia Dortmund,D(CL),15(2),1267,2,-,4,-,0.6,87.8,2.9,-,6.92,0.8,1.5,0.8,0.6,4.1,0.1,0.6,-,0.1,0.8,0.2,-,0.2,0.4,61.3,-,3.2,-,Bundesliga,2018/2019
91,Diego Demme,RBL,DMC,24(2),2061,-,2,4,-,0.4,81.5,1.1,-,6.92,2.9,1,1.4,-,0.5,1.3,0.1,-,1,0.3,2,-,0.7,1.3,56.4,0.4,3,0.1,Bundesliga,2018/2019
92,Pavel Kaderábek,Hoffenheim,M(LR),28(1),2509,3,4,7,-,1,76.3,1.8,1,6.92,1,1.2,1.2,0.1,2.1,0.4,0.3,-,1.5,0.3,0.6,-,0.4,1,37.9,1.1,1.4,-,Bundesliga,2018/2019
93,Niklas Stark,Hertha Berlin,DMC,22,1871,1,-,5,-,0.5,83.9,2.6,-,6.92,1.5,1.7,0.9,0.4,6,0.7,1.2,1,0.1,-,1,-,0.1,0.1,46.5,-,2.5,-,Bundesliga,2018/2019
94,Martin Hinteregger,Eintracht Frankfurt,D(C),14,1144,1,-,3,-,0.8,73.1,3.6,1,6.91,2.4,0.9,0.7,0.6,3.5,1.1,0.5,1,0.2,0.4,0.7,-,0.4,0.3,41.2,0.1,2.7,-,Bundesliga,2018/2019
95,Alexander Hack,Mainz,D(C),11(3),1019,1,1,1,-,0.9,75.6,3.1,1,6.91,2.1,2.9,0.9,0.5,4.1,0.6,1.1,-,0.1,0.6,0.6,-,-,0.1,39.5,-,3.7,-,Bundesliga,2018/2019
96,Nuri Sahin,Werder Bremen,M(C),19(1),1487,1,1,5,-,0.6,86.3,1.4,1,6.91,3,1.9,1.4,0.2,2,1.8,0.2,-,0.8,0.5,0.5,-,0.7,0.5,54.2,0.3,2,-,Bundesliga,2018/2019
97,Nico Elvedi,Borussia M.Gladbach,D(CLR),30,2626,2,1,1,-,0.5,92.7,2.7,2,6.91,1.4,1.6,0.6,0.8,4.3,0.3,0.4,-,0.1,0.3,0.5,-,0.1,0.3,68.9,-,3,-,Bundesliga,2018/2019
98,Marcel Tisserand,Wolfsburg,M(R),10,888,1,-,2,-,1,78.5,2.9,1,6.90,1.4,2,1.2,0.2,4,0.3,0.5,-,0.2,0.4,0.6,-,0.7,0.6,56.8,0.2,6.1,-,Bundesliga,2018/2019
99,Wendell,Leverkusen,M(L),25(3),2278,2,2,5,-,0.4,85.7,1.5,1,6.90,2.7,1,1.3,0.3,2,0.8,0.5,-,0.6,0.3,0.5,-,0.2,1,58.9,0.3,2.4,-,Bundesliga,2018/2019
100,Jean-Paul Boëtius,Mainz,FW,25(5),2130,4,7,8,-,1.5,77.1,0.8,1,6.90,1.7,1.2,1.7,-,0.3,0.9,0.1,-,1,1.1,1.6,0.1,1.3,1.9,27.9,0.1,1.6,0.2,Bundesliga,2018/2019
101,Leon Bailey,Leverkusen,FW,21(8),1921,5,1,4,-,1.9,74.4,0.4,-,6.90,0.5,0.5,0.6,-,0.3,0.5,-,-,1.6,1.8,1.2,0.2,1.5,2.2,26.2,1.3,0.8,-,Bundesliga,2018/2019
102,Nico Schulz,Hoffenheim,M(L),29(1),2542,1,5,6,-,1,78,0.3,1,6.90,1.1,0.8,1,-,1,0.7,0.1,-,2,1.7,0.7,0.3,0.7,1.6,39.5,1.1,1.6,-,Bundesliga,2018/2019
103,Karim Bellarabi,Leverkusen,FW,14(5),1061,5,4,4,1,2.2,74.8,0.1,1,6.90,0.7,0.5,0.8,-,0.3,0.8,-,-,1.4,1.1,0.7,0.2,1.5,1.1,22.1,0.6,0.6,0.1,Bundesliga,2018/2019
104,Markus Suttner,Fortuna Duesseldorf,M(L),6,491,1,1,1,-,0.7,77.3,1.2,-,6.89,1.7,1.3,1,0.5,1.5,0.7,0.5,-,1.5,-,0.2,-,0.7,0.5,33,1.5,3.8,-,Bundesliga,2018/2019
105,Ante Rebic,Eintracht Frankfurt,FW,23(5),1985,9,4,3,1,2.2,56.9,1.3,1,6.89,0.8,0.3,1.7,-,0.1,0.3,-,-,1.2,1.7,0.8,0.6,2.7,2.7,17.7,0.3,0.1,0.1,Bundesliga,2018/2019
