,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
16,Thiago Mendes,Lille,M(CR),35,3082,-,5,10,-,0.9,84.8,0.7,3,7.27,2.4,1.9,1.1,0.1,1.2,0.9,0.3,-,1.8,0.8,1.9,-,0.8,1,56.7,1.4,3.1,0.1,Ligue 1,2018/2019
17,Wahbi Khazri,Saint-Etienne,FW,32,2825,13,6,10,1,2.9,74.5,0.5,6,7.25,1.3,0.3,1.7,-,0.2,1,0.1,-,2.2,1.4,1.6,0.7,2.2,2.8,27.4,1.6,1.8,-,Ligue 1,2018/2019
18,Marcelo,Lyon,D(C),33,2880,-,1,6,-,0.8,87.8,5.2,-,7.25,1.5,1.9,1,0.5,4.5,0.2,0.7,1,0.3,0.2,0.3,-,0.2,0.4,72.2,-,5.2,0.1,Ligue 1,2018/2019
19,Antoine Bernède,PSG,Midfielder,2,170,-,-,-,-,0.5,93.5,1.5,-,7.24,6.5,1.5,1,-,0.5,2,0.5,-,0.5,-,0.5,-,2,1,85,-,1.5,-,Ligue 1,2018/2019
20,Marquinhos,PSG,DMC,30,2695,3,1,2,1,0.4,91.9,2.3,-,7.24,2.2,1.5,1,0.4,2.7,0.7,0.4,-,0.3,0.2,0.3,-,0.3,0.2,75.3,-,4.1,0.1,Ligue 1,2018/2019
21,Allan Saint-Maximin,Nice,FW,34,2914,6,3,2,-,2.2,76,0.9,5,7.21,0.4,0.1,0.4,-,0.1,0.4,-,-,1.7,4.2,2,0.2,2.4,3.6,25.4,0.7,1,0.1,Ligue 1,2018/2019
22,Florian Thauvin,Marseille,FW,30(3),2625,16,8,5,1,3.1,76.9,0.6,5,7.19,1.3,0.2,0.9,-,0.1,0.6,-,-,1.4,1.8,1.5,0.2,1.8,2.8,33.5,1,1.3,0.2,Ligue 1,2018/2019
23,Ronaël Pierre-Gabriel,Monaco,M(R),4,356,-,-,1,-,-,86.5,1.5,1,7.19,3.3,0.8,1,0.5,3.3,0.3,0.3,-,0.3,0.8,1.5,-,0.5,0.5,39,-,2.5,-,Ligue 1,2018/2019
24,Benjamin André,Rennes,M(CLR),28(2),2502,3,1,7,1,0.9,79.2,4.9,1,7.18,3.4,1.8,2,0.1,1.6,1.7,0.2,-,0.7,0.7,1.6,0.2,1.3,1.8,49.4,-,1.7,-,Ligue 1,2018/2019
25,Gabriel Magalhães,Lille,D(C),11(3),1061,1,-,1,-,0.7,85.9,3,-,7.14,1.3,1.4,1,0.5,3.9,0.2,0.4,-,0.2,-,0.9,-,0.1,0.3,46,-,2.2,0.1,Ligue 1,2018/2019
26,Max-Alain Gradel,Toulouse,FW,36,3240,11,5,6,-,3.3,74.2,1.3,3,7.14,1.6,0.5,2,-,0.7,1.3,0.3,-,1.5,2.4,2.6,0.5,2.8,3.8,31.2,0.8,0.8,0.1,Ligue 1,2018/2019
27,Lucas Ocampos,Marseille,FW,31(3),2715,4,7,11,-,1.8,78,1.1,1,7.14,2.4,0.9,1.5,0.1,0.7,1.4,0.1,-,0.9,1.9,1.9,0.2,1.7,2.9,23.9,0.5,0.6,0.1,Ligue 1,2018/2019
28,Ruben Aguilar,Montpellier,M(R),29,2531,1,4,8,-,0.4,83.5,1,2,7.13,3,1.3,1.3,0.1,1.6,1,0.1,-,1.5,1.2,1.4,-,0.9,1.6,42.6,1.1,1.9,-,Ligue 1,2018/2019
29,Rémy Cabella,Saint-Etienne,FW,34,3000,8,4,4,1,2.4,86.5,0.5,4,7.13,2.6,0.6,1,-,0.1,1.7,-,-,1.7,1.6,2,0.1,2.1,1.9,58.1,0.5,1.8,0.1,Ligue 1,2018/2019
30,Youssouf Koné,Lille,M(L),19(1),1711,-,1,3,-,0.3,83.2,0.7,2,7.13,3.4,2,0.9,0.3,2,1.2,0.2,-,0.8,0.9,1.4,0.1,0.5,0.9,41.3,0.9,1.9,-,Ligue 1,2018/2019
31,Bobby Allain,Dijon,GK,13,1170,-,-,1,-,-,57.7,1,1,7.13,-,-,0.1,-,1.6,0.1,-,-,-,-,0.5,-,-,-,30,-,11.2,-,Ligue 1,2018/2019
32,Mathieu Debuchy,Saint-Etienne,M(R),23(1),1948,4,3,4,1,0.6,73.1,4,2,7.12,1.8,2,1.5,0.2,2.4,0.6,0.3,-,0.9,0.4,0.8,0.3,0.5,1.3,34.8,0.8,1.3,-,Ligue 1,2018/2019
33,Kenny Lala,Strasbourg,M(R),34,3060,5,9,4,-,0.7,80.5,0.8,3,7.11,2.3,0.8,1,0.2,1.5,0.7,0.3,-,1.8,1.1,1.1,-,1.4,2,48.1,1.4,5.1,0.1,Ligue 1,2018/2019
34,Almamy Touré,Monaco,M(R),4,347,-,-,-,-,0.5,85.7,2.8,-,7.10,3.3,2.8,1.3,0.3,2.5,1.8,0.3,-,0.5,0.8,0.5,-,1,1.3,57.5,0.3,3,-,Ligue 1,2018/2019
35,Marçal,Lyon,M(L),12,883,-,-,2,-,0.4,87.8,2.9,1,7.10,2.1,2.5,0.8,-,2.6,0.3,0.3,-,0.3,0.1,0.8,-,0.3,0.4,62.9,0.2,4.4,0.1,Ligue 1,2018/2019
36,Valentin Rongier,Nantes,M(C),36,3228,4,5,3,-,2,82.7,1,2,7.10,2.4,0.9,1.2,-,0.4,1.1,0.2,-,2.4,1,0.8,0.1,1.1,1.8,53.2,1.1,3.3,-,Ligue 1,2018/2019
37,Ferland Mendy,Lyon,M(L),27(3),2529,2,1,2,-,0.8,84.5,1.6,-,7.09,1.5,1.1,0.9,0.1,1.4,0.1,0.2,-,1.3,1.8,1.5,-,1.2,1.2,54.7,0.5,3,-,Ligue 1,2018/2019
38,Hiroki Sakai,Marseille,M(R),26(1),2373,1,4,3,-,0.2,81.6,3.1,1,7.09,2.1,1.4,1.2,0.3,2.4,0.9,0.4,-,1,0.4,0.9,-,0.6,0.9,43.2,0.3,1.3,-,Ligue 1,2018/2019
39,Serhou Guirassy,Amiens,FW,13,1115,3,1,-,1,2.1,65.2,7.2,2,7.09,0.5,0.3,1.2,-,1.1,0.3,-,-,1,0.7,3.1,0.5,2.4,3.5,24.5,0.1,0.5,-,Ligue 1,2018/2019
40,Vukasin Jovanovic,Bordeaux,D(C),15(1),1378,-,-,7,1,0.1,85,2.6,2,7.08,1.6,2.3,1.1,0.7,6.5,0.4,0.8,-,0.1,0.3,1,-,-,0.3,50,-,4.3,-,Ligue 1,2018/2019
41,Erik Pieters,Amiens,M(L),14(1),1261,1,1,2,-,0.8,71.1,1.5,2,7.08,3.3,1.1,1.1,0.3,3.3,0.5,0.9,-,0.8,0.5,1.5,-,0.4,1.2,34.8,0.7,2.3,-,Ligue 1,2018/2019
42,Christophe Hérelle,Nice,D(CR),33,2938,-,-,9,1,0.5,88.7,3.1,-,7.07,2.2,1.8,1,0.5,4.6,0.3,0.5,-,0.2,0.2,1.4,-,0.2,0.5,65.8,0.1,3.1,-,Ligue 1,2018/2019
43,Marco Verratti,PSG,M(C),23(3),1887,-,2,7,-,0.1,90.9,0.2,1,7.07,2.8,0.7,1.3,-,0.3,1.7,-,-,1.1,1.3,2.2,-,1.4,0.8,79.5,-,2.6,0.5,Ligue 1,2018/2019
44,Thomas Meunier,PSG,M(R),19(3),1615,3,3,2,-,0.9,84.5,1.5,1,7.07,2,0.8,1,-,1,0.6,0.1,1,0.9,0.4,0.2,0.2,0.5,0.6,37.5,0.5,1.2,-,Ligue 1,2018/2019
45,Loïc Mbe Soh,PSG,D(C),2,180,-,-,-,-,0.5,91.3,3.5,-,7.07,-,1.5,0.5,1,2.5,1.5,1,-,-,0.5,-,-,-,-,63.5,-,0.5,-,Ligue 1,2018/2019
46,Thiago Silva,PSG,D(C),24(1),2079,-,1,4,-,0.5,94.2,2,-,7.06,0.6,1.3,0.8,0.4,3.7,0.2,0.8,-,0.2,0.1,1,-,0.1,0.2,75,-,3.5,0.1,Ligue 1,2018/2019
47,Ibrahim Sangaré,Toulouse,DMC,27(1),2466,1,3,7,-,1.3,79.6,1.4,3,7.06,3.6,1,1.8,-,1.7,1.1,0.7,-,0.7,1.8,1.4,0.1,1.2,1.9,54.1,-,3.9,0.1,Ligue 1,2018/2019
48,Houssem Aouar,Lyon,M(CL),35(2),3069,7,7,2,-,1.9,86.7,0.5,3,7.05,1.7,0.9,0.8,-,0.5,1.2,0.2,-,1.2,1.6,1.4,0.3,1.8,1.6,55.6,0.1,2.3,0.1,Ligue 1,2018/2019
49,Walter Benítez,Nice,GK,35,3150,-,-,1,-,-,75.2,0.4,7,7.05,-,0.1,-,-,0.6,-,-,-,-,-,0.1,-,-,-,26.9,-,4.8,-,Ligue 1,2018/2019
50,Florent Mollet,Montpellier,AM(CLR),31(1),2580,6,4,5,1,2.6,87.3,0.5,3,7.05,1.1,0.7,1.4,-,0.1,1.2,-,-,2.1,0.6,1,0.2,1.5,1.5,39.8,2,2.4,-,Ligue 1,2018/2019
51,Nicolas Pallois,Nantes,D(C),24,2160,2,-,8,-,0.8,77.1,2.1,1,7.04,3.2,1.4,1,0.2,4.6,1.2,0.6,-,0.2,0.9,0.5,0.1,0.4,0.6,43.5,-,3.9,-,Ligue 1,2018/2019
52,Gaëtan Laborde,Montpellier,FW,35(1),2916,11,4,1,1,2.4,67.4,2.9,3,7.04,1,0.2,0.9,-,0.7,0.4,0.1,-,1,1.2,1,0.2,1.7,2.5,24.1,0.1,0.4,0.1,Ligue 1,2018/2019
53,Renaud Ripart,Nimes,FW,34(4),3009,8,4,2,-,1.8,73.3,2.6,3,7.03,2,0.7,1,0.1,1.9,1.2,0.2,-,0.8,0.4,1.8,0.2,1.3,2.2,25.8,0.3,0.7,0.1,Ligue 1,2018/2019
54,Wesley Fofana,Saint-Etienne,D(C),1(1),160,-,-,-,-,-,88.5,1.5,-,7.03,3.5,2,1,0.5,4.5,3.5,-,-,-,-,2,-,-,1,39,-,2.5,-,Ligue 1,2018/2019
55,Dani Alves,PSG,M(CR),19(4),1625,1,7,4,-,1.2,85.6,0.6,-,7.02,1.8,0.3,1.9,0.1,0.3,1.1,0.2,1,1.4,0.7,1,0.2,1,1,63.1,0.7,2.2,0.3,Ligue 1,2018/2019
56,Julian Draxler,PSG,FW,22(9),2046,3,7,6,-,1,89.8,0.6,3,7.02,1.3,0.5,0.8,-,0.1,0.9,-,-,1.3,1.4,0.5,-,1.4,1.1,49.5,0.4,1.3,0.1,Ligue 1,2018/2019
57,Jonathan Bamba,Lille,FW,35(3),3011,13,3,4,-,1.8,79.6,0.7,3,7.02,0.8,1.1,0.7,-,0.2,0.7,-,-,1.1,0.9,1.7,0.1,2.2,2.1,30.1,0.3,0.9,0.2,Ligue 1,2018/2019
58,Ghislain Konan,Reims,M(L),20,1800,-,1,-,-,0.1,77.5,1.2,-,7.02,2.3,2,0.8,0.3,2.3,0.8,0.2,-,0.9,1.3,1.5,0.2,0.8,1.8,34.6,0.8,1.6,-,Ligue 1,2018/2019
59,Naïm Sliti,Dijon,AM(CL),25(10),2290,3,4,2,-,1.8,76.8,0.3,2,7.01,1.6,0.3,0.9,-,0.3,0.9,-,-,2.1,2.4,2,0.3,1.8,2.5,22.6,1.3,1.1,0.1,Ligue 1,2018/2019
60,Léo Dubois,Lyon,M(R),21(4),2044,1,6,2,-,0.7,85.6,1.2,1,7.01,2,0.9,1.2,0.1,1.9,0.6,0.4,-,1,0.5,0.6,0.1,0.5,0.8,48.6,1,1.8,-,Ligue 1,2018/2019
61,Emiliano Sala,Nantes,FW,16(3),1377,12,2,-,-,1.9,64.2,2.3,2,7.00,0.4,0.1,0.8,-,1.1,0.4,0.1,-,1.2,0.2,1.8,0.7,1.6,2.8,19.1,0.1,0.1,0.1,Ligue 1,2018/2019
62,Marcus Thuram,Guingamp,FW,32,2583,9,1,4,2,1.9,73.2,3.5,3,7.00,1.4,0.3,1.4,-,0.4,0.7,-,-,1.1,3.2,1.4,0.2,2.9,3,24.5,0.3,0.3,-,Ligue 1,2018/2019
63,Ellyes Skhiri,Montpellier,DMC,35(2),3092,3,2,5,-,0.7,85.7,1.2,3,7.00,2.8,1.6,1.1,-,1,1.3,0.2,-,0.6,0.9,0.9,-,0.9,1,44.5,0.1,2.8,-,Ligue 1,2018/2019
64,Tanguy Ndombélé,Lyon,M(C),31(3),2693,1,7,3,-,0.9,89.1,0.6,1,6.99,1.9,0.9,1.2,-,0.3,0.9,0.3,-,1.4,1.9,2.1,-,1.5,1.7,57.7,-,1.6,0.1,Ligue 1,2018/2019
65,Ismaïla Sarr,Rennes,FW,32(3),2795,8,6,6,-,1.5,76.5,0.7,3,6.99,1,0.4,1,-,0.1,0.5,0.1,-,1.1,1.8,2.8,0.3,1.9,2.6,19.8,0.3,0.3,-,Ligue 1,2018/2019
66,Thilo Kehrer,PSG,M(R),19(8),1896,1,2,4,-,0.5,92.7,1.9,1,6.98,2.4,1.1,1,0.3,2.3,0.9,0.7,-,0.2,0.1,0.7,-,0.3,0.3,49.5,0.1,1.4,-,Ligue 1,2018/2019
67,Pablo Martinez,Strasbourg,D(CL),32,2818,3,1,7,-,0.4,84.2,2.3,2,6.98,1.6,1.6,0.9,0.3,3.9,0.6,0.7,-,0.1,0.2,1.5,-,0.1,0.3,49.4,0.1,5.9,-,Ligue 1,2018/2019
68,Yunis Abdelhamid,Reims,D(C),38,3420,-,-,2,-,0.5,82.9,3,3,6.97,1.6,1.7,0.9,0.3,4.8,0.3,0.6,1,0.1,0.6,0.5,-,0.2,0.4,42.2,-,2.8,-,Ligue 1,2018/2019
69,Samuel Kalu,Bordeaux,M(LR),14(7),1280,3,2,3,1,2,71.8,1,2,6.97,1.3,0.4,0.9,-,0.1,0.3,0.1,-,1.4,2.2,1.8,0.1,1.9,1.7,22.1,1.2,1.1,-,Ligue 1,2018/2019
70,José Fonte,Lille,D(C),36,3112,3,1,5,1,0.9,87.4,3.3,1,6.97,0.8,1,0.8,0.5,4.2,0.2,0.7,-,0.2,0.1,0.4,-,0.1,0.4,61.4,-,3.5,-,Ligue 1,2018/2019
71,Frédéric Guilbert,Caen,M(R),33(1),2917,1,2,9,1,0.3,74.2,2.4,2,6.97,2.9,2.3,1.7,0.3,3.1,1.2,0.6,-,0.7,0.9,1.1,-,0.7,1.3,31.6,0.4,1.9,-,Ligue 1,2018/2019
72,Ole Selnæs,Saint-Etienne,M(L),19(1),1674,-,5,6,-,0.6,82.5,1.2,-,6.97,2.2,1,1.5,0.1,1.4,1.1,0.4,-,1.1,0.6,0.6,0.1,0.6,0.8,44.8,0.5,4.2,0.3,Ligue 1,2018/2019
73,Sanjin Prcic,Strasbourg,M(C),12(1),1046,2,1,1,-,1.2,87.5,0.8,-,6.97,1.5,1.4,0.8,-,0.5,0.8,0.6,-,1.5,0.9,0.3,-,0.5,0.7,54.2,1.1,7.4,0.1,Ligue 1,2018/2019
74,Bouna Sarr,Marseille,M(CLR),25(4),2244,1,1,3,1,0.7,85.2,1.2,3,6.96,2.3,1.3,1.3,0.1,1.7,0.6,0.1,-,1,1.9,1.1,0.1,1,1.4,37.4,0.8,1.1,-,Ligue 1,2018/2019
75,Loic Perrin,Saint-Etienne,D(C),31,2702,1,1,2,-,0.4,86.1,2.9,2,6.96,1.7,1.4,0.8,0.5,3.6,0.4,0.8,-,0.3,0.2,0.6,-,0.2,0.3,51.8,-,3.3,-,Ligue 1,2018/2019
76,Cheikh N'Doye,Angers,M(C),26(1),2336,-,3,4,-,1.5,61,6.7,1,6.96,0.9,0.9,1.2,-,2.1,0.8,0.3,-,0.6,0.2,0.9,0.1,1,1.4,31.6,0.1,0.6,0.1,Ligue 1,2018/2019
77,Jonas Martin,Strasbourg,M(CL),23,2061,3,1,9,-,0.9,88.4,0.8,2,6.96,2,1.3,1.5,-,1.7,0.7,0.5,-,1,0.8,1,-,1.3,0.9,65.4,0.2,4.4,-,Ligue 1,2018/2019
78,Moussa Dembélé,Lyon,FW,21(12),2017,15,4,1,-,2.7,74.6,1.5,1,6.95,0.4,0.1,1.1,-,0.4,0.3,0.1,-,0.9,0.8,0.4,0.5,1.2,2,12.2,0.2,0.2,-,Ligue 1,2018/2019
79,Leandro Paredes,PSG,DMC,14(2),1250,-,2,1,-,0.9,92.1,0.6,-,6.95,2.1,0.9,0.9,0.1,1.3,1.1,0.3,-,1.1,0.3,1.4,-,0.5,0.3,79.1,0.7,4.5,0.3,Ligue 1,2018/2019
80,Fodé Ballo-Touré,Monaco,M(L),18,1595,-,3,4,-,0.2,79.8,1.6,-,6.94,2.6,1.6,0.9,0.1,1.7,1.1,0.1,1,1,1.7,1.2,0.1,0.8,1.2,33.6,0.9,0.9,0.1,Ligue 1,2018/2019
81,Alexander Djiku,Caen,DMC,31,2755,1,-,9,1,0.2,83,2.9,3,6.94,1.5,2.7,1.6,0.5,5.8,0.6,1,-,0.1,0.3,1.4,-,0.4,0.5,45.3,-,4.4,-,Ligue 1,2018/2019
82,Charles Traoré,Nantes,M(L),13,1164,-,-,3,-,0.5,71.8,2.2,1,6.94,3.1,1.5,2,0.1,2.7,0.8,0.2,-,0.5,0.1,1.7,-,0.7,1.1,32.2,0.6,1.2,-,Ligue 1,2018/2019
83,Gelson Martins,Monaco,M(LR),16,1393,4,2,1,-,1.9,78.1,0.6,-,6.94,1.3,0.5,0.9,-,0.4,1.2,0.1,-,1,1.6,1.6,0.1,1.4,3,28.5,0.9,0.3,-,Ligue 1,2018/2019
84,Eiji Kawashima,Strasbourg,GK,1,90,-,-,-,-,-,54.5,1,-,6.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,-,14,-,Ligue 1,2018/2019
85,Gaëtan Poussin,Bordeaux,GK,1,90,-,-,-,-,-,54.5,1,-,6.94,-,-,-,-,1,-,-,-,-,-,1,-,-,-,33,-,10,-,Ligue 1,2018/2019
86,Youri Tielemans,Monaco,M(C),20,1685,5,1,5,-,1.8,79.9,1.4,1,6.94,2.3,0.9,1.1,0.1,1,1.2,0.2,-,1,0.9,1.6,-,0.9,1.4,45.5,0.5,2.8,0.1,Ligue 1,2018/2019
87,Kenny Tete,Lyon,M(R),12(1),1050,-,3,1,-,0.6,84,1.4,1,6.94,2.3,1.4,1.5,0.5,2,0.5,0.4,-,1.5,0.1,0.9,0.1,0.5,1.4,48.7,1.2,1.8,-,Ligue 1,2018/2019
88,Xavier Chavalerin,Reims,M(L),36,3240,2,2,8,-,0.6,80.5,0.3,1,6.94,2.9,2,1.3,-,0.9,1.2,0.3,-,1.3,0.6,0.3,-,0.5,0.8,39,0.8,2.9,-,Ligue 1,2018/2019
89,Bertrand Traoré,Lyon,FW,24(10),2125,7,2,5,-,1.9,82.5,0.7,3,6.93,1.1,0.4,0.6,-,0.4,0.4,0.1,-,0.7,1.5,1.3,0.5,1.1,1.9,29.3,0.2,0.9,0.1,Ligue 1,2018/2019
90,Pedro Mendes,Montpellier,D(CR),31,2669,1,-,7,-,0.3,82.1,1.3,-,6.93,2.3,1.5,1.5,0.4,2.1,0.5,0.7,-,0.3,0.4,1.5,-,0.3,0.5,41,0.1,4.6,-,Ligue 1,2018/2019
91,Ludovic Ajorque,Strasbourg,FW,18(7),1536,9,1,5,-,1.8,74.8,4.2,5,6.93,0.7,0.2,1.8,-,0.4,0.2,-,-,0.5,0.4,0.6,0.1,0.9,1.6,18.1,-,0.8,-,Ligue 1,2018/2019
92,Jacques-Alaixys Romao,Reims,M(C),36,3165,-,3,8,1,0.4,79.1,1.8,2,6.92,3.2,1.6,2.5,-,1.8,1.6,0.4,-,0.3,0.7,2.3,-,0.7,1.1,39.7,0.1,2.4,0.1,Ligue 1,2018/2019
93,William Saliba,Saint-Etienne,D(C),13(3),1277,-,-,1,-,0.3,85.6,1.8,-,6.91,2,1.8,0.6,0.1,2.7,0.5,0.6,-,0.1,0.6,0.7,-,0.5,0.7,40.3,-,2.9,-,Ligue 1,2018/2019
94,Rony Lopes,Monaco,FW,22(2),1857,2,2,1,-,2.1,74.2,0.3,3,6.91,1.4,0.3,0.7,-,0.3,0.5,-,-,2,1.2,1.2,0.2,1,2,21.8,1.9,0.3,0.1,Ligue 1,2018/2019
95,Wylan Cyprien,Nice,M(C),27(2),2364,4,2,1,1,1.8,87.5,0.4,-,6.91,1.4,0.4,0.8,-,0.5,1,0.2,-,2.1,0.7,1.7,-,0.8,1,64.7,1.2,4.3,0.1,Ligue 1,2018/2019
96,Djegui Koita,Guingamp,Defender,1(1),173,-,-,-,-,-,70.7,0.5,-,6.91,4,-,0.5,-,4.5,0.5,1.5,-,-,-,0.5,-,-,-,29,-,3,-,Ligue 1,2018/2019
97,Damien Le Tallec,Montpellier,DMC,31(5),2812,3,-,3,-,0.9,79.1,2.3,1,6.91,2.6,1.6,1.5,-,1.3,1.6,0.2,-,0.6,0.1,0.7,-,0.4,0.6,34.4,-,2.1,-,Ligue 1,2018/2019
98,Yann M'Vila,Saint-Etienne,M(C),37,3263,-,1,5,1,0.4,86.2,1.4,-,6.91,1.9,2,0.5,-,2.1,1.2,0.3,-,0.7,0.3,0.9,-,0.5,0.5,61.8,0.1,6.5,0.1,Ligue 1,2018/2019
99,Jordan Amavi,Marseille,M(L),24(4),2178,-,2,7,2,0.9,79.5,2.6,-,6.91,2.6,1.6,1.6,0.3,2.8,0.8,0.3,-,0.9,0.8,1.2,-,0.9,1.3,34.5,0.8,1.3,-,Ligue 1,2018/2019
100,Fodé Ballo-Touré,Lille,M(L),18,1595,-,1,3,-,0.2,77.8,1.7,1,6.90,2.6,1.5,0.7,0.6,1.9,0.6,0.4,-,0.4,1,1.6,0.1,1.2,1.4,32.7,0.2,0.9,-,Ligue 1,2018/2019
101,Franck Tabanou,Guingamp,M(L),2,180,-,-,-,-,-,76.9,2.5,-,6.90,2,3,1.5,-,6.5,0.5,-,-,-,-,1,-,-,0.5,32.5,-,1.5,-,Ligue 1,2018/2019
102,Diego Carlos,Nantes,D(C),35,3149,1,-,8,-,0.9,82.5,2.5,1,6.90,1.7,1.5,1.3,0.6,5.2,0.2,0.9,-,0.3,0.2,0.7,0.1,0.1,0.5,48,0.1,4,-,Ligue 1,2018/2019
103,Abdul Rahman Baba,Reims,M(L),11,965,1,1,3,-,0.5,79.7,1.9,2,6.90,2.4,1.5,1.4,0.1,3,0.3,0.3,-,0.4,1.2,1.2,-,0.7,1.4,41.3,0.4,1.5,-,Ligue 1,2018/2019
104,Serigne Modou Kara Mbodji,Nantes,D(C),6,507,-,-,-,-,0.8,78.1,2.7,-,6.89,2,1,0.3,0.5,4,0.3,0.2,-,0.2,-,1,-,0.3,0.5,33.5,-,2.2,-,Ligue 1,2018/2019
105,Zeki Çelik,Lille,M(R),34,2976,1,5,5,1,0.4,76.9,0.7,-,6.89,2.6,1,1.6,0.3,1.9,1.6,0.1,-,1,0.5,0.8,-,0.6,0.9,37.2,0.6,1.1,0.1,Ligue 1,2018/2019
106,Vincent Manceau,Angers,D(CLR),31,2790,1,1,2,-,0.5,82.2,0.6,1,6.89,3.2,1.4,0.9,0.4,2.3,0.9,0.3,1,0.6,0.4,1.1,-,0.5,0.8,40.5,0.4,2,0.1,Ligue 1,2018/2019
107,Fayçal Fajr,Caen,M(CLR),36,3240,5,4,6,-,1.4,81.4,0.5,5,6.88,1.8,0.8,1.2,-,0.4,1.1,0.2,-,1.5,0.8,2.5,0.1,1,1.3,53,1.5,7.1,0.1,Ligue 1,2018/2019
