,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
10,Joselu,Deportivo Alaves,FW,31(5),2786,11,2,6,-,2.4,52,8.7,10,7.22,0.7,0.4,1.4,0.1,1.3,0.8,0.1,-,0.4,0.4,1.6,0.2,1.2,2.5,26.9,-,0.9,-,LaLiga,2019/2020
11,Lucas Ocampos,Sevilla,FW,31(2),2756,14,3,8,1,2.5,79.9,0.9,4,7.21,1.6,0.7,1.3,-,0.7,1.3,0.1,-,0.7,2.1,1.7,0.4,2.2,2.8,25.4,0.6,0.8,-,LaLiga,2019/2020
12,Raúl García,Athletic Bilbao,FW,33(2),2878,15,1,11,-,2.3,55.9,6.1,6,7.21,1.6,0.7,2.2,0.1,1.2,1.7,0.2,-,0.6,0.3,1.7,0.5,0.4,1.7,26.8,0.1,0.6,-,LaLiga,2019/2020
13,Toni Kroos,Real Madrid,M(C),31(4),2656,4,5,2,-,1.6,93.5,0.3,2,7.20,1.6,0.7,0.8,-,0.4,1.5,-,-,1.7,0.9,1.2,0.1,0.4,0.5,66.7,1,6.9,-,LaLiga,2019/2020
14,Daniel Carvajal,Real Madrid,D(R),31,2741,1,5,11,-,0.6,86.6,0.9,3,7.18,2.1,1.2,1.4,0.2,1.1,0.6,0.5,-,1.3,0.8,1,0.1,0.8,1.3,64.4,0.7,2.9,-,LaLiga,2019/2020
15,Santi Cazorla,Villarreal,M(CLR),29(6),2461,11,9,3,-,1.4,86.4,0.3,2,7.17,1.4,0.5,0.8,-,0.3,1.1,-,-,2,1.4,1.1,0.1,0.9,1.7,44.9,1.2,4,0.1,LaLiga,2019/2020
16,Koke Vegas,Levante,GK,2,180,-,-,-,-,-,63.3,-,-,7.16,-,-,-,-,1.5,0.5,-,-,-,-,1,-,-,-,24.5,-,6,-,LaLiga,2019/2020
17,Chimy Avila,Osasuna,FW,18(2),1593,9,2,6,-,3.5,57.2,3.1,5,7.16,0.9,0.2,2.3,-,0.3,0.6,-,-,1.1,0.8,2.2,1.2,1.5,2.5,14.5,0.2,0.8,-,LaLiga,2019/2020
18,Marcelo,Real Madrid,M(L),15,1299,1,2,2,-,1.1,84.2,0.7,1,7.15,1.3,1.2,0.5,0.1,1.2,1.3,0.1,-,1.7,1.2,1.2,-,0.7,1.3,59.2,1.1,3.3,0.1,LaLiga,2019/2020
19,Nacho,Real Madrid,D(CLR),4(2),438,1,-,3,-,1,86.8,2.7,1,7.14,1.8,2,1.5,0.2,2.5,0.7,0.5,-,0.5,0.2,1.2,-,0.3,0.8,41.7,0.3,1.3,-,LaLiga,2019/2020
20,Rafinha,Celta Vigo,M(CLR),25(4),2121,4,1,5,-,1.1,87.1,0.9,4,7.13,2.4,1.1,1.2,-,0.7,1.4,0.1,-,0.8,2.1,3.4,0.1,1.7,2.1,44.1,0.1,1.8,0.2,LaLiga,2019/2020
21,Martin Ødegaard,Real Sociedad,AM(CR),29(2),2533,4,6,3,-,1.6,84.7,0.3,4,7.10,0.9,0.5,0.8,-,0.1,0.9,-,-,2,2,1.2,-,1.2,1.7,48.2,1.1,1.8,0.2,LaLiga,2019/2020
22,Éver Banega,Sevilla,M(C),28(5),2483,3,7,10,-,1.2,86,0.5,4,7.10,1.3,0.5,0.9,-,0.1,1.5,-,-,1.8,1.8,1.7,0.1,1.2,1.6,67,1.5,7.3,0.2,LaLiga,2019/2020
23,Sergio Reguilón,Sevilla,M(L),29(2),2509,2,4,8,-,0.9,81.4,1.3,2,7.10,1.8,1.1,1.8,0.4,1.4,1.2,0.2,-,1.3,1.6,1.5,0.1,0.8,1.6,47.4,0.9,2.3,-,LaLiga,2019/2020
24,Thomas Partey,Atletico,M(CR),29(6),2553,3,-,13,-,0.9,83.4,1.9,4,7.08,2,1.4,1.4,-,1.1,0.9,0.2,-,0.5,1.6,0.9,-,0.4,0.7,46.8,0.1,2.9,-,LaLiga,2019/2020
25,Sébastien Corchia,Espanyol,M(R),3,270,-,-,1,-,1,85.2,-,1,7.08,0.7,1.7,1.3,-,1.7,0.7,0.7,-,2.3,2,1.7,-,1,1.3,40.7,3,1.7,-,LaLiga,2019/2020
26,Sergio Ramos,Real Madrid,D(CR),35,3017,11,-,10,-,1.1,91,2,1,7.07,1.3,1.4,1.5,0.4,2.8,0.6,0.3,-,0.1,0.3,0.8,0.2,0.1,0.4,61.4,-,6.8,-,LaLiga,2019/2020
27,Sergio Busquets,Barcelona,DMC,29(4),2491,2,2,10,-,0.3,89.9,1.2,1,7.07,2.4,1.3,1.4,-,0.6,0.9,0.2,-,0.7,0.7,1.5,-,0.4,0.5,78,-,3.3,0.2,LaLiga,2019/2020
28,Frank Anguissa,Villarreal,M(C),28(8),2582,2,-,6,-,0.8,87.8,2.3,5,7.06,2.1,1.2,1.2,-,0.8,1.4,0.2,-,0.5,2.4,1.1,-,1.3,2,40.6,0.1,1.6,-,LaLiga,2019/2020
29,Mikel Oyarzabal,Real Sociedad,FW,36(1),3063,10,11,4,-,1.7,77.5,1.3,5,7.05,1,0.4,0.9,-,0.4,0.8,0.1,-,1.4,1.8,1.5,0.4,1.4,2.4,28,0.6,1.2,0.1,LaLiga,2019/2020
30,Gerard Piqué,Barcelona,D(C),35,3096,1,-,15,-,0.4,91.8,3.7,1,7.03,0.9,1,0.9,0.7,4.3,0.3,0.7,-,0.1,0.2,0.5,-,0.3,0.4,76.6,-,4.3,-,LaLiga,2019/2020
31,Yassine Bounou,Sevilla,GK,5(1),495,-,1,1,-,-,68.8,0.5,2,7.03,-,-,-,-,1,-,-,-,0.2,-,0.2,-,-,-,24,-,6.8,-,LaLiga,2019/2020
32,Koke,Atletico,M(CLR),30(2),2699,4,5,5,-,0.7,85.2,0.9,1,7.02,2.2,0.9,0.7,0.1,0.7,1.9,0.3,-,1.8,0.4,1,-,1.1,1.4,51.4,0.6,1.3,0.1,LaLiga,2019/2020
33,Daniel Parejo,Valencia,M(C),35,3030,8,3,4,1,1,86.3,0.5,6,7.01,1.9,0.6,0.7,-,0.5,2,0.3,-,1.7,1.1,2.6,0.1,0.9,1,64.1,1.4,6,0.1,LaLiga,2019/2020
34,Luka Modric,Real Madrid,M(C),22(9),1998,3,7,7,1,1,88.6,0.4,4,7.01,1.2,0.7,1,-,0.3,0.8,0.1,-,1.3,1.4,0.9,-,0.9,1,44.8,0.5,3.7,0.1,LaLiga,2019/2020
35,Ferland Mendy,Real Madrid,M(L),19(6),1806,1,2,6,1,0.3,87.9,1,-,7.01,1.3,0.9,1,0.2,1,0.2,0.2,-,0.8,2,1.2,-,0.7,1.5,40.4,0.5,2,-,LaLiga,2019/2020
36,Santiago Arias,Atletico,D(R),11(3),1076,-,1,1,-,0.4,78.2,1.8,-,7.00,2.6,1.4,0.6,0.1,1.1,0.6,0.5,-,0.8,0.4,1.1,0.1,0.2,0.8,36.4,0.4,1.1,-,LaLiga,2019/2020
37,José Campaña,Levante,M(CLR),35(2),3160,2,7,2,1,1.2,81.4,1.2,1,7.00,1,1.2,0.8,-,1,1.1,0.1,-,2,1.7,1.6,0.1,0.9,1.8,52.7,1.1,2.8,0.1,LaLiga,2019/2020
38,Yeray Álvarez,Athletic Bilbao,D(C),32,2811,-,-,2,-,0.4,78.3,3.4,1,6.99,1.1,1.9,0.6,0.5,4.2,0.4,0.7,-,0.2,0.4,1,-,0.2,0.4,45.9,0.1,3.6,-,LaLiga,2019/2020
39,Kieran Trippier,Atletico,M(R),23(2),1981,-,4,2,-,0.1,76.7,1.1,-,6.99,2.1,1,0.8,0.2,1.5,0.8,0.3,-,1.6,0.5,0.5,0.1,0.4,0.9,37.6,1.3,1.8,0.1,LaLiga,2019/2020
40,Iago Aspas,Celta Vigo,FW,37,3268,14,3,9,-,2.3,77,0.8,2,6.99,0.8,0.6,0.7,-,0.1,0.9,-,-,1.5,1.4,1.8,0.5,1.2,2,34.1,0.1,1.1,-,LaLiga,2019/2020
41,Raphaël Varane,Real Madrid,D(C),32,2823,2,1,2,-,0.3,87.3,2.5,1,6.98,0.9,1,0.7,0.6,3.7,0.3,0.5,-,0.2,0.3,0.4,-,0.1,0.3,52.2,-,5,-,LaLiga,2019/2020
42,Aitor Fernández,Levante,GK,36,3240,-,-,2,-,-,61.5,0.4,2,6.97,-,0.1,-,-,1,-,-,-,-,-,0.1,-,0.1,-,25.3,-,5.9,-,LaLiga,2019/2020
43,Jeison Murillo,Celta Vigo,D(C),17(1),1529,1,-,5,-,0.5,86.6,3.2,1,6.97,2.1,1.1,1.1,0.5,4,0.5,0.5,-,0.1,0.2,1.1,0.2,0.1,0.4,39.8,-,2.7,-,LaLiga,2019/2020
44,Antoine Griezmann,Barcelona,FW,31(4),2562,9,4,2,-,1.6,81.8,0.9,1,6.97,0.9,0.3,0.3,-,0.5,0.7,0.1,-,0.9,0.6,0.6,0.5,0.6,1.2,31.9,0.1,0.9,0.1,LaLiga,2019/2020
45,Felipe,Atletico,D(C),23(2),2099,1,-,7,-,0.8,76.8,3.8,1,6.97,1.1,1.6,1.2,0.2,5,0.4,0.5,-,0.2,0.2,0.6,-,0.1,0.4,36.8,-,2.4,-,LaLiga,2019/2020
46,Víctor García,Real Valladolid,Forward,1(1),88,1,-,-,-,1,64.7,0.5,-,6.97,-,-,-,-,-,0.5,-,-,1.5,1.5,-,-,-,-,17,1,1,-,LaLiga,2019/2020
47,Fernando,Sevilla,DMC,30(4),2658,2,3,13,-,0.4,87.6,2.2,1,6.96,1.8,2,1.1,0.1,2,0.7,0.4,-,0.3,0.4,0.6,0.1,0.2,0.7,46,-,3.2,-,LaLiga,2019/2020
48,Adrián Embarba,Espanyol,FW,17(1),1381,2,4,4,-,2.2,68.4,0.6,2,6.96,2.1,0.9,1.3,-,0.4,0.9,0.2,-,1.3,1.6,1.5,0.1,1.4,2.5,17.6,1,0.7,0.1,LaLiga,2019/2020
49,Sergio Escudero,Sevilla,M(L),8(3),774,1,-,2,-,0.7,81.3,2.3,-,6.95,2.6,1.2,1,0.2,2.9,0.8,0.1,-,0.5,0.3,0.7,-,0.5,1,43.4,0.3,2,-,LaLiga,2019/2020
50,Yangel Herrera,Granada,M(C),28(2),2376,2,3,14,-,1.1,75.2,2.7,1,6.95,2.9,1.1,3,-,0.8,1.5,0.3,-,0.6,0.6,1.9,0.1,1.2,1,30.5,0.1,1.5,0.1,LaLiga,2019/2020
51,Munir El Haddadi,Sevilla,FW,14(7),1256,5,2,1,-,2.1,79,1.1,3,6.95,0.9,0.3,0.7,-,0.4,0.8,-,-,0.8,0.9,2.1,0.4,1.4,1.6,20.4,0.3,0.6,-,LaLiga,2019/2020
52,Joan Jordán,Sevilla,M(C),27(7),2267,2,2,8,-,0.9,87.3,1,2,6.94,1.9,0.8,1.9,-,0.6,1.6,0.1,-,1.1,1.2,1.1,0.1,0.6,1.1,48.8,0.8,4.1,-,LaLiga,2019/2020
53,Yuri Berchiche,Athletic Bilbao,M(L),32(1),2853,2,1,7,-,1.1,81.8,1.6,1,6.94,1.5,0.9,1,0.4,1.6,0.6,0.1,-,0.9,1.3,1.5,0.1,0.7,1.6,38.9,0.6,2.6,-,LaLiga,2019/2020
54,Oier Olazábal,Espanyol,GK,2,180,-,-,-,-,-,77.1,-,-,6.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,5,-,LaLiga,2019/2020
55,Rafinha,Barcelona,M(CLR),2(1),187,-,-,-,-,2,90,-,-,6.93,1,0.3,1,-,-,0.3,-,-,1.7,1.3,4,-,1.7,2,50,1,2.3,-,LaLiga,2019/2020
56,Ante Budimir,Mallorca,FW,33(2),2782,13,2,12,-,1.6,64,4.7,3,6.92,0.9,0.2,1.9,-,0.8,0.6,0.1,-,0.4,0.6,1.7,0.5,1,2.5,16.5,-,0.1,-,LaLiga,2019/2020
57,James Rodríguez,Real Madrid,FW,5(3),419,1,1,1,-,1.1,82.3,0.6,-,6.91,2.1,0.4,0.6,-,0.1,0.8,-,-,1.8,0.1,1,0.3,0.4,1,33.9,0.8,2.5,0.5,LaLiga,2019/2020
58,Fabián Orellana,Eibar,AM(CLR),28(1),2398,8,7,9,1,1.4,76.9,0.6,2,6.91,1,0.7,0.7,-,-,1.3,-,-,1.7,2.4,1.9,0.3,3.2,2.6,30.5,1.3,1.4,0.1,LaLiga,2019/2020
59,Pervis Estupiñán,Osasuna,D(L),32(4),2978,1,5,9,-,0.5,74.6,1.2,4,6.91,2.3,1.6,1.2,0.3,1.3,1,0.2,-,1.2,1.6,1.1,0.1,0.9,1.7,35.5,1.1,1.5,-,LaLiga,2019/2020
60,Diego Carlos,Sevilla,D(C),35,3135,2,-,7,-,0.6,84.2,2.8,1,6.90,1,1.1,1.3,0.7,5,0.3,0.7,1,0.3,0.2,0.3,0.1,0.1,0.2,54.3,0.1,4.8,-,LaLiga,2019/2020
61,Darwin Machís,Granada,AM(LR),20(16),2130,7,5,5,-,2,72.4,0.6,2,6.90,0.6,0.9,1.2,-,0.1,0.4,0.1,-,1.1,1.5,1.2,0.3,0.8,1.7,12.1,0.8,0.4,-,LaLiga,2019/2020
62,Íñigo Martínez,Athletic Bilbao,D(C),33,2970,1,1,10,-,0.8,77.9,3.6,-,6.90,1.5,1.2,0.9,0.4,4.1,0.6,0.4,1,0.3,0.2,1.1,0.1,0.1,0.5,45.8,0.2,5.8,-,LaLiga,2019/2020
63,Marc Bartra,Real Betis,DMC,29(1),2527,3,1,8,-,0.8,85.3,3.4,2,6.90,2.1,1.2,1.1,1.2,4.1,0.9,0.8,-,0.2,0.5,0.9,-,0.3,0.6,55.7,-,3.5,-,LaLiga,2019/2020
64,Clément Lenglet,Barcelona,D(C),28,2428,2,1,7,2,0.4,92.3,2.3,-,6.90,1.6,1.3,1.1,0.6,2.6,0.6,0.5,-,0.2,0.2,0.9,0.1,0.2,0.1,76.4,-,3.8,-,LaLiga,2019/2020
65,Rubén García,Osasuna,FW,25(5),2197,8,2,6,-,1.9,75.4,0.9,2,6.90,1.8,0.4,1.5,-,0.6,0.9,0.2,-,1.6,1,0.9,0.2,1.1,2.5,29,1.3,1.7,-,LaLiga,2019/2020
66,Raúl de Tomás,Espanyol,FW,11(3),1074,4,-,5,-,2.5,78,1.9,-,6.89,0.6,0.7,1.6,-,0.3,0.6,0.1,-,0.4,2.1,1.7,0.5,1.6,3.1,18.9,0.1,1.2,0.1,LaLiga,2019/2020
67,Cote,Eibar,D(L),27(1),2362,1,1,4,-,0.9,70,1.8,2,6.89,1.9,1.2,0.8,0.2,1.9,0.6,0.3,-,1,1,0.5,-,0.4,1.1,36.6,1.4,3.2,-,LaLiga,2019/2020
68,Ángel Montoro,Granada,M(C),11(4),975,2,5,6,-,0.9,80.7,0.2,2,6.89,1.3,0.9,1.4,0.2,0.9,0.7,0.1,-,1.4,0.4,1.2,0.1,0.4,0.7,35.7,1.1,4.1,-,LaLiga,2019/2020
69,Joaquín,Real Betis,FW,25(9),2071,8,3,4,-,1,84.1,0.5,2,6.89,0.4,0.4,0.3,-,0.4,0.2,0.1,-,1.8,1.6,0.8,0.2,0.8,0.9,30.8,0.7,1,-,LaLiga,2019/2020
70,José Antonio Caro,Real Valladolid,Goalkeeper,3,245,-,-,-,-,-,32.6,0.7,-,6.89,0.3,-,-,-,1.7,-,-,-,-,-,-,-,-,-,29.7,-,6.3,-,LaLiga,2019/2020
71,Álvaro Morata,Atletico,FW,25(9),2105,12,2,4,1,2,64.4,3.9,4,6.88,0.5,0.1,1.6,-,0.7,0.4,0.1,-,0.7,0.6,1.7,1.1,1.4,2.2,14.6,-,0.1,0.1,LaLiga,2019/2020
72,Jesús Navas,Sevilla,M(R),37(1),3371,-,7,4,-,0.3,80.2,0.5,2,6.88,0.7,0.8,0.5,0.1,1.6,0.4,0.2,-,1.6,1,0.7,0.1,0.4,0.8,53.5,1.4,3.4,0.1,LaLiga,2019/2020
73,Moussa Wagué,Barcelona,D(R),1,90,-,-,-,-,-,88.1,1,-,6.88,2,1,1,1,-,-,-,-,-,3,-,-,1,-,59,-,3,-,LaLiga,2019/2020
74,Sergio Canales,Real Betis,M(CLR),36,3167,6,6,5,-,1.4,88.4,0.2,2,6.88,0.7,0.4,0.8,0.1,0.4,0.6,-,-,2.2,1.4,1.3,0.1,1.4,1,57.4,1.3,3.5,0.1,LaLiga,2019/2020
75,Ander Capa,Athletic Bilbao,M(R),32(3),2875,3,4,10,-,0.5,75.1,1.3,2,6.88,1.8,0.8,1.3,0.1,1.5,1,0.2,-,0.7,1.6,0.4,0.2,0.6,1.1,32.7,0.5,1,-,LaLiga,2019/2020
76,Jordi Alba,Barcelona,M(L),25(2),2190,2,5,7,-,0.3,88.6,0.2,-,6.87,0.7,1.4,0.7,0.2,1,0.8,0.1,-,1.1,0.4,0.7,0.2,0.2,0.6,70.7,0.5,2.4,0.1,LaLiga,2019/2020
77,Jules Koundé,Sevilla,D(CR),25(4),2307,1,1,6,-,0.8,85.9,3.2,-,6.87,0.8,0.8,0.7,0.3,3,0.3,0.4,-,0.1,0.6,0.4,-,0.2,0.6,49.9,0.1,3,-,LaLiga,2019/2020
78,Rubén Rochina,Levante,M(CLR),22(6),1887,4,4,5,-,2.1,76.1,0.8,4,6.86,1.5,0.4,1,-,0.6,1.2,-,-,1,1.8,1.7,0.1,1.4,1.8,31.4,0.5,3.3,0.1,LaLiga,2019/2020
79,Cucho Hernández,Mallorca,FW,17(5),1494,5,1,3,1,2,68.2,2.6,2,6.86,0.7,0.5,0.7,-,0.6,0.7,-,-,0.8,1.4,1.7,0.2,1.5,2.3,19,0.3,0.5,-,LaLiga,2019/2020
80,Víctor Díaz,Granada,D(CLR),33(3),2887,1,5,4,-,0.4,67.1,1.9,2,6.86,2.1,1.3,0.6,0.2,2.4,0.8,0.6,-,0.8,0.3,0.3,-,0.1,0.4,31,0.7,3.1,-,LaLiga,2019/2020
81,Luuk de Jong,Sevilla,FW,24(11),2063,6,1,2,-,1.6,69.3,4.2,2,6.86,0.6,0.2,0.8,-,0.6,0.3,-,-,0.7,0.2,1.1,0.4,0.6,1.3,15.1,-,0.4,-,LaLiga,2019/2020
82,Denis Suárez,Celta Vigo,M(CLR),20(6),1636,1,5,3,-,0.7,80.9,0.2,1,6.86,0.8,0.5,0.8,-,0.3,1,-,-,1.6,2.3,1.2,-,1.7,1.5,29.3,1,0.9,-,LaLiga,2019/2020
83,Yoel Rodríguez,Eibar,GK,4,271,-,-,1,-,-,45.3,0.3,1,6.86,-,0.3,0.3,-,0.8,-,-,-,-,-,-,-,-,-,21.5,-,8.3,-,LaLiga,2019/2020
84,Sergi Roberto,Barcelona,M(CR),27(3),2342,1,2,7,-,0.2,91.8,1,-,6.85,1.2,1.1,0.6,-,1.1,0.3,0.1,-,0.8,0.6,1.3,0.1,0.7,0.9,67.1,0.3,1.1,-,LaLiga,2019/2020
85,Rubén Alcaraz,Real Valladolid,DMC,20(7),1926,2,2,10,-,1.2,79.4,1.9,2,6.85,2.3,0.6,1.4,-,1.5,1.2,0.6,-,0.6,0.9,2.1,-,0.6,0.9,38.3,0.3,4.4,-,LaLiga,2019/2020
86,Éder Militão,Real Madrid,D(CR),10(5),1020,-,-,3,-,0.1,87.5,2.5,-,6.85,1.7,1.3,1.2,0.8,2.7,0.5,0.4,-,0.1,0.1,1,0.1,0.4,0.5,44.7,0.1,2.5,0.1,LaLiga,2019/2020
87,Frenkie de Jong,Barcelona,DMC,24(5),2121,2,2,1,1,0.1,91.8,0.5,2,6.85,0.9,0.7,0.8,-,0.3,0.5,0.2,-,0.9,1.6,1.1,-,1,1,56.4,-,2.1,0.1,LaLiga,2019/2020
88,Thibaut Courtois,Real Madrid,GK,34,3060,-,-,1,-,-,75.1,0.1,-,6.84,-,0.1,-,-,0.6,0.1,-,-,-,-,0.1,-,-,-,25.9,-,2.9,-,LaLiga,2019/2020
89,Damián Suárez,Getafe,M(R),31,2599,1,4,15,1,0.7,64.9,1.3,3,6.84,2,0.9,1.8,0.5,1.1,1.1,0.1,-,1.1,0.8,1.5,-,0.2,1,33.7,1.1,2.6,-,LaLiga,2019/2020
90,Carlos Fernández,Granada,FW,21(13),2195,10,3,8,-,1.4,59.7,3.1,4,6.84,0.7,0.3,1.8,-,0.9,0.9,0.1,-,0.6,0.9,1.3,0.2,1,2.1,17.8,-,0.5,0.1,LaLiga,2019/2020
91,Arthur,Barcelona,DMC,14(7),1185,3,3,1,-,0.4,91.5,0.1,-,6.84,0.7,0.2,0.5,-,0.2,0.4,-,-,0.6,1.5,2.1,-,0.9,1.1,48.4,0.1,1.9,0.1,LaLiga,2019/2020
92,Sime Vrsaljko,Atletico,M(R),4(1),363,-,1,3,-,-,69.3,2.6,-,6.84,1.2,1.6,1.4,-,2,0.2,0.6,-,0.6,-,0.6,-,0.2,0.8,25.4,0.6,0.8,0.2,LaLiga,2019/2020
93,Joaquín Fernández,Real Valladolid,DMC,19(1),1661,2,-,9,-,0.5,78.8,2.8,2,6.84,1.5,1.6,1.6,0.2,2.7,1.1,0.5,-,0.2,0.4,0.4,0.3,0.3,0.3,38.8,-,2.7,-,LaLiga,2019/2020
94,Roberto Torres,Osasuna,AM(CLR),31(5),2723,7,8,1,-,2.2,70.5,0.8,4,6.83,0.9,0.9,0.5,0.1,1,0.8,0.1,-,1.2,0.6,0.9,-,0.6,1.4,26,1,1.6,-,LaLiga,2019/2020
95,Arturo Vidal,Barcelona,M(CR),16(17),1663,8,2,4,-,0.8,88.4,1,1,6.83,1.9,0.5,1.3,-,0.4,1,0.2,-,0.7,0.2,0.7,0.2,0.5,0.7,37,0.1,1.3,-,LaLiga,2019/2020
96,Sergio Asenjo,Villarreal,GK,34,3060,-,-,2,-,-,67.5,0.2,1,6.83,-,-,0.1,-,0.7,0.1,-,-,-,-,0.2,-,-,-,25.7,-,5.1,-,LaLiga,2019/2020
97,Jason,Getafe,M(R),14(6),1184,1,4,5,-,1.4,63.6,0.9,2,6.83,1.5,0.9,1.2,-,0.5,0.9,0.2,-,1.3,1.2,1.6,0.1,0.9,2,15.3,1,0.6,-,LaLiga,2019/2020
98,Raúl Carnero,Getafe,M(L),3(1),247,-,-,-,-,-,65.4,1,-,6.83,1.3,1,0.8,0.3,1.5,0.8,0.3,-,1,1,1,-,0.8,0.5,19.5,2.5,1.5,-,LaLiga,2019/2020
99,Marc Cucurella,Getafe,M(L),37,3250,1,5,9,-,0.8,67.9,1.5,1,6.82,2,1,2.1,0.1,0.6,1.4,0.2,-,1.4,0.6,1.7,0.2,0.9,2.1,30.4,0.8,1.1,-,LaLiga,2019/2020
100,Pedro Bigas,Eibar,D(CL),21(2),1779,3,-,2,-,0.3,67.9,2.9,-,6.82,0.8,1.6,0.4,0.9,3.3,0.4,0.4,-,0.1,-,0.8,0.1,-,0.3,29.8,0.1,3.4,-,LaLiga,2019/2020
101,Kévin Rodrigues,Leganes,M(L),22(4),1934,1,2,4,1,0.9,73.2,0.8,2,6.82,2.2,1.2,1.6,-,0.9,0.8,0.1,-,1.3,1.4,1.1,0.1,1.1,2,21.5,1.4,0.8,-,LaLiga,2019/2020
102,Emerson Royal,Real Betis,M(R),32(1),2841,3,6,11,-,0.8,79.1,2,-,6.82,2.2,0.9,1.4,0.5,1.4,1.3,0.3,-,0.9,0.4,2.9,-,0.8,1.4,38.3,0.5,2,0.1,LaLiga,2019/2020
103,Gareth Bale,Real Madrid,FW,12(4),1092,2,2,2,1,2.1,79.1,1.8,-,6.82,0.6,0.4,1,-,0.4,0.7,0.1,-,0.8,1.1,0.6,0.3,0.7,1.5,27.3,0.6,1.4,-,LaLiga,2019/2020
104,Okay Yokuslu,Celta Vigo,DMC,24(2),1979,-,2,6,-,0.5,81.3,3.2,1,6.82,1.6,1.1,1.8,0.1,2.6,0.8,0.2,-,0.4,0.8,0.7,-,1.2,0.9,40.7,-,1.1,-,LaLiga,2019/2020
105,Roberto Jiménez,Deportivo Alaves,GK,8(1),789,-,-,1,-,0.1,49.3,0.3,-,6.82,0.1,-,-,-,0.7,-,-,-,-,-,0.2,-,-,-,25.2,-,9.8,-,LaLiga,2019/2020
106,José Giménez,Atletico,D(CR),19(2),1753,-,-,2,-,0.5,85.7,2.6,1,6.82,1,1.1,0.7,0.1,3.4,0.2,0.3,-,-,0.1,0.7,0.1,0.1,0.2,43.5,-,3.6,-,LaLiga,2019/2020
107,Joseba Zaldúa,Real Sociedad,D(R),29(1),2551,-,2,6,1,0.2,77.3,2.5,-,6.81,2.1,1.2,1.4,0.4,2.1,0.9,0.2,1,0.6,0.6,2,-,0.3,0.6,39.3,0.7,1,-,LaLiga,2019/2020
108,Riqui Puig,Barcelona,M(C),5(6),508,-,2,1,-,0.7,90.5,0.1,-,6.81,1,0.5,0.8,-,0.1,1.1,-,-,0.9,1.1,1,-,0.7,0.7,38.4,0.1,1.5,0.2,LaLiga,2019/2020
