,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
10,Kylian Mbappé,Monaco,FW,1,75,-,-,-,-,3,70.4,-,-,7.51,1,1,-,-,-,-,-,-,-,4,1,2,1,1,27,-,1,-,Ligue 1,2017/2018
11,Malcom,Bordeaux,AM(CLR),32(3),2867,12,7,2,-,2.1,82.1,0.5,8,7.46,0.4,0.4,0.7,-,0.1,0.8,-,-,2.5,2.7,2.6,0.2,1.9,2.1,38.6,1.5,1.8,0.1,Ligue 1,2017/2018
12,Dani Alves,PSG,M(CR),23(2),2063,1,7,7,1,1.1,87.8,0.7,1,7.45,3.2,1.1,1.5,0.3,0.6,1,0.1,-,1.9,1.1,1.4,0.2,1.2,0.8,72,1.2,4.2,0.3,Ligue 1,2017/2018
13,Bertrand Traoré,Lyon,FW,27(4),2292,13,4,3,-,2.6,82.7,0.9,2,7.43,1,1.3,0.8,-,0.7,0.8,0.1,-,0.8,1.7,1.1,0.3,1.3,2.5,32.2,0.1,1.2,0.1,Ligue 1,2017/2018
14,Tanguy Ndombélé,Amiens,M(C),3,237,-,-,-,-,1.7,78.2,1,-,7.43,2,1.7,0.3,-,1,1,-,-,1.3,4.7,1.7,-,2.7,2,36.7,-,1.7,0.3,Ligue 1,2017/2018
15,Houssem Aouar,Lyon,M(CL),27(5),2438,6,5,1,-,1.6,85.6,0.8,4,7.41,2.1,1.2,0.6,-,0.9,1.5,-,-,1.2,2.6,1.4,0.2,1.7,1.6,48.5,-,1.4,0.2,Ligue 1,2017/2018
16,Memphis Depay,Lyon,FW,28(8),2564,19,13,3,-,2.9,79.7,0.2,8,7.40,0.4,0.3,1,-,0.1,0.7,-,-,2.1,1.6,1.4,0.3,1.8,2.5,31,1.3,0.9,0.1,Ligue 1,2017/2018
17,David Alcibiade,Nantes,Defender,2(1),207,-,1,-,-,0.7,73.2,2,1,7.38,3,2.3,0.7,-,2.7,0.7,1,-,0.7,-,0.7,0.3,0.3,0.3,23.7,0.3,2,0.3,Ligue 1,2017/2018
18,Ángel Di María,PSG,FW,26(4),2122,11,6,1,-,3.2,79.4,-,3,7.37,0.4,0.3,0.3,-,0.3,1.1,0.1,-,1.7,1.6,0.5,0.5,1.1,1.4,35.9,1.1,1.9,0.2,Ligue 1,2017/2018
19,Enock Kwateng,Nantes,M(R),1,90,-,-,-,-,-,63.6,1,-,7.35,8,1,-,-,6,4,-,-,-,-,-,-,-,1,33,-,1,-,Ligue 1,2017/2018
20,Rémy Cabella,Saint-Etienne,FW,25(1),2261,7,6,3,-,2.2,82.3,0.3,6,7.34,2.2,0.5,0.7,-,0.2,2.2,-,-,1.9,2.4,2.6,0.2,2.4,1.8,56.7,0.6,2.1,0.2,Ligue 1,2017/2018
21,Seydou Sy,Monaco,GK,2(1),256,-,-,1,-,-,60.8,0.3,-,7.34,-,-,-,-,1.3,-,-,-,-,-,-,-,-,-,26.3,-,8,-,Ligue 1,2017/2018
22,Jorge,Monaco,M(L),22,1922,1,2,8,-,0.3,77.8,1.4,1,7.32,3.1,3,1.3,0.3,3.5,0.7,0.1,-,0.6,1,2,0.1,1,1.5,34,0.6,1.5,-,Ligue 1,2017/2018
23,Naïm Sliti,Dijon,AM(CL),26(5),2297,7,6,2,-,1.9,73.1,0.5,3,7.31,1.5,0.4,0.7,-,0.2,1,0.1,-,1.9,3.4,2.1,0.3,2.3,2.4,25.6,1.1,1.2,0.1,Ligue 1,2017/2018
24,Jessy Moulin,Saint-Etienne,GK,3(1),304,-,-,1,-,-,52.8,1,1,7.30,-,-,0.3,-,1.5,-,-,-,-,-,0.5,-,-,-,31.3,-,8.8,-,Ligue 1,2017/2018
25,Marco Verratti,PSG,M(C),20(2),1724,-,3,8,1,0.3,91.2,0.3,-,7.28,2.3,1.2,1.4,-,0.5,2,0.3,-,1.3,1.9,2.4,-,1.6,0.9,92.7,0.1,4.9,0.5,Ligue 1,2017/2018
26,Benjamin André,Rennes,M(CLR),34,3016,3,3,10,1,0.9,79,5.6,5,7.26,2.7,1.6,2.1,-,2.6,2.1,0.1,-,1,1,1.4,-,1.6,1.9,54.6,0.1,2.2,-,Ligue 1,2017/2018
27,Tanguy Ndombélé,Lyon,M(C),28(4),2364,-,6,5,-,0.8,89.4,0.5,1,7.25,1.9,1.1,1.1,-,0.1,0.9,0.3,-,1.4,2.5,2.2,-,1.5,1.8,47.3,0.1,1.4,0.2,Ligue 1,2017/2018
28,Mario Balotelli,Nice,FW,26(2),2279,18,1,11,1,3.9,76.5,1.1,3,7.24,0.3,0.3,2.1,-,0.9,0.2,0.1,-,1.2,1.1,2.6,0.8,1.6,1.9,27.4,0.1,1.9,0.2,Ligue 1,2017/2018
29,Júlio Tavares,Dijon,FW,23(3),2056,12,2,3,-,2,60.3,6.4,5,7.22,0.1,0.1,1.1,-,1.4,0.4,0.2,-,1,0.4,1.1,0.5,0.7,2,20.1,0.1,0.1,-,Ligue 1,2017/2018
30,Luiz Gustavo,Marseille,M(C),34,3023,5,1,10,1,1.7,89.9,1.1,-,7.22,2.6,1.5,1.7,0.1,1.6,1.1,0.4,-,0.4,1.1,1.2,-,0.8,0.7,57.1,0.1,3.3,-,Ligue 1,2017/2018
31,Maxime Poundjé,Bordeaux,D(L),19,1704,-,1,5,-,0.8,78.6,1.4,-,7.21,2.8,1.8,1,0.3,2.7,1.2,0.3,-,0.8,1.8,0.7,0.2,0.9,0.9,35.2,0.7,1.4,0.1,Ligue 1,2017/2018
32,Nordi Mukiele,Montpellier,M(R),31(2),2791,-,1,5,-,0.6,78.7,2.3,3,7.20,2.1,2.2,1,0.3,3,0.6,0.4,-,1.1,1.2,2,-,0.8,1.3,45.5,0.7,3,0.1,Ligue 1,2017/2018
33,Marcelo,Lyon,D(C),35,3107,3,1,5,1,0.6,87.6,4,1,7.18,0.8,1.6,0.9,0.4,6.5,0.5,0.5,1,0.2,0.1,0.2,-,0.1,0.4,63.7,-,5.9,-,Ligue 1,2017/2018
34,Dimitri Liénard,Strasbourg,M(CL),29(4),2606,5,5,7,-,1.6,79.9,0.3,5,7.17,2.3,1.5,0.8,-,1,1.6,0.1,-,1.8,1,1.1,-,1.4,1.7,41.6,2.3,4.2,-,Ligue 1,2017/2018
35,Yuri Berchiche,PSG,M(L),19(3),1714,2,4,4,-,0.5,89.4,1.8,-,7.16,1.8,1.1,0.8,0.1,1.5,0.6,0.1,-,0.7,0.6,1.3,0.1,0.3,0.9,45.7,0.4,0.8,-,Ligue 1,2017/2018
36,Benjamin Bourigeaud,Rennes,M(CLR),35(2),3106,10,7,3,-,1.8,80.2,0.4,4,7.16,1.5,1.2,0.9,-,0.6,2,0.1,-,2.6,0.6,0.4,0.1,1,1.4,39.8,2.4,2.3,-,Ligue 1,2017/2018
37,Clément Grenier,Guingamp,M(CL),14(1),1211,5,4,2,-,1.8,74.6,1.1,1,7.16,1.5,0.9,1.5,-,1,2,0.1,-,2.3,1.5,1.1,0.1,1.3,1.9,44.7,1.4,2.5,0.1,Ligue 1,2017/2018
38,Radamel Falcao,Monaco,FW,25(1),2140,18,4,1,-,2.7,78.8,1.5,4,7.15,0.4,0.4,1.6,-,0.4,0.4,0.1,1,0.6,0.7,1.9,0.3,2.2,3.3,21.2,0.1,0.2,-,Ligue 1,2017/2018
39,Mariano Díaz,Lyon,FW,30(4),2518,18,4,6,-,2.9,72.3,1.3,1,7.15,0.5,0.1,1,-,0.6,0.6,-,-,0.9,0.9,0.3,0.7,1.4,1.8,13.8,-,0.1,0.1,Ligue 1,2017/2018
40,Allan Saint-Maximin,Nice,FW,26(4),2265,3,7,1,-,1.3,78.5,0.3,-,7.15,0.6,0.3,0.3,-,0.2,0.6,-,-,1.5,3.6,1.3,0.2,2.5,2,27.8,0.5,0.9,-,Ligue 1,2017/2018
41,Jordan Amavi,Marseille,M(L),24(3),2192,-,6,7,-,0.7,83.6,1.6,2,7.15,1.9,1.6,1.1,0.1,2.6,1.2,0.4,-,0.8,1.6,0.8,-,1,1.1,40.7,0.4,1.8,0.1,Ligue 1,2017/2018
42,Djibril Sidibé,Monaco,M(R),25(2),2157,2,7,4,-,0.7,85.3,1.6,4,7.14,2.2,1.7,1.3,0.2,1.7,0.8,0.1,-,1.2,0.8,1.4,-,0.7,1.4,51,0.4,1.5,0.1,Ligue 1,2017/2018
43,Anthony Walongwa,Nantes,D(C),1,90,-,-,-,-,-,68.4,1,-,7.14,2,1,1,1,7,-,-,-,-,-,-,-,-,-,19,-,1,-,Ligue 1,2017/2018
44,Alassane Plea,Nice,FW,34(1),3042,16,5,7,-,3.1,79.6,0.7,6,7.14,0.5,0.2,1.2,-,0.5,0.8,0.1,-,0.9,1.9,1.7,0.4,1.7,1.8,29.1,-,1,0.1,Ligue 1,2017/2018
45,Matthieu Dossevi,Metz,FW,30,2516,1,11,2,-,1.1,78.4,0.4,2,7.13,1.2,0.9,0.9,-,0.3,1.1,0.1,-,2.9,2.4,1.2,0.2,1.8,3.1,28.7,2.6,1.1,-,Ligue 1,2017/2018
46,Frédéric Guilbert,Caen,M(R),36,3240,1,2,12,-,0.4,74.9,2.8,2,7.13,3.8,2.5,1.6,0.2,3.2,1.5,0.4,-,0.4,0.6,1,-,1.1,1.2,29.5,0.7,1.9,-,Ligue 1,2017/2018
47,Ellyes Skhiri,Montpellier,DMC,35,3052,4,1,8,-,1.1,86.2,1,2,7.13,2.6,2.2,1.1,-,1.4,1.4,0.3,-,0.9,1.1,0.9,-,0.6,0.9,44.8,-,3.5,-,Ligue 1,2017/2018
48,Max-Alain Gradel,Toulouse,FW,27(2),2418,8,1,6,1,2.4,66.3,0.5,5,7.13,2.2,0.5,1.5,-,0.7,1.6,0.1,-,1.6,2.7,1.6,0.3,2.1,3.3,26.2,1.7,1.2,-,Ligue 1,2017/2018
49,Gaël Kakuta,Amiens,FW,36,3092,6,6,3,-,1.5,69.2,1.3,3,7.12,1.5,0.7,0.5,-,0.4,0.9,0.1,-,1.8,2.5,1.8,0.2,3.5,3,33.9,1.2,1.3,0.1,Ligue 1,2017/2018
50,Layvin Kurzawa,PSG,M(L),19(1),1707,2,1,1,-,1.1,86.4,1.7,-,7.12,2.2,1.8,1.6,0.2,1.7,1.2,0.2,-,0.6,0.9,0.6,-,0.8,1.4,46.3,0.3,0.4,0.1,Ligue 1,2017/2018
51,Léo Dubois,Nantes,M(R),34,3025,3,4,6,-,1.3,75.4,1,6,7.12,1.5,1.5,0.7,-,2.4,0.8,0.4,-,1.7,1.1,0.9,0.1,0.9,1.5,40.4,1.8,2.9,-,Ligue 1,2017/2018
52,Kamil Glik,Monaco,D(C),36,3240,3,3,8,-,0.7,81.1,2.7,1,7.12,1,1.5,1.1,0.6,7.6,0.4,0.5,-,0.2,0.1,0.9,0.1,0.1,0.3,46.7,-,4.2,-,Ligue 1,2017/2018
53,Hamari Traoré,Rennes,M(R),30,2640,-,1,10,-,0.5,79.5,2,3,7.12,2.6,2.1,1.4,0.2,3.2,0.8,0.4,-,0.6,0.8,1.2,0.1,0.2,1,45.5,0.4,2.6,-,Ligue 1,2017/2018
54,Kevin Malcuit,Lille,M(R),21(2),1817,-,6,2,-,0.4,81,0.6,1,7.11,2.2,1.7,0.5,0.1,1.8,0.3,0.2,1,1.1,2.5,1.4,0.2,1.3,1.7,42.5,0.9,1.6,-,Ligue 1,2017/2018
55,Youssouf Sabaly,Bordeaux,M(R),35,3094,-,5,3,-,0.3,82.3,1.2,2,7.11,2.7,1.5,1.1,0.2,2.4,0.7,0.2,-,1,1.5,0.9,0.1,0.9,1.6,44.5,0.9,1.7,0.1,Ligue 1,2017/2018
56,Adrien Rabiot,PSG,M(L),27(6),2366,1,5,2,-,0.7,92.2,1,-,7.11,1.8,1,1.1,-,0.6,0.6,0.3,-,0.8,1.2,0.7,-,1.1,1,66.5,0.2,2.4,0.1,Ligue 1,2017/2018
57,João Moutinho,Monaco,M(C),31(2),2801,1,6,6,-,0.7,86.3,0.8,2,7.11,2,1.1,1.2,-,1.5,1.6,0.4,-,1.7,0.6,0.8,-,0.5,0.9,57.4,0.8,3.8,0.2,Ligue 1,2017/2018
58,Jérôme Roussillon,Montpellier,M(L),22,1887,3,3,2,-,0.9,79.2,0.6,-,7.11,1.8,0.7,0.5,-,1.9,0.5,0.1,-,1.2,1.7,1.2,0.2,1,1.9,32.3,0.9,1.5,-,Ligue 1,2017/2018
59,Lucas Ocampos,Marseille,FW,23(8),2038,9,3,6,1,2,77.9,1.3,1,7.10,2.7,1,1.2,-,0.6,2,0.1,-,0.7,1.5,1.5,0.2,1.8,2.4,19.3,0.2,0.4,-,Ligue 1,2017/2018
60,Frank Anguissa,Marseille,M(C),22(11),2092,-,-,4,-,0.9,87.8,1.9,2,7.10,2.2,1.8,1.5,-,1,1.7,0.2,-,0.8,1.7,1.6,-,1.1,1.2,47.2,0.1,1,-,Ligue 1,2017/2018
61,Thomas Lemar,Monaco,AM(CLR),27(3),2383,2,8,1,-,1.6,84.8,0.2,1,7.10,1.1,0.6,0.3,-,0.4,1,-,-,1.8,1.5,1.4,0.1,1.4,1.7,37.2,1.5,2.1,0.1,Ligue 1,2017/2018
62,Ronny Rodelin,Caen,FW,36(1),3167,5,6,1,-,2.9,73.1,3.8,4,7.09,0.9,0.8,0.6,-,1.1,0.9,0.1,-,1.6,1.5,0.9,0.4,1.6,2.2,34.3,0.3,2.3,0.1,Ligue 1,2017/2018
63,Rafael,Lyon,M(R),22(2),1819,1,2,9,-,0.3,81.5,1.1,-,7.09,2.3,1.8,1.4,0.1,1.8,0.9,0.1,1,0.9,1,1.1,0.1,0.6,1,40.4,0.6,1,-,Ligue 1,2017/2018
64,Thomas Meunier,PSG,M(R),16(8),1573,4,4,3,-,0.5,84.8,1,-,7.09,1.6,0.8,1.2,0.1,1.8,0.7,0.1,-,0.9,0.8,0.2,0.1,0.3,0.6,39.5,0.8,0.9,-,Ligue 1,2017/2018
65,Thiago Silva,PSG,D(C),24(1),2117,1,-,5,-,0.4,96.1,1.9,-,7.08,1.2,0.8,1,0.9,4.3,0.4,0.7,1,0.2,-,0.5,-,-,0.1,68.5,-,4.1,-,Ligue 1,2017/2018
66,Marçal,Lyon,M(L),14(4),1294,-,3,1,-,0.1,83.9,1.7,-,7.08,1.9,1.4,0.9,0.1,3.1,0.8,0.3,-,0.9,0.1,1.4,0.1,0.5,1,46.5,0.3,2.1,-,Ligue 1,2017/2018
67,Ruben Aguilar,Montpellier,M(R),27(4),2459,-,2,2,-,0.5,79.6,1,2,7.08,2.9,1.2,0.9,0.1,2.5,1.1,0.1,-,1.2,0.9,1.6,0.1,0.9,1.1,35.5,0.8,1.1,-,Ligue 1,2017/2018
68,Lassana Diarra,PSG,M(C),8(2),609,-,1,4,-,-,92.2,1,1,7.07,1.2,0.6,2.2,0.1,0.6,0.4,0.1,-,0.4,3.2,0.4,-,1.1,1.1,51.1,-,4,-,Ligue 1,2017/2018
69,Neven Subotic,Saint-Etienne,D(C),16,1440,2,1,1,-,0.4,85.7,2.8,-,7.06,1.4,1.1,0.4,0.2,5.9,1.1,0.6,-,0.3,0.1,0.3,-,-,0.4,51.9,-,4.9,0.1,Ligue 1,2017/2018
70,Giovani Lo Celso,PSG,FW,18(15),1769,4,3,2,-,1.2,90.3,0.2,-,7.06,2.3,0.6,0.6,-,0.2,1.5,0.2,-,0.5,1.4,1.2,-,0.9,1,47.7,0.1,2.8,0.2,Ligue 1,2017/2018
71,Pierre Lees-Melou,Nice,M(CLR),33(1),2898,5,6,6,1,1.4,84.8,0.4,3,7.05,2.3,1,1.6,-,0.9,1.4,0.3,1,1.7,1,1.1,0.2,1.1,1.5,44.2,1,2.4,-,Ligue 1,2017/2018
72,Pablo,Bordeaux,D(C),15,1292,-,3,3,-,0.5,87,2.7,1,7.05,1.1,1.1,0.8,0.5,6.2,0.4,0.5,-,0.3,0.3,0.4,0.1,-,0.1,42.1,-,4.6,0.1,Ligue 1,2017/2018
73,Lima,Nantes,M(L),30(3),2661,2,3,3,-,1,69.9,1.2,1,7.05,2.2,1.2,0.8,-,2.1,1.1,0.2,-,1.6,0.7,0.8,0.1,1.1,1.5,32.1,2.2,1.9,-,Ligue 1,2017/2018
74,Bouna Sarr,Marseille,M(CLR),18(11),1782,-,3,5,-,0.6,88.4,1.2,-,7.04,2.2,1.1,1.3,0.3,1.4,0.6,0.1,-,1,1.5,0.9,0.1,0.9,1,37,0.9,0.8,-,Ligue 1,2017/2018
75,Julian Draxler,PSG,FW,19(11),1706,4,5,1,-,0.8,92.8,0.3,-,7.04,0.6,0.9,0.5,-,0.3,0.9,0.1,-,0.9,1.5,0.3,0.1,1.1,0.9,44.6,0.2,1.5,0.2,Ligue 1,2017/2018
76,Diego Benaglio,Monaco,GK,2(1),225,-,-,-,-,-,69.8,-,-,7.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17.7,-,5,-,Ligue 1,2017/2018
77,Jonathan Martins Pereira,Guingamp,D(R),14,1137,-,-,2,-,0.4,82.6,1.4,-,7.03,2.4,2.6,1.1,0.2,2.4,1.1,0.2,-,1.1,0.6,1.2,-,0.8,0.9,39.4,0.7,1.6,0.1,Ligue 1,2017/2018
78,Loic Perrin,Saint-Etienne,D(C),28,2466,-,1,3,-,0.5,88.4,2.8,1,7.02,1.4,1.3,0.6,0.8,4.9,0.4,0.8,-,0.3,0.4,1,-,0.2,0.3,54.8,-,3.5,-,Ligue 1,2017/2018
79,Bakaye Dibassy,Amiens,D(CL),31(1),2779,1,1,4,-,0.4,78.6,1.2,-,7.02,2.2,1.8,1,0.3,4.3,0.8,0.8,-,0.3,1.2,0.7,0.1,1,0.9,32.3,0.1,1.8,-,Ligue 1,2017/2018
80,Ferland Mendy,Lyon,M(L),24(3),2123,-,5,4,-,0.7,86.7,1.4,1,7.02,1.7,1,1.1,0.1,1,0.4,0.2,-,1,1.8,1.7,-,1,1.6,48.2,0.4,1.5,-,Ligue 1,2017/2018
81,Flavien Tait,Angers,M(CLR),26(5),2248,4,3,4,1,1.9,76.2,0.2,2,7.02,1.6,0.6,0.9,-,0.4,1.9,0.1,-,1.2,2.2,1.6,0.1,1.9,1.7,27.6,0.8,1,0.2,Ligue 1,2017/2018
82,Rony Lopes,Monaco,FW,32(6),2553,15,5,2,-,1.8,76.9,0.3,3,7.01,1.4,0.4,1,-,0.4,1.5,0.1,-,1.1,1.2,1,0.2,1.3,2.3,19.2,0.3,0.2,-,Ligue 1,2017/2018
83,Stevan Jovetic,Monaco,FW,7(8),751,8,1,1,-,2.3,68.1,1.8,1,7.01,0.3,0.2,1,-,0.2,0.6,-,-,0.6,0.4,0.7,0.5,1.2,1.7,16.5,-,0.4,0.1,Ligue 1,2017/2018
84,Ramy Bensebaïni,Rennes,M(L),26(3),2345,-,1,6,-,0.7,77.7,2.6,2,7.01,1.9,1.3,1.3,0.3,5.3,1,0.5,1,0.3,0.8,1.4,0.1,0.2,0.5,41.8,0.3,2.2,-,Ligue 1,2017/2018
85,Brice Samba,Caen,GK,3(1),315,-,-,-,-,-,59.6,0.3,-,7.01,-,-,-,-,1,-,-,-,-,0.3,-,-,-,-,22.3,-,8.3,-,Ligue 1,2017/2018
86,Wahbi Khazri,Rennes,FW,23(1),1927,9,2,7,1,2.7,77.6,0.7,3,7.00,1.1,0.3,1.6,-,0.1,1.3,-,-,1.4,1.9,2.2,0.7,2.3,2.9,27.1,0.7,1.9,-,Ligue 1,2017/2018
87,Renaud Cohade,Metz,M(C),38,3301,1,3,5,-,1,78.2,2.3,2,6.99,3.8,1.4,1.4,0.1,2.2,1.9,0.3,-,1.1,0.8,0.7,0.1,1,1.8,50.9,0.5,4.5,-,Ligue 1,2017/2018
88,Morgan Sanson,Marseille,M(CLR),25(8),2173,9,2,8,-,1.6,82.4,0.6,1,6.99,1.9,0.8,1.4,-,0.1,1.5,-,-,1.1,1.4,1.8,0.2,1.8,2.2,29.7,0.5,1.2,0.1,Ligue 1,2017/2018
89,Ibrahim Sangaré,Toulouse,DMC,18(2),1589,1,2,6,-,1,74.5,1.5,-,6.99,3.6,1.2,2,0.1,0.9,2,0.4,-,1,1.5,1.1,-,1.3,1.2,40.4,0.1,3.7,0.2,Ligue 1,2017/2018
90,Javier Pastore,PSG,AM(CLR),14(11),1344,4,5,2,-,1,82.3,0.2,-,6.99,1.3,0.4,0.5,-,0.4,0.7,-,-,1.1,1.1,0.5,0.1,1,1.3,39.8,0.2,1.3,0.4,Ligue 1,2017/2018
91,Racine Coly,Nice,M(L),7,618,-,-,3,-,0.3,87.6,1.6,-,6.98,2.1,2.1,2.4,0.1,1.7,1.4,0.3,-,0.1,2,1.1,0.1,0.9,1.3,53.1,0.4,1.1,-,Ligue 1,2017/2018
92,Papy Djilobodji,Dijon,DMC,30,2700,-,1,4,1,0.6,79.4,3.1,1,6.97,1.5,2.4,0.8,0.8,6.7,0.7,0.8,-,0.3,0.5,0.9,-,0.4,0.2,51,-,5.9,-,Ligue 1,2017/2018
93,Soualiho Meïté,Bordeaux,M(C),15(3),1335,1,2,-,-,0.6,84.5,1.6,-,6.97,1.4,1.3,1.1,-,0.5,1.3,0.3,-,0.8,1.9,1.2,-,1.8,1.4,38.7,0.2,1.4,0.1,Ligue 1,2017/2018
94,Yves Bissouma,Lille,M(C),15(9),1557,2,1,3,-,1.7,85.2,0.9,2,6.97,2.8,1.3,1.5,-,1.1,0.8,0.1,-,0.5,2.3,0.5,0.2,0.8,1.2,41,0.1,2,0.1,Ligue 1,2017/2018
95,Adil Rami,Marseille,D(C),33,2957,1,2,5,-,0.5,86.6,2.9,-,6.97,1.2,1.4,1,0.5,4.8,0.6,0.6,1,0.3,0.2,0.7,-,0.1,0.2,56.6,-,4.7,-,Ligue 1,2017/2018
96,Karl Toko-Ekambi,Angers,FW,33(4),3041,17,6,4,-,2.8,78.1,0.8,4,6.96,0.5,0.4,0.8,-,-,0.6,-,-,1.3,1.8,0.9,0.8,2.3,2.9,24.2,0.2,0.9,0.1,Ligue 1,2017/2018
97,Hilton,Montpellier,D(C),27,2430,-,-,5,-,0.7,79.2,2.6,1,6.96,1.6,2.1,0.8,0.5,5,0.9,0.5,-,0.3,0.3,0.9,0.1,-,0.3,39.5,-,6.2,-,Ligue 1,2017/2018
98,Kenny Lala,Strasbourg,M(R),30(1),2725,3,4,4,1,0.5,78.7,0.6,1,6.96,2.8,1.4,0.8,0.3,1.8,0.8,0.3,-,0.8,2,0.9,-,1.1,1.2,43.3,0.5,5.5,0.1,Ligue 1,2017/2018
99,Patrice Evra,Marseille,M(L),4,350,-,-,2,-,0.5,72.7,2.5,-,6.96,1.5,0.8,1,0.3,3.8,0.8,0.5,-,0.5,1,0.5,0.8,-,1.3,32,0.3,0.5,-,Ligue 1,2017/2018
100,Lucas Tousart,Lyon,DMC,37,3140,-,-,8,-,0.4,86.1,2.1,-,6.95,2.6,1.4,1.1,-,1.9,1.7,0.4,-,0.4,0.5,0.6,-,0.6,1,41.5,-,1.8,-,Ligue 1,2017/2018
101,Yassine Benzia,Lille,FW,30(1),2308,1,5,8,-,0.9,81.6,0.4,1,6.95,2,0.9,1.7,-,0.3,1.5,0.1,-,2,1.7,1.8,0.1,1.4,1.7,42.7,0.7,1.9,0.3,Ligue 1,2017/2018
102,Arnaud Souquet,Nice,M(R),27(2),2415,-,2,4,-,0.2,87.7,0.8,1,6.95,3.1,1.3,0.9,0.4,2.1,0.7,0.5,-,0.4,0.8,1.6,-,0.8,1.3,47.3,0.5,2.1,-,Ligue 1,2017/2018
103,Almamy Touré,Monaco,M(R),13(7),1242,1,6,3,-,0.4,73.5,1.6,1,6.94,2.6,1.1,1.4,0.3,2.6,0.6,0.1,-,0.9,0.7,0.2,0.1,0.6,0.9,23.6,0.5,0.9,-,Ligue 1,2017/2018
104,Abdoulaye Touré,Nantes,DMC,31(5),2813,1,1,3,-,1.1,79.4,1.8,3,6.94,2.1,1.7,1.5,-,1.2,1.2,0.3,-,0.5,1.3,1.5,-,1.3,1.2,37.4,0.1,2.2,-,Ligue 1,2017/2018
105,Jules Koundé,Bordeaux,D(CR),17(1),1588,2,-,1,-,0.6,83.7,1.7,-,6.94,1.4,0.8,0.5,0.7,5.2,0.2,0.6,-,0.2,0.2,0.3,0.1,0.2,0.1,46.7,-,3.4,0.1,Ligue 1,2017/2018
106,Yannis Salibur,Guingamp,FW,19(3),1529,3,3,4,-,2.5,82.8,0.5,2,6.94,0.5,0.3,0.9,-,0.1,0.5,-,-,1.2,2.3,1.7,0.3,1.4,1.4,24.5,0.8,0.6,-,Ligue 1,2017/2018
107,Thomas Monconduit,Amiens,DMC,34,2956,1,3,7,1,0.8,79.2,1.6,2,6.94,2.4,1.6,1.9,-,2.3,1.6,0.5,-,0.7,1.1,1.4,0.1,0.9,1.2,42.1,0.1,2.3,0.1,Ligue 1,2017/2018
