,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
30,Javier Mascherano,Barcelona,34,M(C),6(1),541,-,-,-,-,-,91.6,-,-,7.18,2.1,1.1,1.3,0.6,2.7,0.1,1.1,-,0.4,-,0.1,-,0.3,0.1,62.6,-,8.7,0.4,LaLiga,2017/2018
31,Fabián Ruiz,Real Betis,22,M(CL),30(4),2662,3,6,3,-,1.2,86.4,0.8,3,7.17,2.4,1.2,0.8,-,1,1.4,0.1,-,1,2,1,0.1,1.4,1.7,61.3,0.1,3.2,0.1,LaLiga,2017/2018
32,Francis Coquelin,Valencia,27,M(CLR),7(2),656,1,-,2,-,0.4,84.2,2.2,1,7.16,2,2.2,1.4,-,2.6,0.8,0.2,-,0.2,1.6,0.8,0.1,1.7,0.7,33.7,-,2.1,-,LaLiga,2017/2018
33,Gerard Piqué,Barcelona,31,D(C),29(1),2633,2,-,9,-,0.6,89.4,2.2,-,7.16,1,1,0.8,0.7,4.1,0.7,0.9,-,0.2,0.4,0.4,0.1,0.4,0.4,61.8,-,4.8,-,LaLiga,2017/2018
34,Isco,Real Madrid,26,FW,21(9),1781,7,7,1,-,1.6,88.8,0.2,3,7.16,0.7,0.5,0.6,-,-,1,-,-,1.6,1.9,2,0.2,1.7,2.1,50.7,0.8,1.9,0.2,LaLiga,2017/2018
35,Gonçalo Guedes,Valencia,22,FW,27(6),2444,5,9,2,-,1.8,79.3,0.3,3,7.16,1.2,0.5,1.1,-,0.2,1.1,-,-,1.4,2.5,2.1,0.3,1.4,2,27,0.4,0.9,0.1,LaLiga,2017/2018
36,Samu Castillejo,Villarreal,23,AM(CLR),25(5),2085,6,5,4,-,1.9,82.5,0.5,3,7.16,1.4,0.7,1.4,-,0.7,1.6,0.2,-,1.4,1.6,2.2,0.2,1.6,1.4,29.5,1,1.3,0.1,LaLiga,2017/2018
37,Thomas Partey,Atletico,25,M(CR),28(5),2383,3,-,6,-,0.7,83.3,1.5,3,7.15,2.8,1.6,1.2,0.1,0.9,1.1,0.2,-,0.4,1.4,1.1,-,0.7,1,41.8,0.2,2.9,-,LaLiga,2017/2018
38,Ousmane Dembélé,Barcelona,21,FW,12(5),931,3,6,2,-,1.2,82,0.1,2,7.15,0.6,0.3,0.6,-,0.1,0.7,-,-,1.6,2.4,1.1,0.2,2.3,1.7,26.4,1.1,0.9,0.1,LaLiga,2017/2018
39,Jonathan Viera,Las Palmas,29,FW,23,1994,4,3,4,-,1.7,84.4,0.4,1,7.15,1.6,0.5,0.9,-,-,1.1,-,-,2.7,2.8,3,0.1,2.3,1.8,64.3,0.7,2.1,0.4,LaLiga,2017/2018
40,Mario Gaspar,Villarreal,28,M(R),31(1),2806,2,3,6,-,0.9,78.6,1.8,3,7.14,3.4,1.8,1.4,0.3,3.1,0.9,0.3,-,1,0.7,0.5,0.1,0.5,0.8,45.1,0.3,1.9,-,LaLiga,2017/2018
41,Aritz Elustondo,Real Sociedad,24,D(CR),18(1),1598,3,2,1,-,0.6,85.8,2.2,2,7.14,1.7,2.4,1.1,0.6,4.3,0.6,0.4,-,0.4,0.2,0.6,0.2,0.3,0.9,50,0.2,2.5,0.1,LaLiga,2017/2018
42,Iván López,Levante,25,D(R),3,175,-,1,-,-,0.3,80,0.3,-,7.14,0.3,2.7,-,1,0.3,-,0.7,-,0.3,1.3,-,-,-,0.3,23.3,0.7,2.3,-,LaLiga,2017/2018
43,Diego Rico,Leganes,25,M(L),26,2229,2,2,8,1,1,70.7,1.2,1,7.13,2.6,2.9,1.4,0.3,1.4,0.7,0.2,-,1,0.8,1.7,0.2,0.8,1.2,35.5,1.1,2.1,-,LaLiga,2017/2018
44,Ivan Rakitic,Barcelona,30,M(C),31(4),2839,1,5,4,-,0.8,90.3,0.7,-,7.12,1.5,1.3,0.9,0.1,0.4,0.9,0.2,-,0.8,0.7,1.3,0.1,0.7,0.9,71.3,0.4,4.1,0.2,LaLiga,2017/2018
45,Junior Firpo,Real Betis,22,M(L),14,1190,2,2,4,-,0.9,83.7,1.4,-,7.12,1.9,1.4,1.2,0.7,1.9,0.6,0.1,-,0.6,0.6,1.1,-,0.4,1.1,40.3,0.3,1.3,-,LaLiga,2017/2018
46,Djené Dakonam,Getafe,26,D(C),36,3240,1,-,9,-,0.3,70.6,2,2,7.11,2.4,2.2,1.4,0.7,5.2,0.5,0.4,-,0.1,0.8,0.7,-,0.4,0.6,26.9,0.1,2.4,-,LaLiga,2017/2018
47,Raúl García,Athletic Bilbao,32,FW,30(4),2639,10,1,10,-,2.3,58,3.8,1,7.10,2.4,0.9,2.3,-,0.6,1.3,0.1,-,0.7,0.3,2.2,0.5,1.1,1.6,24.9,0.2,0.8,0.1,LaLiga,2017/2018
48,José Gayà,Valencia,23,M(L),33(1),2918,-,3,11,-,0.4,82,0.7,-,7.10,2.3,1.6,1,0.3,2.3,0.7,0.4,-,1.1,1.1,1.3,0.1,0.7,0.7,39.8,0.7,1.6,0.1,LaLiga,2017/2018
49,Francis Uzoho,Deportivo,20,GK,2,180,-,-,-,-,-,33.3,-,-,7.10,-,-,-,-,0.5,-,-,-,-,-,0.5,-,-,0.5,21,-,6,-,LaLiga,2017/2018
50,Martín Montoya,Valencia,27,M(R),24(1),2152,-,4,7,-,0.3,79.3,1.4,1,7.09,2.6,2.1,1.5,0.4,2.6,1,0.4,-,0.5,0.8,1.1,-,0.4,0.8,39.4,0.2,1.2,-,LaLiga,2017/2018
51,Sime Vrsaljko,Atletico,26,M(R),19(2),1697,-,4,7,-,0.2,74.8,2.1,-,7.09,2.3,1.7,1.4,-,2.6,0.7,0.4,-,0.6,0.5,0.6,0.1,0.6,0.6,29.9,0.5,1,-,LaLiga,2017/2018
52,Jeison Murillo,Valencia,26,D(C),15(2),1374,-,-,4,-,0.1,89.2,2.7,-,7.09,1.8,1.7,0.9,0.8,4.9,0.4,0.5,-,-,0.2,0.9,0.1,0.2,0.5,44.2,-,3.6,-,LaLiga,2017/2018
53,Sergio Ramos,Real Madrid,32,D(CR),26,2292,4,1,7,2,1.1,90.3,3.3,1,7.09,1.5,1.8,1.4,0.6,3.2,0.3,0.5,1,0.5,0.3,0.8,0.2,0.2,0.4,72.5,-,6.1,0.1,LaLiga,2017/2018
54,Koke,Atletico,26,M(CLR),33(2),2764,4,4,3,-,0.8,85.2,0.5,1,7.08,2.1,0.7,0.7,-,0.9,1.9,0.1,-,1.5,0.6,1.5,-,1.7,1.1,56.8,0.9,3.5,0.2,LaLiga,2017/2018
55,Éver Banega,Sevilla,30,M(C),25(6),2397,3,3,9,1,1.2,86.8,0.4,-,7.08,2.3,0.4,1.4,-,0.5,1.3,-,-,2.1,2.7,1.6,0.1,1.9,1.1,68.8,1.1,5.3,0.1,LaLiga,2017/2018
56,Dani Giménez,Real Betis,35,GK,4,309,-,-,-,-,-,64.4,0.5,-,7.08,-,-,-,-,0.5,-,-,-,0.3,0.3,0.3,-,-,-,26,-,3.8,-,LaLiga,2017/2018
57,Diego Godín,Atletico,32,D(C),28(2),2554,-,-,6,-,0.4,85.8,1.9,-,7.07,1.7,2,1.5,0.2,4.7,0.7,0.7,-,0.2,0.2,0.9,0.2,0.1,0.4,40.4,-,3.8,-,LaLiga,2017/2018
58,Marcelo,Real Madrid,30,M(L),26(2),2262,2,6,3,1,1.2,84.6,0.3,1,7.07,1.9,1.1,0.9,0.1,0.5,1.3,0.1,-,2,1.2,1.5,0.1,0.6,1.4,57.4,1.1,3.4,-,LaLiga,2017/2018
59,Daniel Carvajal,Real Madrid,26,D(R),25,2223,-,2,11,1,0.5,87.2,0.8,1,7.06,2.4,1.5,1.9,0.1,1.4,0.6,0.6,-,1.4,1.3,1.3,0.1,0.8,1.2,62.7,1,3.2,-,LaLiga,2017/2018
60,Axel Werner,Atletico,22,GK,1,90,-,-,-,-,-,25,-,-,7.06,-,-,-,-,1,-,-,-,-,-,-,-,-,-,16,-,4,-,LaLiga,2017/2018
61,Sergio Escudero,Sevilla,29,M(L),26(1),2332,-,2,10,-,0.7,81.5,2.1,3,7.06,2.9,2.5,1.3,0.3,2,1.1,0.2,-,0.5,1,1.4,-,0.6,1.1,49,0.3,2.1,-,LaLiga,2017/2018
62,Aymeric Laporte,Athletic Bilbao,24,D(CL),19,1710,-,1,5,-,0.4,83.7,2.6,1,7.05,2,1.4,1,0.2,4.9,0.6,0.7,1,0.4,0.2,0.9,0.1,0.1,0.4,51.2,0.2,7.4,0.1,LaLiga,2017/2018
63,Rodrigo,Valencia,27,FW,31(6),2696,16,4,4,-,2.5,76.2,0.9,2,7.05,0.6,0.5,0.8,-,0.3,0.5,0.1,-,0.9,1.2,1.1,0.5,1.6,2,24.1,0.1,0.9,0.1,LaLiga,2017/2018
64,Samuel Umtiti,Barcelona,25,D(CL),24(1),2189,1,-,7,-,0.4,91.2,1.9,-,7.03,2,1.5,0.9,0.6,2.8,0.4,0.7,-,-,0.3,1,0.2,0.2,0.6,64.7,-,3,-,LaLiga,2017/2018
65,Cristhian Stuani,Girona,32,FW,32(1),2723,21,-,8,-,2.2,66.7,3.6,3,7.03,0.7,0.2,2.7,0.1,1,0.8,-,-,0.4,0.5,2,0.7,1,1.8,14.9,-,0.2,-,LaLiga,2017/2018
66,Martín Aguirregabiria,Deportivo Alaves,22,M(R),20(1),1829,-,4,4,-,0.1,71.8,0.9,1,7.02,2.4,2,0.9,0.1,2.8,0.9,0.3,-,0.6,0.8,0.9,-,0.5,1,29.4,0.4,1.4,-,LaLiga,2017/2018
67,Marco Asensio,Real Madrid,22,FW,19(13),1839,6,6,2,-,1.8,90.2,0.1,2,7.02,0.8,0.3,0.3,-,0.1,0.5,-,-,1.6,1,0.8,0.1,0.8,1,35.4,0.7,1.2,0.1,LaLiga,2017/2018
68,Luisinho,Deportivo,33,M(L),29(1),2622,1,1,12,-,0.5,79.5,0.6,2,7.02,3.7,1.8,1.4,0.2,3.1,1,0.1,-,0.6,1.4,1.6,0.1,0.5,0.6,39.4,0.6,2.1,-,LaLiga,2017/2018
69,Cédric Bakambu,Villarreal,27,FW,15,1269,9,-,5,-,2.1,73.8,1.1,2,7.01,0.7,0.2,2.7,-,1.7,0.4,0.1,-,1,0.7,1.3,0.7,2.2,1.7,18.6,0.2,0.4,-,LaLiga,2017/2018
70,Willian José,Real Sociedad,27,FW,32(2),2780,15,4,4,-,2.6,75.2,1.5,1,7.01,0.3,0.1,0.9,0.1,0.9,0.2,-,-,1.2,0.5,1.6,0.6,1.9,2.1,24.8,0.1,1.3,0.1,LaLiga,2017/2018
71,Joaquín,Real Betis,37,FW,29(6),2487,4,7,7,-,0.9,86.2,0.5,5,7.01,0.6,0.4,0.6,-,1,0.3,0.1,-,1.5,1.8,1.1,0.1,1.2,1.2,35.2,1,2,0.1,LaLiga,2017/2018
72,José Morales,Levante,31,FW,35,3066,10,8,6,1,1.7,69.5,0.4,4,7.01,1.1,0.7,0.8,-,0.4,1.5,-,-,1.3,2.6,1.2,0.3,2.2,2.3,22.6,0.9,0.9,0.1,LaLiga,2017/2018
73,Karim Benzema,Real Madrid,31,FW,25(7),2156,5,10,-,-,2,82.9,0.3,1,7.00,0.4,0.3,0.6,-,0.6,0.5,-,-,1.4,1,0.3,0.5,1.3,0.8,27.1,0.1,0.9,0.1,LaLiga,2017/2018
74,Jonny,Celta Vigo,24,M(LR),36,3203,2,1,10,-,0.4,83.9,1,3,7.00,2.8,2.6,1.4,0.2,2,1.3,0.2,-,0.6,1.3,1,-,1,1.4,48.4,0.3,2.5,0.1,LaLiga,2017/2018
75,Rubén Pérez,Leganes,29,M(C),29(2),2521,-,-,13,-,0.5,76.5,1.3,2,6.99,3.2,2.5,1.4,-,1.3,1.7,0.2,-,0.5,0.9,1.5,-,0.5,0.9,48,-,5.5,0.1,LaLiga,2017/2018
76,Iván Ramis,Eibar,34,D(C),15(1),1304,3,-,4,-,0.9,82.9,3.5,1,6.99,1.3,1.6,0.7,1.4,3.2,0.7,0.3,-,0.1,0.3,0.5,0.1,0.1,0.6,43.5,-,6.6,-,LaLiga,2017/2018
77,Joseba Zaldúa,Leganes,26,D(R),29(1),2560,1,-,9,1,0.4,73,1.6,1,6.99,2.3,2,1.4,0.3,2.6,0.8,0.2,-,0.5,1,2.1,0.1,0.5,0.8,28.6,0.6,1.5,-,LaLiga,2017/2018
78,Mikel Oyarzabal,Real Sociedad,21,FW,31(4),2784,12,5,4,-,1.9,78,0.9,2,6.99,0.9,0.5,0.8,-,0.3,0.9,0.1,-,1.2,1.1,1.3,0.5,1.9,2.4,25.9,0.6,0.9,-,LaLiga,2017/2018
79,Jefferson Lerma,Levante,24,DMC,25(1),2138,-,1,16,-,1,81.7,3.4,-,6.99,2,1.9,2.1,0.2,1.4,1.1,0.4,-,0.7,0.7,2,-,0.5,0.7,42,-,2,-,LaLiga,2017/2018
80,Cote,Eibar,29,D(L),28(2),2431,-,8,4,-,0.5,66,1.2,3,6.99,2,1.3,0.7,0.4,2.3,0.7,-,-,1.5,0.9,0.6,-,0.5,0.8,36.8,1.7,3.8,-,LaLiga,2017/2018
81,Manu García,Deportivo Alaves,32,DMC,27(3),2439,3,-,9,-,0.9,73.4,2.5,1,6.98,3.2,1.2,2.2,0.1,2.2,2.2,0.4,-,0.5,0.6,2.4,0.2,0.9,0.9,32.8,0.1,2,-,LaLiga,2017/2018
82,Pablo Hernández,Celta Vigo,32,M(C),18(12),1813,3,2,5,-,0.6,83.7,2.8,3,6.98,1.6,1.3,1.8,-,2.4,1.1,0.4,-,0.5,0.6,2.1,0.3,0.9,0.8,40.9,0.1,3.1,-,LaLiga,2017/2018
83,Theo Hernández,Real Madrid,21,M(L),10(3),963,-,-,1,-,0.2,87.3,0.8,-,6.98,1.6,1.3,0.8,0.2,1.3,0.9,0.2,-,0.6,1.7,1.2,0.1,1.6,1.3,42.4,0.6,0.6,-,LaLiga,2017/2018
84,Pedro León,Eibar,32,M(LR),10(2),929,-,3,1,-,2,66.4,0.8,1,6.98,0.8,0.8,1,0.1,0.4,0.3,0.2,-,2.3,1.5,0.8,0.3,1.3,1.7,23.8,2.9,0.7,-,LaLiga,2017/2018
85,Jan Oblak,Atletico,25,GK,37,3330,-,-,1,-,-,50.2,0.1,3,6.98,-,0.1,0.1,-,0.3,-,-,-,0.1,0.1,0.1,-,-,0.1,21.6,-,5.8,-,LaLiga,2017/2018
86,Pablo Maffeo,Girona,21,M(R),32(1),2651,-,1,11,-,0.8,74,1.9,-,6.97,2.2,1.5,0.9,0.2,1.8,0.7,0.2,-,0.8,1,1.1,-,1.2,1.4,25.8,0.9,1.1,-,LaLiga,2017/2018
87,Juan Cala,Getafe,29,D(C),20,1800,2,2,9,-,0.8,63.4,2.9,2,6.96,1.1,2,1.4,0.9,6,0.7,0.5,-,0.3,0.1,1.2,0.1,0.2,0.5,32.5,-,6.3,-,LaLiga,2017/2018
88,Pione Sisto,Celta Vigo,23,FW,31(3),2535,5,9,2,-,1.5,84.2,-,-,6.96,0.5,0.4,0.4,-,0.1,0.7,-,-,1.2,2.2,2.2,0.3,2.5,2,28.8,0.8,2.1,0.1,LaLiga,2017/2018
89,Héctor Moreno,Real Sociedad,30,D(CL),8,720,1,-,1,-,1,86.6,3.4,-,6.96,0.9,1.3,1.1,0.8,2,0.3,0.4,-,0.3,-,1.6,0.1,0.3,0.5,63.3,-,5.6,-,LaLiga,2017/2018
90,Loren Morón,Real Betis,24,FW,12(3),1064,7,-,3,-,1.9,72,0.9,2,6.96,0.9,0.1,1.7,-,0.6,0.9,0.1,-,0.5,1.3,1.9,0.3,1.9,2.3,12.6,0.1,0.3,0.1,LaLiga,2017/2018
91,Nicolás Pareja,Sevilla,34,D(C),5,406,-,-,2,-,0.6,86.4,2.8,-,6.96,2.2,2.6,2,0.2,4.8,0.4,0.2,-,0.2,-,0.4,-,0.2,0.4,45.6,-,5.4,0.2,LaLiga,2017/2018
92,Carlos Bacca,Villarreal,32,FW,30(5),2512,15,6,9,-,2.1,73.8,0.7,3,6.95,0.3,0.2,0.6,0.1,0.5,0.3,-,-,0.9,1,0.6,1.1,0.7,1.5,14.9,0.1,0.4,-,LaLiga,2017/2018
93,Jesús Vallejo,Real Madrid,21,D(CR),7,630,-,-,-,-,-,87.2,1.3,-,6.95,1.1,2.3,0.3,1.1,3,0.4,0.7,-,-,0.7,0.3,0.1,-,0.3,52.3,-,3.1,-,LaLiga,2017/2018
94,Leandro Cabrera,Getafe,27,D(CL),8(1),720,-,-,3,-,0.2,50.5,2.1,-,6.95,2.1,2.4,1.6,0.7,3.8,1.1,0.6,-,0.2,0.3,0.2,0.1,0.3,0.1,23.8,0.4,2.7,-,LaLiga,2017/2018
95,Hugo Mallo,Celta Vigo,27,M(R),34,3004,-,5,12,-,0.7,74.8,1.9,1,6.95,2.5,2,1.4,0.2,2.9,0.5,0.4,-,0.9,0.6,0.8,0.1,0.5,0.8,51.4,0.6,2.7,-,LaLiga,2017/2018
96,Adrián López,Deportivo,30,FW,26(4),2347,9,6,1,-,2,70.2,2.7,4,6.95,0.8,0.3,0.5,-,1.4,0.6,0.1,-,1.1,1.3,1,0.4,1.9,1.8,28.7,0.1,0.5,-,LaLiga,2017/2018
97,Maximiliano Gómez,Celta Vigo,22,FW,35(1),3078,17,4,12,-,2.3,72.3,2.5,3,6.95,0.2,0.1,1.5,-,0.9,0.5,0.1,-,0.6,0.4,2.6,0.9,1.2,1.8,17.5,0.1,0.7,-,LaLiga,2017/2018
98,José Giménez,Atletico,23,D(CR),17(6),1684,1,1,6,-,0.5,79.5,2.5,-,6.95,1.7,1.3,0.7,-,4.2,0.5,0.7,-,0.3,0.3,0.8,0.1,0.2,0.7,32,-,3.4,-,LaLiga,2017/2018
99,Keylor Navas,Real Madrid,32,GK,27,2430,-,-,1,-,-,76,0.1,1,6.94,0.1,0.1,-,-,0.5,-,-,-,-,-,0.1,-,-,-,21.1,-,3.9,-,LaLiga,2017/2018
100,Iker Muniain,Athletic Bilbao,26,AM(CLR),7(7),775,4,2,1,-,1.3,85.1,0.1,1,6.94,0.7,0.3,0.4,-,0.2,0.4,-,-,1.1,1.6,2.1,0.1,1.5,1.3,30.6,0.3,1.6,0.2,LaLiga,2017/2018
101,Unai Núñez,Athletic Bilbao,21,D(C),33,2942,1,-,11,-,0.6,82.3,2.2,1,6.94,2.2,2,1.3,1,4.6,0.5,0.8,-,0.1,0.5,0.7,-,0.4,0.5,44.4,-,5.2,-,LaLiga,2017/2018
102,Víctor Sánchez,Espanyol,31,M(CL),29(1),2464,-,2,13,-,0.4,73.4,1.8,-,6.94,3.5,2.6,2.4,0.2,2.3,2.1,0.5,-,0.2,0.4,1.7,-,0.7,1,39.3,0.3,2.1,-,LaLiga,2017/2018
103,Rubén Duarte,Deportivo Alaves,23,D(CL),24,2141,-,2,8,1,0.3,70.3,1.2,2,6.94,3.2,1.8,2,0.3,2.8,1,0.4,-,0.8,0.4,1.5,-,0.5,0.5,27.3,0.6,1.8,-,LaLiga,2017/2018
104,Javi López,Espanyol,32,DMC,12(2),967,-,-,4,-,0.2,74.8,1.3,-,6.94,3.4,1.3,1.4,0.1,3.1,1.2,0.1,-,0.4,0.5,1.4,-,0.5,1.1,31.4,0.3,1.2,-,LaLiga,2017/2018
105,Paulo Oliveira,Eibar,26,D(C),25(1),2215,-,-,3,-,0.5,73.5,2.7,1,6.93,1.6,2.4,0.6,1.1,5.2,0.2,0.3,1,0.2,0.1,0.5,-,0.1,0.3,34.2,-,3.7,-,LaLiga,2017/2018
106,Damián Suárez,Getafe,30,M(R),33,2879,1,4,14,1,0.3,68.8,0.7,1,6.92,2.6,1.4,1.6,0.4,2,1.4,0.2,-,1.1,1,1.2,-,0.8,1,35.5,0.8,3.2,0.1,LaLiga,2017/2018
