,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
68,Paul Baysse,Brest,23,D(CR),29(2),2700,1,1,4,-,0.5,66.1,2.1,2,7.05,2,2.5,0.9,0.6,7.8,1,0.5,-,0.2,0.2,0.5,-,0.2,0.3,36.7,0.1,2.6,-,Ligue 1,2010/2011
69,Sylvain Armand,PSG,31,D(CL),31(2),2803,2,1,5,-,0.5,80.4,1.6,2,7.05,2.2,2.4,1,0.3,6.3,0.4,0.6,-,0.1,0.1,0.7,-,0.2,0.3,35.9,-,2.8,-,Ligue 1,2010/2011
70,Stéphane Grichting,Auxerre,32,DMC,24(1),2148,-,-,4,-,0.1,74.8,0.9,1,7.05,3.5,2.6,1.7,0.4,6.1,1.1,0.6,-,0.1,-,0.7,-,0.1,0.3,23.2,0.1,1.6,-,Ligue 1,2010/2011
71,Jacques-Alaixys Romao,Lorient,27,M(C),33,2927,1,1,11,1,0.5,85,0.6,3,7.05,3.8,2.2,2.2,0.3,2.6,0.7,0.3,-,0.6,0.5,2.2,0.1,0.7,0.5,48.2,-,2.5,-,Ligue 1,2010/2011
72,Jeremie Bréchet,Sochaux,32,D(C),20,1800,-,-,1,-,0.3,82.7,1.9,-,7.05,2,2.1,1.4,1.1,11.2,0.5,0.5,-,0.3,-,0.9,-,0.2,0.1,33,-,5.6,0.1,Ligue 1,2010/2011
73,Brahim Ferradj,Brest,24,D(L),21(5),1895,1,-,1,-,0.2,70.3,1.1,2,7.04,3.7,3,1,0.2,4.5,0.8,0.2,-,0.4,0.2,0.5,-,0.3,0.5,30.3,-,1.1,-,Ligue 1,2010/2011
74,Loïc Rémy,Marseille,24,FW,24(7),2164,15,3,-,1,2.2,72.2,1.3,4,7.04,0.5,0.4,1.4,-,0.1,0.3,-,-,0.8,1,2.4,0.4,1.6,2,19.9,0.5,0.4,0.1,Ligue 1,2010/2011
75,Alassane Toure,Lens,22,D(R),10(2),994,-,-,4,-,0.2,78.3,1.1,-,7.04,3.6,2.8,1.4,0.3,5.1,0.2,0.8,1,0.3,0.4,1.2,-,0.4,0.3,24.9,-,3.3,-,Ligue 1,2010/2011
76,Aly Cissokho,Lyon,24,M(L),29,2509,1,2,1,2,0.2,77.8,1.2,1,7.04,2.8,1.1,1.1,0.3,2.9,0.2,0.3,1,0.5,0.9,1.1,0.1,0.9,0.8,36.1,0.8,1.3,-,Ligue 1,2010/2011
77,Renaud Cohade,Valenciennes,27,M(C),27(4),2438,-,9,3,-,1.7,79.6,1.1,2,7.04,2.7,1.3,1.8,-,0.9,1.2,0.3,-,1.6,0.3,1,0.1,1.9,1.2,44.8,1.2,3.5,0.1,Ligue 1,2010/2011
78,Benoit Lesoimier,Brest,28,M(L),28(5),2560,2,5,3,-,1.3,73.1,0.7,1,7.04,2.5,1.8,1,-,0.7,0.4,0.1,-,1.4,1.7,1.4,0.2,1.2,1.7,25.1,0.5,0.3,0.1,Ligue 1,2010/2011
79,Kim Källström,Lyon,29,M(C),29(4),2552,3,3,5,-,2.1,75.3,0.7,1,7.03,2.3,1.8,1.5,-,0.9,1.3,0.2,-,1.2,0.4,0.8,-,0.9,0.9,50.7,0.7,4.8,0.2,Ligue 1,2010/2011
80,Cedric Hengbart,Auxerre,31,D(CR),27(1),2438,1,4,5,-,0.4,70.4,1.4,1,7.03,2.1,2.4,1,0.3,4.5,0.7,0.5,-,0.6,0.1,1.3,0.1,0.6,0.5,34,0.6,1.6,-,Ligue 1,2010/2011
81,Taye Ismaila Taiwo,Marseille,26,D(CL),29(1),2619,4,3,5,-,1.2,70.9,1.4,1,7.03,1.8,1.4,1.1,0.4,2.4,0.4,0.3,-,0.8,0.6,0.9,-,0.4,0.8,39.1,0.6,3,0.1,Ligue 1,2010/2011
82,Franck Tabanou,Toulouse,22,M(L),32(2),2757,4,5,6,-,1.2,72.3,1.9,1,7.03,1.3,2.2,1.4,0.1,1.9,0.5,0.1,-,0.7,1.1,1.2,0.4,1.1,1.3,29.7,0.6,0.8,0.1,Ligue 1,2010/2011
83,Damien Perquis,Sochaux,27,D(C),35,3006,5,-,6,-,0.7,80.7,1.8,1,7.01,1,1.4,0.8,0.9,7.5,0.3,0.9,-,0.2,0.1,0.8,-,-,0.3,30.7,0.1,4.2,-,Ligue 1,2010/2011
84,Brown Ideye,Sochaux,23,FW,33(2),2815,15,6,3,1,2.4,75.5,0.8,7,7.01,0.5,0.3,1.9,-,0.5,0.2,-,-,1.3,1.1,1.6,1.1,2.8,2.3,22.6,0.3,0.5,0.1,Ligue 1,2010/2011
85,Youssef El Arabi,Caen,24,FW,36(2),3270,17,5,3,-,2.1,72.4,1.1,2,7.01,1.2,1.3,2.1,-,0.5,0.5,-,-,1.2,1.3,2.2,0.9,3.7,2.9,27.5,0.4,0.8,0.1,Ligue 1,2010/2011
86,Youssouf Hadji,Nancy,31,FW,25(1),2248,8,2,2,-,3.6,71.8,2.3,2,7.01,0.8,0.5,1.6,-,0.7,0.3,0.1,-,1.5,0.8,2.6,0.4,1.8,3.7,31.1,0.3,0.9,0.2,Ligue 1,2010/2011
87,Aurélien Chedjou,Lille,26,DMC,31(3),2734,1,-,6,-,0.4,84.3,0.8,-,7.00,2,1.8,1.2,0.3,6.1,0.5,0.5,1,0.2,0.8,0.3,-,0.3,0.4,49.5,-,6.2,-,Ligue 1,2010/2011
88,Wendel,Bordeaux,29,M(CL),26(5),2157,3,2,4,-,2,77.4,1,4,7.00,1.9,1.6,1.5,-,0.4,0.5,0.1,-,1.3,0.3,2.4,-,0.7,1,25.3,1,0.5,0.1,Ligue 1,2010/2011
89,Maxime Baca,Lorient,28,D(LR),27(2),2357,-,2,1,-,0.2,77.4,0.6,2,7.00,2.3,1.8,0.8,0.5,4.1,1,0.3,1,0.7,0.6,2.3,-,0.5,0.4,47.4,0.3,1.9,-,Ligue 1,2010/2011
90,Yoann Gourcuff,Lyon,25,M(CL),20(4),1649,3,4,1,-,2,79.4,0.2,-,7.00,1.6,0.5,1.8,-,0.1,0.7,-,-,2.1,1.1,1.3,0.1,2,1.6,33,2,1.1,0.1,Ligue 1,2010/2011
91,Jean-Pascal Mignot,Auxerre,30,D(C),16(1),1485,3,-,6,-,0.7,72.9,1.2,1,6.99,1.9,2.1,1.5,0.5,7.7,0.8,0.7,1,0.2,0.1,0.7,0.1,0.2,0.3,31.9,0.1,3,-,Ligue 1,2010/2011
92,Yacine Brahimi,Rennes,21,M(CLR),14(8),1228,4,1,2,-,1,87.5,0.1,2,6.99,0.9,0.9,0.5,-,-,0.3,-,-,1.3,1.6,2.7,-,1.8,1.3,22.6,0.6,0.8,0.1,Ligue 1,2010/2011
93,Clément Chantôme,PSG,24,M(C),26,2290,2,-,9,-,1.2,85.7,1.3,-,6.98,2.4,1.8,2.2,-,0.7,0.9,0.2,-,1.1,0.4,2.5,0.2,1.3,1.5,47.9,0.3,3.2,0.1,Ligue 1,2010/2011
94,Landry N'Guémo,Nancy,26,M(C),30(3),2714,2,-,6,1,0.7,81.9,0.9,1,6.98,3,2.1,2.4,-,0.8,1.3,0.3,-,0.9,0.8,2.6,-,1.3,1.3,50.5,-,3.9,0.2,Ligue 1,2010/2011
95,Stéphane Ruffier,Monaco,25,GK,34,2987,-,-,3,-,-,54.4,0.1,2,6.98,-,-,-,-,1,-,-,-,0.1,-,0.1,-,-,-,29.6,-,8.4,-,Ligue 1,2010/2011
96,Marco Estrada,Montpellier,28,M(C),26(4),2186,3,6,4,-,2.4,78.1,0.4,2,6.98,1.4,1.5,1.3,-,0.7,0.9,0.2,-,1.4,0.3,1.3,-,1,0.7,41.5,1.5,4,0.1,Ligue 1,2010/2011
97,Sébastien Puygrenier,Monaco,29,D(C),28(3),2512,1,1,7,1,0.5,75.8,1.5,1,6.97,1.6,2.2,1.1,0.6,8.1,0.5,0.6,-,0.2,0.1,0.6,-,0.2,0.2,31.8,0.1,3.5,-,Ligue 1,2010/2011
98,Alexandre Raineau,Caen,25,D(C),21(2),1969,-,1,2,-,0.9,74.8,0.7,-,6.97,3.1,1.8,1.3,-,4.3,1.1,0.4,-,0.5,0.3,1.7,-,0.6,0.7,31,0.6,1.1,-,Ligue 1,2010/2011
99,Alaeddine Yahia,Lens,30,D(C),32(2),2873,3,-,5,-,0.6,70.8,3.1,3,6.97,1.1,2.2,1.6,0.3,9.1,0.3,1.1,-,0.1,0.1,1.2,0.1,0.2,0.4,23.6,-,2.6,-,Ligue 1,2010/2011
100,Henri Bedimo,Lens,27,D(L),31(4),2873,-,4,3,-,0.3,67.6,1.6,-,6.97,1.8,2.6,1.3,0.1,3.5,0.5,0.3,1,0.6,1.3,1.5,-,1.2,0.5,27.2,0.5,2,0.1,Ligue 1,2010/2011
101,Damien Gregorini,Nancy,32,GK,31,2790,-,-,1,-,-,57.9,-,3,6.97,-,-,-,-,1.2,-,-,-,-,-,0.2,-,-,-,26.2,-,10.7,-,Ligue 1,2010/2011
102,Reynald Lemaître,Nancy,28,D(L),23(2),2059,-,-,4,1,0.7,69.6,1.3,-,6.97,2.6,2.1,1.6,0.1,3.5,0.7,0.2,-,0.8,0.5,1.6,-,0.5,0.7,36.6,0.7,1.6,0.1,Ligue 1,2010/2011
103,David Ospina,Nice,23,GK,35,3091,-,-,2,-,-,54.5,0.1,3,6.96,-,-,-,-,1.3,0.1,-,-,0.1,-,0.7,-,-,-,28.5,-,8.5,-,Ligue 1,2010/2011
104,Serge Aurier,Lens,19,M(R),24(3),2019,-,-,1,-,0.3,64.2,1.4,-,6.96,3.7,2.4,1,0.1,3.9,1,0.2,-,0.3,0.6,1,-,0.5,0.6,28.5,0.3,1.4,-,Ligue 1,2010/2011
105,Sylvain Marveaux,Rennes,25,FW,9(1),702,1,2,-,-,1.2,83.4,0.3,1,6.95,0.8,0.6,0.2,-,0.4,0.5,-,-,1.6,1.4,1.7,0.1,1.2,0.9,30.8,0.9,1.6,0.4,Ligue 1,2010/2011
106,Moustapha Bayal Sall,Saint-Etienne,26,D(C),19,1703,-,-,5,-,0.3,84.1,1.4,-,6.95,1.8,1.8,1.2,0.8,8.8,0.2,0.9,1,0.2,0.3,0.5,-,0.2,0.2,42.1,-,4.7,-,Ligue 1,2010/2011
107,Ahmed Kantari,Brest,26,D(C),32,2809,-,-,5,-,0.1,73.3,1.3,-,6.95,2,2.4,1.8,0.5,7.9,0.2,0.7,1,0.1,0.1,0.5,-,0.1,0.3,34.5,-,2.8,-,Ligue 1,2010/2011
108,Vincent Muratori,Monaco,24,D(L),14(3),1288,-,2,4,-,0.2,67.4,0.9,1,6.95,2.8,2.2,1.7,0.1,2.8,0.6,0.1,-,0.6,0.5,1.5,0.1,0.9,1.1,23.1,0.4,0.5,0.1,Ligue 1,2010/2011
109,Rémi Gomis,Valenciennes,27,M(C),26(3),2324,1,-,7,-,0.7,85.4,1.7,-,6.95,2,2.2,1.8,-,1.7,0.4,0.5,-,0.5,0.3,1.3,-,0.6,0.6,38,0.1,2.5,-,Ligue 1,2010/2011
110,Cris,Lyon,34,D(C),20(1),1786,1,-,2,-,0.4,83.4,2.4,-,6.95,1.6,1.7,1,1.2,5.3,0.5,0.5,-,0.1,-,0.4,-,0.4,-,37,-,3.3,-,Ligue 1,2010/2011
111,Rod Fanni,Marseille,30,D(CR),19,1639,-,2,1,-,0.2,73.5,1.2,-,6.94,1.7,2.6,1.2,0.2,2.4,0.3,0.1,-,0.6,1.1,0.5,-,1,0.7,34.8,0.8,1.6,-,Ligue 1,2010/2011
112,Francois Clerc,Nice,28,D(R),29,2594,1,1,5,-,0.6,81.8,1,-,6.94,2.9,2.5,1.2,0.2,3.4,0.7,0.1,-,0.6,0.4,0.7,-,0.8,0.6,35.6,0.2,2.6,-,Ligue 1,2010/2011
113,Dejan Lovren,Lyon,22,D(C),26(2),2346,-,-,6,1,0.6,80.1,1.9,1,6.94,1.8,1.8,1.6,1.1,6.6,0.3,0.4,-,0.1,0.1,1.1,-,0.2,0.4,38.9,-,2.7,-,Ligue 1,2010/2011
114,John Boye,Rennes,24,D(C),8(2),687,-,-,2,-,-,80.3,2,-,6.94,2,1.7,1.2,0.3,6.2,0.2,0.4,-,-,0.2,0.9,0.1,0.1,-,25.4,-,1.2,-,Ligue 1,2010/2011
115,Thomas Heurtaux,Caen,23,D(CR),29(2),2563,-,-,3,1,0.3,82.2,0.9,2,6.93,2.2,1.6,1.3,0.5,8.3,0.6,1.1,-,0.1,0.3,0.5,-,0.2,0.3,25,-,2.7,-,Ligue 1,2010/2011
116,Mathieu Valbuena,Marseille,27,M(CLR),26(6),2078,4,4,2,-,1.4,84.9,0.3,5,6.93,1.2,1,1,-,0.1,0.5,-,-,1.3,1.2,2.1,0.1,1.9,1.5,30.7,0.8,0.8,0.1,Ligue 1,2010/2011
117,Pierrick Cros,Sochaux,20,GK,13,1170,-,-,-,-,-,56.4,0.2,-,6.93,-,0.3,-,-,0.9,-,-,-,-,-,0.3,-,-,-,27.7,-,11.6,-,Ligue 1,2010/2011
118,Gregory Leca,Caen,31,DMC,24(2),2135,-,1,1,-,0.2,71,0.7,-,6.93,2,2.7,1,0.4,6.2,1,0.8,-,0.2,0.3,0.4,-,0.2,0.3,28.8,-,4.3,-,Ligue 1,2010/2011
119,Gabriel Heinze,Marseille,33,DMC,31,2773,3,-,5,-,1,75.6,1.5,1,6.93,1.3,2.1,0.9,0.7,4.7,0.3,0.5,-,0.3,0.1,1.1,-,0.2,0.3,41.1,0.1,2.2,-,Ligue 1,2010/2011
130,Michel Bastos,Lyon,28,M(CLR),22(6),1849,5,4,2,1,2.5,76.4,0.5,-,6.92,1.1,0.6,0.8,-,1,0.3,0.1,-,1.2,0.9,1.3,0.5,1.4,1.3,25,1,1.1,-,Ligue 1,2010/2011
131,Andre Luiz,Nancy,31,D(C),34,2992,5,1,8,1,0.6,71.7,1.6,1,6.91,0.8,1.4,1.6,1.1,8.6,0.3,0.8,-,0.3,0.1,0.6,-,0.3,0.3,34.2,-,3.8,-,Ligue 1,2010/2011
132,Benjamin Angoua,Valenciennes,25,D(CR),30(1),2710,1,-,5,-,0.3,79.3,1.5,1,6.91,2.2,1.7,1.2,0.7,5.5,0.6,0.7,-,0.2,0.2,0.9,-,0.4,0.3,33.2,0.1,2.4,-,Ligue 1,2010/2011
133,Gregory Tafforeau,Caen,35,D(C),16,1335,-,-,5,-,0.3,76.1,1,-,6.91,3.2,3.3,2.4,0.3,3.3,0.8,0.3,1,0.5,0.2,0.8,0.1,0.3,0.2,32.7,0.4,1.3,-,Ligue 1,2010/2011
134,Romain Poyet,Brest,31,FW,24(8),2211,4,2,1,-,1.7,64.3,3.1,1,6.91,1.9,1.5,1.4,-,1.2,0.6,0.1,-,0.7,0.4,1.4,0.4,1.2,1.2,27.1,0.2,0.3,-,Ligue 1,2010/2011
135,Mickaël Landreau,Lille,32,GK,38,3420,-,-,-,-,-,66,-,2,6.91,-,-,-,-,0.6,-,-,-,-,-,0.2,-,-,-,29,-,8.9,-,Ligue 1,2010/2011
136,Omar Daf,Brest,34,D(CR),28,2412,-,-,7,-,0.1,74.7,1,-,6.91,2.8,2,1.2,0.1,3.7,0.6,0.2,-,0.4,0.6,1.5,-,0.4,0.6,39.6,0.2,2.1,-,Ligue 1,2010/2011
137,Romain Rocchi,Arles-Avignon,30,M(R),13(4),1249,-,-,2,-,0.9,74.2,0.6,2,6.91,3.5,2.9,2.2,-,0.7,0.9,0.2,-,0.6,0.8,1.7,0.2,0.9,0.9,31.9,0.2,1.5,0.1,Ligue 1,2010/2011
138,Mapou Yanga-Mbiwa,Montpellier,22,D(CR),36,3180,1,-,6,1,0.3,80.6,1.1,1,6.90,2.1,2.1,1.6,0.5,6.6,0.4,0.1,1,0.5,0.5,1.2,-,0.6,0.4,41.6,-,2.3,-,Ligue 1,2010/2011
139,Kevin Anin,Sochaux,25,M(C),23(1),1876,-,-,6,2,0.5,79.2,1.7,-,6.90,3.8,1.7,2.5,-,1.8,1,0.2,-,0.5,0.5,1.1,-,0.9,0.6,34,0.1,2.6,0.1,Ligue 1,2010/2011
140,Renato Civelli,Nice,28,D(C),31,2725,3,-,12,2,0.5,78.8,1.2,-,6.90,2.6,1.3,1.1,0.4,7.5,0.5,0.7,-,0.2,0.2,0.6,0.1,0.1,0.4,37.3,-,3.4,-,Ligue 1,2010/2011
141,David Sauget,Sochaux,32,D(L),38,3416,1,2,-,-,0.3,80.4,1.1,-,6.90,2,1.6,1.2,0.7,4.3,0.4,0.4,1,0.5,0.3,0.9,0.1,0.6,0.4,36.3,0.6,2.7,-,Ligue 1,2010/2011
142,Josuha Guilavogui,Saint-Etienne,21,M(C),17(5),1548,1,-,6,-,0.6,82.4,0.8,-,6.89,2.4,2.9,2.3,-,2.3,0.5,0.4,-,0.4,0.2,0.8,-,0.6,0.6,33.8,-,2.9,-,Ligue 1,2010/2011
143,Steeve Elana,Brest,31,GK,38,3420,-,-,2,-,-,45.5,0.1,3,6.89,-,-,-,-,1.3,0.1,-,-,-,-,0.2,-,-,-,24.7,-,7.6,-,Ligue 1,2010/2011
144,Adil Rami,Lille,25,D(C),36,3224,-,2,5,-,0.9,83.1,2.6,1,6.89,1.7,1.4,1.4,0.4,4.8,0.5,0.7,1,0.3,0.3,1.1,0.1,0.3,0.4,48.7,-,6.4,-,Ligue 1,2010/2011
145,Jean Makoun,Lyon,28,M(C),11(2),1021,1,2,1,-,0.8,82.7,0.5,1,6.89,2.4,2.3,1.9,-,0.7,0.7,0.1,-,0.8,0.5,0.8,-,0.7,1.2,54.4,0.1,2.7,0.2,Ligue 1,2010/2011
146,Kossi Prince Segbefia,Auxerre,20,M(C),3(1),308,-,-,-,-,0.3,81.4,0.5,-,6.89,2.3,2.3,1,-,1,1.3,-,-,0.8,1,2.3,-,1.5,1.3,25.5,-,1.3,-,Ligue 1,2010/2011
147,Ali Ahamada,Toulouse,20,GK,8(1),723,-,-,-,-,-,39.6,-,-,6.89,-,-,-,-,1.6,-,-,-,-,-,-,-,-,-,24.7,-,7,-,Ligue 1,2010/2011
148,Sylvain Marchal,Saint-Etienne,31,D(C),19,1636,-,-,3,1,0.3,83,1.9,-,6.89,2.2,2.6,1.6,1.1,7.6,0.5,0.5,-,0.2,0.1,0.9,-,0.2,0.2,33.7,-,2.5,-,Ligue 1,2010/2011
149,Adriano Pereira,Monaco,29,D(CLR),32,2741,4,1,10,1,0.7,65.3,1,2,6.88,2.2,2.3,1.4,0.2,5.2,0.9,0.4,2,0.4,0.2,1.2,0.1,0.2,0.6,31.1,0.4,1.9,-,Ligue 1,2010/2011
150,Larsen Touré,Brest,27,M(R),17(5),1467,4,1,6,-,1.2,62.5,2.3,3,6.88,2,1.2,2,-,1,0.4,0.1,-,0.5,1,2.3,0.2,1.9,1.6,20.1,0.2,0.4,-,Ligue 1,2010/2011
151,Loris Néry,Saint-Etienne,20,D(LR),10(4),898,-,-,2,-,0.1,68.5,1.1,-,6.88,3.8,1.5,1.2,0.5,3.7,1.1,0.1,-,0.4,0.2,0.3,-,0.5,0.9,20.6,0.2,0.3,-,Ligue 1,2010/2011
152,Samuel Souprayen,Rennes,22,D(L),14(2),1235,-,-,2,1,0.3,77,1.2,-,6.88,2.5,2.2,2.1,0.1,3.4,0.4,0.1,-,0.3,0.3,0.9,0.1,0.3,0.6,29.3,0.1,0.7,-,Ligue 1,2010/2011
153,Benoît Trémoulinas,Bordeaux,25,M(L),30(1),2626,-,3,1,-,0.7,73,0.5,-,6.88,1.4,1.4,0.8,0.2,2,0.2,0.2,-,1.1,0.9,0.9,0.1,0.7,0.7,36.3,0.9,1.6,-,Ligue 1,2010/2011
154,André-Pierre Gignac,Marseille,26,FW,20(10),1958,8,4,3,-,3,67.8,1.2,1,6.87,0.3,0.4,1.9,-,0.5,0.3,0.1,-,0.8,1,1,1,1.1,2,17.3,0.3,0.4,0.1,Ligue 1,2010/2011
155,Francisco Pavón,Arles-Avignon,31,DMC,26,2295,-,-,3,-,0.2,74.7,1.4,1,6.87,2.3,3,1.1,1,6.3,0.7,0.7,-,0.2,0.1,0.5,-,-,0.1,22.8,-,1.5,-,Ligue 1,2010/2011
156,Mahamadou Diarra,Monaco,30,DMC,9,810,-,1,3,-,0.6,86.1,2.2,-,6.87,2,1.8,1.6,-,2.9,0.4,0.6,-,0.9,0.3,1.3,-,0.3,0.3,59.9,-,3.7,0.2,Ligue 1,2010/2011
157,Paulo Machado,Toulouse,25,M(C),29(4),2458,4,5,7,-,2.5,81.8,0.2,2,6.87,1.4,1.2,1.4,-,0.1,0.4,-,-,1.2,1.1,1.2,0.2,1.5,1.4,35.8,1.4,0.9,0.1,Ligue 1,2010/2011
158,Laurent Bonnart,Monaco,31,D(L),24(1),2117,-,1,-,-,0.1,75.9,0.7,1,6.86,2.3,2.8,0.9,0.4,3.9,1.1,0.4,-,0.3,0.1,1.1,-,0.6,0.4,29.6,0.5,1.2,-,Ligue 1,2010/2011
159,Kafoumba Coulibaly,Nice,26,M(CR),33(1),2938,1,2,9,-,0.6,79,0.8,3,6.86,3.4,1.3,1.4,0.3,2.3,0.9,0.4,-,0.5,0.6,0.9,0.1,0.9,0.5,33.3,0.3,1.7,-,Ligue 1,2010/2011
160,Mauro Cetto,Toulouse,29,D(C),25,2161,4,-,6,-,0.5,77.2,1,1,6.86,1.2,2,1.3,1.3,4.6,0.3,0.6,1,0.2,0.2,0.3,-,0.2,0.2,38.5,-,4.2,-,Ligue 1,2010/2011
161,M'Baye Niang,Caen,17,FW,4(3),343,3,-,3,-,1.7,64.4,0.9,-,6.86,0.7,0.4,1.6,-,-,0.1,-,-,0.1,0.7,1.4,0.1,1,1.1,12.4,-,0.3,-,Ligue 1,2010/2011
162,Alain Sibiri Traoré,Auxerre,22,FW,18(2),1574,5,-,6,-,2.3,76.5,1.6,1,6.86,1.1,1.7,1.3,0.1,1.6,0.8,0.3,-,1,0.5,1.3,0.1,1.5,2.2,40.7,0.7,2.2,-,Ligue 1,2010/2011
163,David Ducourtioux,Valenciennes,33,M(CR),33(4),3002,2,6,6,-,0.5,76.4,0.7,-,6.86,2.1,1.6,1.3,0.3,2,0.5,0.2,1,0.8,0.1,0.9,-,1,1,40.5,0.9,2.5,0.1,Ligue 1,2010/2011
164,Cyril Jeunechamp,Montpellier,36,D(CLR),31,2605,-,-,7,2,0.2,80.3,0.8,1,6.85,2.7,1.7,1.8,0.1,3.2,0.7,0.2,-,0.4,0.3,1.8,0.1,0.5,0.7,40.2,0.6,1.2,-,Ligue 1,2010/2011
165,Geoffrey Jourdren,Montpellier,25,GK,37,3330,-,-,-,-,-,54.1,0.1,2,6.85,-,-,-,-,0.9,-,-,1,0.1,-,0.2,-,-,-,28.1,-,8.7,-,Ligue 1,2010/2011
166,Yohan Mollo,Caen,22,FW,27(8),2373,4,3,3,-,1.4,75,0.3,2,6.85,0.7,0.7,1.1,-,0.2,0.3,-,-,1.8,0.7,1.8,0.4,1.6,1.1,18.5,2.5,0.9,0.1,Ligue 1,2010/2011
167,Carlão,Sochaux,25,M(C),19(5),1713,1,-,6,-,0.3,81.2,1.9,-,6.85,2.2,1.4,1.8,0.3,3.3,0.4,0.3,-,0.2,0.1,1.8,-,0.4,0.2,26,-,2.8,-,Ligue 1,2010/2011
168,Bruno Grougi,Brest,28,M(C),25(8),2310,9,6,1,-,1.9,72,0.3,2,6.85,1,0.6,1.3,-,0.2,0.8,0.1,-,2.1,0.2,1.2,-,1,1.1,28.1,1.7,1.9,-,Ligue 1,2010/2011
169,Nenad Dzodic,Montpellier,34,D(L),3,220,-,-,1,-,0.7,80,0.7,-,6.85,1,2.3,1,1.7,7.3,0.3,-,-,-,-,0.7,0.3,-,-,33.3,-,2,-,Ligue 1,2010/2011
170,Garry Bocaly,Montpellier,23,D(R),27(2),2412,3,-,9,1,0.6,74.4,1,2,6.85,3.4,1.3,2.1,0.2,3.4,0.7,0.1,-,0.5,0.4,0.7,0.1,0.9,0.9,30.4,0.7,1,-,Ligue 1,2010/2011
171,Matthieu Chalmé,Bordeaux,31,D(R),18(2),1637,-,-,8,-,0.1,74.9,0.5,-,6.85,2.7,1.9,1.2,0.2,3.5,0.6,0.1,-,1.1,0.3,1.9,-,0.4,0.4,38.8,0.8,2.4,0.1,Ligue 1,2010/2011
172,Emerson Conceição,Lille,25,D(L),17(3),1546,-,1,4,-,0.3,76.3,0.8,-,6.84,2.2,1.5,1.1,0.4,3.8,0.2,0.3,-,0.7,0.7,1.1,0.2,1.2,0.7,32.3,0.7,1.3,-,Ligue 1,2010/2011
173,Jires Kembo-Ekoko,Rennes,23,FW,16(7),1300,3,3,2,-,2.1,76.2,0.5,3,6.84,0.6,0.6,0.9,-,0.6,0.1,-,-,1,1.8,1.1,0.2,1.7,1.4,19.3,0.7,0.1,-,Ligue 1,2010/2011
174,Pascal Feindouno,Monaco,30,Midfielder,2(3),223,-,-,-,-,2.2,78.3,0.8,-,6.84,1,0.8,0.2,-,0.4,0.2,-,-,1.2,1.2,1,-,1.2,0.8,24,1,1.4,0.4,Ligue 1,2010/2011
175,Apoula Edel,PSG,25,GK,23(1),2126,-,-,-,-,-,50.5,0.1,-,6.84,-,-,0.1,-,1.2,-,-,-,-,-,0.1,-,-,-,21.3,-,6.2,-,Ligue 1,2010/2011
176,Elamni Erbate,Arles-Avignon,30,DMC,8,688,-,1,3,-,0.6,73.3,1.8,-,6.84,3.6,1.9,2.9,0.5,3.1,0.6,0.1,-,0.4,0.3,1.4,0.1,0.1,0.9,35.1,-,3,-,Ligue 1,2010/2011
177,Oscar Ewolo,Brest,33,M(CR),32(3),2860,-,-,3,-,0.5,79.4,0.5,1,6.84,2.5,3.1,1.9,-,1.3,1.1,0.1,-,0.6,0.3,1.5,-,1.1,0.7,39,0.1,1.2,0.1,Ligue 1,2010/2011
178,Samba Sow,Lens,22,M(C),7(3),595,-,-,3,-,0.5,79.5,0.7,-,6.84,2.9,2.1,2.3,-,1.2,1,0.1,-,0.6,1.9,1.2,0.1,1.4,1.9,30.7,-,1.7,-,Ligue 1,2010/2011
179,Adrián Gunino,Toulouse,22,D(R),29,2583,-,1,5,1,0.1,78.7,0.6,1,6.84,3.1,2.5,1.1,0.4,2.9,1.7,-,1,0.5,0.6,1,-,0.5,0.8,37,0.5,1.1,-,Ligue 1,2010/2011
180,Olivier Giroud,Montpellier,25,FW,33(4),2912,12,4,5,-,2.4,66.7,2.4,3,6.84,0.4,0.4,1.6,-,0.1,0.3,0.1,-,1.1,0.4,1.8,1.4,1.5,2.2,20.8,0.3,0.2,-,Ligue 1,2010/2011
181,Abdoulrazak Boukari,Rennes,24,FW,18,1530,4,-,-,-,1.9,75.2,1.8,1,6.84,1.1,0.4,1.7,-,0.7,0.4,-,-,1.2,1,1.6,0.5,2.4,2.3,29.1,0.2,0.7,0.2,Ligue 1,2010/2011
182,Theophile Junior N'Tamé,Brest,26,Midfielder,0(2),111,-,-,-,-,-,59.4,1,-,6.84,3,1,1,0.5,6.5,-,-,-,-,-,0.5,-,-,0.5,16,-,0.5,-,Ligue 1,2010/2011
183,Alexander Tettey,Rennes,25,M(C),15(2),1320,1,2,3,-,0.9,87.4,1.1,-,6.83,2.1,1.4,1.5,0.1,1.3,0.4,-,-,0.6,0.4,0.8,0.1,0.6,0.8,44.8,0.2,1.1,0.1,Ligue 1,2010/2011
184,Layvin Kurzawa,Monaco,19,M(L),5,372,-,-,-,1,0.4,54.9,2,-,6.83,2,2.4,1.2,0.2,5.2,1.2,0.2,-,0.4,0.4,0.6,0.4,1,0.8,18.2,0.2,0.8,-,Ligue 1,2010/2011
