,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
11,Daniel Van Buyten,Bayern,34,D(C),12(1),1052,4,1,1,-,1.2,88.9,2.2,-,7.58,1,3.4,1.1,0.4,3.1,0.5,0.3,-,0.2,0.2,0.7,-,0.1,0.2,65.4,-,7.1,0.1,Bundesliga,2011/2012
12,Christian Fuchs,Schalke,26,M(L),29,2610,2,7,5,-,0.9,76.3,1.3,1,7.58,3,2.9,1,0.2,3.2,1.6,0.4,-,1.9,0.7,0.6,0.1,0.6,0.4,47.9,1.6,3.3,-,Bundesliga,2011/2012
13,Mats Hummels,Borussia Dortmund,24,D(C),33,2950,1,2,1,-,0.7,77.6,2,1,7.57,3.3,2.4,0.6,0.9,5.2,1,0.7,-,0.6,0.8,0.8,0.2,0.5,0.2,57.8,-,6.8,-,Bundesliga,2011/2012
14,Juan Arango,Borussia M.Gladbach,32,AM(L),34,3028,6,12,4,-,2.9,70.9,2,2,7.57,1.3,1.7,0.7,-,0.7,1.2,0.1,-,2.5,1.5,1.9,0.1,1.3,1.2,54.5,0.9,2.7,0.4,Bundesliga,2011/2012
15,Vedad Ibisevic,Stuttgart,28,FW,15,1350,8,6,3,-,2.9,73.5,1.7,2,7.57,0.7,0.2,2.5,-,0.5,0.9,-,-,1.6,1,1.7,0.9,1.7,2.3,22.6,0.1,1.3,0.3,Bundesliga,2011/2012
16,Ilkay Gündogan,Borussia Dortmund,22,M(C),22(6),1920,3,3,2,-,1.3,84.8,0.5,4,7.56,2.7,2.4,1.4,-,0.4,1.7,0.1,-,1.2,2.2,1.5,-,1.8,0.8,48,0.5,5.1,0.2,Bundesliga,2011/2012
17,Bastian Schweinsteiger,Bayern,28,M(C),18(4),1730,3,3,2,-,1.2,86.4,1.6,1,7.56,2.4,1.6,1.7,-,1,1.1,-,-,1.3,1.2,1.8,0.2,1.9,0.6,72.7,0.3,8.7,0.2,Bundesliga,2011/2012
18,Arjen Robben,Bayern,28,FW,18(6),1714,12,5,1,-,2.9,80,0.3,3,7.54,0.9,0.6,0.6,-,-,1.2,-,-,2.2,2.5,1.7,0.4,0.8,0.8,37.4,0.9,1.5,0.3,Bundesliga,2011/2012
19,Mario Mandzukic,Wolfsburg,26,FW,30(2),2723,12,8,4,-,3.2,62.2,3.3,9,7.53,1.3,0.9,3,0.1,1.2,1.2,0.1,-,1.6,1.4,2.7,0.4,2.5,1.8,29.8,0.2,0.6,0.2,Bundesliga,2011/2012
20,Toni Kroos,Bayern,22,M(C),27(4),2357,4,9,4,-,1.6,87.6,0.3,3,7.52,1.9,1.4,1.2,-,0.2,1.1,-,-,1.9,1.4,1.8,0.1,1.3,0.6,56.7,0.9,6.4,0.2,Bundesliga,2011/2012
21,Jakub Blaszczykowski,Borussia Dortmund,27,M(CR),22(7),1988,6,9,-,-,1.3,77.3,0.5,2,7.51,2.1,1.4,0.9,-,0.4,1.6,-,-,1.9,1.8,1.5,0.5,1.1,1.1,26.1,1.4,0.6,-,Bundesliga,2011/2012
22,Radoslav Zabavník,Mainz,32,D(L),14,1216,-,3,3,-,0.1,67.4,1.3,3,7.51,3.9,3.4,1.7,0.2,2.8,2.1,0.3,-,0.4,1.3,1.6,-,0.9,1.2,31.3,0.4,2.4,-,Bundesliga,2011/2012
23,Lukasz Piszczek,Borussia Dortmund,27,M(R),32,2800,4,7,1,-,0.9,80.6,0.6,3,7.50,2.8,2,0.6,0.4,2.1,1.1,0.4,-,1.1,1.4,0.6,0.2,0.8,0.6,46.1,0.9,2.4,-,Bundesliga,2011/2012
24,Lars Bender,Leverkusen,23,M(CR),28,2384,4,3,2,-,0.9,82.5,1.2,1,7.50,3.5,3.4,1.3,-,0.9,1.5,0.4,-,0.8,1.1,1.7,0.1,1.4,0.7,45.8,0.2,2.1,-,Bundesliga,2011/2012
25,Mohamed Zidan,Mainz,31,FW,11(1),906,7,2,-,-,2.3,69.8,0.5,-,7.49,1.3,1,0.9,-,0.1,0.5,-,-,1.5,1.5,1.3,0.7,2,1.3,24.8,0.9,0.8,0.3,Bundesliga,2011/2012
26,Shinji Kagawa,Borussia Dortmund,23,M(CL),29(2),2423,13,8,1,-,2,83.2,0.2,1,7.48,1.2,0.5,1,-,-,0.9,0.1,-,1.8,2,1.2,0.5,2.1,1.7,37.7,0.1,1.9,0.2,Bundesliga,2011/2012
27,Roberto Firmino,Hoffenheim,21,FW,26(4),2193,7,1,4,-,2.1,78.5,1.3,5,7.47,3,1.5,2,-,0.6,1.9,0.1,-,1.5,2.9,1.2,0.5,2.9,1.7,33.2,0.5,1.6,0.3,Bundesliga,2011/2012
28,Aaron Hunt,Werder Bremen,26,FW,18,1599,3,3,-,1,2.3,78.7,0.6,1,7.44,1.6,1.6,0.7,-,0.6,1.7,-,-,2.7,2.6,2.4,0.4,2.2,0.8,44.2,1.2,2.5,0.2,Bundesliga,2011/2012
29,Stefan Kießling,Leverkusen,28,FW,28(6),2631,16,4,4,-,2.2,66.4,4.1,7,7.43,1.2,0.9,2.2,-,1.4,1.3,0.1,-,0.9,1,2.8,1.1,1.5,2.2,24.3,0.1,0.4,0.1,Bundesliga,2011/2012
30,Michael Lumb,Freiburg,24,Defender,4(1),395,-,3,-,-,1.4,69.9,0.2,-,7.40,3,2.6,0.8,0.4,2.2,1,-,-,1,2.2,0.6,0.2,0.6,0.4,34.6,1.4,0.8,-,Bundesliga,2011/2012
31,Philipp Lahm,Bayern,29,DMC,31,2751,-,3,3,-,0.3,90.5,0.5,-,7.39,2.1,2.7,0.7,0.2,0.9,1.5,0.2,-,1,1.3,1.1,-,0.8,0.2,76.5,0.5,8,0.1,Bundesliga,2011/2012
32,Mario Gomez,Bayern,27,FW,30(3),2482,26,4,2,-,3.1,77.3,0.6,4,7.38,0.9,0.4,1.4,-,0.5,0.5,0.1,-,1,0.9,0.5,1.4,1.3,1.8,15.4,0.1,0.5,0.1,Bundesliga,2011/2012
33,André Schürrle,Leverkusen,22,FW,30(1),2632,7,4,1,1,2.2,80.7,0.3,3,7.37,1.5,1.5,0.8,-,0.2,1.2,-,-,1.4,3.1,1.9,0.8,2,1.6,28.8,0.5,1.1,0.2,Bundesliga,2011/2012
34,Gökhan Töre,Hamburg,20,FW,16(6),1484,-,6,2,-,1,82.2,0.2,5,7.36,0.8,0.8,1.5,-,0.2,0.6,0.1,-,1.9,5.3,1.3,0.2,2,1.3,25,1.4,2.2,0.1,Bundesliga,2011/2012
35,Tony Jantschke,Borussia M.Gladbach,22,DMC,31(1),2823,1,1,5,-,0.3,80.6,1.3,-,7.35,3.5,2.8,1.1,1.4,2.6,1.9,0.2,-,0.6,0.6,1.8,-,0.5,0.3,53.7,0.2,4.5,-,Bundesliga,2011/2012
36,Raffael,Hertha Berlin,27,FW,30(1),2662,6,8,4,1,2.2,82.5,0.2,3,7.34,2.5,1.5,0.9,-,0.1,2.5,-,-,1.6,3.1,1.8,0.5,2.5,1.4,36.5,0.5,2.3,0.2,Bundesliga,2011/2012
37,Joël Matip,Schalke,21,D(C),30,2631,3,4,6,-,0.3,81.3,1,3,7.34,2.5,4.5,1.4,0.4,4.4,0.8,0.5,-,0.3,0.4,0.8,-,0.7,0.5,41.3,-,5.3,-,Bundesliga,2011/2012
38,Tamás Hajnal,Stuttgart,31,M(C),30(3),2489,1,8,1,-,1.5,78.1,0.2,1,7.34,1.7,1.6,1.3,-,0.2,1.5,0.2,-,2.6,1.4,1.5,0.1,1.8,0.7,39.5,2,2.7,0.3,Bundesliga,2011/2012
39,Jermaine Jones,Schalke,31,M(C),18(2),1655,-,1,14,-,1.1,75.6,2.5,-,7.34,3.4,4,3.4,0.1,2.2,1.6,0.4,-,0.3,1.1,2.3,0.1,1.1,0.8,42.4,-,6.5,0.1,Bundesliga,2011/2012
40,Martin Harnik,Stuttgart,25,FW,33(1),2785,17,4,4,-,1.8,66.8,2.4,6,7.33,1.7,1.7,2,-,1,1.9,0.1,-,0.9,1.4,1.1,0.7,1.5,1.6,24.4,0.2,0.8,-,Bundesliga,2011/2012
41,Thomas Müller,Bayern,23,FW,33(1),2702,7,7,1,-,1.9,78.8,0.9,1,7.31,0.8,1,1.3,-,0.4,1.3,-,-,1.8,1.6,2,0.4,1.9,1.3,34.5,0.8,0.9,0.2,Bundesliga,2011/2012
42,Roman Neustädter,Borussia M.Gladbach,24,M(C),33,2903,-,1,2,-,0.5,84.1,1.5,-,7.31,3,3.4,1.3,-,1.1,1.2,0.3,-,1,0.7,0.7,0.1,1.2,0.6,57.4,-,4.9,0.1,Bundesliga,2011/2012
43,Raúl,Schalke,35,FW,32,2798,15,4,2,-,2.4,81.7,0.7,1,7.31,1.3,1.2,0.7,-,0.2,1.1,0.1,-,1.1,1,0.8,0.6,1.5,1.5,41.7,0.1,2.7,0.3,Bundesliga,2011/2012
44,Lars Stindl,Hannover,24,FW,28,2497,2,3,8,-,1.4,76,0.9,2,7.30,3.1,2.3,2.7,-,0.7,2.2,-,-,1.9,2,2.4,-,2,1.6,45.1,1.2,2,0.2,Bundesliga,2011/2012
45,Khalid Boulahrouz,Stuttgart,30,D(CR),21,1839,2,4,4,1,0.7,74.8,0.7,1,7.30,2.9,3.5,1.9,0.3,2.2,1.8,0.1,-,0.7,1.1,0.7,0.1,0.9,0.6,35.4,0.7,1.5,-,Bundesliga,2011/2012
46,Chris Löwe,Borussia Dortmund,23,M(L),6(1),571,-,-,-,-,0.9,85.2,1.4,-,7.29,2,2,0.6,0.6,1.7,0.9,0.9,-,1,-,0.9,-,0.4,0.6,44.3,1.1,3.9,-,Bundesliga,2011/2012
47,Patrick Helmes,Wolfsburg,28,FW,15(1),1306,12,2,3,-,2.6,71.6,0.8,1,7.29,0.9,0.3,2.1,-,0.5,0.4,0.1,-,1.5,1.1,0.4,0.9,1.7,1.8,19.6,0.4,0.9,-,Bundesliga,2011/2012
48,Dante,Borussia M.Gladbach,29,D(C),33,2970,-,-,7,-,0.4,88.2,1.4,1,7.28,1.9,2.9,1.4,1.5,4,0.6,0.4,-,0.2,0.8,0.9,-,0.2,0.2,68.2,-,9.5,-,Bundesliga,2011/2012
49,Sokratis Papastathopoulos,Werder Bremen,24,D(CR),30,2545,1,-,12,1,0.8,76.2,1.8,-,7.27,3.2,3.4,2.2,0.8,4.8,0.8,0.6,-,0.5,1.8,1.9,-,0.9,0.6,33.5,0.2,2.9,-,Bundesliga,2011/2012
50,Atsuto Uchida,Schalke,24,M(R),17(1),1447,-,2,2,-,-,74.2,0.7,-,7.27,2.9,3.3,1.1,0.4,2.2,0.7,0.5,-,0.7,0.9,1.1,0.2,1,0.8,37.5,0.5,1.7,-,Bundesliga,2011/2012
51,Philipp Bargfrede,Werder Bremen,23,M(C),21(2),1858,-,1,6,-,0.8,83.2,0.9,1,7.27,4.5,4.4,2.4,0.1,1,3.1,0.2,-,0.7,0.9,2.1,0.1,1.1,1,46.3,0.1,1.7,0.1,Bundesliga,2011/2012
52,Oliver Sorg,Freiburg,22,M(R),17,1530,-,-,2,-,0.5,73.9,0.5,1,7.27,3.9,3.9,0.7,0.4,3.4,1.4,0.2,-,0.4,1.2,1.2,-,1.1,0.8,29.7,0.1,2.4,-,Bundesliga,2011/2012
53,Elkin Soto,Mainz,32,M(C),31,2680,1,4,2,-,0.8,81,0.4,1,7.27,3.2,3.3,1.5,-,0.5,2.9,0.2,-,1.1,1.9,1.1,-,2.1,0.9,37.7,0.4,2.2,-,Bundesliga,2011/2012
54,Sebastian Langkamp,Augsburg,24,D(C),24(2),2164,4,1,4,1,0.5,80,1.7,-,7.26,2.6,3.6,1.3,0.7,5.7,0.8,0.5,-,0.2,0.2,1.8,-,0.2,0.1,37.8,-,3,-,Bundesliga,2011/2012
55,Sidney Sam,Leverkusen,24,M(CLR),16(2),1413,4,2,1,-,1.6,86,0.4,2,7.26,0.8,1.7,0.8,-,0.3,1.1,0.1,-,1.2,2.9,1.9,0.1,2.3,1.1,27.3,0.3,0.3,-,Bundesliga,2011/2012
56,Heiko Westermann,Hamburg,29,D(CLR),33,2970,1,1,6,-,0.8,80.9,2.1,3,7.25,2.8,3.5,0.8,0.5,4.7,1.1,0.6,-,0.4,1,1.1,0.1,0.4,0.6,55.4,0.1,8.6,-,Bundesliga,2011/2012
57,Martin Stranzl,Borussia M.Gladbach,32,D(C),21(1),1784,-,-,5,-,0.3,87.2,2.7,1,7.25,1.6,3.5,1.1,1.4,4.6,0.5,0.3,-,0.1,0.1,0.8,-,0.3,0.1,55.8,0.1,4.7,-,Bundesliga,2011/2012
58,Kevin Großkreutz,Borussia Dortmund,24,M(CLR),26(5),2339,7,7,1,-,1.5,76.1,0.9,2,7.25,2.5,1.6,1,-,0.3,2.1,0.1,-,1.3,0.7,0.7,0.5,1.2,0.9,25.7,0.4,0.8,0.1,Bundesliga,2011/2012
59,Lewis Holtby,Schalke,22,M(CLR),22(5),1945,6,1,-,-,1.6,84.5,0.3,2,7.25,2.6,3.1,1.1,-,0.2,1.9,0.1,-,0.4,1.4,2,0.1,1.9,1,36.1,-,2.9,0.1,Bundesliga,2011/2012
60,Lukas Podolski,FC Koln,27,FW,28(1),2531,18,7,3,1,2.9,75.8,0.2,5,7.24,0.8,0.6,1.7,-,0.1,0.4,-,-,1.3,1.4,1.4,1.3,2,1.2,28,0.7,1.6,0.1,Bundesliga,2011/2012
61,Sejad Salihovic,Hoffenheim,28,M(CL),21(2),1813,9,3,8,-,2.4,77.4,1.1,1,7.24,2,1.6,1.7,-,0.3,1.6,0.2,-,1.6,1.4,2,0.1,2.3,1.3,51,1.2,4.3,0.2,Bundesliga,2011/2012
62,Koo Ja-Cheol,Augsburg,23,M(CLR),14(1),1251,5,1,2,-,1.1,83.4,0.8,-,7.23,1.7,1.9,1,-,0.5,1.1,0.1,-,0.8,1.9,1.9,0.2,1.7,1.1,32.5,0.3,1,0.1,Bundesliga,2011/2012
63,Clemens Fritz,Werder Bremen,32,DMC,32,2867,1,2,11,-,0.7,79.4,0.5,1,7.23,3.1,2.6,1.6,0.2,1.9,1.4,0.3,-,1,1.6,2.1,0.1,1.3,0.8,41.3,0.4,1.6,-,Bundesliga,2011/2012
64,Mame Diouf,Hannover,25,FW,8(2),782,6,3,1,-,1.6,65.2,2.2,-,7.22,1.2,0.4,1.9,-,0.4,-,0.1,-,0.6,1.2,1.2,0.4,1.8,2.2,16.4,-,0.5,-,Bundesliga,2011/2012
65,Dominic Maroh,Nuernberg,25,D(C),19(2),1751,1,-,3,-,0.4,77,1,3,7.22,3,3.6,1.1,0.9,5.9,0.5,0.6,-,0.1,0.2,0.8,-,0.2,0.3,33.7,-,4.7,-,Bundesliga,2011/2012
66,Daniel Caligiuri,Freiburg,24,FW,18(7),1707,6,4,4,-,1.4,76.1,1,4,7.21,2.2,1.5,1.5,-,0.4,2,0.1,-,0.9,2.6,1.8,0.1,2.2,1.9,20.9,0.3,0.6,0.1,Bundesliga,2011/2012
67,Georg Niedermeier,Stuttgart,26,D(C),15(2),1336,-,2,5,-,0.5,83.6,1.7,1,7.21,2.8,2.3,1.5,0.4,5.6,0.8,1.1,-,0.2,0.2,1.5,0.1,0.2,0.1,41.9,-,5.1,-,Bundesliga,2011/2012
68,Holger Badstuber,Bayern,23,D(CL),32(1),2898,-,1,5,-,0.4,89.4,2.4,-,7.21,1.7,2.5,0.9,0.5,2.9,0.7,0.4,-,0.1,0.3,0.9,-,0.1,0.2,67.3,0.1,7.9,-,Bundesliga,2011/2012
69,Ryan Babel,Hoffenheim,26,FW,28(3),2451,4,2,5,1,2.1,79,1,2,7.21,1.6,0.8,2.1,-,0.3,0.8,-,-,1.2,4.2,1.8,1,2.8,1.5,29.7,0.5,0.9,0.1,Bundesliga,2011/2012
70,Sven Bender,Borussia Dortmund,23,M(C),21(3),1591,1,3,2,-,0.6,78.9,1.1,1,7.20,3.4,2.5,1,0.1,1.2,1.5,0.3,-,0.6,0.4,0.9,-,1.1,0.7,37,0.1,2.2,-,Bundesliga,2011/2012
71,Daniel Didavi,Nuernberg,22,FW,18(5),1554,9,2,-,-,2.3,74.7,0.3,3,7.20,2.2,0.7,1.6,-,0.3,1,-,-,1.2,1.3,1.8,0.5,1,1.1,22.8,0.8,1.3,0.2,Bundesliga,2011/2012
72,William Kvist,Stuttgart,27,DMC,33,2857,-,2,4,-,0.4,83.6,0.5,-,7.20,3.1,3.2,1.2,0.1,2.1,1.3,0.6,-,0.3,1.1,1,-,0.7,0.5,49.2,0.1,5.5,-,Bundesliga,2011/2012
73,Marcel Schmelzer,Borussia Dortmund,24,M(L),28,2435,1,4,4,-,1.2,73.6,0.9,1,7.20,2.9,1.6,1.1,0.3,2.6,1.4,0.3,-,1.1,0.4,1.3,0.1,0.8,0.6,41.7,1.1,2,-,Bundesliga,2011/2012
74,Gibril Sankoh,Augsburg,29,D(C),19(1),1681,-,1,4,-,0.3,81.2,1.4,2,7.20,2.2,3.5,1.3,0.6,4.1,0.6,0.7,-,0.3,1.3,0.9,0.1,0.3,0.2,33,-,4.9,-,Bundesliga,2011/2012
75,Karim Haggui,Hannover,28,D(C),26(1),2342,3,-,4,-,0.6,75.9,4,2,7.20,2.1,2.9,1.6,2,5.9,0.4,0.6,-,0.1,0.1,1,-,0.2,0.3,40.4,-,4.3,-,Bundesliga,2011/2012
76,Benedikt Höwedes,Schalke,24,D(CLR),21(1),1815,1,2,5,-,0.8,81.9,1.2,-,7.19,1.7,3.8,1.2,0.5,3.8,0.4,0.5,-,0.4,0.5,0.7,-,0.2,0.2,37,0.3,3.9,-,Bundesliga,2011/2012
77,Gonzalo Castro,Leverkusen,25,M(CR),30(1),2718,2,6,4,1,0.8,77,0.6,-,7.19,2,2.6,1.2,0.1,1.7,1.4,0.3,-,2,1.3,0.8,-,1,0.8,49.9,1,3.3,0.1,Bundesliga,2011/2012
78,Neven Subotic,Borussia Dortmund,24,D(C),25,2206,-,1,4,-,0.7,79.4,1.8,-,7.19,1.8,2.2,0.8,1.2,5.1,0.8,0.4,-,0.2,0.2,0.9,-,0.2,-,63,-,7.3,-,Bundesliga,2011/2012
79,Eric Choupo-Moting,Mainz,23,FW,23(11),2316,10,1,3,-,1.9,73.6,1.6,4,7.19,1.5,0.9,1.3,0.1,0.9,0.9,-,-,1,2.3,1.2,1.1,2.3,1.4,22.1,0.2,0.9,0.2,Bundesliga,2011/2012
80,Matthieu Delpierre,Stuttgart,31,D(C),1,90,-,1,-,-,-,89.1,2,-,7.19,3,1,-,1,1,-,1,-,1,-,1,-,-,2,55,-,6,-,Bundesliga,2011/2012
81,Naldo,Werder Bremen,30,D(C),12(6),1187,3,-,-,-,1.4,85.9,1.5,3,7.19,2.2,2.4,0.9,0.7,4.3,0.9,0.4,1,0.3,0.9,1,-,0.4,0.2,30.8,-,3.1,-,Bundesliga,2011/2012
82,Chinedu Obasi,Schalke,26,FW,6(4),610,1,-,2,-,1,80.5,0.5,1,7.19,1.9,1.8,1,0.1,0.5,1.1,0.1,-,1.1,2.2,2.4,-,1.4,1,31.3,0.4,2.1,0.1,Bundesliga,2011/2012
83,Daniel Haas,Hoffenheim,29,GK,1,90,-,-,-,-,-,55,-,-,7.18,-,-,-,-,1,-,-,-,-,-,-,-,-,-,40,-,11,-,Bundesliga,2011/2012
84,Cedrick Makiadi,Freiburg,28,M(C),31(2),2823,6,2,6,-,1.6,81,0.6,2,7.18,2.3,2.3,1.7,-,1.8,1.4,0.2,-,1,1.7,2.3,0.2,2,1.8,34.7,0.2,2.8,0.1,Bundesliga,2011/2012
85,Axel Bellinghausen,Augsburg,29,M(L),22(3),1915,2,6,4,-,1,73.2,0.5,2,7.18,2.1,2,1.2,-,1,1.5,-,-,1.5,1.7,2.3,0.3,1.4,0.8,28,1,0.8,0.1,Bundesliga,2011/2012
86,Adam Hlousek,Nuernberg,24,M(L),11,946,-,1,2,-,0.5,70.2,0.5,-,7.17,2.1,2.2,1.5,0.6,1.9,0.6,0.5,-,2.4,0.3,1.2,0.1,0.8,0.7,36,3.2,1.9,-,Bundesliga,2011/2012
87,Marcel Risse,Mainz,23,M(CLR),9(1),721,1,3,1,-,2.1,59.4,0.1,1,7.15,1.2,1.3,0.8,-,0.1,1.9,0.2,-,0.9,3,0.3,-,1.3,1.5,14.3,1.1,0.4,0.3,Bundesliga,2011/2012
88,Sebastian Kehl,Borussia Dortmund,32,M(C),21(6),1964,3,3,8,-,1.1,80.9,1.3,1,7.14,2.6,2,1.8,-,0.9,1.9,0.1,-,0.6,0.3,1,0.1,0.8,0.8,44.4,-,2.3,0.1,Bundesliga,2011/2012
89,Marcel de Jong,Augsburg,26,M(L),12,898,1,-,4,-,0.9,67.5,0.8,1,7.14,2.7,2.6,1.5,0.2,1.3,1.2,0.3,-,0.8,1.3,1.4,0.1,0.7,0.1,30.5,0.7,2.4,-,Bundesliga,2011/2012
90,Julian Schuster,Freiburg,27,M(C),19(2),1719,1,5,6,-,1.1,76.2,1,1,7.14,2.9,3,2.9,-,1,2.6,0.2,-,1.6,0.5,1.6,-,0.9,0.7,56.1,1.2,3.4,-,Bundesliga,2011/2012
91,Julian Draxler,Schalke,19,FW,21(9),1790,2,3,2,-,1.1,82.8,0.5,1,7.14,0.9,1.6,0.7,-,0.2,1.2,-,-,1.2,2.5,0.6,0.4,1.2,0.8,25.6,0.5,1.8,0.1,Bundesliga,2011/2012
92,Jérôme Boateng,Bayern,24,D(CR),26(1),2183,-,1,3,1,0.3,87.2,1.3,-,7.14,1.8,3.4,1.1,0.4,2.9,0.6,0.3,-,0.1,0.5,0.7,-,0.3,0.1,57,0.2,4.9,-,Bundesliga,2011/2012
93,Javier Pinola,Nuernberg,29,D(CL),17,1486,-,-,4,-,0.9,75,1.6,2,7.13,3.2,2.7,1.5,0.4,1.4,1.2,0.2,-,0.5,1.7,1.5,-,0.4,0.6,37.1,0.4,2.4,-,Bundesliga,2011/2012
94,Roman Hubnik,Hertha Berlin,28,D(C),27,2402,2,-,4,-,0.6,78.3,1.8,1,7.13,2.6,2.9,1.3,1.3,6.9,0.9,1.2,2,0.1,0.4,1.7,0.1,0.3,0.3,34.6,-,4.3,-,Bundesliga,2011/2012
95,Filip Daems,Borussia M.Gladbach,34,D(L),31,2790,3,1,1,-,0.4,85.1,0.9,2,7.12,2.5,2.2,0.9,0.5,1.9,0.7,0.2,-,0.3,0.8,1.1,0.1,0.6,0.5,45.1,0.2,1.2,-,Bundesliga,2011/2012
96,Chinedu Obasi,Hoffenheim,26,FW,10(3),848,-,-,3,-,1.6,73.2,0.5,1,7.12,2.2,1.5,1.5,-,0.8,1.2,0.1,-,1,3.2,1.3,0.2,1.5,1.8,23,0.3,1.3,-,Bundesliga,2011/2012
97,Philipp Wollscheid,Nuernberg,23,D(C),33,2913,2,-,5,-,0.5,77.1,2.1,-,7.11,1.8,2.9,1.2,1.2,5.9,0.7,0.5,-,0.2,0.3,1.7,-,-,0.2,49.7,-,7.8,-,Bundesliga,2011/2012
98,Aleksandar Ignjovski,Werder Bremen,21,M(CLR),22(4),2001,-,1,4,-,0.5,77.6,0.4,-,7.11,3.5,2.8,2.2,0.2,1.7,2.2,0.3,-,0.7,2.1,1.3,0.2,1.2,0.9,35.8,0.2,3.2,-,Bundesliga,2011/2012
99,Mikaël Silvestre,Werder Bremen,35,D(C),0(1),62,-,-,-,-,-,82.8,1,-,7.11,-,4,1,-,8,1,2,-,-,-,1,-,-,-,29,-,3,-,Bundesliga,2011/2012
100,Per Mertesacker,Werder Bremen,28,D(C),4,360,-,-,-,-,1.3,84.9,2.3,-,7.11,1.8,2.3,1,1.8,7.5,0.3,0.3,-,-,0.8,1.5,0.3,-,0.3,46.3,-,2,-,Bundesliga,2011/2012
101,Marc-André ter Stegen,Borussia M.Gladbach,20,GK,34,3060,-,-,-,-,-,73.2,0.1,1,7.11,-,0.1,-,-,1.1,-,-,-,0.1,0.1,0.5,-,-,-,43.8,-,15.9,-,Bundesliga,2011/2012
102,Ashkan Dejagah,Wolfsburg,26,M(LR),24(2),2003,3,7,6,-,1.6,76.4,1,2,7.10,1,1,1.1,0.1,0.4,1.1,0.1,-,1.3,2.6,1.3,0.3,2.8,0.8,30,1.4,1.2,0.2,Bundesliga,2011/2012
103,Patrick Herrmann,Borussia M.Gladbach,21,FW,22(5),1742,6,7,3,-,1.1,72.6,0.3,1,7.10,1.9,1,0.8,-,0.3,1,0.1,-,0.9,1.4,1.4,0.2,0.9,0.9,21.8,0.1,0.3,0.1,Bundesliga,2011/2012
