,name,club,age,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
48,Thomas Vermaelen,Arsenal,26,D(CL),5,450,-,1,-,-,2,88.3,3.8,-,7.26,2.2,3.6,1.4,2,5.8,-,0.4,-,0.2,-,1.2,-,0.2,0.6,47.8,-,2.2,-,Premier League,2010/2011
49,Mikel Arteta,Everton,29,M(C),29,2412,3,5,1,1,1.8,86.9,0.7,4,7.26,2.2,1.4,1.1,-,0.7,1,0.2,-,2.1,0.9,1.7,-,0.9,0.8,50.8,1.9,5,0.2,Premier League,2010/2011
50,David Wheater,Bolton,24,D(C),5(2),535,-,-,3,-,0.6,60.2,3.4,2,7.25,2.9,2,1,1,10.3,0.6,1.1,-,0.3,0.4,0.6,-,0.1,0.7,24.4,-,2.9,-,Premier League,2010/2011
51,Rafael,Man Utd,21,M(R),15(1),1203,-,1,2,1,0.4,79.7,1.2,1,7.24,3.6,2,1.2,0.1,2.3,0.5,-,-,1,0.9,1.3,-,0.3,1,32.6,0.8,1.9,-,Premier League,2010/2011
52,Michael Essien,Chelsea,29,DMC,32(1),2802,3,2,5,1,2.1,87.1,0.9,1,7.24,1.5,1.6,1.2,0.1,1,0.5,0.3,-,1,1.5,1.6,-,1.3,0.8,68.9,0.1,5.7,0.2,Premier League,2010/2011
53,Steve Sidwell,Fulham,29,M(C),10(2),940,2,1,3,-,1.5,76.6,1.3,-,7.24,2.5,2.9,1.8,-,2.7,1.2,0.3,-,0.3,0.3,0.8,0.2,1,0.8,35.3,0.1,2.5,-,Premier League,2010/2011
54,Branislav Ivanovic,Chelsea,27,D(CR),32(2),2830,4,4,12,-,1.1,84.9,1.9,2,7.24,2.2,2,1.8,0.5,4.3,0.3,0.2,-,0.6,0.3,1,0.1,0.5,0.6,38.4,0.3,3.6,0.1,Premier League,2010/2011
55,Kenwyne Jones,Stoke,27,FW,33(1),2795,9,-,-,-,2.6,57.7,6.6,6,7.23,0.6,0.4,0.6,-,1.3,0.3,0.2,-,0.7,0.5,1.4,0.2,1.8,2.2,21.5,0.1,0.4,0.1,Premier League,2010/2011
56,Glen Johnson,Liverpool,27,M(R),28,2438,2,2,4,-,0.9,78.5,1.1,2,7.23,2.5,1.7,0.9,0.2,2.9,0.6,0.3,-,1,1.8,1.1,0.1,0.6,1.2,38.8,0.5,1.9,-,Premier League,2010/2011
57,Chris Brunt,West Brom,27,M(CLR),34,3016,4,9,9,-,3.1,77.1,1.5,4,7.23,2.2,1.5,1.2,0.1,1.4,1.1,0.3,-,2.6,0.3,0.4,0.1,0.9,1.1,40.1,2.1,3.6,0.4,Premier League,2010/2011
58,Benoit Assou-Ekotto,Tottenham,27,D(L),30,2573,-,-,2,-,0.4,71.3,1,2,7.22,2.7,3.6,1.1,0.2,3.8,0.6,0.3,-,0.7,1.1,1.4,-,1,0.6,50.6,0.5,6.6,-,Premier League,2010/2011
59,Park Ji-Sung,Man Utd,30,M(CLR),13(2),1084,5,3,1,-,1.2,86.1,0.5,2,7.22,2.3,1.1,0.6,-,0.5,0.7,-,-,1.1,0.5,2.5,0.1,2.3,1.5,37.8,0.3,0.8,0.2,Premier League,2010/2011
60,Lucas Leiva,Liverpool,24,M(C),32(1),2858,-,1,6,1,0.7,82.8,1.9,1,7.21,5.2,2,2,-,1.6,1.7,0.3,-,0.7,0.3,1.5,-,1.1,0.8,54.4,-,3,0.2,Premier League,2010/2011
61,Peter Odemwingie,West Brom,30,FW,29(3),2685,15,7,3,-,3.3,78,0.5,4,7.21,0.5,0.5,1,-,0.3,0.3,0.1,-,1.8,1.8,1.6,1.5,2.5,2.2,25.3,0.4,1.1,0.2,Premier League,2010/2011
62,Mark Halstead,Blackpool,21,GK,0(1),24,-,-,-,-,-,44.4,-,-,7.20,-,-,-,-,1,-,-,-,-,-,-,-,-,-,9,-,4,-,Premier League,2010/2011
63,Leighton Baines,Everton,27,M(L),38,3420,5,11,4,-,0.8,79.6,0.7,1,7.20,2.2,1.3,0.8,0.3,2.7,0.6,0.3,-,1.9,0.7,1.2,0.1,1.3,0.8,38.6,2.6,1.6,-,Premier League,2010/2011
64,Ryan Giggs,Man Utd,38,M(CL),19(6),1678,2,6,5,-,1.3,72.7,0.3,-,7.18,1.4,0.9,0.9,-,0.7,0.6,0.1,-,2.4,1.4,0.4,0.2,1.2,1.2,36.6,1.8,1.9,0.3,Premier League,2010/2011
65,Johan Elmander,Bolton,30,FW,37,3115,10,6,5,-,2.9,66.5,2.4,1,7.18,2.4,1.2,1.3,-,1.2,1.4,0.2,-,1.1,1.2,1.1,0.4,2,2.5,26.3,0.4,0.7,0.1,Premier League,2010/2011
66,David Stockdale,Fulham,26,GK,7,630,-,-,-,-,-,39.5,-,-,7.18,-,-,-,-,0.9,-,-,-,-,-,0.1,-,-,-,30,-,7.1,-,Premier League,2010/2011
67,Stewart Downing,Aston Villa,27,M(CLR),38,3387,7,7,-,-,2.6,77.5,0.2,4,7.18,1,1.7,0.2,-,0.7,0.5,0.1,-,2.2,0.7,0.7,0.1,0.7,1.1,39.1,2.1,2.2,0.1,Premier League,2010/2011
68,David Luiz,Chelsea,24,DMC,11(1),954,2,-,3,-,0.8,83.9,1.3,2,7.17,1.4,3,1.5,0.3,4.3,0.8,0.7,-,0.5,0.6,1,-,0.8,0.8,39.3,0.1,3.8,0.1,Premier League,2010/2011
69,Yaya Touré,Man City,28,M(C),35,2977,8,4,3,-,1.4,85.5,1,3,7.17,1.4,1.1,1.2,-,0.8,0.7,0.1,-,1.1,1.5,0.9,0.1,1.3,1.3,52.4,0.1,3.1,0.4,Premier League,2010/2011
70,Charles N'Zogbia,Wigan,25,M(CR),32(2),2801,9,4,2,1,2.3,77.7,0.3,4,7.17,0.8,0.8,1.3,-,0.1,0.1,-,-,2,3.2,1.6,0.2,3.3,2.1,29.6,0.8,0.8,0.4,Premier League,2010/2011
71,Philippe Senderos,Fulham,26,D(C),3,270,-,-,-,-,-,73.5,1.3,-,7.16,2.3,2,1,1,11.7,0.3,-,-,-,0.3,-,-,0.7,0.3,27.7,-,1.3,-,Premier League,2010/2011
72,Steve Gohouri,Wigan,30,DMC,26(1),2361,1,1,9,-,0.3,74.8,2.6,1,7.16,3,2.3,1.3,0.8,7.5,0.8,0.4,-,0.4,1.3,0.8,0.1,0.9,0.4,34,0.1,1.7,0.1,Premier League,2010/2011
73,Youssouf Mulumbu,West Brom,24,M(C),34,2863,7,1,5,2,0.7,84.6,0.7,3,7.16,3.2,3.4,1.6,-,1,0.9,0.3,-,0.6,0.9,1.4,-,2.2,1.3,46.8,0.1,5.1,0.1,Premier League,2010/2011
74,Bacary Sagna,Arsenal,28,D(CR),33,2969,1,3,2,1,0.6,87,2.2,-,7.16,2,1.9,0.6,0.2,4.3,0.2,0.2,-,0.7,0.4,1.1,-,0.8,0.6,54.8,1,1.6,-,Premier League,2010/2011
75,David Vaughan,Blackpool,28,M(C),35,3150,2,2,6,-,0.7,87.3,0.5,1,7.16,4,2,1,0.1,1.6,1.5,0.4,-,0.7,1.1,1,-,1.2,1.1,48.4,0.6,4.1,0.1,Premier League,2010/2011
76,Cheick Tioté,Newcastle,25,M(C),26,2311,1,1,14,-,1,87.1,1.3,1,7.16,3.3,2.5,3,-,2.3,1.6,0.3,-,0.6,1.3,2.7,-,2.5,1.2,54.4,0.1,4.5,-,Premier League,2010/2011
77,Robert Huth,Stoke,27,D(C),35,3111,6,2,7,-,1.8,62.1,2.6,3,7.15,1.9,1.8,1.3,0.5,8,0.4,0.9,-,0.3,0.1,0.7,-,0.4,0.3,17.9,-,0.9,-,Premier League,2010/2011
78,David Silva,Man City,25,FW,30(5),2565,4,7,2,-,1.8,87,0.2,2,7.15,1.6,1,0.7,-,0.5,0.4,0.1,-,2.1,1,0.7,0.1,1.6,1,44.4,0.5,1.5,0.3,Premier League,2010/2011
79,Sylvain Distin,Everton,34,D(C),38,3411,2,-,1,-,0.3,74.8,2.6,4,7.15,1.8,1.3,0.3,1.1,10.4,0.4,1,-,0.2,0.3,0.9,-,0.4,0.2,33.8,-,4.2,-,Premier League,2010/2011
80,Maxi Rodríguez,Liverpool,30,FW,24(4),2044,10,-,2,-,2,84.3,0.6,3,7.14,2.3,1.9,0.7,-,0.5,0.8,-,-,1.3,0.3,1.1,0.2,1,1.5,33.3,0.1,1.3,0.2,Premier League,2010/2011
81,Ryan Nelsen,Blackburn,34,D(C),28,2415,3,3,3,1,0.6,67,2,4,7.14,1.9,3,0.6,0.5,10,0.4,1,-,0.2,0.1,0.5,-,0.1,0.1,26,0.1,2.3,-,Premier League,2010/2011
82,Rio Ferdinand,Man Utd,33,D(C),19,1710,-,-,-,-,0.1,82.5,2.1,-,7.13,1.3,2.6,0.2,0.4,6.5,0.2,0.4,-,0.2,0.2,0.5,-,0.2,0.2,47.8,-,5.8,0.1,Premier League,2010/2011
83,Daniel Sturridge,Bolton,22,FW,11(1),973,8,-,-,1,4.8,73.5,0.2,1,7.12,-,0.2,0.6,-,0.1,0.3,-,-,1.3,1.8,1.9,0.7,2.4,2.8,18.8,0.1,1.9,0.3,Premier League,2010/2011
84,Mousa Dembélé,Fulham,24,M(CR),22(2),1923,3,3,-,-,2,81.5,1.1,2,7.12,1.7,0.8,2,-,0.6,0.3,-,-,1.6,2,1.9,0.4,3.4,2.4,33.3,0.3,0.6,0.1,Premier League,2010/2011
85,Leon Osman,Everton,30,M(CLR),20(6),1809,4,5,4,-,2.2,78.5,0.8,4,7.12,2,1.2,1.2,-,1.3,0.8,0.2,-,1.1,1.3,1.6,0.1,1.9,1.5,26,0.6,0.9,-,Premier League,2010/2011
86,Phil Jagielka,Everton,29,D(CR),31(2),2796,1,-,3,-,0.5,73.6,1.4,-,7.11,2.4,2,0.5,0.9,7.6,0.4,1,1,0.2,0.2,0.9,-,0.2,0.3,35.8,-,4.7,-,Premier League,2010/2011
87,Ashley Young,Aston Villa,26,M(LR),34,3054,7,10,8,-,2.4,71.6,0.1,4,7.11,0.9,1,1.3,0.1,0.3,0.5,0.1,-,2.4,0.5,2.8,0.6,1.6,2.1,33.6,2.2,2.1,0.7,Premier League,2010/2011
88,Paulo Da Silva,Sunderland,31,D(C),1,90,-,-,1,-,-,66.7,2,-,7.11,4,2,2,-,8,-,1,-,-,-,-,-,-,-,24,-,3,-,Premier League,2010/2011
89,Jermaine Pennant,Stoke,28,M(R),26(3),2033,3,8,3,-,1,73,0.1,3,7.11,1.3,1.2,0.7,-,0.3,0.6,-,-,1.8,0.9,2.2,0.3,1.4,1,17,2.1,0.8,0.2,Premier League,2010/2011
90,Kolo Touré,Man City,30,D(C),21(1),1846,1,-,2,1,0.4,86.9,2,1,7.10,2.2,1.8,0.5,0.5,7,0.2,0.5,-,-,0.3,0.4,-,0.2,0.5,42.3,-,2.1,-,Premier League,2010/2011
91,Patrice Evra,Man Utd,30,M(L),34(1),2963,1,1,1,-,0.4,83.9,1.5,1,7.10,2.3,2.3,1.2,-,2.7,0.6,0.2,1,1,0.7,0.9,0.2,1.3,0.8,37.9,0.5,1.2,-,Premier League,2010/2011
92,Marouane Fellaini,Everton,24,M(C),19(1),1654,1,2,3,1,1.3,77.3,3.6,1,7.10,3.4,1.7,1.9,-,3.1,1.2,0.3,-,1,1.1,1.2,0.3,2,1.1,50.3,0.1,2.8,0.1,Premier League,2010/2011
93,Nicolas Anelka,Chelsea,32,FW,27(5),2364,6,4,-,-,2.3,81.8,0.7,1,7.10,0.9,0.6,0.5,-,0.1,0.2,-,-,1.4,1.3,1,0.7,1.9,1.4,32,0.7,1.8,0.2,Premier League,2010/2011
94,Demba Ba,West Ham,26,FW,10(2),932,7,-,1,-,4,75.9,1.3,-,7.10,0.7,0.4,0.7,-,0.7,0.5,0.1,-,0.9,0.4,1.8,0.8,1.7,2.1,21.8,0.1,0.8,0.1,Premier League,2010/2011
95,Leon Best,Newcastle,25,FW,9(2),753,6,-,-,-,3,67,4.9,1,7.09,0.2,0.1,1.2,-,0.6,0.1,0.1,-,0.5,0.5,1.5,1.9,1.1,1.8,16.5,0.1,0.1,0.1,Premier League,2010/2011
96,Clint Dempsey,Fulham,28,FW,35(2),3099,12,3,5,-,3.5,74.4,2.3,5,7.09,1.7,1.1,1.6,-,1.1,0.6,0.1,-,1,0.5,2.2,0.5,2.5,2.5,30.8,0.1,0.8,0.2,Premier League,2010/2011
97,Steven Pienaar,Everton,29,M(CL),18,1576,1,-,2,-,2.2,82.2,0.2,-,7.08,1.8,1.7,1.7,-,0.8,0.9,0.1,-,1.6,1.7,3.1,0.1,2.5,1.8,46.8,0.6,2.1,0.6,Premier League,2010/2011
98,Roger Johnson,Birmingham,28,D(C),38,3376,2,1,5,-,0.9,67.6,3.8,5,7.08,1.4,1.9,0.7,0.8,11,0.5,1.2,2,0.2,0.1,1.5,0.1,0.1,0.3,29.1,-,2.8,-,Premier League,2010/2011
99,Aaron Hughes,Fulham,32,D(CR),38,3406,1,-,-,-,0.4,77.1,2.8,1,7.08,1.2,2,0.5,1.3,10.2,0.2,0.5,-,0.2,0.1,0.9,-,0.2,0.4,36.5,-,1.8,-,Premier League,2010/2011
100,Danny Murphy,Fulham,34,M(R),37,3130,-,4,8,-,0.8,80,0.5,-,7.08,3.2,2.8,1.4,-,1,1.3,0.3,-,1.3,0.5,0.9,-,1.8,0.6,63,0.6,4.7,0.1,Premier League,2010/2011
101,Abou Diaby,Arsenal,25,M(C),13(3),962,2,3,1,1,1,90.6,1.1,1,7.08,1.8,1.1,1,0.1,1.5,0.6,0.1,-,0.8,2.3,0.4,0.1,1.9,0.8,41.8,0.1,0.8,0.1,Premier League,2010/2011
102,John Obi Mikel,Chelsea,24,M(C),28,2219,-,1,3,-,0.4,89.5,1.3,-,7.07,1.9,2,1.1,0.1,0.9,0.8,0.3,-,0.8,0.6,1.3,-,1,0.5,64.4,-,5.1,0.2,Premier League,2010/2011
103,Darren Bent,Aston Villa,27,FW,16,1400,9,1,-,-,2.4,65.4,3.1,1,7.07,0.4,0.4,1,-,0.9,0.1,-,-,0.6,0.2,0.7,1.8,1.2,2.1,19.5,-,0.2,0.1,Premier League,2010/2011
104,Chris Baird,Fulham,29,DMC,25(4),2386,2,1,5,-,0.7,76.7,1.2,1,7.07,2.4,1.6,0.6,0.1,4.2,1.1,0.4,-,0.8,0.1,0.5,-,0.2,0.3,45.1,0.4,3.2,0.1,Premier League,2010/2011
105,Phil Bardsley,Sunderland,26,D(LR),32(2),2824,3,1,5,-,0.9,69.3,0.9,1,7.07,2.7,1.8,0.6,0.3,4.6,0.4,0.4,-,0.7,0.3,1,-,0.8,0.4,34.2,0.4,2.1,0.1,Premier League,2010/2011
106,Gareth Barry,Man City,30,M(C),31(2),2705,2,2,8,-,0.5,85.2,0.9,1,7.06,2.7,2,1.6,0.1,2.2,1.1,0.6,-,0.7,0.5,0.6,0.2,1.2,1,53.9,0.1,2.9,0.1,Premier League,2010/2011
107,Andrey Arshavin,Arsenal,30,AM(LR),25(12),2197,6,11,1,-,1.9,75,0.1,1,7.06,1.5,0.9,0.8,-,0.2,0.4,0.1,-,1.5,1,0.8,0.6,1.9,1.1,27.5,0.9,0.7,0.4,Premier League,2010/2011
108,Ramires,Chelsea,24,M(CR),22(7),1943,2,-,7,-,1,84.3,0.5,1,7.06,3,1.7,1.8,-,1,0.7,0.2,-,0.7,1.4,1,0.1,1.7,1.2,34.9,0.2,2.2,0.1,Premier League,2010/2011
