,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
15,Kevin Mbabu,Wolfsburg,M(R),18(2),1694,3,1,4,-,0.6,72.2,1.7,4,7.32,3.5,1.2,1.6,0.2,2.4,1,0.5,-,0.8,2.5,0.9,-,1.5,1.7,30.6,1.1,1.4,-,Bundesliga,2019/2020
16,Simon Falette,Eintracht Frankfurt,D(C),1,90,-,-,-,-,-,77.8,4,-,7.32,-,3,-,1,5,1,3,-,1,1,1,-,-,-,63,-,6,-,Bundesliga,2019/2020
17,Raphaël Guerreiro,Borussia Dortmund,M(CL),26(3),2340,8,2,3,-,1.4,89.2,0.3,2,7.32,1.5,1.4,0.4,0.2,0.7,0.4,0.1,-,1.3,1.4,0.6,-,0.9,1.2,65,0.7,2.1,-,Bundesliga,2019/2020
18,Achraf Hakimi,Borussia Dortmund,M(R),29(4),2717,5,10,5,-,1.2,84.9,0.5,2,7.32,1.8,0.9,0.7,0.1,0.6,1.1,0.1,-,1.1,2.2,1.5,0.1,1.3,1.8,62.8,0.6,2,-,Bundesliga,2019/2020
19,Suat Serdar,Schalke,M(CLR),19(1),1605,7,-,2,-,1.8,75.4,1.1,4,7.31,2.8,1.2,1.5,0.1,0.4,2.2,0.4,-,0.6,2.7,1.7,0.1,2.2,2.1,23.8,-,0.9,0.2,Bundesliga,2019/2020
20,Marcus Thuram,Borussia M.Gladbach,FW,28(3),2217,10,8,3,-,1.8,69.4,2.5,5,7.30,0.8,0.4,1.7,-,0.5,0.6,-,-,1,2,2,0.6,1.3,2.6,20.2,-,0.1,-,Bundesliga,2019/2020
21,Niclas Füllkrug,Werder Bremen,FW,4(4),402,4,1,2,-,2.1,66.1,4.1,1,7.29,0.3,0.4,1.3,-,0.8,0.3,-,-,0.4,0.5,1.3,0.4,0.6,0.9,14.8,-,0.4,0.1,Bundesliga,2019/2020
22,Alassane Plea,Borussia M.Gladbach,FW,25(2),2151,10,10,-,2,2.9,75.2,1.1,4,7.24,0.6,0.3,0.9,-,0.2,0.7,0.1,-,1.4,1.7,1.3,0.6,1.4,2.3,24.9,0.4,0.6,0.3,Bundesliga,2019/2020
23,Kai Havertz,Leverkusen,FW,29(1),2462,12,6,3,-,2,85.4,1.4,3,7.24,0.7,0.1,0.9,-,0.6,1.1,-,-,2,1.9,1.1,0.4,2.5,3.3,45.1,0.2,1.3,0.1,Bundesliga,2019/2020
24,Marcel Sabitzer,RBL,FW,30(2),2507,9,7,4,-,2.2,77.5,0.8,1,7.24,1.2,0.7,0.6,-,0.8,1.2,0.1,-,1.8,0.5,1.3,0.1,0.9,1.1,42,0.9,2.4,-,Bundesliga,2019/2020
25,Philippe Coutinho,Bayern,M(CLR),15(8),1414,8,6,-,-,2.5,84.1,0.2,4,7.22,0.9,0.3,0.2,-,-,0.5,0.1,-,1.3,1.4,1,0.1,0.8,1.4,34.8,0.3,2,0.2,Bundesliga,2019/2020
26,Thorgan Hazard,Borussia Dortmund,FW,28(5),2393,7,13,3,-,1.5,81,0.5,2,7.21,1.2,0.4,1.1,-,-,1.2,-,-,1.7,1.5,1.2,0.4,1.7,1.8,33.1,1,1,-,Bundesliga,2019/2020
27,Andrej Kramaric,Hoffenheim,FW,14(5),1423,12,2,3,-,2.3,83,0.5,3,7.21,0.1,0.2,0.3,-,0.2,0.3,-,-,1.5,1.2,1,0.4,1.3,1.7,26.9,0.4,1.1,0.1,Bundesliga,2019/2020
28,Benjamin Pavard,Bayern,M(R),31(1),2790,4,4,5,-,0.7,88.7,2.3,2,7.19,1.1,1.6,1.3,0.4,1.8,0.4,0.3,1,0.6,0.4,0.7,0.1,0.2,0.7,69.6,0.6,3.1,-,Bundesliga,2019/2020
29,Leon Goretzka,Bayern,M(CR),17(7),1513,6,5,2,-,1.6,85.9,1.3,2,7.17,1.2,1,1,0.1,0.3,0.9,0.1,-,0.9,0.8,1,-,0.8,0.8,37.9,0.2,1.5,-,Bundesliga,2019/2020
30,Christopher Trimmel,Union Berlin,M(R),32,2864,-,8,6,-,0.2,71.3,1.3,3,7.16,2.2,1.6,1.1,0.1,2.5,0.7,0.3,-,2.1,0.7,0.7,-,0.3,0.8,30.8,2.4,2.5,-,Bundesliga,2019/2020
31,Denis Zakaria,Borussia M.Gladbach,DMC,22(1),1947,2,2,7,-,1,86.7,0.9,-,7.15,2.1,1.6,1,0.2,1.1,0.8,0.5,-,0.5,2,0.7,-,0.8,0.9,38.3,-,1.5,0.1,Bundesliga,2019/2020
32,Marcel Halstenberg,RBL,M(L),28(1),2523,3,3,4,1,1.1,84.9,1.8,1,7.15,1.6,1.6,0.8,0.5,2.2,1,0.4,-,1.2,0.8,0.6,-,0.3,0.8,58.3,0.7,1.8,-,Bundesliga,2019/2020
33,Emre Can,Borussia Dortmund,DMC,10(2),958,2,-,5,-,1.3,88.3,1.3,1,7.14,1.6,1.6,1.2,-,1.1,0.6,0.5,-,0.3,1.2,1.3,-,0.8,1.2,59.8,-,4.6,-,Bundesliga,2019/2020
34,Ramy Bensebaïni,Borussia M.Gladbach,M(L),16(3),1450,5,3,6,1,1.2,77.5,2.4,-,7.14,1.7,2,1.4,-,2.1,0.7,0.2,-,0.6,0.8,1.3,0.1,0.7,1.1,40.6,0.3,2.2,-,Bundesliga,2019/2020
35,Mark Flekken,Freiburg,GK,10,900,-,-,-,-,-,67.8,0.1,1,7.14,-,-,0.1,-,0.5,0.1,-,-,-,-,-,-,-,-,39.5,-,8.3,-,Bundesliga,2019/2020
36,Robert Skov,Hoffenheim,M(LR),29(2),2613,4,7,4,-,2,79,0.6,1,7.14,1.3,0.6,0.7,0.1,1.1,0.8,0.2,-,1.8,1.3,1.2,0.1,0.5,1.9,32.2,1.7,1.1,-,Bundesliga,2019/2020
37,Kingsley Coman,Bayern,FW,17(7),1507,4,3,2,-,1.5,82.3,0.8,-,7.13,0.8,0.2,0.5,-,0.1,0.6,-,-,1.4,2.4,1.4,0.2,1.5,1.9,29.4,0.6,1,0.1,Bundesliga,2019/2020
38,Angeliño,RBL,M(L),12(1),1095,1,2,2,-,0.4,80.8,0.5,-,7.12,1.2,1.5,0.9,0.2,1.2,0.8,0.1,-,1.5,1.5,1.2,0.2,0.5,1.2,44.8,1.2,2,0.1,Bundesliga,2019/2020
39,Mats Hummels,Borussia Dortmund,D(C),31,2586,1,3,6,1,0.7,87.5,2.9,-,7.11,1.8,1.9,0.9,0.8,3.4,0.6,0.6,1,0.3,0.5,0.3,0.1,0.2,0.5,73.5,-,6.4,0.1,Bundesliga,2019/2020
40,Kevin Kampl,RBL,M(CLR),8(3),677,2,2,1,-,0.5,88.1,0.2,1,7.11,1.5,1.5,1,-,0.4,1.5,0.2,-,0.8,0.6,0.2,0.1,0.5,0.9,46.5,0.4,1.5,0.3,Bundesliga,2019/2020
41,Kevin Volland,Leverkusen,FW,24(3),2051,10,7,3,-,2.9,70.8,1.4,4,7.10,0.6,0.2,0.8,-,0.3,0.4,0.1,-,1.3,0.8,0.7,1.1,1.5,2.3,20.2,0.3,0.3,0.2,Bundesliga,2019/2020
42,Sebastian Andersson,Union Berlin,FW,31(2),2689,12,1,5,-,2,59.9,7.4,5,7.07,0.6,0.2,1.9,-,1.1,0.5,0.1,-,0.7,0.6,1.2,0.6,2,2.8,23.2,0.2,0.2,-,Bundesliga,2019/2020
43,Nordi Mukiele,RBL,M(R),21(4),1785,3,1,1,-,0.9,76.9,2,2,7.07,2.4,1.9,0.6,0.4,2.1,0.5,0.2,-,0.6,0.4,1.1,0.1,0.8,1.1,44.4,0.2,1.2,-,Bundesliga,2019/2020
44,Mark Uth,FC Koln,FW,14(1),1168,5,5,5,-,2.9,72,0.5,1,7.07,1.3,0.5,1.4,-,0.2,1.5,-,-,2,0.9,2,0.2,1.2,2.9,26.9,1.1,1.9,0.2,Bundesliga,2019/2020
45,Bas Dost,Eintracht Frankfurt,FW,16(8),1477,8,2,2,-,1.3,59.2,5.4,2,7.06,0.5,0.2,0.7,-,0.9,0.2,0.1,-,0.8,0.1,0.5,0.4,0.2,0.8,19.1,-,0.5,-,Bundesliga,2019/2020
46,Wout Weghorst,Wolfsburg,FW,30(2),2741,16,3,7,-,2.7,63.1,4.1,4,7.06,0.5,0.1,1.4,-,0.9,0.5,0.1,-,1.2,0.6,1.3,0.6,1.3,2.6,24.5,0.1,0.3,-,Bundesliga,2019/2020
47,Niclas Thiede,Freiburg,Goalkeeper,0(1),67,-,-,-,-,-,70,1,-,7.06,-,-,-,-,1,-,-,-,-,-,1,-,-,-,30,-,3,-,Bundesliga,2019/2020
48,Dayot Upamecano,RBL,D(C),27(1),2360,-,1,6,1,0.5,89.1,1.9,1,7.06,1.9,1.5,1,0.9,3,0.7,0.6,-,0.3,1,0.5,-,0.5,0.8,70.1,-,5.8,-,Bundesliga,2019/2020
49,Patrik Schick,RBL,FW,15(7),1304,10,2,3,-,2.4,72,2.7,-,7.06,0.3,0.1,0.7,-,0.8,0.3,0.1,-,0.9,0.8,1,0.4,0.6,2.4,13.5,-,0.1,-,Bundesliga,2019/2020
50,Dedryck Boyata,Hertha Berlin,D(C),28,2441,4,1,8,1,0.6,89.4,2.7,2,7.04,0.9,2.2,0.8,0.5,5.6,0.3,1.1,-,0.1,0.3,0.3,0.1,0.1,0.3,48.9,-,3.9,-,Bundesliga,2019/2020
51,Julian Brandt,Borussia Dortmund,FW,25(8),2210,3,7,-,-,1,83.8,0.6,-,7.04,1.5,0.5,0.4,-,0.3,0.9,0.1,-,1.2,2,0.6,0.1,1.5,1.9,49.1,0.2,3,0.2,Bundesliga,2019/2020
52,Florian Niederlechner,Augsburg,FW,31(2),2732,13,6,1,-,2.4,73.4,1.4,4,7.03,0.6,0.2,1.4,-,1.2,0.5,0.2,1,0.9,0.8,1.9,1.2,1.2,1.9,14.4,0.1,0.5,0.1,Bundesliga,2019/2020
53,Jordan Torunarigha,Hertha Berlin,D(CL),16(2),1461,1,1,3,-,0.1,85.3,2.2,-,7.03,1.8,1.7,0.9,0.7,4.1,0.5,1,-,0.4,0.8,0.3,-,0.3,0.5,44.2,0.1,4.3,0.1,Bundesliga,2019/2020
54,William,Wolfsburg,M(R),16,1366,1,1,-,-,1.1,70.4,1.2,1,7.03,3.4,1.5,1.9,0.1,1.6,2,0.2,-,0.9,1.2,0.9,0.1,1.2,1.6,39.8,0.7,2.3,-,Bundesliga,2019/2020
55,Salif Sané,Schalke,DMC,13(2),1125,2,1,4,-,0.6,85,4.5,1,7.02,1.1,1.4,0.7,0.5,3.3,0.5,0.5,-,0.1,0.5,1.4,-,0.5,0.5,45.7,-,2.8,-,Bundesliga,2019/2020
56,Sebastian Schonlau,Paderborn,DMC,23,2070,2,-,2,-,0.5,87.9,2.5,1,7.01,2.8,1.7,0.9,1.1,5.7,1.1,0.7,-,0.2,0.4,0.9,-,0.1,0.9,63.7,-,3.9,-,Bundesliga,2019/2020
57,Dani Olmo,RBL,FW,9(3),754,3,1,1,-,1.8,75.4,1.3,1,7.01,1.7,0.3,0.8,0.1,0.5,1,0.1,-,0.8,0.5,1.7,-,2.1,1.5,28.2,0.4,0.9,0.3,Bundesliga,2019/2020
58,Maximilian Arnold,Wolfsburg,M(CR),32(1),2826,4,8,8,-,1.9,81.1,0.8,3,7.01,1.3,0.8,1.6,0.1,1,1.4,0.2,-,2.1,0.6,2.1,-,0.9,1,40.8,1.4,4.2,0.1,Bundesliga,2019/2020
59,David Alaba,Bayern,M(CL),27(1),2498,1,1,-,-,0.7,90.7,0.8,-,6.99,1.1,1,0.4,0.6,1.2,0.3,0.4,-,0.7,0.3,0.3,-,0.1,0.6,86.7,0.4,5,0.1,Bundesliga,2019/2020
60,Milot Rashica,Werder Bremen,FW,27(1),2278,8,5,2,-,2.6,75.9,0.5,2,6.99,0.8,0.2,1,-,0.4,0.9,0.1,-,1.4,2,1.7,0.3,1.9,3.1,19.9,1,1.1,-,Bundesliga,2019/2020
61,Toni Leistner,FC Koln,D(C),11(2),1013,-,-,3,-,0.2,81.1,4.2,1,6.99,1.5,2.5,1.2,0.3,4.3,0.6,0.5,-,0.2,0.5,0.5,-,-,0.5,49.2,0.2,5.3,-,Bundesliga,2019/2020
62,Omar Mascarell,Schalke,DMC,23,2029,-,1,4,-,0.4,85,2.5,-,6.99,1.8,2.7,1.1,-,1.7,1.6,0.6,-,0.4,0.5,0.8,-,0.5,0.6,57.2,-,4,-,Bundesliga,2019/2020
63,Florian Neuhaus,Borussia M.Gladbach,M(C),26(4),2362,4,2,6,-,1.9,83.8,0.5,-,6.98,1.4,0.9,0.7,-,0.2,1.4,0.1,-,1,1.6,1.7,0.1,0.8,1.2,40.8,0.1,1.9,0.1,Bundesliga,2019/2020
64,Axel Witsel,Borussia Dortmund,M(C),25(3),2245,4,5,4,-,1.1,94.1,0.8,-,6.98,1,1.1,1.4,-,0.6,0.7,0.3,-,0.5,0.8,1.4,0.1,1,0.6,63.8,0.1,1.5,-,Bundesliga,2019/2020
65,Dan-Axel Zagadou,Borussia Dortmund,D(CL),10(5),980,1,1,1,-,0.3,91.1,2.3,2,6.98,1.1,1,0.4,0.8,2.3,0.1,0.5,-,0.4,0.4,0.1,-,0.2,0.3,55.3,0.1,4.1,-,Bundesliga,2019/2020
66,Sven Bender,Leverkusen,M(C),33,2730,2,1,3,-,0.5,91.3,3.4,2,6.98,1.6,2,0.8,0.5,2.6,0.8,0.4,-,0.1,0.2,0.6,-,0.2,0.5,77.4,-,3.1,-,Bundesliga,2019/2020
67,Thomas Delaney,Borussia Dortmund,DMC,11,836,-,-,4,-,0.3,84.3,2,1,6.98,2,2.4,1.8,0.1,2.2,0.5,0.6,1,0.1,0.4,1.1,0.1,0.6,0.7,52.7,-,2.5,-,Bundesliga,2019/2020
68,Lars Bender,Leverkusen,M(CR),16(2),1375,2,1,3,-,0.8,86.2,1.4,-,6.97,2.3,1.3,1,0.4,1.5,1.1,0.3,-,1,0.8,0.6,0.1,0.4,0.8,50.4,0.1,2,-,Bundesliga,2019/2020
69,Maximilian Mittelstädt,Hertha Berlin,M(CL),19(7),1883,1,3,4,-,0.8,72.5,1.6,2,6.97,2.3,2,0.9,0.2,1.9,1.1,0.2,-,0.8,0.7,0.8,-,1,1,33.6,0.8,3.3,-,Bundesliga,2019/2020
70,Willi Orbán,RBL,D(C),9(3),854,1,-,-,-,0.6,87.5,3.2,1,6.97,1.7,1.3,0.5,0.8,4.3,0.7,0.3,-,0.3,0.2,0.9,0.2,0.1,0.2,48.8,-,2.4,-,Bundesliga,2019/2020
71,Lasse Sobiech,FC Koln,D(C),1,90,-,-,1,-,-,53.7,9,-,6.96,1,4,2,-,6,-,-,-,1,-,-,-,-,-,41,-,1,-,Bundesliga,2019/2020
72,Jhon Córdoba,FC Koln,FW,23(6),2005,13,2,5,-,2.1,76.4,3.2,2,6.96,0.3,0.2,2,-,0.6,0.3,-,-,0.9,0.7,2.2,0.9,1.6,3.2,14.2,0.1,0.3,-,Bundesliga,2019/2020
73,Konrad Laimer,RBL,M(CR),26(3),2124,2,6,6,1,0.3,81.1,0.8,-,6.96,3.1,1.2,2.1,-,0.3,2,0.3,-,0.5,1.2,0.7,-,1.1,1.5,43.9,0.1,2.2,0.1,Bundesliga,2019/2020
74,Daniel Caligiuri,Schalke,FW,26(2),2300,2,2,5,-,1.6,67.6,2.1,-,6.95,2.1,0.9,0.9,0.1,1.1,1.7,0.2,-,1.4,1.5,1.5,-,2.1,2.4,30,1.1,1.4,-,Bundesliga,2019/2020
75,Stefanos Kapino,Werder Bremen,GK,1,90,-,-,-,-,-,63,1,-,6.94,-,1,-,-,-,-,-,-,-,-,1,-,-,-,27,-,8,-,Bundesliga,2019/2020
76,Christopher Lenz,Union Berlin,M(L),26,2269,-,3,2,-,0.5,72.5,1.8,1,6.94,2.4,1.7,1.3,0.3,2.1,0.9,0.4,-,0.9,0.9,0.8,-,0.5,1.3,30.8,0.5,1.9,-,Bundesliga,2019/2020
77,Marko Grujic,Hertha Berlin,DMC,29,2422,4,1,9,-,1.2,78.7,3.4,2,6.94,1.9,0.8,2.2,-,2.3,1.5,0.3,-,0.4,1,1,-,0.9,1.2,37.6,0.1,2,-,Bundesliga,2019/2020
78,Pavel Kaderábek,Hoffenheim,M(LR),28(2),2476,2,7,2,-,0.9,69.6,2.7,2,6.94,1.1,0.9,1,-,1.4,0.6,0.2,1,1.2,0.3,1.2,0.2,0.4,0.8,35.5,1.3,1,-,Bundesliga,2019/2020
79,Moussa Diaby,Leverkusen,FW,18(10),1771,5,5,3,-,1.5,79.2,0.1,3,6.93,0.4,0.3,0.5,-,0.1,0.4,-,-,1.3,2.4,0.7,0.3,1.3,2.7,21.1,0.7,0.5,-,Bundesliga,2019/2020
80,Nicolas Höfler,Freiburg,DMC,31(1),2785,1,-,9,-,0.8,84.6,1.8,2,6.93,2,2.2,1.6,0.1,1.6,1.3,0.6,-,0.5,1.1,1,-,0.5,1.2,47,-,2,-,Bundesliga,2019/2020
81,Martin Hinteregger,Eintracht Frankfurt,D(C),30(1),2721,8,1,8,-,1.4,75.3,2.7,-,6.92,2.1,1.2,1,1,2.9,0.9,0.7,1,0.3,0.4,1,0.1,0.3,0.7,49.7,0.1,4.1,-,Bundesliga,2019/2020
82,Frederik Rønnow,Eintracht Frankfurt,GK,9,810,-,-,-,-,-,66.9,0.1,1,6.92,-,-,-,-,0.2,0.1,-,-,-,-,0.1,-,-,0.1,33.9,-,10.4,-,Bundesliga,2019/2020
83,Karim Bellarabi,Leverkusen,FW,17(9),1429,4,6,2,-,2.1,76.4,0.1,1,6.92,0.7,0.4,0.8,-,0.2,0.7,-,-,1,2,0.5,0.2,1.3,1,20.8,0.6,0.7,-,Bundesliga,2019/2020
84,Danny da Costa,Eintracht Frankfurt,M(R),15(4),1389,1,4,-,-,0.9,67.5,1.3,-,6.92,1.4,0.8,0.4,0.1,1.2,0.5,0.1,-,1.2,1.2,0.3,0.2,0.5,1.2,23.2,1.2,1,0.1,Bundesliga,2019/2020
85,Vincenzo Grifo,Freiburg,AM(CL),17(9),1623,4,8,1,1,1.9,79.2,0.5,2,6.92,0.6,0.5,0.4,-,0.6,0.7,-,-,1.6,1,0.6,0.2,1,1.7,25.1,1.3,1.5,0.1,Bundesliga,2019/2020
86,Philipp Max,Augsburg,M(L),31,2713,8,6,5,-,1.2,68.9,0.6,3,6.91,1.4,0.8,0.4,0.1,1.3,0.8,0.1,-,1.9,0.3,0.5,0.1,0.4,1,31.2,2.1,1.9,-,Bundesliga,2019/2020
87,Amine Harit,Schalke,FW,24(1),2109,6,4,3,-,1.2,83.8,0.3,3,6.91,0.6,0.3,0.8,-,0.1,0.8,-,-,1.8,2.4,2.8,0.3,2.6,3,34.9,0.3,1.4,-,Bundesliga,2019/2020
88,Kerem Demirbay,Leverkusen,M(C),18(7),1578,1,5,2,1,1.2,82.9,0.8,1,6.91,1.4,0.9,1,-,0.3,0.8,0.2,-,1.6,1.1,0.7,-,0.8,1.3,42.9,1.6,2.6,0.1,Bundesliga,2019/2020
89,Almamy Touré,Eintracht Frankfurt,M(R),18(1),1495,1,3,2,-,0.8,71.7,2.3,-,6.90,1.7,1.2,0.9,0.2,2.4,0.6,0.4,-,1.2,1.3,0.3,-,0.4,1.1,29.4,1,1,-,Bundesliga,2019/2020
90,Jonathan Tah,Leverkusen,D(C),22(3),2090,-,1,4,1,0.2,90,2.9,1,6.90,1.4,1.1,1.2,0.8,3.8,0.4,0.5,-,0.2,0.6,0.4,-,0.2,0.3,82.4,-,3.8,-,Bundesliga,2019/2020
91,Lukas Klostermann,RBL,M(R),31,2647,3,1,1,-,0.4,85.5,1.3,-,6.89,1.5,0.8,0.4,0.7,2.9,0.4,0.5,-,0.5,0.5,0.5,-,0.4,0.4,54.8,0.2,1.5,-,Bundesliga,2019/2020
92,Jonas Hofmann,Borussia M.Gladbach,M(CLR),18(6),1632,5,3,3,-,1,82.3,0.2,1,6.89,1.8,0.8,0.5,-,0.5,2.3,0.1,-,1.4,0.5,0.9,0.5,0.7,1,32.8,1.2,2.4,-,Bundesliga,2019/2020
93,Ihlas Bebou,Hoffenheim,FW,20(12),2098,6,1,1,-,1.1,70.1,1.8,1,6.89,0.8,0.3,0.8,0.1,0.8,0.5,0.1,-,1,1.6,0.9,0.2,1.8,2.1,18.2,0.3,0.3,0.1,Bundesliga,2019/2020
94,Nico Elvedi,Borussia M.Gladbach,D(CLR),30(2),2624,1,-,5,-,0.3,92,2.6,-,6.88,1.4,1.9,0.7,0.5,3.3,0.6,0.5,-,-,0.3,0.6,-,0.1,0.4,54.3,-,1.7,-,Bundesliga,2019/2020
95,André Silva,Eintracht Frankfurt,FW,16(9),1580,12,3,2,-,2.2,68.7,1.6,2,6.87,0.3,0.3,0.6,-,0.2,0.5,-,-,1.2,0.7,0.8,0.5,1.3,2.1,18.8,-,0.2,-,Bundesliga,2019/2020
96,Yussuf Poulsen,RBL,FW,12(10),1219,5,6,2,-,1.5,68.2,1.6,-,6.87,0.6,0.2,1.3,-,0.7,0.8,-,-,0.8,0.7,1.3,-,1.1,2.5,14.6,0.1,0.1,-,Bundesliga,2019/2020
97,Jérôme Gondorf,Freiburg,M(CR),2,122,-,-,1,-,1,73.8,1,-,6.87,4.5,-,2,-,1,1.5,1,-,0.5,0.5,1,-,1,1.5,21,-,-,-,Bundesliga,2019/2020
98,Niklas Süle,Bayern,D(CR),8,642,-,1,1,-,0.8,91.7,2,-,6.86,1.3,1,0.8,0.3,2.6,0.1,0.8,-,0.3,0.3,0.5,-,-,0.3,76.9,-,6.1,0.1,Bundesliga,2019/2020
99,Jonas Hector,FC Koln,M(CL),28(1),2435,4,2,9,-,1,79.9,2.4,1,6.86,2.6,1.6,0.8,0.1,1.2,1.8,0.3,-,0.9,0.2,1.3,0.1,0.6,1,41.5,0.3,2.9,0.1,Bundesliga,2019/2020
100,Manuel Gulde,Freiburg,D(C),15(2),1373,1,-,-,-,0.8,86.4,2.5,-,6.86,1.6,1.3,0.4,0.3,4.4,0.5,0.8,-,0.4,0.3,0.7,0.1,0.1,0.3,46.9,0.2,3.6,-,Bundesliga,2019/2020
101,Robin Quaison,Mainz,FW,31(1),2613,13,2,2,-,2.2,70.8,0.8,2,6.86,0.8,0.3,0.8,-,0.2,0.7,0.2,-,0.9,1.4,1.1,0.5,1.6,1.7,16.9,0.1,0.3,0.1,Bundesliga,2019/2020
102,Jean-Clair Todibo,Schalke,D(C),4(4),365,-,-,2,-,0.4,84.8,1.5,-,6.86,1.9,1.9,0.8,0.4,2.6,0.1,-,-,0.1,1.4,0.6,0.1,0.3,0.5,33,-,1.6,-,Bundesliga,2019/2020
103,Nuri Sahin,Werder Bremen,M(C),16,1258,-,3,3,1,0.8,79.2,1.4,1,6.86,1.7,2.3,1.4,0.2,2.2,1.5,0.4,-,1.8,0.6,0.9,-,0.3,0.5,44.4,1.4,2.3,0.1,Bundesliga,2019/2020
104,Lars Stindl,Borussia M.Gladbach,FW,14(11),1434,9,3,4,-,1.3,82.5,0.8,3,6.85,1.1,0.4,0.8,-,0.2,0.7,0.1,-,1.1,0.4,0.9,0.1,1.3,1,29.1,0.2,1.2,0.1,Bundesliga,2019/2020
105,Jonathan Schmid,Freiburg,M(CLR),31(2),2839,5,1,1,-,1.3,75,1.1,2,6.85,1.3,1.1,0.4,0.1,2,0.5,0.2,-,0.8,0.4,1.1,0.1,0.7,0.9,33.9,0.8,1.9,-,Bundesliga,2019/2020
