,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
13,Josip Ilicic,Atalanta,FW,21(10),2004,11,8,3,-,2.9,81.6,0.3,6,7.39,0.8,0.5,0.7,-,-,0.7,-,-,2.1,2.1,2,0.3,1.9,1.9,34.1,1.4,2.1,-,Serie A,2017/2018
14,Sergej Milinkovic-Savic,Lazio,AM(C),33(2),2850,12,3,8,-,2.6,79.9,2.9,7,7.39,1.6,0.9,1.7,-,0.9,1.1,0.2,-,1.5,1.6,1.5,0.3,2.4,3.5,50,0.1,2.4,0.3,Serie A,2017/2018
15,Ciro Immobile,Lazio,FW,33,2697,29,9,3,1,3.3,79.1,0.5,7,7.39,0.1,-,0.6,-,0.2,0.5,-,-,1.2,0.8,1.1,1.3,1.8,2.3,23.3,0.1,0.6,-,Serie A,2017/2018
16,Ivan Perisic,Inter,FW,37,3316,11,9,4,-,3.1,75.4,1.8,5,7.35,1.3,1.2,0.7,-,1.5,1.3,0.2,1,2,0.8,0.5,0.7,1,1.7,37.5,0.6,1.2,0.1,Serie A,2017/2018
17,Juan Cuadrado,Juventus,FW,15(6),1359,4,6,5,-,1.3,89,0.4,2,7.28,1.3,0.9,0.5,-,0.5,0.8,-,-,1.9,1.5,2.4,0.1,0.9,1.4,35.9,1,3.3,-,Serie A,2017/2018
18,Mauro Icardi,Inter,FW,34,2971,29,1,2,-,3,74,1.1,6,7.28,0.1,0.1,0.5,-,0.7,0.2,0.2,-,0.9,0.3,0.7,0.8,0.6,1.5,13.1,-,0.4,-,Serie A,2017/2018
19,Lucas Leiva,Lazio,M(C),35(1),2894,2,3,9,-,0.8,86.9,1.6,2,7.26,3,1.9,1.2,0.1,1.5,2,0.2,-,1.1,0.6,0.7,-,0.8,0.8,58.5,0.1,3.3,0.1,Serie A,2017/2018
20,Christian Puggioni,Sampdoria,GK,9,810,-,-,-,-,-,66.9,0.3,2,7.26,-,-,0.1,-,1.1,-,-,-,-,-,0.1,-,-,-,28.2,-,8,-,Serie A,2017/2018
21,Federico Fazio,Roma,D(C),32(2),2920,2,-,6,-,0.5,84.4,4.4,5,7.26,1.6,1.4,0.7,0.9,4.6,0.2,0.6,-,0.1,0.5,0.6,-,0.2,0.4,58.4,0.1,3.4,-,Serie A,2017/2018
22,Gonzalo Higuaín,Juventus,FW,32(3),2818,16,6,4,-,2.9,80.4,0.3,5,7.25,0.5,0.2,0.5,-,0.6,0.5,0.1,-,0.9,1.5,1.3,0.9,2.1,2.3,19.9,-,1.3,0.1,Serie A,2017/2018
23,Medhi Benatia,Juventus,D(C),19(1),1755,2,-,8,-,0.7,90.5,2.4,1,7.25,1.4,2.2,1.4,0.3,4.3,0.4,0.6,-,0.1,0.3,0.6,0.2,0.1,0.4,69.3,-,3.5,-,Serie A,2017/2018
24,Mattia De Sciglio,Juventus,M(LR),10(2),967,1,-,1,-,0.4,89.9,1.1,1,7.24,1.8,1.2,0.6,0.2,1.9,0.3,0.2,-,0.5,0.8,0.2,0.1,0.5,0.6,57.6,0.3,3.8,-,Serie A,2017/2018
25,Simone Verdi,Bologna,FW,34,2836,10,10,2,-,2.7,78,0.1,4,7.23,1,1.1,0.6,-,0.2,0.9,-,-,1.5,2.3,1.8,0.2,2.3,2.4,31.6,1.3,2.4,-,Serie A,2017/2018
26,Lorenzo Tonelli,Napoli,D(C),3(1),350,1,-,-,-,0.8,94,3.5,-,7.23,1.8,1.8,0.3,2,2.5,1,0.3,-,-,0.5,1.8,-,0.3,-,58,-,1.5,-,Serie A,2017/2018
27,Suso,AC Milan,FW,33(2),2847,6,7,2,1,2.7,81.3,0.1,7,7.22,0.5,0.5,0.9,-,0.1,0.8,-,-,2.3,2.2,2.1,0.1,2.1,1.6,40,1.1,2.6,0.1,Serie A,2017/2018
28,Antonio Santurro,Bologna,Goalkeeper,1,90,-,-,1,-,-,47.6,1,-,7.22,-,-,-,-,3,-,-,-,-,-,-,-,-,-,42,-,17,-,Serie A,2017/2018
29,José Callejón,Napoli,FW,38,3247,10,10,3,-,1.7,84.3,0.6,2,7.22,0.9,0.6,0.7,-,0.8,1,0.1,-,1.9,0.3,1.2,0.5,0.6,1,37.9,1.1,1.5,-,Serie A,2017/2018
30,Adem Ljajic,Torino,FW,23(4),2155,6,10,2,-,2.3,82.1,-,4,7.21,0.4,0.3,0.3,-,0.3,0.3,-,-,2.5,1.6,0.6,0.1,1.2,1.5,43,1.2,1,0.1,Serie A,2017/2018
31,Dries Mertens,Napoli,FW,35(3),3013,18,6,4,-,3.4,75.5,0.1,7,7.21,0.7,0.1,1,-,0.2,0.8,0.1,-,1.5,1.1,1.1,0.3,1.5,1.9,25.6,0.2,0.6,0.3,Serie A,2017/2018
32,Milan Skriniar,Inter,D(C),38,3420,4,-,2,-,0.6,91.2,1.9,3,7.20,2.3,0.9,1.1,0.7,4.5,0.7,0.7,1,0.2,0.5,0.8,-,0.4,0.4,62.6,-,2.7,0.1,Serie A,2017/2018
33,Rafinha,Inter,M(CLR),12(5),1048,2,3,1,-,0.9,89.5,0.5,3,7.20,0.8,0.4,0.8,-,0.2,0.8,-,-,1.7,2.4,1.6,0.1,1.3,1.8,43.1,0.2,1.2,-,Serie A,2017/2018
34,Marcelo Brozovic,Inter,M(CR),21(10),1924,4,9,9,-,1.5,87.9,0.7,3,7.20,1.9,0.6,1.1,-,0.4,1.4,0.2,-,2,0.8,0.5,-,0.9,1.1,53.7,1,4.2,0.2,Serie A,2017/2018
35,Benedikt Höwedes,Juventus,D(CLR),3,248,1,-,1,-,0.7,92.8,0.7,-,7.19,0.3,2.7,1,0.3,3.3,-,-,-,0.7,-,0.7,-,-,0.3,69.7,0.7,1.3,-,Serie A,2017/2018
36,Allan,Napoli,DMC,32(6),2857,4,5,2,-,1,87.7,0.3,3,7.17,2.8,0.7,1,-,0.4,1.8,0.1,-,0.9,2.1,1.2,-,1.9,1.3,46.6,0.1,1.3,0.1,Serie A,2017/2018
37,Lucas Torreira,Sampdoria,DMC,36,3185,4,1,6,-,0.9,87.2,0.6,3,7.17,2.8,2,1.3,-,0.9,1.3,0.5,-,1,1,2.3,-,1,1.1,60.8,0.8,2.5,-,Serie A,2017/2018
38,Giorgio Chiellini,Juventus,D(C),25(1),2163,-,2,2,-,0.4,87.4,2,2,7.17,1.1,1.8,1.2,0.3,5.3,0.3,0.5,-,0.2,0.4,1.1,-,0.1,0.3,67,-,5.3,-,Serie A,2017/2018
39,Radja Nainggolan,Roma,M(C),31,2620,4,9,6,1,2,84.2,0.6,1,7.16,1.6,0.6,1.3,-,0.8,0.8,-,-,1.9,1.6,1.7,0.1,1.8,2,39.3,0.4,3.3,0.3,Serie A,2017/2018
40,Thiago Cionek,SPAL 2013,D(CR),15,1350,1,-,5,-,0.5,78.9,2.1,1,7.16,1.9,2.3,1.4,0.3,6.5,0.6,0.6,-,0.1,0.7,1.9,-,0.6,0.4,47.1,0.1,3.5,-,Serie A,2017/2018
41,Raúl Albiol,Napoli,D(C),30(1),2742,3,1,7,-,0.5,89.5,3.1,3,7.15,0.9,1,0.9,0.6,4.1,0.2,0.4,-,0.2,0.1,0.6,0.1,0.1,0.2,80.7,-,9.7,-,Serie A,2017/2018
42,Cyril Théréau,Udinese,FW,2,180,2,-,-,-,1.5,81.4,1.5,-,7.14,0.5,-,1,-,1,0.5,-,-,0.5,1.5,0.5,1,3,2.5,35,-,0.5,-,Serie A,2017/2018
43,Hakan Çalhanoglu,AC Milan,FW,25(6),2174,6,7,5,1,2.8,82.4,0.2,3,7.13,1.2,0.7,1.2,-,0.3,0.7,0.1,-,2.3,0.7,0.8,0.2,1.1,1.5,38.3,1.2,3.1,-,Serie A,2017/2018
44,Iago Falque,Torino,FW,34(3),2839,12,8,2,-,2.1,80,0.4,2,7.12,1.1,0.4,0.8,-,0.3,1,-,-,1.9,1.2,1,0.2,1.6,1.4,33.6,0.9,1.7,0.2,Serie A,2017/2018
45,Milan Badelj,Fiorentina,M(C),27,2355,2,1,8,1,1.2,83.2,0.9,1,7.12,2.6,2.6,1.8,-,1.7,1.6,0.1,-,1.6,1.1,1,-,1,1.2,64.9,0.3,4.1,0.1,Serie A,2017/2018
46,Davide Calabria,AC Milan,M(R),18(3),1562,1,3,-,1,0.4,81,0.8,2,7.12,3,1.6,1.2,0.4,3.2,1,0.2,-,0.8,0.6,0.6,0.1,0.2,0.7,42.3,0.7,2,-,Serie A,2017/2018
47,Diego Perotti,Roma,FW,17(8),1606,5,4,-,-,1.5,86.1,0.4,2,7.12,1,0.4,0.4,-,0.4,0.5,-,-,1.6,2.5,1.3,0.2,1.5,1.6,31.1,1,0.6,-,Serie A,2017/2018
48,Andrea Conti,AC Milan,M(R),2,158,-,-,-,-,0.5,89.5,3,-,7.12,2,0.5,2,0.5,2.5,0.5,-,-,0.5,0.5,1,0.5,0.5,-,43,0.5,1,-,Serie A,2017/2018
49,João Cancelo,Inter,M(R),20(6),1845,1,3,4,-,0.5,84.1,0.7,1,7.12,1.6,1.3,1.2,0.1,1.3,1,0.1,-,1.3,1.7,1,0.1,1,1.2,49.2,1.5,2.3,-,Serie A,2017/2018
50,Lucas Castro,Chievo,AM(CLR),23(2),1990,3,4,3,-,1.6,77.6,1.7,3,7.10,2.2,1.5,1.6,0.1,1.4,1.1,0.3,-,1,1.3,1.6,-,1.4,1.7,39.1,0.2,1.3,-,Serie A,2017/2018
51,Ali Adnan,Udinese,M(L),18(5),1670,-,2,4,-,0.5,70.4,2.3,1,7.10,2.3,1.8,0.9,0.3,3.2,0.9,0.3,1,0.9,1.1,1,-,0.7,0.8,27,0.7,1.4,-,Serie A,2017/2018
52,Luca Ceppitelli,Cagliari,D(C),26(1),2229,3,-,7,-,0.4,78.3,3,1,7.09,1.7,1.8,1.3,1,5.7,0.7,0.8,1,0.3,0.4,0.6,-,0.2,0.4,43.3,-,5.3,-,Serie A,2017/2018
53,Federico Chiesa,Fiorentina,FW,35(1),3022,6,5,7,-,3,77.8,0.3,1,7.09,1.7,0.5,1.5,-,0.3,1.1,-,-,1.6,2.1,1.7,0.4,2.1,2.4,24.5,0.4,0.6,0.1,Serie A,2017/2018
54,Bryan Cristante,Atalanta,M(C),34(3),2837,9,2,4,-,2.1,77.5,2.7,2,7.08,1.8,0.6,1.5,-,0.7,1.1,0.2,-,1.3,1.4,0.4,0.1,1.9,1.8,42.8,0.1,1.4,0.1,Serie A,2017/2018
55,Remo Freuler,Atalanta,DMC,33(2),3006,5,3,4,1,1.3,88.1,0.8,3,7.08,2.5,0.8,1.1,-,0.8,1.6,0.4,-,1.4,1,1.3,-,1.3,1.1,62,0.3,2.1,-,Serie A,2017/2018
56,Giacomo Bonaventura,AC Milan,M(CLR),30(3),2552,8,3,3,-,1.9,88.1,0.8,3,7.07,0.9,1,0.5,-,0.5,1.1,0.2,-,1.4,1,1.4,0.1,1.2,1.2,43.2,0.4,1.9,-,Serie A,2017/2018
57,Davide Astori,Fiorentina,D(C),25,2250,1,1,5,-,0.4,87.1,2,-,7.07,1.9,2,0.9,0.6,5,0.4,0.7,-,0.4,0.6,0.9,-,0.1,0.5,60.2,0.1,3.7,-,Serie A,2017/2018
58,Jordan Veretout,Fiorentina,M(C),36,3213,8,1,10,1,1.7,84.1,1,2,7.06,1.8,1,1.2,-,1.4,1.4,0.1,-,1.4,0.9,0.8,-,0.9,1.2,56.6,1.1,3.5,-,Serie A,2017/2018
59,Maxime Gonalons,Roma,M(C),12(4),1092,-,1,2,-,0.8,87.2,3.1,1,7.06,1.6,1.4,1.1,-,1.2,0.9,0.3,-,0.9,0.6,1.3,-,0.8,0.6,49.4,-,4.2,0.1,Serie A,2017/2018
60,Cristián Zapata,AC Milan,D(C),11(1),993,-,-,2,-,0.3,89.8,2.7,-,7.05,2.1,1.3,1.2,0.6,4.1,0.1,0.5,-,0.3,0.5,0.4,-,-,0.2,56.3,0.1,3.2,-,Serie A,2017/2018
61,Vitor Hugo,Fiorentina,D(C),13(6),1204,1,-,4,-,0.4,85.9,2.4,2,7.05,1.7,2.3,0.7,0.4,4.7,0.4,0.3,-,0.1,0.3,0.2,-,0.2,0.3,34.1,-,1.8,-,Serie A,2017/2018
62,Dennis Praet,Sampdoria,AM(CR),31(1),2665,1,3,4,-,1,84.4,0.7,3,7.05,2.7,1.2,0.8,-,0.5,1.1,-,-,1,1.8,0.9,-,1.2,1.2,44.1,0.3,1.6,0.1,Serie A,2017/2018
63,Federico Viviani,SPAL 2013,DMC,29,2488,3,3,9,-,1.8,85.9,0.7,3,7.04,1.8,2,0.9,-,0.8,1.3,0.3,-,1.5,0.5,2.2,0.1,0.9,0.6,55.8,1.6,6,0.1,Serie A,2017/2018
64,Kalidou Koulibaly,Napoli,D(C),35,3066,5,1,5,1,0.5,91.2,1.8,4,7.04,1.5,1.1,0.9,0.8,3.2,0.6,0.5,-,0.2,0.3,0.3,-,0.2,0.3,85.2,-,3.5,-,Serie A,2017/2018
65,Andrea Masiello,Atalanta,D(CR),30(1),2707,4,-,5,-,0.7,85.1,1.2,-,7.04,1.9,2.3,0.6,0.5,4.2,0.8,0.2,-,0.3,0.2,0.4,0.2,0.2,0.4,60,-,6.1,-,Serie A,2017/2018
66,Fabio Quagliarella,Sampdoria,FW,33(2),2735,19,6,4,-,3.2,69.5,1,4,7.03,0.3,0.2,0.7,-,0.6,0.7,-,-,1.1,0.5,1.3,1.1,1.1,2.1,17.5,0.2,0.6,0.1,Serie A,2017/2018
67,Jorginho,Napoli,DMC,33,2665,2,4,5,-,0.5,89.5,0.5,-,7.02,1.9,1.5,1,-,0.3,1.6,0.1,-,1.5,0.4,0.6,-,0.7,0.9,96.9,0.1,2.3,0.3,Serie A,2017/2018
68,Alex Meret,SPAL 2013,GK,13,1160,-,-,-,-,-,56.4,0.2,3,7.02,-,-,0.1,-,1,0.1,-,-,-,-,-,-,-,0.1,28.1,-,8.6,-,Serie A,2017/2018
69,Germán Pezzella,Fiorentina,D(C),34,2982,1,-,12,-,0.7,84.2,2.8,1,7.02,1.9,1.9,1.6,0.5,5.2,0.6,0.5,-,0.3,0.2,0.6,-,0.2,0.5,55.4,-,2.8,-,Serie A,2017/2018
70,Danilo D'Ambrosio,Inter,M(LR),34,2986,2,3,6,-,0.5,82.2,1.9,1,7.02,2.4,1.3,1.7,0.3,1.8,0.9,0.2,-,0.6,0.4,1.1,0.1,0.6,0.8,52.4,0.4,1.6,-,Serie A,2017/2018
71,Armando Izzo,Genoa,D(C),16,1388,1,-,2,-,0.2,76.6,1.9,1,7.01,1.9,2.1,0.9,0.3,4.1,0.4,0.4,-,0.1,0.4,2.2,-,0.4,0.3,50.2,0.1,4.3,-,Serie A,2017/2018
72,Mario Mandzukic,Juventus,FW,27(5),2327,5,3,3,1,1.6,75.8,2.5,1,7.01,1.1,0.8,0.7,-,1.2,0.7,0.1,-,0.8,0.4,1,0.4,1,1.3,29.6,-,0.9,-,Serie A,2017/2018
73,Cristiano Biraghi,Fiorentina,M(L),34,2984,1,4,7,-,1,76.6,1,2,7.01,2.2,1.3,1.1,0.2,2.3,0.7,0.1,-,1.7,0.3,1,-,0.3,0.8,37,2,1.8,-,Serie A,2017/2018
74,Leonardo Pavoletti,Cagliari,FW,31(2),2725,11,-,8,-,2.6,65.5,6.2,2,7.00,0.8,0.4,2.3,-,0.8,0.6,0.2,-,0.7,0.1,1,0.8,1,2.5,24.2,-,0.7,-,Serie A,2017/2018
75,Matteo Politano,Sassuolo,FW,33(3),2831,10,4,1,-,2.8,74.4,0.4,6,7.00,0.6,0.4,0.6,-,0.2,0.8,0.1,-,1.7,1.9,1.5,0.3,2,2.1,24.6,1,0.8,0.1,Serie A,2017/2018
76,Rafael Tolói,Atalanta,D(C),29(2),2449,1,4,7,1,0.6,81.1,1.5,-,7.00,2.3,2,1,0.3,3.6,1.1,0.5,-,0.4,0.6,0.6,0.1,0.4,0.7,50.8,0.1,5.1,0.1,Serie A,2017/2018
77,Alisson,Roma,GK,37,3330,-,-,1,-,-,78.9,0.2,1,6.99,-,0.1,-,-,1.1,-,-,-,-,0.2,0.1,-,-,0.1,29.2,-,7.4,-,Serie A,2017/2018
78,Andrea Belotti,Torino,FW,29(3),2672,10,4,2,-,2.7,71.4,2.6,6,6.99,1,0.2,1.9,-,0.6,0.8,-,-,1,0.8,3,0.6,1.9,3.1,18.4,0.1,0.3,-,Serie A,2017/2018
79,Elio Capradossi,Roma,Defender,1(1),84,-,-,-,-,-,86.7,2,-,6.99,0.5,1,0.5,1,6,-,1,-,-,0.5,-,-,-,0.5,22.5,-,1.5,-,Serie A,2017/2018
80,Lorenzo Pellegrini,Roma,M(CL),22(6),1812,3,4,2,1,1.4,81.9,1,1,6.98,1.3,1.5,0.9,-,0.6,0.9,0.1,-,1.6,0.6,1.1,0.1,1.1,1.5,33,0.9,1.3,0.1,Serie A,2017/2018
81,Marco Parolo,Lazio,M(C),30(1),2614,4,6,2,1,1.8,82.2,1.5,1,6.97,2.3,1.4,1.2,-,1.7,1.4,0.3,-,0.9,0.2,0.4,0.1,0.6,1.3,38.6,0.2,1.8,-,Serie A,2017/2018
82,Antonio Candreva,Inter,M(CLR),33(3),2563,-,8,4,-,2,82.5,-,1,6.97,0.3,0.6,0.6,-,0.3,0.9,0.1,-,2,1.4,0.8,0.5,0.8,1.3,35.7,1.7,2,0.1,Serie A,2017/2018
83,Francesco Acerbi,Sassuolo,D(C),38,3420,-,-,4,-,0.4,85,2.7,2,6.96,1.3,2.3,0.8,0.5,6.4,0.4,0.6,1,0.3,0.4,0.8,-,0.2,0.7,42.3,0.1,4.9,-,Serie A,2017/2018
84,Salvatore Sirigu,Torino,GK,37,3330,-,-,2,-,-,65.8,0.4,3,6.95,-,-,-,-,1.3,-,-,-,-,0.1,0.1,-,-,-,29.9,-,8.3,-,Serie A,2017/2018
85,Kostas Manolas,Roma,D(C),27(2),2343,2,-,-,-,0.3,87.3,2.7,1,6.95,0.8,1.6,0.9,1.1,4.5,0.2,0.8,-,0.1,0.1,0.6,-,0.2,0.3,47.2,-,3.3,-,Serie A,2017/2018
86,Senad Lulic,Lazio,M(CL),30(5),2439,3,6,6,1,0.5,76.8,0.8,-,6.95,1.9,1,1.3,-,0.9,1.7,0.1,1,1.1,1.8,1.3,0.3,1.3,1.5,34.6,0.6,2.5,0.1,Serie A,2017/2018
87,Mattia Caldara,Atalanta,D(C),24,2160,3,-,5,-,0.5,84.1,1.9,-,6.95,1.6,1.7,1.6,0.4,4.4,0.8,0.8,-,0.1,0.3,1.3,0.1,0.3,0.7,42.6,-,3.8,-,Serie A,2017/2018
88,Nicolò Barella,Cagliari,AM(C),34,2966,6,1,13,1,1,79.4,1,2,6.95,2.7,1.4,2.3,-,1.3,1.6,0.2,-,1,1.5,1.9,-,1.2,1.9,44.6,0.7,3.2,0.1,Serie A,2017/2018
89,Lorenzo De Silvestri,Torino,M(R),35,2962,5,4,2,1,0.7,72.2,2.8,1,6.95,1.1,0.8,1.2,0.3,4,0.3,0.3,-,0.5,0.5,0.6,0.1,0.4,0.8,37.5,0.5,1,-,Serie A,2017/2018
90,Simone Missiroli,Sassuolo,M(C),33(2),2923,1,1,4,-,0.7,74.2,3.7,4,6.94,1.8,1.9,1,0.1,1.7,1.7,0.2,-,0.9,0.7,1.3,0.1,0.7,0.9,35.3,0.2,1.3,0.1,Serie A,2017/2018
91,Kwadwo Asamoah,Juventus,M(CL),18(1),1571,-,1,4,-,0.4,89.3,0.6,-,6.94,1.5,0.9,0.7,0.2,1,0.4,-,-,0.7,1.2,1.6,0.1,1,0.8,59.7,0.4,3.2,-,Serie A,2017/2018
92,Robin Gosens,Atalanta,M(CL),17(4),1451,1,1,1,-,0.6,80.9,0.7,1,6.94,2.9,1,1,0.1,1.7,0.9,0.1,-,0.8,0.5,0.7,0.3,0.3,0.9,34.1,0.3,0.8,-,Serie A,2017/2018
93,Stephan El Shaarawy,Roma,FW,25(8),2163,7,4,1,-,2.2,83,0.4,1,6.94,0.7,0.7,0.4,-,0.2,0.5,-,-,1.1,1.1,0.8,0.5,0.8,1.8,28.5,0.2,1,0.2,Serie A,2017/2018
94,Vlad Chiriches,Napoli,D(CR),7,583,-,-,1,-,0.4,90.6,2.6,-,6.93,1.1,2.3,0.4,0.7,2.4,0.4,0.1,-,0.1,0.7,0.9,-,0.1,0.3,84,-,6.3,-,Serie A,2017/2018
95,Jasmin Kurtic,SPAL 2013,M(CL),16,1440,1,-,5,-,1.2,76.2,4.4,1,6.93,1.8,1.1,1.3,-,1.5,1,0.1,-,0.6,0.7,1.9,0.1,1.4,1.2,39.4,0.4,1.9,-,Serie A,2017/2018
96,Nícolas,Verona,GK,36,3240,-,-,2,1,-,53.3,0.3,2,6.93,0.1,0.1,0.1,-,0.8,0.1,-,-,-,-,0.3,-,-,0.1,33.1,-,10.4,-,Serie A,2017/2018
97,Daniele Rugani,Juventus,D(C),22,1936,2,2,3,-,0.4,90.9,1.8,-,6.92,0.8,0.9,1.1,0.5,3.7,0.3,0.6,-,0.1,-,0.6,-,-,0.1,68.5,-,2.3,-,Serie A,2017/2018
98,Stefan de Vrij,Lazio,D(C),36,3042,6,1,3,-,0.4,91.4,1.3,-,6.92,0.9,2,0.5,0.6,4.3,0.3,0.7,-,0.1,0.2,0.3,-,0.1,0.2,42.7,-,2.8,-,Serie A,2017/2018
99,Cristian Ansaldi,Torino,M(CLR),20(5),1868,1,3,5,1,0.7,74.4,0.2,1,6.92,2,0.8,1,0.1,1.8,0.9,0.2,-,0.8,1.9,1.4,-,0.9,1.6,29.8,0.7,2.9,-,Serie A,2017/2018
100,Timothy Castagne,Atalanta,M(LR),17(3),1504,-,2,4,-,0.5,81,0.6,-,6.92,2.7,1.3,1.3,0.1,2.1,0.7,0.2,-,0.8,0.7,0.8,-,0.5,1.1,39.7,0.4,1,-,Serie A,2017/2018
101,Daniele De Rossi,Roma,M(C),21(1),1835,1,2,6,1,0.5,84.7,1.3,-,6.92,1,2,1.2,0.1,1.9,1.1,0.6,-,0.8,0.4,1,-,0.2,0.3,58.5,0.1,6.2,-,Serie A,2017/2018
102,Rolando Mandragora,Crotone,DMC,36,3240,2,-,8,-,0.9,80.6,1.9,2,6.92,2.5,2.4,1.5,0.1,1.8,1.2,0.4,-,0.7,0.3,1.6,0.1,0.3,0.9,36.8,0.4,1.9,0.1,Serie A,2017/2018
103,Daniel Pavlovic,Sampdoria,D(L),1,90,-,-,-,-,-,82.1,2,-,6.91,3,-,-,-,5,-,-,-,1,-,-,-,-,-,56,1,3,-,Serie A,2017/2018
104,Sami Khedira,Juventus,M(C),24(2),1922,9,2,1,-,1.2,87.2,0.7,1,6.91,0.5,0.8,0.5,-,0.6,0.8,0.1,-,0.6,0.3,0.3,0.2,0.3,1,36.6,0.1,1.4,-,Serie A,2017/2018
105,Marek Hamsik,Napoli,FW,32(6),2397,7,1,2,-,2.3,89.3,0.5,1,6.91,0.9,0.4,0.3,-,0.4,0.6,0.1,-,1.3,0.4,0.3,0.1,0.6,1.1,65.4,0.2,2.4,0.1,Serie A,2017/2018
106,Alberto Grassi,SPAL 2013,DMC,26(2),2261,3,-,3,-,1.3,83.5,1.8,1,6.90,1.6,1.7,1,-,1.6,0.7,0.3,-,0.4,0.5,2.5,0.1,0.8,1.2,27.3,0.1,1,-,Serie A,2017/2018
107,Alessandro Florenzi,Roma,M(CLR),26(6),2386,1,5,2,-,1.2,79.4,0.5,1,6.90,1.2,1.4,0.5,0.4,1.5,0.9,0.3,-,1.3,0.6,0.4,0.1,0.3,0.9,43.9,1.1,3.8,-,Serie A,2017/2018
108,Nicolas Nkoulou,Torino,D(C),37,3260,2,-,4,-,0.4,89.2,2.1,1,6.90,1.5,1.5,1.2,0.9,4.2,0.3,0.6,-,0.2,0.6,0.8,-,0.2,0.5,45.4,-,2.7,-,Serie A,2017/2018
109,Ervin Zukanovic,Genoa,D(CL),32,2791,-,1,5,1,0.7,84.6,2,2,6.90,1.6,1.5,0.9,0.1,5.1,1,0.6,2,0.4,0.2,0.5,-,0.2,0.3,46.6,0.4,3.8,-,Serie A,2017/2018
