,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
18,Luís Fabiano,Sevilla,FW,18(5),1645,15,3,9,-,3.3,69.4,1.1,5,7.45,0.5,0.3,2.1,-,0.6,0.2,0.3,-,0.8,0.7,1.5,1,1.7,-,15.8,0.1,0.4,0.3,LaLiga,2009/2010
19,Pedro León,Getafe,M(LR),33(2),2776,8,9,9,1,2.4,75.9,0.7,4,7.44,1.2,1.1,1.3,-,0.2,0.5,0.1,-,2.3,2.1,1.9,0.4,2.2,-,30.2,2.3,0.9,0.1,LaLiga,2009/2010
20,Kaká,Real Madrid,FW,21(4),1829,8,5,3,-,2.8,85.8,0.4,-,7.43,0.6,0.8,1.2,-,0.1,0.4,-,-,2.6,1.3,1.7,0.3,2.1,-,39.6,0.6,2,0.5,LaLiga,2009/2010
21,Eric Abidal,Barcelona,D(C),15(2),1407,-,4,3,-,0.1,83.2,0.7,-,7.42,3.4,2.9,1,0.4,2.6,0.7,0.1,-,0.6,0.7,0.2,0.1,0.5,-,52.2,0.5,1.8,0.1,LaLiga,2009/2010
22,Gonzalo Castro,Mallorca,FW,32(3),2868,6,8,6,-,2.1,74.7,0.2,3,7.42,2,1.3,1.5,-,0.3,0.7,-,-,1.1,3.1,1.7,0.1,2.5,-,25.1,1,1.5,0.1,LaLiga,2009/2010
23,Filipe Luís,Deportivo,D(L),20(1),1786,3,1,-,-,0.7,78.8,0.1,3,7.38,4.2,1.3,1.1,0.4,3.5,1,0.2,-,1.1,1,1.9,-,0.8,-,34.6,0.8,2.3,-,LaLiga,2009/2010
24,Fernando Llorente,Athletic Bilbao,FW,35(2),2870,14,5,-,-,3.1,61.1,4.1,5,7.34,0.6,0.4,2.1,-,0.7,0.3,-,-,1.3,0.8,1.7,0.9,1.9,-,25.8,0.2,0.6,0.1,LaLiga,2009/2010
25,Bolaño,Racing Santander,D(L),28(1),2507,2,-,6,-,0.4,68.4,1.6,2,7.34,2.9,3,2.4,0.2,8.2,0.4,0.6,-,0.3,0.2,0.9,-,0.3,-,31.7,0.3,2.4,-,LaLiga,2009/2010
26,David Silva,Valencia,FW,28(2),2424,8,7,6,-,2.4,81.7,0.5,4,7.34,1.1,0.8,1.1,-,0.8,0.4,0.1,-,2,0.9,1.8,0.2,1.9,-,40.6,0.6,1.2,0.6,LaLiga,2009/2010
27,Andrés Iniesta,Barcelona,M(CL),20(9),1928,1,5,2,-,1,88.4,0.1,2,7.33,1.5,1.2,0.8,-,0.1,0.3,-,-,1.4,2.1,2.3,-,2,-,49.5,0.4,3.6,0.5,LaLiga,2009/2010
28,Borja Valero,Mallorca,M(CL),32(1),2881,5,8,10,-,1.1,77.3,0.4,3,7.32,2.2,2.5,1.6,-,0.7,1.2,0.1,-,1.8,1.1,1.8,0.3,2.4,-,38.7,1.2,3,0.3,LaLiga,2009/2010
29,Esteban Granero,Real Madrid,M(CLR),21(10),1867,3,5,3,-,1.6,84.6,0.4,1,7.30,1.2,2.4,0.7,-,0.4,0.2,-,-,1.8,1,1.4,0.1,2.1,-,35.3,1.5,1.6,0.2,LaLiga,2009/2010
30,Xabier Etxeita,Athletic Bilbao,D(C),1(2),199,-,-,1,-,0.3,62.7,2,-,7.30,4,2.7,0.7,-,11.3,0.7,1.7,-,-,-,0.7,-,-,-,19.7,-,1.7,-,LaLiga,2009/2010
31,Jordi Alba,Valencia,M(L),12(3),1125,1,-,3,-,0.8,83.7,0.4,1,7.29,3,3.9,1.3,0.5,1.5,0.7,0.1,-,0.9,0.7,1.3,0.1,1.3,-,38.8,0.7,0.6,0.1,LaLiga,2009/2010
32,César,Valencia,GK,30,2700,-,-,5,-,-,56.8,0.1,2,7.28,-,-,-,-,1.5,0.1,-,-,-,0.1,0.3,-,-,-,31.4,-,9.5,-,LaLiga,2009/2010
33,Yaya Touré,Barcelona,M(C),18(5),1493,1,4,3,-,0.8,91.1,1,2,7.28,1.7,1.8,1.4,-,1,0.3,0.1,-,0.7,1.1,0.9,-,0.8,-,58,0.1,5.9,-,LaLiga,2009/2010
34,Diego Perotti,Sevilla,FW,22(6),1834,4,3,4,-,1.1,81.4,0.2,3,7.27,1.2,1.6,0.6,-,0.3,0.2,-,-,1.8,2,2,0.4,2,-,27.8,2.2,0.6,0.1,LaLiga,2009/2010
35,Jirí Jarosik,Real Zaragoza,D(C),20,1800,2,1,6,-,0.6,81.7,1.5,1,7.27,2.5,3.4,1,1,6.8,0.6,0.4,-,0.3,0.3,0.5,0.1,0.3,-,32.9,-,2.1,-,LaLiga,2009/2010
36,Carles Puyol,Barcelona,D(C),31(1),2720,1,2,7,-,0.2,91.6,1.4,-,7.27,2.3,2.1,0.6,1.1,4.1,0.4,0.3,1,0.1,0.3,1.3,-,0.4,-,51.7,0.2,3.5,-,LaLiga,2009/2010
37,Álvaro Arbeloa,Real Madrid,D(LR),30,2649,2,2,10,-,0.3,87.3,0.9,-,7.27,3,2.8,2,0.4,1.9,0.3,0.1,-,1.1,0.5,1.4,0.1,0.7,-,47.7,0.5,1.3,0.1,LaLiga,2009/2010
38,Aritz Aduriz,Mallorca,FW,33(1),2798,12,4,10,-,2.4,67.2,3.5,3,7.26,0.4,0.4,2.2,-,1.1,0.1,-,-,1.1,0.6,2.1,0.9,1.8,-,21.2,0.1,0.2,0.2,LaLiga,2009/2010
39,Julio Álvarez,Mallorca,M(CR),21(5),1741,6,5,1,-,0.8,80.5,0.4,4,7.26,1.1,1.7,0.8,-,0.3,0.4,-,-,2.2,0.7,1.5,0.2,1,-,26.8,2,1.5,0.2,LaLiga,2009/2010
40,Maxwell,Barcelona,D(L),25,2167,-,4,5,-,0.2,87.5,1.2,-,7.26,2,2.9,1.1,0.1,2.4,0.6,-,-,0.4,0.6,0.9,0.2,0.6,-,51.6,0.2,1.6,0.1,LaLiga,2009/2010
41,Sergio Agüero,Atletico,FW,24(7),2205,12,4,6,-,2.8,77.3,0.1,3,7.25,0.6,0.5,1.1,-,0.1,0.1,-,-,1.2,2.2,1.9,1.1,2.8,-,16.9,0.1,0.5,0.3,LaLiga,2009/2010
42,Seydou Keita,Barcelona,M(C),23(6),2089,6,2,8,-,1.3,87.9,1.3,4,7.25,2,1.9,2.3,-,0.7,0.3,0.1,-,0.5,0.7,1.7,0.2,0.8,-,45.3,0.1,1.6,0.1,LaLiga,2009/2010
43,Ivica Dragutinovic,Sevilla,DMC,20,1793,2,1,7,-,0.2,79.9,1,-,7.23,2.4,3.1,1.7,0.9,5.6,0.6,0.7,1,0.6,0.4,1.3,-,0.3,-,37.7,0.5,3.9,0.1,LaLiga,2009/2010
44,Diego Godín,Villarreal,D(C),36,3184,3,2,8,1,0.5,71.8,1.9,6,7.23,2.4,2.7,1.2,1.4,9.6,0.6,0.6,-,0.2,0.3,1.7,-,0.3,-,32.2,0.1,2.5,-,LaLiga,2009/2010
45,Rafa,Getafe,D(CL),27,2430,2,-,11,-,0.3,84.5,1.5,2,7.22,2.6,3.8,1.1,1.1,7.4,0.6,0.4,-,0.3,0.1,0.9,-,0.1,-,39.8,-,3,-,LaLiga,2009/2010
46,Hernán Pellerano,Almeria,D(C),17(2),1545,-,-,3,-,0.2,78.1,1.1,1,7.22,2.9,4.6,1.3,0.5,6.4,1.1,0.8,-,0.1,0.5,0.5,0.1,0.2,-,33.4,-,3.3,-,LaLiga,2009/2010
47,Dídac Vilá,Espanyol,M(L),11,990,-,-,1,-,0.1,64.1,1.8,1,7.22,3.3,2.5,1,0.4,6.1,1.1,0.5,-,0.2,0.2,0.6,-,0.5,-,33.6,0.4,2.1,0.1,LaLiga,2009/2010
48,Roberto Jiménez,Real Zaragoza,GK,15,1350,-,-,3,-,-,40.5,-,1,7.22,-,-,-,-,1.1,0.1,-,-,-,-,0.1,-,-,-,25.9,-,8.1,-,LaLiga,2009/2010
49,Federico Fazio,Sevilla,D(C),10,826,1,-,-,-,0.7,76,2.5,2,7.21,1.1,2.4,0.9,0.6,7.5,0.5,0.3,-,0.1,0.2,0.8,-,0.3,-,27.5,0.1,2.5,-,LaLiga,2009/2010
50,Jesús Navas,Sevilla,M(R),32(2),2830,4,9,4,-,2,78.1,0.3,2,7.21,0.9,1.4,1,-,0.5,0.3,0.1,-,1.6,1.5,2.4,0.1,1.4,-,31.9,1.5,1.1,0.4,LaLiga,2009/2010
51,Christoph Metzelder,Real Madrid,DMC,2,180,-,-,-,-,0.5,86.4,2.5,-,7.21,-,2,2.5,1,6,0.5,1,-,-,-,0.5,-,-,-,29.5,0.5,-,-,LaLiga,2009/2010
52,José Nunes,Mallorca,D(C),34,3053,4,1,11,1,0.6,75.3,1.4,2,7.20,1.7,3.3,1.4,0.9,9.7,0.6,0.6,-,0.1,0.1,0.7,-,0.1,-,18.9,-,2.1,-,LaLiga,2009/2010
53,Éver Banega,Valencia,M(C),33(3),2824,2,8,12,-,1,83.6,0.3,1,7.20,3,1.3,2.1,-,0.9,1.3,0.2,-,0.8,1.8,1.9,-,1.8,-,52.7,0.2,4.4,0.2,LaLiga,2009/2010
54,Diego Forlán,Atletico,FW,30(3),2577,18,6,1,-,3.8,68.1,0.3,2,7.20,0.3,0.5,0.3,-,0.3,0.3,-,-,1.2,0.5,0.7,0.6,0.9,-,23.4,0.3,0.9,0.3,LaLiga,2009/2010
55,Diego Alves,Almeria,GK,37,3304,-,-,3,1,-,60,-,3,7.19,-,-,0.1,-,1.1,-,-,-,0.1,0.1,-,-,-,-,26.3,-,10.6,-,LaLiga,2009/2010
56,Rafael van der Vaart,Real Madrid,M(C),16(10),1216,6,7,1,-,2.4,85.8,0.5,3,7.19,1,1,0.9,-,-,0.5,-,-,1.8,0.4,1.4,0.3,0.9,-,25.3,0.7,1.2,0.3,LaLiga,2009/2010
57,Sergio Busquets,Barcelona,DMC,26(7),2325,-,2,7,1,0.3,89.5,0.9,1,7.19,2.5,2.9,1.5,0.1,1.2,0.8,0.2,-,0.5,0.8,2.6,-,0.8,-,59,0.1,3.5,0.1,LaLiga,2009/2010
58,Rubén González,Mallorca,D(C),16(3),1533,3,-,2,-,0.4,69.3,1.5,2,7.19,1.8,2.3,0.7,1.2,9.3,0.5,0.6,-,-,-,0.7,-,-,-,20.4,-,1.6,-,LaLiga,2009/2010
59,Ezequiel Garay,Real Madrid,D(C),19(1),1686,1,2,5,-,0.5,86.1,1.7,-,7.18,1.4,2.2,0.8,1.4,5.6,0.3,0.5,-,0.3,0.1,0.7,-,0.1,-,48.6,0.1,5.8,0.1,LaLiga,2009/2010
60,Roberto Soldado,Getafe,FW,25(1),2269,16,2,11,-,3.5,71.4,0.7,6,7.18,0.4,0.7,1.6,-,0.3,0.2,-,-,1,0.3,2.2,1,1.5,-,21.3,0.1,0.7,0.2,LaLiga,2009/2010
61,Pedro,Barcelona,FW,22(12),2124,12,3,2,-,1.1,86.6,0.1,2,7.18,1.2,1.2,1,-,0.1,0.4,-,-,1,0.7,1.7,0.6,1.4,-,28.3,0.5,0.8,0.2,LaLiga,2009/2010
62,Gaizka Toquero,Athletic Bilbao,FW,26(5),2222,8,4,6,-,1.9,56.5,2.1,2,7.17,0.9,1.2,1.3,-,0.8,0.5,0.2,-,1.1,0.7,1.7,0.5,1.5,-,15.6,0.8,0.2,-,LaLiga,2009/2010
63,Roberto Fernández,Osasuna,GK,2,180,-,-,-,-,-,41.7,-,-,7.17,-,-,-,-,5,-,-,-,-,-,-,-,-,-,30,-,11.5,-,LaLiga,2009/2010
64,Iván Ramis,Mallorca,D(C),26,2245,-,-,4,2,0.5,75.8,1.6,1,7.16,1.7,3.6,1.2,0.9,8.5,0.5,0.5,-,0.3,-,0.8,-,0.1,-,26.1,-,4.3,-,LaLiga,2009/2010
65,Guti,Real Madrid,AM(C),10(16),1243,2,9,5,-,1,86.1,0.2,1,7.16,1.4,0.9,0.5,-,0.2,0.8,-,-,1.8,0.9,1.5,-,1.6,-,43.4,0.3,3.7,0.7,LaLiga,2009/2010
66,Walter Pandiani,Osasuna,FW,28(1),2419,11,1,4,1,2.3,62,3.9,5,7.16,1.1,0.8,2.1,-,1,0.2,0.1,-,1,0.2,1.1,0.4,2.3,-,33,0.1,2.2,0.3,LaLiga,2009/2010
67,Pablo Sicilia,Tenerife,DMC,33(1),3003,-,2,4,-,0.4,70.2,1.6,2,7.15,3.5,3.2,1.6,0.7,6.7,0.6,0.5,-,0.5,0.2,0.9,-,0.2,-,30.6,0.2,1.9,0.1,LaLiga,2009/2010
68,Javi Márquez,Espanyol,M(C),12(3),1136,1,1,6,-,2.3,78.5,0.3,1,7.14,2.9,2.5,2.6,-,1.3,1.1,-,-,1.1,0.9,1.8,-,0.8,-,38.5,0.3,4.1,0.3,LaLiga,2009/2010
69,Héctor Sánchez Cabrera,Tenerife,D(C),11,955,-,1,2,-,0.2,60.4,0.9,1,7.14,3,4,0.8,0.2,5.3,1.2,0.3,-,0.4,0.7,0.3,0.1,0.3,-,26.2,0.3,2.5,-,LaLiga,2009/2010
70,Sergio Sánchez,Sevilla,D(CR),6(1),558,-,1,3,-,0.3,76.9,1.6,-,7.14,2,2.3,1.6,1,6.4,0.7,0.3,-,0.7,0.4,1.9,0.1,0.1,-,37.7,-,3.9,0.1,LaLiga,2009/2010
71,Weligton,Malaga,D(C),20(1),1753,3,-,5,1,0.5,74.8,1.3,3,7.13,1.6,2.2,1.4,0.7,11.2,0.6,0.6,-,0.1,-,1.3,-,0.2,-,25.5,-,3.5,-,LaLiga,2009/2010
72,Felipe Mattioni,Mallorca,D(R),14(6),1337,1,-,2,-,0.8,77.1,0.6,-,7.13,2.1,2.4,0.9,0.4,2.4,0.7,0.1,-,0.5,1.5,1.6,-,0.9,-,24.1,0.4,1.3,0.1,LaLiga,2009/2010
73,Fernando Gago,Real Madrid,M(C),14(4),1181,-,2,4,-,0.8,85.2,1.3,-,7.13,2.3,2.6,2.1,0.1,1.1,1.2,0.3,-,0.7,0.8,1.1,-,0.6,-,50,0.1,2.9,0.3,LaLiga,2009/2010
74,Leonardo Ponzio,Real Zaragoza,M(C),34,3006,1,1,15,1,1.3,70.1,0.8,3,7.13,4.4,3.1,2.4,0.2,2.9,1.6,0.4,-,0.4,0.7,1.4,-,1.4,-,41.8,0.2,3.7,0.1,LaLiga,2009/2010
75,Ion Vélez,Athletic Bilbao,Forward,1(1),113,-,-,1,-,1,80,1.5,-,7.13,1,-,1.5,-,0.5,-,-,-,1,2,2.5,-,0.5,-,10,-,-,-,LaLiga,2009/2010
76,Adriano,Sevilla,M(L),23(4),2078,-,5,6,-,0.9,71.6,0.6,1,7.13,2.4,1.8,1.4,0.1,2.3,0.3,0.2,-,1,1.2,1.6,-,1.3,-,35,1.1,2.4,-,LaLiga,2009/2010
77,José Antonio Culebras,Tenerife,D(L),16(2),1413,1,-,3,1,0.2,67.9,1.8,2,7.13,1.8,4.3,1.2,0.4,6.8,0.3,0.9,-,0.1,0.1,0.6,-,0.1,-,21.1,-,1.6,-,LaLiga,2009/2010
78,Gerard Piqué,Barcelona,D(C),29(3),2485,2,-,6,1,0.5,86.9,0.9,1,7.12,1.8,1.6,0.5,1.6,4.6,0.4,0.5,1,0.2,0.1,0.3,-,0.3,-,59,-,6.4,-,LaLiga,2009/2010
79,Enrique Corrales,Mallorca,D(L),5(2),516,-,2,3,-,0.1,74.3,0.1,1,7.12,2.6,2.9,1,0.3,1.9,1,0.3,-,0.6,0.6,0.4,-,0.1,-,26.7,0.7,2.6,-,LaLiga,2009/2010
80,Tiago,Atletico,M(C),16(2),1452,2,-,7,-,0.9,80.7,1.7,2,7.11,3.1,3.1,2.4,-,1,1,0.3,-,0.9,0.4,1.9,-,1.2,-,49.7,0.2,3.6,0.1,LaLiga,2009/2010
81,Gonzalo Colsa,Racing Santander,M(CR),28(2),2537,3,1,10,-,1.5,77.6,1.1,2,7.11,3,3.1,1.6,-,2.4,1,0.3,-,0.4,0.4,1,0.1,1.1,-,42.6,0.1,3.8,0.1,LaLiga,2009/2010
