,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
51,Rony Lopes,Troyes,FW,9(2),644,2,4,2,-,2.1,81.1,0.5,-,6.95,0.5,0.1,0.6,-,0.1,0.8,-,-,1.5,1.3,0.9,0.1,0.9,1.3,17.3,1.1,1.3,-,Ligue 1,2022/2023
52,Azor Matusiwa,Reims,DMC,9,785,-,-,1,-,0.3,81.7,1.4,-,6.95,2.3,2.2,1.8,-,2,0.6,0.3,-,0.6,0.3,1.2,-,0.2,0.7,42.6,-,3.2,-,Ligue 1,2022/2023
53,Nuno Tavares,Marseille,M(L),11(3),1102,3,-,4,-,2,80.3,0.5,1,6.95,2.3,0.6,1.1,-,0.9,0.7,-,-,0.7,1.6,1.3,0.1,2.2,2.6,34.5,0.6,1.4,0.1,Ligue 1,2022/2023
54,Rafael Ratão,Toulouse,AM(R),10(1),717,3,-,1,-,0.9,73.5,0.5,-,6.95,2.1,0.9,0.8,-,0.1,0.7,-,-,1.1,1.3,0.9,-,1.1,2,25.7,0.4,0.6,0.1,Ligue 1,2022/2023
55,Sofiane Boufal,Angers,FW,8(3),720,3,3,1,1,2,80.2,0.1,2,6.94,1,0.3,1.6,-,0.1,0.6,-,-,2.2,2.5,1.4,0.2,1.5,2.3,31.2,0.5,1.4,0.2,Ligue 1,2022/2023
56,Maxime Dupé,Toulouse,GK,15,1350,-,-,-,-,-,73.5,0.1,1,6.94,-,-,-,-,0.7,-,-,-,-,-,0.3,-,-,0.1,31.5,-,5.9,-,Ligue 1,2022/2023
57,Wissam Ben Yedder,Monaco,FW,11(2),814,6,2,1,-,1.7,79.8,0.3,1,6.94,0.5,0.2,0.5,-,-,0.4,-,-,0.7,1,0.7,0.4,0.8,1.2,18.3,0.1,0.2,-,Ligue 1,2022/2023
58,Ludovic Blas,Nantes,FW,12(3),1142,2,1,2,-,3,85.1,0.5,1,6.93,1.4,0.7,1.5,-,0.1,0.9,-,-,1.1,2.1,2.3,0.1,2.4,2.6,28.7,0.6,2.7,-,Ligue 1,2022/2023
59,Malo Gusto,Lyon,M(R),14,1218,-,1,1,-,0.4,85.2,0.4,-,6.93,2.1,1.5,1,0.3,0.9,1,0.1,-,1.3,0.9,1.2,0.1,0.3,1.1,61.1,1.9,2.4,-,Ligue 1,2022/2023
60,Karl Toko-Ekambi,Lyon,FW,11(4),1029,4,1,1,-,1.9,84.4,0.9,2,6.93,0.3,0.5,0.5,-,0.3,0.6,0.1,-,1.5,1.3,0.3,0.1,1.6,1.8,29.1,0.3,1.3,0.1,Ligue 1,2022/2023
61,Tetê,Lyon,AM(R),11(2),879,5,2,2,-,1.9,82.1,0.2,2,6.93,1,0.7,0.7,-,0.1,0.6,-,-,0.5,1.3,1.3,0.2,0.8,2,28.3,0.4,0.6,-,Ligue 1,2022/2023
62,Youssouf Fofana,Monaco,DMC,14,1166,1,-,1,1,1.1,81.7,0.7,-,6.92,2.6,0.9,1.6,-,0.8,0.6,0.1,-,0.7,1.4,1.1,0.1,1.2,1.6,41,-,2.2,0.3,Ligue 1,2022/2023
63,Youcef Atal,Nice,M(R),7(5),623,1,-,1,-,0.8,83.5,0.5,1,6.92,2.8,0.9,0.8,-,0.8,0.3,-,-,0.8,0.9,1.3,0.3,0.3,0.8,26.3,0.7,1.3,-,Ligue 1,2022/2023
64,Myron Boadu,Monaco,FW,0(1),17,1,-,-,-,1,33.3,-,-,6.91,-,-,1,-,1,-,-,-,-,-,-,-,-,1,3,-,-,-,Ligue 1,2022/2023
65,Rominigue Kouamé,Troyes,M(C),14,1238,-,1,3,-,1,88.3,0.5,1,6.91,1.4,1.9,1.6,-,1.1,0.4,0.4,-,0.9,1.8,2.3,-,1.2,1.4,45.9,0.1,2.1,0.1,Ligue 1,2022/2023
66,Mory Diaw,Clermont Foot,GK,15,1350,-,-,-,-,-,62.3,0.2,2,6.90,-,-,-,-,0.8,0.1,-,-,0.1,-,0.1,-,-,-,30.3,-,7.9,-,Ligue 1,2022/2023
67,Mateusz Lis,Troyes,GK,3,270,-,-,1,-,-,60.4,0.3,-,6.90,-,-,0.3,-,0.7,-,-,-,-,-,0.3,-,-,-,32,-,5.3,-,Ligue 1,2022/2023
68,Moses Simon,Nantes,FW,13,1103,5,2,1,-,1.5,74.1,0.3,1,6.90,0.9,0.2,0.3,-,0.1,0.2,0.1,-,2.2,1.1,1,0.1,1.2,1.4,19.9,1.2,0.5,0.1,Ligue 1,2022/2023
69,Nicolas Pépé,Nice,FW,10(2),922,4,-,-,-,3,83,0.4,1,6.90,0.9,0.1,0.7,-,0.1,0.7,-,-,1.3,1.3,1.8,0.2,2.1,2,30.8,0.8,0.7,0.1,Ligue 1,2022/2023
70,Adrien Truffert,Rennes,M(L),13(2),1117,-,4,1,-,0.5,80.4,1.7,-,6.89,2.3,1.1,0.5,0.1,1.8,0.5,0.4,-,0.5,0.5,1,0.1,0.7,0.9,41.4,0.3,0.9,-,Ligue 1,2022/2023
71,Jackson Porozo,Troyes,D(C),11,959,2,-,2,-,1.5,82,2.6,1,6.88,1.7,1.8,1.5,0.1,4.1,0.9,0.7,-,0.1,0.5,1,0.1,0.3,0.4,33.3,-,1.1,-,Ligue 1,2022/2023
72,Alexis Sánchez,Marseille,FW,10(2),862,5,-,1,-,1.9,81.6,1.2,2,6.88,0.6,0.1,1.5,-,0.2,0.3,-,-,1.6,0.8,1.3,0.5,1.4,2.8,26.7,0.1,1.2,0.1,Ligue 1,2022/2023
73,Przemyslaw Frankowski,Lens,M(CLR),11(4),1009,-,2,1,-,1.2,82.7,0.3,-,6.88,1.7,1.1,1.1,0.1,1.3,0.9,-,-,1.5,0.1,0.4,0.2,0.3,0.8,34,1.4,1.5,-,Ligue 1,2022/2023
74,Paul Joly,Auxerre,D(R),10,867,-,-,2,-,0.7,81.1,0.6,1,6.87,3.3,2.4,0.7,0.5,2,1.6,0.2,-,0.7,1.3,0.9,-,1.2,0.9,53.4,0.8,5.4,-,Ligue 1,2022/2023
75,David da Costa,Lens,AM(CL),13(2),996,1,3,1,-,1.3,84.3,0.2,-,6.87,0.5,0.5,0.5,-,0.1,0.7,-,-,1.4,1.5,0.7,-,1.3,1.5,30.6,0.2,0.7,-,Ligue 1,2022/2023
76,Mohamed Camara,Monaco,DMC,9(2),802,-,-,3,1,0.9,90.1,0.5,-,6.87,2.8,1.2,1.9,-,0.5,1.5,0.2,-,0.7,1,2.5,-,0.7,1.1,38.7,0.1,2.5,0.1,Ligue 1,2022/2023
77,Marquinhos,PSG,DMC,12(2),1104,1,-,1,-,0.7,95.1,1.1,-,6.86,0.9,1.1,0.4,0.3,2.2,0.1,0.6,-,0.2,-,0.4,-,0.1,0.1,55.6,-,2.1,-,Ligue 1,2022/2023
78,Benoît Badiashile,Monaco,D(C),9(2),839,2,-,3,-,0.5,86.1,1.9,-,6.86,0.9,1.5,0.9,0.3,3.5,0.5,0.5,-,0.1,-,0.4,-,-,0.3,42.5,-,3.9,-,Ligue 1,2022/2023
79,Alexander Nübel,Monaco,GK,15,1350,-,-,2,-,-,67.1,0.2,1,6.86,-,0.1,-,-,0.3,0.1,-,-,0.1,-,0.1,-,-,0.1,25.5,-,7.6,-,Ligue 1,2022/2023
80,Gaëtan Laborde,Rennes,FW,3(1),251,2,-,-,-,2.8,69,1.5,-,6.86,0.3,-,-,-,0.3,0.3,-,-,0.8,0.5,0.3,-,1,2.8,14.5,0.3,0.3,-,Ligue 1,2022/2023
81,Chancel Mbemba,Marseille,DMC,15,1306,1,-,-,-,0.7,85.1,1.9,1,6.86,1.3,1.3,0.5,0.2,2.9,0.1,0.4,-,0.1,0.3,0.5,-,0.3,0.5,50.4,0.1,2.4,-,Ligue 1,2022/2023
82,Sofiane Diop,Nice,AM(CLR),5(2),455,-,3,-,-,1.6,83.7,0.7,-,6.86,1.1,0.6,0.3,-,0.1,0.9,0.1,-,0.9,1.1,1,0.1,1.4,2,35.1,0.7,0.9,-,Ligue 1,2022/2023
83,Deiver Machado,Lens,M(L),12(1),1014,1,1,2,1,0.5,88,0.4,1,6.85,2.2,0.9,1.5,0.2,0.7,0.4,0.3,-,0.5,0.2,1.9,0.2,0.2,1.2,22.5,0.7,0.5,-,Ligue 1,2022/2023
84,Alexander Djiku,Strasbourg,DMC,14,1181,1,1,2,-,0.7,82.2,2.9,-,6.85,2.1,1.9,1.1,0.4,3.7,0.7,0.6,-,0.3,0.1,0.8,0.1,0.3,0.4,53.6,0.1,6,-,Ligue 1,2022/2023
85,Hamza Sakhi,Auxerre,AM(C),14(1),1199,1,1,1,-,1.4,87.3,0.3,2,6.85,2.5,1.1,0.7,-,0.5,1,0.1,-,1.8,0.6,1,0.3,0.5,0.9,40.4,0.9,5.1,0.2,Ligue 1,2022/2023
86,Ismaily,Lille,D(L),11(1),968,2,1,-,-,0.8,79.3,1.6,-,6.85,1.9,1,0.4,0.3,1.5,0.5,0.2,-,0.9,0.3,0.8,0.1,0.8,0.8,45.5,0.2,0.5,-,Ligue 1,2022/2023
87,Eric Bailly,Marseille,D(CR),2(2),211,-,-,1,-,0.3,84.6,2,-,6.84,1.5,1.3,1.3,-,1.5,-,0.8,-,-,0.5,0.5,-,-,1,26,-,3.3,-,Ligue 1,2022/2023
88,Kevin Volland,Monaco,FW,3(3),284,2,1,-,-,1.7,64.4,1,1,6.84,0.7,0.2,0.8,-,-,0.3,-,-,0.8,-,1.3,0.2,-,1.3,15,0.2,0.7,0.2,Ligue 1,2022/2023
89,Neto Borges,Clermont Foot,M(L),12,994,1,-,-,1,0.9,80.3,0.8,2,6.84,2.3,1.3,0.5,0.2,1.9,0.9,0.3,-,1.3,1.3,1.5,0.2,0.8,0.8,34.7,1,0.8,-,Ligue 1,2022/2023
90,Franck Honorat,Brest,FW,13(2),1166,2,1,1,-,1.3,73.1,0.5,2,6.83,1.5,0.7,0.8,-,0.3,0.8,0.1,-,2.3,0.5,0.5,0.3,0.7,1.9,25.3,2.3,0.8,-,Ligue 1,2022/2023
91,Kevin Gameiro,Strasbourg,FW,12(3),1068,5,-,-,-,1.7,80.6,0.5,1,6.83,0.9,0.3,0.3,-,-,0.5,0.1,-,0.9,0.6,0.7,0.2,0.8,1.5,27.9,0.3,0.4,0.2,Ligue 1,2022/2023
92,Théo Sainte-Luce,Montpellier,D(L),5,357,1,1,-,-,0.6,88.5,0.6,-,6.83,1.4,0.8,1.8,-,0.8,1.2,0.4,-,1,0.8,0.2,-,0.6,1,29.6,0.4,0.2,-,Ligue 1,2022/2023
93,Junya Ito,Reims,FW,11(1),915,4,1,-,1,1.3,68.4,0.3,1,6.83,0.8,0.3,0.7,-,-,1,0.1,-,1.9,1.3,1.3,0.8,1.3,2.9,20.8,0.8,0.3,0.3,Ligue 1,2022/2023
94,Valentin Rongier,Marseille,M(C),12(2),1087,-,-,4,-,0.5,89,1.1,-,6.82,1.8,1.4,1.4,-,0.7,0.9,0.4,-,1,0.5,0.6,-,0.5,0.8,54.6,0.1,2.1,-,Ligue 1,2022/2023
95,Danilo Pereira,PSG,DMC,8(3),688,1,-,1,-,0.7,93.4,1.2,-,6.82,0.7,0.6,0.3,0.1,1.5,0.2,0.5,-,0.1,0.1,-,0.1,0.5,0.4,45.7,-,1.9,-,Ligue 1,2022/2023
96,Jonathan Gradit,Lens,D(CR),10,799,-,2,2,-,-,91.6,1.3,-,6.82,1.2,1.1,1.2,0.2,2.1,0.3,0.5,-,0.4,0.5,1.3,-,0.2,0.7,59.4,0.1,2.6,-,Ligue 1,2022/2023
97,Folarin Balogun,Reims,FW,12(3),1080,8,1,1,-,2.6,66,0.5,1,6.80,0.3,0.1,0.9,-,0.7,0.4,-,-,0.7,0.9,1.7,0.7,2.3,2.2,12.5,0.1,0.1,0.1,Ligue 1,2022/2023
98,Gédéon Kalulu,Lorient,D(R),12,1080,-,3,2,-,0.3,79.8,0.7,-,6.79,2.3,1.3,1,0.3,2.7,0.7,0.2,-,0.9,0.8,0.8,-,0.7,1.2,39.2,0.3,1.6,-,Ligue 1,2022/2023
99,Marshall Munetsi,Reims,DMC,10(2),905,2,-,4,-,1.8,72.7,1.3,-,6.79,2,1.3,1.7,-,1.3,0.7,0.2,-,0.8,0.8,1.4,0.2,0.6,1.8,24.4,0.1,1.1,-,Ligue 1,2022/2023
100,Luis Suárez,Marseille,FW,2(5),291,3,1,1,-,2.3,67.9,0.9,-,6.79,0.6,0.4,0.9,-,0.9,0.3,-,-,0.4,0.4,0.7,-,0.1,1,11.1,-,0.4,-,Ligue 1,2022/2023
101,Stijn Spierings,Toulouse,M(C),15,1350,2,-,2,-,0.9,84.9,0.5,-,6.78,2.5,0.9,1.6,0.1,1.3,1.3,0.3,-,0.7,0.7,1.4,-,0.7,1.1,57.7,0.1,4.2,-,Ligue 1,2022/2023
102,Carlos Soler,PSG,M(CLR),4(3),286,2,1,-,-,0.4,86.3,0.1,1,6.78,0.6,0.1,0.6,-,0.1,0.3,0.3,-,0.6,0.1,1.1,-,0.6,0.3,24,0.3,0.7,0.1,Ligue 1,2022/2023
103,Laurent Abergel,Lorient,DMC,10,810,-,1,2,-,0.4,90.4,0.2,-,6.78,3.2,1.2,0.7,-,0.9,1.7,0.2,-,0.7,0.4,0.9,-,0.6,1,37.5,-,1.3,0.3,Ligue 1,2022/2023
104,Anthony Rouault,Toulouse,D(C),15,1343,1,-,-,-,0.5,87.9,2.7,1,6.78,1.7,1.8,0.4,0.6,3.8,0.9,0.8,-,0.2,0.1,0.5,0.1,-,0.7,51.7,-,3.5,-,Ligue 1,2022/2023
105,Salis Abdul Samed,Lens,DMC,15,1350,1,-,2,-,0.4,92.3,0.6,-,6.78,1.5,1.2,2.5,0.1,0.7,0.6,0.3,1,0.6,0.6,1.5,-,1.4,1.3,59.9,0.1,1.6,0.1,Ligue 1,2022/2023
106,Hamari Traoré,Rennes,M(R),13(1),1183,-,1,4,-,0.9,87.8,1.1,-,6.77,1.5,1.4,1.1,0.1,2.4,0.9,0.3,-,0.6,0.1,0.4,0.1,0.3,0.9,56.9,0.7,2.1,-,Ligue 1,2022/2023
107,Leonardo Balerdi,Marseille,D(C),14(1),1203,-,1,2,-,0.1,85.4,1.6,-,6.77,2,2.1,1.1,0.1,2.8,0.4,0.9,1,0.1,0.3,0.5,-,-,0.7,47.1,-,3.5,-,Ligue 1,2022/2023
108,Loïs Openda,Lens,FW,11(4),947,7,-,1,-,2.5,70.8,0.3,1,6.77,0.1,0.1,1,-,-,0.4,-,-,0.6,0.2,1.5,0.4,0.7,1.7,11.9,0.1,0.1,0.1,Ligue 1,2022/2023
