,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
19,Julien Féret,Nancy,M(C),35(2),3155,5,9,2,-,1.5,73.2,1.6,4,7.34,1.8,2.5,1,-,0.4,0.7,0.1,-,1.8,0.9,1.9,0.1,1.5,-,37.7,0.9,2.5,0.3,Ligue 1,2009/2010
20,Lionel Cappone,Lorient,GK,3,270,-,-,-,-,-,32.9,-,1,7.33,-,-,-,-,1.3,-,-,-,-,-,0.7,-,-,-,25.3,-,5.3,-,Ligue 1,2009/2010
21,Rudy Mater,Valenciennes,D(R),28,2316,2,5,9,-,0.7,69.4,1.3,2,7.33,3.5,2.5,1.9,0.1,3.6,1.3,0.3,-,0.7,1.1,1.5,-,0.5,-,37.9,0.8,3.3,0.2,Ligue 1,2009/2010
22,Emir Spahic,Montpellier,D(C),34,3005,2,1,8,2,0.5,74.9,2.3,5,7.33,2.6,2.5,1.5,0.6,8.9,0.3,0.6,-,0.2,0.2,1.6,-,0.3,-,42,-,2.7,-,Ligue 1,2009/2010
23,Jean-Alain Boumsong,Lyon,DMC,19,1705,1,-,1,-,0.3,82.1,2.2,1,7.32,2.3,2.9,1.2,0.9,6.9,0.6,0.3,-,0.2,0.1,0.9,-,0.2,-,33.6,-,1,0.1,Ligue 1,2009/2010
24,Sylvain Marveaux,Rennes,FW,33(2),2724,10,5,1,-,1.9,79.7,0.4,5,7.31,0.7,1.1,0.8,-,0.3,0.4,-,-,2.4,1.3,1.7,0.1,1.9,-,33.2,1.6,1.5,0.2,Ligue 1,2009/2010
25,Benoit Cheyrou,Marseille,M(C),27(5),2408,5,5,6,-,2.1,78.7,0.3,3,7.31,2.2,2,1.3,0.1,0.7,0.5,0.1,1,1.8,0.5,0.9,-,1,-,44,1.1,4,0.2,Ligue 1,2009/2010
26,Stéphane Grichting,Auxerre,DMC,37,3217,-,-,7,-,0.1,75,1.2,1,7.30,3.8,2.8,1.3,0.4,7.4,1.1,0.4,-,0.1,0.2,1.1,-,0.3,-,27.7,0.1,1.5,-,Ligue 1,2009/2010
27,Lucho González,Marseille,M(C),28(4),2370,5,12,2,-,1.9,77.1,0.2,3,7.30,1.9,1.3,1.1,-,0.8,1.2,0.1,-,1.9,0.2,2,0.2,0.8,-,35.3,0.9,1.7,0.4,Ligue 1,2009/2010
28,Alou Diarra,Bordeaux,M(C),30,2554,1,-,6,-,0.7,86.6,2.1,-,7.29,2.9,2.8,2.1,0.1,2.1,0.5,0.2,-,0.5,0.5,1,-,0.8,-,45.2,-,1.9,-,Ligue 1,2009/2010
29,Michael Ciani,Bordeaux,D(C),29(1),2513,2,-,4,2,0.6,85.6,1.9,4,7.28,1.9,3.1,1.6,1,6.9,0.4,0.6,-,0.1,0.5,0.8,-,0.3,-,39.4,-,3.9,-,Ligue 1,2009/2010
30,Elinton Andrade,Marseille,Goalkeeper,2(1),243,-,-,1,-,-,71,-,-,7.28,-,-,-,-,2.3,-,-,-,-,-,0.7,-,-,-,23,-,9.7,-,Ligue 1,2009/2010
31,Jérémy Toulalan,Lyon,M(C),27(4),2482,-,1,7,-,0.7,79.2,1.3,1,7.27,2.9,3.7,1.5,0.2,3.8,0.8,0.3,1,0.3,0.5,1.3,-,0.7,-,51.8,0.1,3.8,0.1,Ligue 1,2009/2010
32,Aurélien Chedjou,Lille,DMC,28(3),2449,2,1,6,-,0.5,81.7,1.5,2,7.26,2.2,2,1.2,0.3,6.9,0.4,0.8,-,0.3,0.6,0.5,0.1,0.2,-,38.5,-,3.8,-,Ligue 1,2009/2010
33,Guy Ndy Assembé,Valenciennes,GK,17,1530,-,-,-,-,-,55.5,-,3,7.26,0.1,-,0.1,-,1.5,0.1,-,-,0.1,0.1,0.2,-,-,-,22.9,-,9.3,-,Ligue 1,2009/2010
34,Aly Cissokho,Lyon,M(L),31,2735,-,3,5,-,0.3,80.5,0.8,1,7.26,2.6,2.3,1.6,0.1,4.9,0.4,0.2,1,0.9,0.7,1,0.1,0.5,-,35.9,1.3,1.1,-,Ligue 1,2009/2010
35,Maxime Gonalons,Lyon,M(C),12(3),1073,1,-,5,1,1.1,80.1,1.9,-,7.26,3.7,3.5,2.9,0.1,1.7,1,0.2,-,0.5,0.5,1.3,-,0.9,-,39.8,0.1,3.2,0.1,Ligue 1,2009/2010
36,Loic Perrin,Saint-Etienne,D(C),15(3),1309,2,-,4,-,0.3,74,1.3,3,7.26,3.8,2.3,1.8,0.2,3.9,0.4,0.1,-,0.8,0.4,0.7,-,0.5,-,30.2,0.2,1.6,0.1,Ligue 1,2009/2010
37,Alberto Costa,Montpellier,M(C),31,2674,7,6,7,1,3.3,75.6,0.3,3,7.24,1.5,1.3,1.9,-,0.8,0.7,0.2,-,2.3,0.5,1.9,-,1.3,-,49.6,1.6,3.4,0.1,Ligue 1,2009/2010
38,Pascal Berenguer,Nancy,M(CR),29(1),2600,2,1,9,-,1.5,75.6,1.2,2,7.24,3,4.8,1.8,-,3,1.3,0.3,-,0.5,0.2,1.1,-,0.8,-,39.8,0.1,2.2,-,Ligue 1,2009/2010
39,Sylvain Marchal,Lorient,D(C),31,2704,1,-,9,-,0.3,75.3,2.6,2,7.24,2.7,2.8,1.7,1.3,8.7,0.7,0.5,-,-,-,0.8,0.1,0.3,-,26,-,1.7,-,Ligue 1,2009/2010
40,Adama Coulibaly,Auxerre,DMC,33,2960,1,2,1,-,0.7,82.4,2,3,7.24,1.8,1.8,0.8,0.7,8.8,0.4,0.8,-,0.1,0.1,0.5,-,0.1,-,27.2,-,2.1,-,Ligue 1,2009/2010
41,Rod Fanni,Rennes,D(CR),38,3420,-,3,3,-,0.3,75.5,1.6,2,7.22,3,2.1,1.1,0.4,3.8,0.6,0.6,-,0.9,0.7,0.9,0.1,1.1,-,38.4,0.8,1.9,-,Ligue 1,2009/2010
42,Taye Ismaila Taiwo,Marseille,D(CL),24(3),2165,3,2,2,-,1.4,74.1,1.1,2,7.22,1.8,2.3,0.9,0.2,3.4,0.4,0.1,-,1.1,0.5,0.7,-,0.5,-,37.7,0.9,2.7,-,Ligue 1,2009/2010
43,Gabriel Heinze,Marseille,DMC,26(1),2252,4,1,4,-,0.7,78.9,0.9,2,7.21,2,2.6,1.3,0.7,5.4,0.6,0.4,-,0.5,0.2,1.3,-,0.5,-,40.5,0.2,3.3,-,Ligue 1,2009/2010
44,Brandão,Marseille,FW,27(3),2452,8,5,6,-,2.7,64.3,2.9,4,7.21,0.8,0.4,2.3,-,1.5,0.4,0.1,-,1.2,0.4,2.1,0.8,1.3,-,20.3,0.1,0.3,-,Ligue 1,2009/2010
45,Eden Hazard,Lille,FW,31(6),2696,5,8,3,-,1.4,77.3,0.2,3,7.20,1,1.1,1,-,0.1,0.4,-,-,1.5,1.6,3.6,0.2,1.8,-,29,0.5,0.8,0.2,Ligue 1,2009/2010
46,Stéphane Sessegnon,PSG,M(CLR),27(2),2358,4,5,3,1,2.3,76.2,0.3,1,7.20,1,0.9,1.2,-,0.2,0.1,-,-,2.2,1.9,3.4,-,2.6,-,35,1.3,1.9,0.2,Ligue 1,2009/2010
47,André-Pierre Gignac,Toulouse,FW,30(1),2718,8,4,6,-,4.8,71.4,0.5,2,7.20,0.5,0.3,2.3,-,0.5,0.1,0.2,-,0.9,1.3,1.5,1.4,2.2,-,15.8,0.2,0.5,0.3,Ligue 1,2009/2010
48,Abdoulaye Keita,Bordeaux,Goalkeeper,0(1),56,-,-,-,-,-,68.4,-,-,7.20,-,-,-,-,-,-,-,-,1,-,1,-,-,-,19,-,4,-,Ligue 1,2009/2010
49,Habib Bellaid,Boulogne,D(L),9,805,-,-,3,-,0.2,86.1,0.4,2,7.20,2.6,3,1.4,2.3,7,1,0.8,-,0.2,0.1,0.1,-,0.3,-,32,-,3.8,-,Ligue 1,2009/2010
50,Cedric Hengbart,Auxerre,D(CR),37,3259,5,1,3,-,0.8,71.1,1.2,2,7.19,2.4,2.7,1.2,0.2,3.7,1.1,0.2,-,0.4,0.2,1.3,0.2,0.6,-,35.6,0.5,1.4,-,Ligue 1,2009/2010
51,Lamine Sané,Bordeaux,M(C),14(3),1313,1,-,2,-,0.4,80.5,2.4,1,7.19,2.5,2.9,1.3,0.7,4.8,0.2,0.2,-,0.1,0.3,0.8,-,0.2,-,34.4,0.1,3.9,-,Ligue 1,2009/2010
52,Arnaud Le Lan,Lorient,D(L),17(3),1517,-,2,4,-,-,78.6,0.8,-,7.19,3.1,3.1,0.6,0.8,5.6,0.8,0.4,-,0.4,0.1,1.1,-,0.3,-,39.6,0.3,3.1,-,Ligue 1,2009/2010
53,Dany Nounkeu,Toulouse,D(C),17,1530,-,-,4,-,0.4,77.5,1.9,1,7.18,2.8,1.9,1.5,0.6,8.9,0.8,1,-,0.2,0.2,0.5,-,0.4,-,41.1,-,2.4,0.1,Ligue 1,2009/2010
54,Anthony Loustallot,Toulouse,Goalkeeper,1,90,-,-,-,-,-,33.3,-,-,7.18,-,-,-,-,2,-,-,-,-,-,-,-,-,-,18,-,4,-,Ligue 1,2009/2010
55,Kevin Gameiro,Lorient,FW,34(1),2995,17,7,2,-,2.9,76.9,0.1,4,7.18,0.6,0.5,0.6,-,0.1,0.4,-,-,1.4,0.8,0.9,0.8,3.1,-,22.3,0.2,0.3,0.1,Ligue 1,2009/2010
56,Guillaume Hoarau,PSG,FW,17(5),1546,6,3,3,-,2.7,68.5,3.5,3,7.17,1,0.6,1.3,-,1.4,0.4,0.1,-,1.1,0.5,1.3,0.5,1.8,-,28.5,0.1,0.7,-,Ligue 1,2009/2010
57,Dejan Lovren,Lyon,D(C),8,682,-,-,-,-,0.3,72.3,2.4,-,7.17,2.5,2.8,2.4,1,7.6,0.9,0.1,-,0.3,-,0.4,-,1,-,29.8,-,0.8,-,Ligue 1,2009/2010
58,Morgan Amalfitano,Lorient,M(CLR),37,3286,6,5,7,-,2.1,77,0.1,2,7.17,1.6,2.1,1.5,-,0.8,0.6,0.2,-,1,1.5,2.5,0.1,2.6,-,37.6,0.5,1.7,0.2,Ligue 1,2009/2010
59,Florent Balmont,Lille,DMC,35,3036,2,5,12,-,1,82.4,0.1,-,7.16,3.1,2.2,1.7,-,0.6,0.9,0.1,-,1,0.8,2.9,-,1.6,-,52.1,0.1,2.4,0.2,Ligue 1,2009/2010
60,Antony Lecointe,Boulogne,D(R),19(3),1773,-,3,3,-,0.2,74.4,-,1,7.16,4.1,2.4,0.7,0.3,3.5,1.2,0.3,-,0.6,0.5,1.1,-,0.6,-,27.5,0.6,1.2,-,Ligue 1,2009/2010
61,Cheikh M'Bengue,Toulouse,M(L),30,2624,1,2,3,1,0.1,78.3,1,2,7.15,2.9,2.7,2.1,0.1,3.7,0.7,0.2,-,0.6,1.1,1.4,-,0.8,-,36.1,0.3,1.7,-,Ligue 1,2009/2010
62,Siaka Tiéné,Valenciennes,M(L),26(2),2274,1,1,7,1,1.1,74.1,0.4,1,7.15,2.6,2.8,2,0.3,2.3,0.4,0.4,-,0.6,1,1.4,-,0.5,-,36.3,0.8,2.4,0.1,Ligue 1,2009/2010
63,Kim Källström,Lyon,M(C),28(4),2293,4,6,3,-,1.9,74.9,0.5,3,7.15,2.6,2.1,1.1,0.1,1,0.9,0.3,-,1,0.3,0.8,-,0.8,-,42.9,0.8,3.7,0.2,Ligue 1,2009/2010
64,Christophe Jallet,PSG,M(L),24(11),2365,3,7,2,-,1,76.4,0.8,3,7.14,2.3,2.3,1.2,0.1,1.9,0.8,0.1,-,1.5,0.4,1,0.1,0.8,-,33.1,1.3,1.6,0.1,Ligue 1,2009/2010
65,Anthony Le Tallec,Le Mans,FW,33(3),2968,8,5,8,-,2.6,67.1,4.6,3,7.14,1,1.4,2,-,0.6,0.6,0.1,-,1.3,0.2,1.3,0.6,1.8,-,37.5,0.4,1.3,0.1,Ligue 1,2009/2010
66,Marc Planus,Bordeaux,D(C),26,2193,1,1,5,1,0.2,85.3,0.8,1,7.13,2.3,2.5,1.5,0.9,5.7,0.3,0.5,-,0.2,-,1,-,0.2,-,43.1,-,5.9,-,Ligue 1,2009/2010
67,Dorian Lévêque,Boulogne,D(LR),6,540,-,-,4,-,0.3,70,0.5,-,7.13,4.2,3.5,2,0.7,3.5,1,0.3,-,0.2,1.2,1,-,1,-,37.2,0.8,1.3,-,Ligue 1,2009/2010
68,Franck Béria,Lille,D(CLR),31(2),2762,1,1,8,-,0.2,73.8,1.4,-,7.12,2.7,3,2.5,0.3,3.4,0.3,0.4,-,0.3,0.2,1.8,0.1,0.5,-,35.3,-,0.9,-,Ligue 1,2009/2010
69,Sébastien Puygrenier,Monaco,D(C),36,3235,2,2,11,-,0.7,77.7,1.3,4,7.12,2.3,2.3,1.3,0.6,7.5,0.5,0.9,-,0.3,0.1,0.6,-,0.3,-,32.9,-,4,-,Ligue 1,2009/2010
70,Ismaël Gace,Nice,D(C),19(1),1685,1,1,4,-,0.2,67.6,0.8,1,7.12,3,2.8,1.5,0.2,7.1,0.4,0.3,-,0.2,0.1,0.7,-,0.2,-,26.4,0.2,1.1,0.1,Ligue 1,2009/2010
71,Lisandro López,Lyon,FW,27(6),2529,15,5,2,-,2.3,80.3,0.3,-,7.12,0.8,0.7,1.1,-,-,0.4,-,-,1.2,0.5,2.1,0.7,1.7,-,26.9,0.2,0.8,0.1,Ligue 1,2009/2010
72,Yohan Demont,Lens,DMC,37,3314,1,5,5,-,0.9,73.4,0.4,-,7.11,2.4,2.5,0.8,0.1,2.4,0.6,0.3,-,1.3,0.6,1.5,0.1,1.1,-,42.5,1.4,3.3,0.1,Ligue 1,2009/2010
73,Fabien Audard,Lorient,GK,35,3147,-,-,3,1,-,33.3,0.2,3,7.11,-,0.1,0.1,-,1.7,0.1,-,-,-,0.1,0.3,-,0.1,-,25.9,-,5.7,-,Ligue 1,2009/2010
74,Adil Rami,Lille,D(C),34,3020,3,-,10,-,1.1,76.7,2.9,1,7.10,1,1.5,1.6,0.4,6.8,0.5,0.5,-,0.2,0.7,1,0.1,0.4,-,40.9,0.1,6,-,Ligue 1,2009/2010
75,Stéphane Mbia,Marseille,M(C),26(1),2218,2,1,3,1,0.9,86,1.1,-,7.10,1.7,2,1.3,0.7,3.7,0.2,0.4,1,0.3,0.6,1.6,0.1,0.2,-,38.9,-,2,0.1,Ligue 1,2009/2010
76,Blaise Matuidi,Saint-Etienne,M(CL),35(1),3042,1,1,5,-,0.7,82.1,0.6,-,7.09,2.8,3.4,1.4,0.1,1.9,0.7,0.2,-,1,0.6,1.4,-,0.9,-,45.8,0.2,3,0.1,Ligue 1,2009/2010
77,Olivier Sorin,Auxerre,GK,35,3150,-,-,-,-,-,53.8,0.1,2,7.09,-,-,-,-,0.9,-,-,-,-,-,0.3,-,-,-,27.3,-,12.7,-,Ligue 1,2009/2010
78,Youssouf Hadji,Nancy,FW,24(2),2141,11,3,1,1,2.5,72.8,1.8,2,7.09,0.6,1,1,-,0.4,0.3,0.2,-,0.9,0.5,2.1,0.5,2,-,28.3,0.1,1.4,0.1,Ligue 1,2009/2010
79,Marouane Chamakh,Bordeaux,FW,32(6),2878,10,1,7,-,1.3,73.5,2.8,2,7.09,1,0.8,2,-,0.7,0.1,0.1,-,1.2,0.3,2.7,0.6,1.9,-,26.9,-,0.2,-,Ligue 1,2009/2010
80,Moussa Sissoko,Toulouse,M(CR),35(2),3190,7,3,4,-,1.4,77.8,1.9,3,7.08,1.6,1.4,1.6,-,1,0.2,0.1,-,1.4,1,1.4,0.1,1.4,-,39.2,0.1,1.3,0.1,Ligue 1,2009/2010
81,Eric Chelle,Lens,DMC,31,2759,-,1,4,-,0.2,80.4,1.7,1,7.08,2.6,2.4,0.6,0.2,6.9,0.4,0.6,-,0.1,0.3,0.7,-,0.3,-,30.5,-,2.4,-,Ligue 1,2009/2010
82,Jean Calvé,Grenoble,D(R),20(4),1852,-,1,2,-,0.8,72.1,0.5,1,7.08,3.7,2.2,0.8,0.2,1.9,1,0.1,-,0.9,1.3,1.1,-,1,-,34,0.8,1.8,0.1,Ligue 1,2009/2010
83,Jeremie Bréchet,Sochaux,D(C),33,2902,2,-,5,-,0.5,81.3,1.4,1,7.08,1.6,2.2,1.2,0.7,9.8,0.5,0.9,-,0.1,0.1,0.5,-,0.2,-,35.9,-,4.7,-,Ligue 1,2009/2010
84,Mouhamadou Dabo,Saint-Etienne,D(LR),23(2),1918,-,-,3,-,0.3,78.9,0.6,3,7.08,2.2,2.1,1.4,0.1,4.1,0.2,0.4,-,0.5,1,1,-,0.6,-,34.1,0.7,1.6,-,Ligue 1,2009/2010
85,Kader Mangane,Rennes,DMC,34,2991,4,-,5,1,0.6,75,1.3,1,7.07,2.1,2,1.4,0.7,7.7,0.6,0.6,-,-,0.5,0.6,0.1,0.4,-,36.3,-,2.3,-,Ligue 1,2009/2010
86,Rémy Riou,Auxerre,GK,3,270,-,-,-,-,-,50,-,-,7.07,-,-,-,-,0.3,-,-,-,-,-,0.3,-,-,-,24.7,-,9,-,Ligue 1,2009/2010
87,Mevlüt Erdinç,PSG,FW,30(1),2429,15,2,3,-,2.9,74.5,1.1,4,7.07,0.5,0.2,1,-,0.1,0.1,0.2,-,1,0.4,1.2,0.6,2.2,-,16.8,0.1,0.3,-,Ligue 1,2009/2010
88,Marama Vahirua,Lorient,FW,28(4),2302,8,9,-,1,2.2,67.7,0.5,3,7.07,0.5,1.1,0.8,-,0.3,0.4,0.2,-,2.1,0.3,1.6,0.2,1.9,-,27,1.3,1.5,0.4,Ligue 1,2009/2010
89,Samba Diakité,Nancy,M(C),2(1),180,-,-,-,-,-,74.5,0.7,1,7.07,3.3,1.3,2.7,-,0.3,1,0.7,-,0.7,1,1.3,-,1.7,-,18.3,0.7,1,-,Ligue 1,2009/2010
90,Franco Sosa,Lorient,D(R),29,2552,3,1,8,-,0.8,64.4,0.8,-,7.07,2.4,2.9,1.8,0.5,4.3,1.1,0.1,-,0.5,0.3,1,-,0.4,-,37.6,0.3,2.8,-,Ligue 1,2009/2010
91,Miralem Pjanic,Lyon,M(C),27(10),2450,6,10,5,-,1.8,81,0.4,4,7.07,1,1.2,1.8,-,0.5,0.7,0.1,-,1.9,0.6,1.1,-,1.1,-,39.6,1.1,1.9,0.2,Ligue 1,2009/2010
92,Hatem Ben Arfa,Marseille,FW,17(12),1538,3,3,4,-,1.5,82,0.3,2,7.07,1,0.6,1.1,-,-,0.4,-,-,1.6,2.4,1.8,0.1,1.7,-,21.1,0.9,1.1,0.2,Ligue 1,2009/2010
93,Guirane N'Daw,Saint-Etienne,M(C),29(5),2732,-,1,6,-,0.8,72.8,1.5,1,7.06,2.9,2.5,1.6,0.3,4.8,1,0.5,-,0.6,0.5,1,-,0.9,-,38.3,0.1,3.6,0.1,Ligue 1,2009/2010
94,Renaud Cohade,Valenciennes,M(C),28(4),2430,1,7,3,1,1,81.1,1.2,2,7.06,2.8,2.3,1.6,-,1,1.3,0.2,-,1.4,0.6,0.8,-,1.4,-,42.5,0.9,4.3,0.2,Ligue 1,2009/2010
95,Matthieu Chalmé,Bordeaux,D(R),33,2970,-,2,11,-,-,78.8,0.5,-,7.06,2.8,2.4,1.5,0.1,2.9,0.7,0.2,-,0.8,0.5,1.7,-,0.5,-,48.3,0.9,2.8,-,Ligue 1,2009/2010
96,Helton Dos Reis,Saint-Etienne,Forward,2(2),299,-,-,-,-,0.3,78.8,1.3,-,7.06,4.3,2.5,1.3,0.3,3.5,0.8,1,-,0.3,0.5,2.3,-,1,-,34.3,0.3,3,-,Ligue 1,2009/2010
97,Hugo Lloris,Lyon,GK,36,3240,-,1,1,-,-,48.8,0.1,1,7.06,-,-,-,-,1.1,-,-,-,0.1,-,0.3,-,-,-,24.1,-,7.6,-,Ligue 1,2009/2010
98,Stéphane Dalmat,Sochaux,FW,29,2405,4,1,3,-,2,72.5,0.4,2,7.06,1.9,1,1.2,-,1.1,0.3,0.1,-,0.7,2.3,1.8,-,2.4,-,35.7,0.3,3.6,0.3,Ligue 1,2009/2010
99,Michel Bastos,Lyon,M(CLR),22(10),1978,10,1,3,-,2.6,75.5,0.3,6,7.06,1,1.3,1.1,-,0.6,0.2,-,-,1.4,0.5,1.2,0.5,1.8,-,23.8,1.4,0.8,0.1,Ligue 1,2009/2010
100,Diego Pérez,Monaco,M(C),20(3),1755,-,-,6,1,0.6,75.5,1.2,-,7.05,3.8,3,2,-,2,1.5,0.2,-,0.3,0.3,1.9,-,0.8,-,31.6,0.2,1.9,-,Ligue 1,2009/2010
101,Mathieu Valbuena,Marseille,M(CLR),19(12),1723,5,1,7,-,1.4,85.5,0.4,4,7.05,1,1.4,1.2,-,0.1,0.6,-,-,1.7,0.9,2,0.3,2,-,28.4,1.2,0.6,0.1,Ligue 1,2009/2010
102,Asamoah Gyan,Rennes,FW,27(2),2102,13,3,3,2,3.2,64.9,2.5,4,7.05,0.1,0.2,1.5,-,0.1,0.2,-,-,1.2,0.8,1.8,1.5,2.3,-,20,0.2,0.5,-,Ligue 1,2009/2010
103,Johan Audel,Valenciennes,FW,20(6),1771,7,4,5,-,1.7,75.9,1.2,3,7.05,0.4,1,1.8,-,0.2,0.2,-,-,1.1,1.3,1.8,0.6,1.4,-,21.2,1,0.9,0.1,Ligue 1,2009/2010
104,Pierre-Alain Frau,Lille,FW,25(9),2133,13,2,1,-,2.1,70.2,0.6,2,7.04,0.6,0.9,0.9,-,0.4,0.2,-,-,1,0.5,1.1,0.8,1.5,-,19.1,0.2,0.6,0.1,Ligue 1,2009/2010
105,Jérémy Clément,PSG,M(C),33(1),2872,3,2,6,-,0.6,86.3,0.4,1,7.04,3.4,2.5,2.2,-,1.2,1.2,0.1,-,1,0.3,1,-,1.1,-,51.8,0.2,4.3,0.1,Ligue 1,2009/2010
106,Víctor Montaño,Montpellier,FW,33(3),3037,11,3,11,-,2.3,72.8,1.3,3,7.04,0.8,0.4,2.8,-,0.1,0.3,0.1,-,1.2,0.8,2.9,0.7,1.9,-,21,0.1,0.7,0.1,Ligue 1,2009/2010
107,Nenad Dzodic,Montpellier,D(L),17,1497,4,1,5,-,0.6,84.8,1.1,2,7.04,1.2,0.7,1.1,0.6,7.7,0.2,0.6,-,0.2,-,0.7,-,-,-,35.9,0.1,2.1,-,Ligue 1,2009/2010
108,Sylvain Armand,PSG,D(CL),33,2967,2,-,4,-,0.6,76.9,1.3,1,7.03,2.5,3.1,1.5,0.3,4.5,0.6,0.2,1,0.5,0.2,1.2,-,0.6,-,38.8,0.4,2.3,-,Ligue 1,2009/2010
109,Didier Digard,Nice,M(C),11(1),870,1,-,1,-,0.8,70.5,0.8,-,7.03,2.8,3.7,0.9,-,2.4,1.2,0.5,-,0.6,0.3,1.4,-,1.3,-,31.1,0.2,3.2,0.2,Ligue 1,2009/2010
110,Park Chu-Young,Monaco,FW,26(1),2104,8,3,5,-,2,64.4,2.7,1,7.03,0.4,0.6,1.6,-,1.5,0.1,-,-,1.1,0.3,1.3,0.8,1.2,-,23,0.1,0.6,0.1,Ligue 1,2009/2010
