,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
18,Ciaran Clark,Aston Villa,D(CL),1,90,-,-,-,-,1,84.8,2,-,7.58,3,3,-,-,7,1,2,-,-,-,1,-,-,-,33,-,1,-,Premier League,2009/2010
19,Michael Dawson,Tottenham,D(C),25(4),2334,2,-,4,-,0.5,73.3,3.9,2,7.58,1.7,3.3,0.7,0.8,10,0.4,0.9,-,0.3,0.1,0.9,-,0.2,-,36.9,0.1,6.6,-,Premier League,2009/2010
20,Carlos Tevez,Man City,FW,32(3),2871,23,7,6,-,3.6,81.7,0.1,6,7.57,0.9,0.5,1.2,-,0.1,0.5,-,-,1.5,1.3,1.8,0.5,2.7,-,31.9,0.2,2.3,0.4,Premier League,2009/2010
21,Christopher Samba,Blackburn,D(C),30,2597,4,-,4,1,1.6,63,4.3,2,7.55,2,1.7,1.5,0.8,11.5,0.4,0.8,-,0.5,0.5,0.6,0.1,0.3,-,22.9,-,1.5,-,Premier League,2009/2010
22,Curtis Davies,Aston Villa,D(C),2,180,1,-,-,-,1,59.5,1,1,7.55,2,2,0.5,-,11,0.5,1,-,-,0.5,0.5,-,-,-,18.5,-,-,-,Premier League,2009/2010
23,Grant Hanley,Blackburn,D(C),1,90,-,-,-,-,1,40,4,-,7.54,1,4,2,-,7,-,-,-,-,-,2,-,-,-,15,-,1,-,Premier League,2009/2010
24,Ritchie De Laet,Man Utd,D(CLR),2,148,-,-,-,-,0.5,75.7,2,-,7.53,4.5,2.5,1.5,0.5,6,-,0.5,-,0.5,1.5,0.5,-,2.5,-,51.5,-,1,-,Premier League,2009/2010
25,Steven Gerrard,Liverpool,M(C),32(1),2850,9,7,6,-,3.2,77.7,0.9,6,7.52,1.5,1.3,0.8,-,0.8,0.3,0.2,-,2.4,1.1,0.9,-,1,-,51.6,1.8,4.3,0.2,Premier League,2009/2010
26,Alexandre Song,Arsenal,M(C),25(1),2240,1,1,10,-,0.5,84.7,1.5,1,7.50,3.3,3.1,2.2,0.1,2.2,1.4,0.2,-,0.9,1.2,1.5,-,1.6,-,57.2,-,3.1,0.4,Premier League,2009/2010
27,Nani,Man Utd,FW,19(4),1590,4,6,1,1,2.7,75.4,0.4,2,7.49,2.1,0.9,1,-,0.5,0.5,-,-,2.2,1.3,1.5,0.1,2.3,-,28.5,1.7,0.5,0.4,Premier League,2009/2010
28,Marouane Fellaini,Everton,M(C),20(3),1763,2,2,6,-,1.6,75.3,3.9,5,7.49,3.2,2.6,2.9,-,3.7,1,0.3,-,1,0.3,1.2,0.3,2.2,-,43.6,0.4,1.9,0.2,Premier League,2009/2010
29,Carlos Cuellar,Aston Villa,D(C),36,3240,2,1,6,1,0.4,69.2,2.2,5,7.48,3.7,2,0.9,0.3,8.3,1,0.8,-,0.4,0.3,0.4,-,0.5,-,32.3,0.4,2,-,Premier League,2009/2010
30,Tom Huddlestone,Tottenham,DMC,33,2851,2,3,8,-,2.5,78.9,0.8,1,7.48,3.7,2.2,1.7,0.1,2.7,0.8,0.5,-,1.6,0.4,1,-,1.1,-,52.3,0.5,8.9,0.2,Premier League,2009/2010
31,Kieran Gibbs,Arsenal,M(L),3,270,-,-,1,-,0.3,77.6,1.7,-,7.48,3.3,3.7,0.3,-,4,1,-,-,0.3,1,0.7,0.3,0.3,-,55,0.7,1.3,-,Premier League,2009/2010
32,Antonio Valencia,Man Utd,M(R),29(5),2615,5,7,3,-,1.1,82.9,0.9,6,7.47,1.6,0.9,1.2,-,0.3,0.2,-,-,2.6,1.5,0.9,0.2,2.2,-,33.1,2.1,0.7,0.2,Premier League,2009/2010
33,Branislav Ivanovic,Chelsea,D(CR),25(3),2256,1,5,6,-,0.9,81.6,2.1,1,7.47,2.7,1.9,1.5,0.4,4.9,0.7,0.3,-,1.1,0.6,1.2,-,0.5,-,35.8,0.7,1.9,-,Premier League,2009/2010
34,Richard Dunne,Aston Villa,D(C),35,3132,3,-,7,-,0.6,74.5,4.1,1,7.46,2.4,2.3,1.1,0.6,10.7,0.4,1.3,1,0.2,0.2,0.4,-,0.2,-,32.1,-,3.5,-,Premier League,2009/2010
35,Ryan Giggs,Man Utd,M(CL),20(5),1815,5,9,-,-,1.2,74.1,0.3,4,7.44,1.6,0.7,0.4,-,0.5,0.4,-,-,2.7,1.1,0.8,0.2,2.4,-,36,2.8,2,0.4,Premier League,2009/2010
36,Deco,Chelsea,M(C),14(5),1240,2,2,4,-,1,81.3,0.3,2,7.43,2.6,2.4,0.8,-,0.5,0.9,0.1,-,2.2,1.3,1.1,-,2,-,48.3,0.9,2.7,0.3,Premier League,2009/2010
37,Danny Rose,Tottenham,M(L),1,46,1,-,-,-,1,85.7,1,-,7.42,1,2,-,-,-,1,-,-,-,-,1,-,-,-,7,-,-,-,Premier League,2009/2010
38,Patrice Evra,Man Utd,M(L),37(1),3288,-,3,5,-,0.8,80.1,1.8,2,7.42,2.7,1.9,1.1,0.1,3.3,0.8,0.4,-,0.9,1.3,1.3,0.2,1.4,-,43.2,0.5,1.2,0.1,Premier League,2009/2010
39,Gareth Barry,Man City,M(C),34,2996,2,7,4,-,0.9,77.5,1.5,1,7.41,3.3,2.4,1.9,-,2.6,0.6,0.2,-,1.5,0.5,1.6,0.1,1.4,-,52.1,0.8,4.1,0.1,Premier League,2009/2010
40,Dimitar Berbatov,Man Utd,FW,24(9),2096,12,5,1,-,3,77.9,1.3,6,7.41,0.6,0.6,1.3,-,0.5,0.1,0.1,-,1.6,0.9,1.1,0.7,2.2,-,28,0.2,0.7,0.6,Premier League,2009/2010
41,Ashley Cole,Chelsea,M(L),25(2),2157,4,3,4,-,0.6,88.1,0.5,-,7.41,2.4,2.3,0.6,0.1,2.9,0.5,0.2,-,1.1,0.9,1.5,0.3,1.1,-,38.4,0.4,1.6,0.1,Premier League,2009/2010
42,José Bosingwa,Chelsea,D(CLR),8,649,-,1,-,-,1,86.6,1.6,1,7.40,2.3,1.9,1.8,-,2.6,0.3,0.1,-,1.6,1.3,1.3,0.3,1.1,-,40,0.5,2.3,0.3,Premier League,2009/2010
43,Mohamed Diamé,Wigan,M(CLR),34,2865,1,1,6,-,1,80.9,1.3,4,7.40,5.2,3.2,2,-,1.4,1.6,0.2,-,0.7,1.9,1.5,-,2.3,-,38,0.1,4.9,0.1,Premier League,2009/2010
44,Niko Kranjcar,Tottenham,M(CL),19(5),1661,6,6,3,-,2.2,79.2,0.4,-,7.39,2.3,1.1,1.3,-,0.5,1.1,0.1,-,2.1,0.8,1.4,0.1,2,-,33.9,1.4,3.1,0.1,Premier League,2009/2010
45,Gaël Clichy,Arsenal,D(L),23(1),2086,-,1,4,-,0.3,79.3,1.2,-,7.38,3,3.4,1,0.5,3.6,1.1,0.2,-,0.5,1,1,-,0.5,-,49,0.5,2.4,-,Premier League,2009/2010
46,Steve Simonsen,Stoke,Goalkeeper,2(1),229,-,-,-,-,-,39.8,-,1,7.38,-,-,-,-,1,-,-,-,0.3,-,-,-,-,-,31,-,12.3,-,Premier League,2009/2010
47,Thomas Vermaelen,Arsenal,D(CL),33,2799,7,1,3,1,1.2,83.3,3.1,-,7.38,1.9,2,0.8,1.1,7.1,0.2,0.5,1,0.2,0.3,1,0.1,0.3,-,34.3,-,2.7,-,Premier League,2009/2010
48,Sylvain Distin,Everton,D(C),29,2590,-,1,2,-,0.2,72.4,2.8,1,7.37,1.8,2.5,0.5,0.5,13.4,0.2,0.9,-,0.2,0.3,0.8,-,0.2,-,33.4,-,3.7,-,Premier League,2009/2010
49,James Milner,Aston Villa,M(CLR),36,3175,7,12,5,-,1.8,75.6,0.4,2,7.37,2.6,1.8,1.4,-,0.9,0.9,0.4,1,1.9,0.7,1.6,0.1,2.3,-,42.1,1.7,3.4,0.1,Premier League,2009/2010
50,Alex,Chelsea,D(C),13(3),1269,1,-,2,-,1.8,87.9,2.3,-,7.37,2.3,1.5,0.9,0.9,5.6,0.3,0.5,-,0.2,0.4,0.1,-,0.1,-,37.3,-,2.7,0.1,Premier League,2009/2010
51,Emmanuel Adebayor,Man City,FW,25(1),2212,14,3,1,-,2.2,78.2,1.8,3,7.37,0.6,0.2,1.5,-,1.2,0.5,-,1,1.4,1.2,1.2,1.8,3.2,-,31.4,0.1,1.1,-,Premier League,2009/2010
52,Jonny Evans,Man Utd,D(CL),18,1587,-,-,2,-,0.4,80.8,2.7,1,7.37,2,2.6,1.1,0.7,8,0.4,0.4,-,0.2,0.2,0.8,-,0.2,-,46.8,-,3.4,0.1,Premier League,2009/2010
53,Steven Pienaar,Everton,M(CL),30,2663,4,2,8,1,1.7,82.1,0.2,-,7.35,2.1,3,1.7,-,0.6,0.7,0.2,-,1.7,1.2,3.2,0.1,2.8,-,43.7,0.7,2.6,0.3,Premier League,2009/2010
54,Andy Reid,Sunderland,M(CL),18(3),1645,2,6,2,-,1.6,68.5,0.2,3,7.35,1.8,1.7,1,-,0.7,0.7,0.1,-,2.3,1.2,1.4,-,2.3,-,37.8,3.2,3.2,0.2,Premier League,2009/2010
55,Franck Queudrue,Birmingham,DMC,6,496,-,-,-,-,0.3,68.3,1.3,-,7.34,3.2,2.3,0.7,1.2,7.8,0.5,1,-,0.2,0.3,1.7,-,0.2,-,30.5,-,2.5,-,Premier League,2009/2010
56,Younes Kaboul,Portsmouth,D(C),19,1710,3,-,3,1,1.6,64.2,3.5,1,7.34,1.9,3.3,0.8,0.9,11.2,0.5,0.5,1,0.5,0.6,0.8,0.1,0.4,-,27.5,0.2,2.3,-,Premier League,2009/2010
57,Scott Parker,West Ham,M(C),30(1),2576,2,3,8,1,1.4,82.4,0.2,2,7.33,3.3,2.4,1.1,-,1.4,1.2,0.9,-,1.1,1.3,2.1,0.1,1.4,-,48.6,-,3.9,0.5,Premier League,2009/2010
58,Aaron Lennon,Tottenham,M(LR),20(2),1805,3,9,1,-,1.1,84,-,1,7.33,1.2,0.9,0.3,-,0.4,0.1,-,-,1.9,1.8,2,0.2,1.1,-,25.6,1.4,0.7,-,Premier League,2009/2010
59,Benoit Assou-Ekotto,Tottenham,D(L),29(1),2535,1,2,5,-,0.4,75.7,1,2,7.33,2.4,3.5,0.9,0.2,3.6,0.6,0.3,-,1.1,0.7,1.1,-,0.8,-,47,0.9,4.3,-,Premier League,2009/2010
60,Darren Fletcher,Man Utd,M(C),29(1),2577,4,4,4,1,1.2,84.5,0.9,-,7.33,2.7,1.9,1.2,0.1,1,1,0.1,-,1.5,0.4,1.1,-,2,-,57.5,0.5,3.5,0.3,Premier League,2009/2010
61,Phil Jagielka,Everton,D(CR),11(1),1035,-,-,-,-,0.6,73.2,2.7,1,7.33,1.9,2.1,0.3,0.5,11.1,0.6,0.8,1,0.3,-,0.9,0.1,0.4,-,43.8,0.3,5.5,-,Premier League,2009/2010
62,Stiliyan Petrov,Aston Villa,FW,37,3272,-,1,11,-,1,81.1,1.1,4,7.33,3.9,2.8,1.2,-,2,1.3,0.8,-,0.8,0.6,2.3,-,1.2,-,38.2,0.1,2.7,0.1,Premier League,2009/2010
63,Gary Cahill,Bolton,D(C),29,2610,5,1,3,-,1.3,68.4,4.4,5,7.33,2.2,1.7,1,1.1,11.7,0.3,1,-,0.1,0.3,1.1,-,0.3,-,21.4,-,2.2,-,Premier League,2009/2010
64,Darren Bent,Sunderland,FW,38,3393,24,1,5,-,3,69.4,2.8,4,7.30,0.7,0.8,1.1,-,0.8,0.4,-,-,0.8,0.4,0.7,1.5,1.2,-,22.5,0.1,0.4,-,Premier League,2009/2010
65,Luka Modric,Tottenham,M(C),21(4),1916,3,3,2,-,2,86.1,0.2,2,7.30,1.4,2,0.7,-,0.4,0.8,0.1,-,1.8,2,1.7,-,1.4,-,41.4,0.2,2.9,0.3,Premier League,2009/2010
66,Kolo Touré,Man City,D(C),31,2711,1,-,1,-,0.4,79.1,2,1,7.29,2.2,2.7,0.5,0.9,8.3,0.5,0.8,-,0.2,0.5,0.5,-,0.3,-,37.5,-,3.2,-,Premier League,2009/2010
67,Carlo Cudicini,Tottenham,GK,6(1),613,-,-,-,-,-,45.9,0.3,-,7.28,-,-,-,-,1.1,0.1,-,-,0.1,-,0.3,-,-,-,24.6,-,6.9,-,Premier League,2009/2010
68,Sotirios Kyrgiakos,Liverpool,DMC,13(1),1193,1,-,1,1,0.9,79.2,4.4,1,7.28,1.1,1.6,0.8,0.6,9.3,0.1,0.6,-,0.1,0.1,1.1,-,0.3,-,44.4,-,4.6,0.1,Premier League,2009/2010
69,Kenwyne Jones,Sunderland,FW,24(8),2185,9,3,1,1,1.9,54.5,5.9,6,7.27,0.5,0.5,0.7,0.1,2,0.3,0.3,-,0.8,0.5,1.8,0.2,2.3,-,20.5,0.1,0.4,0.2,Premier League,2009/2010
70,Peter Crouch,Tottenham,FW,21(17),2209,8,6,1,-,2.6,60.3,5.6,4,7.27,0.5,0.5,1.2,-,1.3,0.2,-,-,1.4,0.3,1.1,0.5,1.6,-,25.9,-,0.3,0.1,Premier League,2009/2010
71,Lucas Leiva,Liverpool,M(C),32(3),2844,-,2,9,-,1,83.6,1.8,2,7.26,4.2,2.4,1.8,-,1.9,0.7,0.1,1,1,0.4,1.6,0.1,0.9,-,52.3,0.2,3.8,0.1,Premier League,2009/2010
72,Kevin Davies,Bolton,FW,37,3316,7,7,9,-,1.9,53.3,6,2,7.26,1.6,0.7,3.3,-,1.3,0.4,0.1,1,2.2,0.3,2.4,0.6,2.6,-,38.2,0.5,0.7,0.4,Premier League,2009/2010
73,Vincent Kompany,Man City,D(C),21(4),1913,2,1,2,-,0.4,81.1,2.2,2,7.26,2,2.8,1,0.6,7.5,0.3,0.5,-,0.3,0.2,0.7,-,0.3,-,38.8,-,3.9,-,Premier League,2009/2010
74,Tim Cahill,Everton,FW,33,2870,8,4,8,-,2.2,74.1,3.5,2,7.26,1.5,2,2.7,-,2.7,0.6,0.3,-,1.2,0.3,2.2,0.5,2.2,-,36.1,0.2,1.1,0.2,Premier League,2009/2010
75,Javier Mascherano,Liverpool,M(C),31(3),2756,-,-,9,2,0.8,83,0.6,-,7.26,5.2,2.9,2,-,1,1.4,0.3,-,0.8,0.5,1.9,-,1.3,-,62.2,0.1,7.2,-,Premier League,2009/2010
76,Andrey Arshavin,Arsenal,AM(LR),25(5),2267,10,1,2,-,2.9,73.6,0.2,1,7.26,1.2,0.8,1.3,-,-,0.2,-,-,1.3,1.4,1,0.7,2.3,-,29.3,0.5,0.8,0.4,Premier League,2009/2010
77,Denílson,Arsenal,M(C),19(1),1573,3,1,2,-,1.1,86.4,1.5,2,7.25,2.6,3.1,1.7,-,1,1.9,0.2,-,0.6,0.6,2.1,-,2.1,-,63,0.2,3.4,0.1,Premier League,2009/2010
78,John Heitinga,Everton,D(C),29(2),2591,-,3,8,-,1,74,1.2,-,7.25,2.9,3.1,1.6,0.3,5.3,0.7,0.5,-,0.7,0.1,0.9,0.1,0.4,-,34.5,0.3,4.2,0.1,Premier League,2009/2010
79,Phil Jones,Blackburn,DMC,7(2),662,-,-,-,-,0.6,58.4,2.1,1,7.24,2.4,1.9,0.6,0.4,10.1,0.6,0.4,-,-,-,0.9,-,-,-,13.9,-,0.9,-,Premier League,2009/2010
80,John Terry,Chelsea,D(C),37,3261,2,2,6,1,0.7,87.4,2.2,1,7.24,1.8,2.4,0.9,1.1,6.8,0.3,0.6,-,0.3,0.1,0.6,-,0.2,-,51.5,-,3,-,Premier League,2009/2010
81,Adam Johnson,Man City,M(CLR),14(2),1180,1,5,1,-,1.1,80.4,0.1,-,7.23,1,1.5,0.6,-,0.3,0.3,0.1,-,2.1,1.8,1.1,0.3,1.1,-,26.5,1.3,1.5,0.1,Premier League,2009/2010
82,Leighton Baines,Everton,M(L),37,3330,1,8,2,-,0.9,75.7,0.7,2,7.23,1.9,2.1,0.5,0.2,3.8,0.6,0.2,-,2.1,0.6,1.5,0.1,1.2,-,39.6,1.9,1.9,-,Premier League,2009/2010
83,Cameron Jerome,Birmingham,FW,32,2686,11,3,5,-,2.4,60.1,4.1,4,7.23,0.9,0.6,1.5,-,0.9,0.4,0.2,-,1.2,0.6,1.2,0.6,2,-,24.3,0.3,0.3,0.1,Premier League,2009/2010
84,Charles N'Zogbia,Wigan,M(CR),35(1),3039,5,6,7,-,2,74.2,0.5,4,7.22,1.7,1.2,1.5,-,0.9,0.4,-,-,2.1,2.6,1.8,0.2,2.9,-,29.4,1.2,0.9,0.2,Premier League,2009/2010
85,James Collins,Aston Villa,D(C),26(1),2367,1,-,2,-,1.1,71.6,3.9,2,7.22,1.3,2.1,1.1,0.7,9.9,0.6,1.7,1,0.3,0.1,0.4,-,0.1,-,32.2,0.1,2.7,-,Premier League,2009/2010
86,Heurelho Gomes,Tottenham,GK,31,2717,-,-,2,-,-,51.1,0.1,2,7.21,-,-,0.1,-,1.5,-,-,-,-,-,0.1,-,-,-,24.1,-,8.8,-,Premier League,2009/2010
87,Clint Dempsey,Fulham,FW,27(2),2397,7,3,1,-,3.7,72.3,2.1,2,7.21,2.1,1.8,1.2,-,1.1,0.7,0.2,-,0.9,0.4,1.7,0.1,2,-,31.4,0.1,1.1,0.1,Premier League,2009/2010
88,Roger Johnson,Birmingham,D(C),38,3420,-,1,8,-,0.6,60.4,3.3,1,7.21,1.4,2.4,0.6,0.7,11.6,0.3,1.3,-,0.3,0.2,1.7,0.1,0.1,-,26.1,-,1.8,-,Premier League,2009/2010
89,Ledley King,Tottenham,DMC,19(1),1548,2,-,1,-,0.6,76.8,2.5,3,7.21,1.6,2.4,0.5,1.2,6.6,0.2,1.3,-,0.2,0.4,0.3,-,0.4,-,26.9,-,2.1,-,Premier League,2009/2010
90,James McFadden,Birmingham,FW,32(4),2656,5,3,6,-,1.5,62.2,1.4,3,7.21,2.4,2,1.3,-,0.7,1,0.1,-,1.2,1.9,1.4,0.3,2.4,-,23.2,0.9,0.6,0.2,Premier League,2009/2010
91,Ryan Nelsen,Blackburn,D(C),25(3),2271,4,1,3,-,0.6,64.8,3.3,1,7.20,1.6,1.8,1.1,0.8,11.5,0.4,0.8,-,0.4,0.1,0.6,0.1,0.1,-,22.9,-,1.5,-,Premier League,2009/2010
92,Craig Bellamy,Man City,AM(R),26(6),2379,10,8,3,1,1.8,80.8,0.1,2,7.20,1.1,1.3,0.9,-,0.4,0.3,0.1,-,1.6,0.7,0.7,0.7,1.2,-,28.6,1,0.8,0.2,Premier League,2009/2010
93,Damien Duff,Fulham,M(LR),30(2),2546,6,3,2,-,1.8,84.2,0.1,1,7.20,1.6,1.8,0.6,-,0.8,0.4,0.1,-,1.6,0.5,1.9,0.2,1.2,-,32.9,2.1,0.5,0.1,Premier League,2009/2010
94,Brede Hangeland,Fulham,D(C),32,2809,1,-,2,-,0.3,75.5,3.3,1,7.20,1.5,1.5,0.8,1.1,9.9,0.3,0.6,-,0.1,0.5,0.8,-,0.2,-,41.6,-,2.6,-,Premier League,2009/2010
95,Danny Collins,Sunderland,D(C),3,270,-,-,-,-,0.3,58,3,-,7.19,-,2,1.3,0.3,16.3,0.3,1.7,-,0.3,-,0.3,-,-,-,23,-,2.3,-,Premier League,2009/2010
96,Danny Murphy,Fulham,M(R),25,2142,5,-,5,-,1.1,75.9,0.9,2,7.19,3,3.1,1.4,-,1.6,1.4,0.3,-,1.1,0.5,0.6,-,1.3,-,58.8,0.4,4,0.2,Premier League,2009/2010
97,David Bentley,Tottenham,D(C),11(4),985,2,1,1,-,2.3,79.5,0.3,-,7.19,1.5,0.6,1.2,-,0.5,0.6,0.1,-,2,1.3,1.7,0.3,1.1,-,26.1,2.1,1.7,0.1,Premier League,2009/2010
98,Marcus Hahnemann,Wolves,GK,25,2250,-,-,3,-,-,35.5,0.1,1,7.18,-,-,-,-,1.4,-,-,-,-,-,0.2,-,-,-,42,-,13.6,-,Premier League,2009/2010
99,Armand Traore,Arsenal,M(L),9,805,-,-,2,-,0.1,83.7,1.9,-,7.18,2.6,2.9,0.7,0.4,4.9,0.9,-,-,0.3,0.9,0.6,-,1.1,-,49.8,0.1,1.9,-,Premier League,2009/2010
100,Emiliano Insúa,Liverpool,M(L),30(1),2722,-,4,1,-,0.6,82.1,0.9,-,7.18,2.6,2.3,0.9,0.3,2.6,1.1,0.2,-,1.1,0.9,0.6,-,0.7,-,41.2,0.7,1.4,-,Premier League,2009/2010
101,Kamil Zayatte,Hull,D(C),21(2),1872,2,1,3,-,0.6,56.6,3.9,1,7.17,2.2,3.3,1.3,0.3,9.7,0.4,0.7,2,0.2,0.3,0.7,0.1,0.5,-,25.2,-,1.7,-,Premier League,2009/2010
102,Samir Nasri,Arsenal,M(CLR),22(4),1888,2,4,2,-,1.4,86.4,0.1,1,7.16,1.4,1.4,0.4,-,0.4,0.5,-,-,2,1.6,0.7,0.2,2.5,-,44.7,1.1,1.8,0.4,Premier League,2009/2010
103,Manuel da Costa,West Ham,D(C),12(3),1094,2,-,-,-,0.6,67.8,3.4,2,7.16,1.9,2.2,0.9,0.5,10.3,0.5,0.8,-,0.1,0.5,0.7,-,0.5,-,27.5,-,2.3,0.1,Premier League,2009/2010
104,Ricardo Carvalho,Chelsea,D(C),22,1853,-,1,4,-,0.6,86.2,1.3,-,7.16,1.6,2.7,1,0.7,5.8,0.5,0.8,-,0.5,0.2,0.2,-,0.1,-,48.6,0.2,3.2,-,Premier League,2009/2010
105,John Mensah,Sunderland,DMC,14(2),1073,1,-,4,-,0.4,67.6,1.4,3,7.15,2.2,3.3,1.1,0.4,5.9,0.4,0.6,1,-,0.3,1.1,-,0.2,-,20.4,-,1.6,-,Premier League,2009/2010
106,Tomasz Kuszczak,Man Utd,GK,8,720,-,-,-,-,-,52.2,0.1,-,7.15,-,0.3,-,-,1.3,-,-,-,-,-,0.1,-,-,-,22.3,-,4.8,-,Premier League,2009/2010
107,Nicky Shorey,Aston Villa,D(L),3,270,-,1,-,-,0.3,77.7,-,-,7.15,2,2.7,-,-,2.7,1,0.7,-,1,0.7,-,-,0.7,-,43.3,1.3,5.3,0.3,Premier League,2009/2010
108,Landon Donovan,Everton,FW,7(3),650,2,3,1,-,1,77.3,0.1,-,7.15,0.8,1.2,0.9,-,0.5,0.3,-,-,1.5,1.1,1.2,0.2,1.7,-,21.1,1.5,0.8,0.2,Premier League,2009/2010
109,Alessandro Diamanti,West Ham,FW,18(9),1818,7,3,5,-,3.7,70.4,-,3,7.15,1.2,1.6,1.8,-,0.1,0.8,-,-,1.8,1.2,1.5,0.1,2,-,27.9,1.7,2.5,0.3,Premier League,2009/2010
110,Matt Upson,West Ham,D(C),33,2905,3,-,3,-,0.6,78.6,2.4,-,7.15,1.6,1.8,0.8,0.7,11.7,0.2,0.8,-,0.4,-,0.4,-,0.1,-,34.3,-,3.9,-,Premier League,2009/2010
111,William Gallas,Arsenal,D(C),26,2340,3,-,2,-,0.7,89,1.5,-,7.15,1.5,1.9,0.5,1.5,7.8,0.4,0.6,-,0.1,0.2,0.5,0.3,0.5,-,39.3,-,2,-,Premier League,2009/2010
