,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
10,Souleyman Doumbia,Rennes,M(L),1,90,-,-,-,-,-,82.4,1,-,7.38,1,-,1,-,3,-,2,-,1,3,-,-,-,-,34,-,1,-,Ligue 1,2019/2020
11,Moreto Cassamá,Reims,DMC,7,594,1,1,3,-,0.6,90.4,0.7,2,7.38,2.4,0.7,0.9,-,0.9,0.3,0.3,-,1.1,1.9,1.6,-,1.1,1.7,68.6,1.4,6.6,-,Ligue 1,2019/2020
12,Wissam Ben Yedder,Monaco,FW,25(1),2173,18,4,2,-,2.5,74.9,0.5,5,7.35,0.8,0.2,0.4,-,-,0.4,-,-,1.7,1.3,0.7,0.3,1.5,1.9,29.9,0.2,0.4,0.2,Ligue 1,2019/2020
13,Idrissa Gueye,PSG,M(C),19(1),1655,1,2,2,-,0.6,92.7,0.9,1,7.33,3.3,1.7,1.9,-,0.6,1.3,0.2,-,1.2,1.1,1.1,0.1,0.7,1.3,78.3,0.1,2.1,0.1,Ligue 1,2019/2020
14,Marco Verratti,PSG,M(C),15(5),1482,-,5,6,-,0.1,92.5,0.4,-,7.32,2.7,1,1.3,-,0.3,1.8,0.2,-,1.4,1.3,1.7,-,1.1,0.7,85.5,0.3,3.3,0.3,Ligue 1,2019/2020
15,Mounir Chouiar,Dijon,AM(CL),18(2),1514,4,-,3,1,2,76.2,0.7,4,7.30,1.8,0.7,1.7,-,0.4,1.5,-,-,2.2,3.5,1,0.2,1.8,2.5,26.1,1.7,0.9,-,Ligue 1,2019/2020
16,Jessy Moulin,Saint-Etienne,GK,5,450,-,-,-,-,-,53.1,0.6,1,7.30,-,0.2,-,-,0.8,-,-,-,-,-,0.4,-,-,-,29,-,5.2,-,Ligue 1,2019/2020
17,Zinédine Ould Khaled,Angers,Defender,1,60,-,-,-,-,-,96,2,-,7.23,2,4,2,-,-,2,-,-,-,1,-,-,2,-,25,-,3,-,Ligue 1,2019/2020
18,Hassane Kamara,Reims,M(LR),18(5),1706,2,-,5,-,1.3,83.8,1.2,7,7.23,2.6,2.6,0.9,-,2.1,0.5,0.1,-,0.5,1.6,1,0.1,0.7,1.6,39.2,0.4,2.1,-,Ligue 1,2019/2020
19,Yassine Benrahou,Nimes,AM(CR),9,765,2,3,1,-,2.6,74.9,0.1,1,7.22,1.4,0.2,1,-,-,1.2,-,-,2.1,1.9,3,0.1,4,5.3,28.3,2.3,1,-,Ligue 1,2019/2020
20,Bruno Guimarães,Lyon,DMC,3,270,-,-,1,-,0.7,91.1,-,-,7.21,4,1.3,2,-,0.3,1.7,-,-,1.7,1.3,2.7,-,1.3,2,64,-,5.7,-,Ligue 1,2019/2020
21,Marquinhos,PSG,DMC,15(4),1474,3,1,1,-,0.6,93.4,1.9,1,7.19,2.1,1.3,1,0.3,1.6,0.8,0.4,-,0.2,0.4,0.3,-,0.5,0.4,68.3,-,3.8,0.1,Ligue 1,2019/2020
22,Adil Aouchiche,PSG,AM(CL),1,65,-,-,-,-,-,80,-,-,7.17,3,-,1,-,1,1,-,-,-,3,-,-,-,3,30,-,1,-,Ligue 1,2019/2020
23,Youcef Atal,Nice,M(R),12(1),1006,1,1,5,-,1.5,81,1.3,2,7.15,1.8,1.8,1.2,0.1,0.5,1.4,0.1,-,0.8,3.6,1.9,0.3,1.4,2.7,32.8,0.4,0.9,-,Ligue 1,2019/2020
24,Mauro Icardi,PSG,FW,14(6),1268,12,2,-,-,1.8,86.4,0.5,-,7.15,0.2,0.1,0.6,0.1,0.6,0.5,0.1,-,0.6,0.3,0.5,0.6,0.2,0.8,8.5,0.1,0.2,-,Ligue 1,2019/2020
25,Andy Delort,Montpellier,FW,26,2286,9,3,5,-,3.2,62,3.2,4,7.15,1.1,0.1,2.7,-,0.4,0.8,0.2,-,1.5,1.1,1.5,0.8,1,3.1,26.4,0.8,1.2,-,Ligue 1,2019/2020
26,Victor Osimhen,Lille,FW,25(2),2289,13,4,4,-,3.2,61.4,4.4,4,7.14,0.3,0.4,2.1,-,1.2,0.4,-,-,0.8,0.6,1.5,1.2,1.4,2.7,12.7,0.2,0.1,-,Ligue 1,2019/2020
27,Lucas Perrin,Marseille,D(C),4,360,-,-,2,-,0.8,90.9,4.5,-,7.14,1.3,2.5,2.3,0.8,3.8,1.3,0.5,-,-,0.8,1.5,-,-,1.3,63.3,-,3.3,-,Ligue 1,2019/2020
28,Pierre Lees-Melou,Nice,M(CLR),25(1),2253,5,6,5,-,2.1,86.1,0.6,1,7.14,2.4,1.2,1.5,-,1.5,2.2,0.5,-,1.3,1,1.3,-,1.2,1.7,44.5,0.4,2.9,0.1,Ligue 1,2019/2020
29,Júlio Tavares,Dijon,FW,22(1),1997,5,2,-,-,2.2,65.2,7.7,2,7.14,0.5,0.3,0.9,-,1.2,0.6,0.1,-,1.4,0.3,2,0.3,1.3,2.2,22,0.1,0.2,-,Ligue 1,2019/2020
30,Raphinha,Rennes,FW,20(2),1695,5,3,4,-,2,71.3,0.7,2,7.13,1,0.8,0.9,-,0.5,1,-,-,1.9,2.2,1.5,0.1,1.5,2.1,25.8,1.3,1,0.1,Ligue 1,2019/2020
31,Zinedine Ferhat,Nimes,AM(LR),25(1),2249,3,4,1,-,1.7,70.2,2.8,2,7.13,1,0.6,0.7,-,0.7,1.2,0.1,-,2,1.9,2.1,0.3,1.7,2.2,28.9,1.8,1,-,Ligue 1,2019/2020
32,Renato Sanches,Lille,M(CR),16(3),1482,3,1,3,-,1.6,86.7,0.3,5,7.13,1.5,0.8,1.8,-,0.5,1.3,0.1,-,1.8,2.6,1.4,0.1,1.7,2.4,47,1.1,2.4,-,Ligue 1,2019/2020
33,Steven Nzonzi,Rennes,M(C),4(1),385,-,-,-,-,0.4,89.9,4,-,7.12,1,0.8,0.6,-,3.6,0.2,0.4,-,-,0.2,0.4,-,0.2,-,61.2,-,2.2,-,Ligue 1,2019/2020
34,Islam Slimani,Monaco,FW,14(4),1286,9,7,4,1,2.9,69.4,2.9,2,7.12,0.4,0.1,2.1,-,0.6,0.6,-,-,1.8,0.4,0.9,0.7,1.7,2.6,28.3,0.3,0.6,0.2,Ligue 1,2019/2020
35,Eduardo Camavinga,Rennes,DMC,24(1),2112,1,2,4,-,0.6,87.7,1.3,3,7.12,4.2,1.4,1.9,-,1.3,1.9,0.3,-,0.3,0.8,2.4,-,0.8,1,39,-,2.5,-,Ligue 1,2019/2020
36,Nicolas de Préville,Bordeaux,FW,23(1),2002,6,4,4,-,1.9,78.2,1.9,3,7.12,1.5,0.3,2,-,0.8,1.6,0.1,-,1.9,1.5,2.8,0.1,2.3,3.4,34.8,1.3,1.7,-,Ligue 1,2019/2020
37,Aleksandr Golovin,Monaco,M(CLR),24(1),2069,3,4,4,1,1.5,81.7,0.2,3,7.11,2,1.2,1.3,0.1,0.7,2.2,-,-,1.9,1.6,1.4,-,0.6,1.8,39.5,1.5,2,0.1,Ligue 1,2019/2020
38,Valentin Rongier,Nantes,M(C),3,270,-,1,-,-,1.3,88.2,0.3,1,7.11,1.7,0.7,1.7,-,-,0.7,-,-,3,1,1,-,0.7,2,56.7,1,3,0.3,Ligue 1,2019/2020
39,Marcin Bulka,PSG,GK,1,90,-,-,-,-,-,100,-,-,7.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,-,-,-,Ligue 1,2019/2020
40,Benjamin André,Lille,M(CLR),23(3),2055,2,1,7,-,0.5,79,3.3,4,7.11,2.7,2.3,2.1,-,1.3,1.7,0.3,-,0.6,0.6,1.4,-,0.8,0.7,46.8,0.1,1.7,-,Ligue 1,2019/2020
41,Adam Ounas,Nice,FW,14(2),1139,2,4,2,1,1.3,82,0.2,1,7.10,0.6,0.7,0.4,-,0.4,0.5,0.1,-,1.6,2.8,1.8,-,1.4,2.1,26.4,0.6,1.9,0.3,Ligue 1,2019/2020
42,Baptiste Santamaría,Angers,DMC,28,2506,1,1,1,-,1.3,81.5,1.9,4,7.10,3.3,1.5,0.7,-,1.2,1.6,0.2,-,0.5,1.1,1.1,-,0.9,1.2,47.2,-,5,0.1,Ligue 1,2019/2020
43,Yunis Abdelhamid,Reims,D(C),28,2520,3,-,-,-,0.7,84.5,3.1,1,7.10,1.6,1.7,0.8,0.3,3.4,0.4,0.5,-,0.2,0.7,0.6,-,0.2,0.5,55.8,-,3.1,-,Ligue 1,2019/2020
44,Ludovic Baal,Brest,M(L),9(2),825,-,-,1,-,0.2,79.8,2,1,7.09,2.5,1.5,0.9,0.1,1.2,1.1,0.3,-,1.3,1.5,1.4,0.1,0.7,1.5,45.8,0.9,2.1,-,Ligue 1,2019/2020
45,Fabien Centonze,Metz,M(R),28,2520,-,3,3,-,0.3,75.2,1.4,3,7.08,2.7,2.1,0.7,-,3,0.8,0.4,-,0.8,1.1,1.3,0.1,0.9,1.1,36.3,0.6,1.9,-,Ligue 1,2019/2020
46,Fábio,Nantes,M(R),10,835,-,-,4,-,0.3,81.5,1.5,1,7.07,3.8,1.8,1.2,0.1,1.8,1,0.5,-,0.7,0.6,0.3,-,0.5,0.7,41.1,0.4,2,-,Ligue 1,2019/2020
47,Lucas Deaux,Nimes,DMC,15(2),1338,2,1,2,-,0.9,76.6,4.2,1,7.07,2.9,0.9,1.5,-,1,1.7,0.2,-,0.9,0.5,1.3,0.1,0.4,1.8,40.2,0.2,3.4,0.1,Ligue 1,2019/2020
48,Lucas Dias,Nimes,Goalkeeper,3(1),316,-,-,-,-,-,48.9,0.3,-,7.07,0.3,-,-,-,1.5,-,-,-,-,-,-,-,-,-,23.5,-,6.5,-,Ligue 1,2019/2020
49,Jordan Amavi,Marseille,M(L),24(2),2164,1,1,9,-,0.6,79,2.4,2,7.07,2.1,2.2,1.6,0.2,3.3,1.3,0.2,-,0.5,1.2,0.7,-,0.7,1.2,38.6,0.3,1.8,-,Ligue 1,2019/2020
50,Valentin Rongier,Marseille,M(C),20(3),1793,-,2,3,-,1.6,86.6,1.1,-,7.07,3.3,1.6,1.5,-,0.6,1.8,0.2,-,1.2,1.2,0.8,-,0.9,1.4,54.6,-,2.1,-,Ligue 1,2019/2020
51,Angelo Fulgini,Angers,FW,19(1),1585,1,1,1,1,1.8,80.7,1.1,3,7.06,1.4,1,1.4,-,0.5,0.6,0.1,-,1.3,2.5,2.8,0.1,1.9,2.1,42.6,1.1,1.2,-,Ligue 1,2019/2020
52,Wylan Cyprien,Nice,M(C),20,1774,7,3,1,1,2.9,87.6,0.8,2,7.06,0.9,0.9,0.7,-,0.8,1,0.1,-,1.9,0.7,1.6,0.1,0.8,0.9,62.6,1.5,3.8,-,Ligue 1,2019/2020
53,Xavier Chavalerin,Reims,M(L),24,2148,1,3,6,-,0.9,81.5,0.5,3,7.06,3,1.5,1.7,-,1.2,1.3,0.3,-,1.8,0.5,0.4,0.2,0.4,1.3,41.2,1.2,3.1,-,Ligue 1,2019/2020
54,Moussa Dembélé,Lyon,FW,24(3),2189,16,2,3,-,2.1,70.1,2.6,1,7.06,0.4,0.2,1.6,-,1.1,0.4,0.1,-,0.8,0.9,0.9,0.4,2.1,3.5,16,-,0.3,0.1,Ligue 1,2019/2020
55,Gaëtan Laborde,Montpellier,FW,27(1),2250,6,5,1,-,2.3,68.8,4.2,2,7.06,0.8,0.3,1.5,-,1.1,1,-,-,0.9,1.2,1.1,0.3,1.3,3.4,21.9,0.1,0.3,0.1,Ligue 1,2019/2020
56,Tiemoué Bakayoko,Monaco,DMC,20,1722,1,2,4,1,1.2,86,1.5,-,7.05,2.4,1.5,1.7,-,0.9,1.3,0.2,-,0.5,1.8,2.9,-,1.5,1.6,47.2,-,2.1,0.1,Ligue 1,2019/2020
57,Juan Bernat,PSG,M(CL),16(2),1390,-,4,5,-,0.3,91,0.5,-,7.05,2.3,0.6,0.9,0.1,1.2,1.7,0.1,-,0.8,1.6,0.9,-,0.8,1,55.3,0.2,0.4,-,Ligue 1,2019/2020
58,Gil Dias,Monaco,M(LR),12(2),1057,-,-,3,-,1.2,82,1.1,-,7.05,3.8,0.9,0.9,-,1.2,2.1,0.1,-,0.9,1.6,1.1,0.1,1.1,1.6,38.1,0.4,1.4,-,Ligue 1,2019/2020
59,Dénis Bouanga,Saint-Etienne,FW,23(3),2047,10,3,4,-,3,72.4,1.5,6,7.04,1.7,0.4,2,-,0.5,1.3,-,-,0.7,2.2,1.3,0.3,2.3,3.3,19.1,0.3,0.7,-,Ligue 1,2019/2020
60,Nayef Aguerd,Dijon,D(C),11,958,1,-,2,-,0.4,83.1,3.9,3,7.04,1.2,1.6,1.2,0.5,4.7,0.4,1,-,-,0.3,0.5,-,0.3,0.4,53.6,-,6.4,-,Ligue 1,2019/2020
61,Gerónimo Rulli,Montpellier,GK,25,2250,-,-,-,-,-,74.1,0.2,-,7.04,0.1,0.1,0.1,-,0.7,-,-,-,-,-,0.3,-,-,-,29.2,-,8.9,-,Ligue 1,2019/2020
62,Nolan Roux,Nimes,FW,7,589,2,-,-,-,2.6,70.7,1.9,1,7.03,0.7,0.6,1.3,-,0.7,0.3,-,-,1.3,0.3,0.4,0.3,1.1,2.3,19,0.3,0.1,-,Ligue 1,2019/2020
63,Tanguy Nianzou,PSG,D(C),4(2),452,2,-,1,-,0.5,91.4,2.2,1,7.03,0.3,0.5,1.2,0.3,1,0.3,0.3,-,0.5,0.5,1.3,-,0.3,0.5,56.5,-,1.8,-,Ligue 1,2019/2020
64,Predrag Rajkovic,Reims,GK,27,2430,-,-,1,-,-,69.8,0.4,3,7.03,-,-,-,-,0.7,-,-,-,-,-,0.4,-,-,0.1,32.3,-,5.7,-,Ligue 1,2019/2020
65,Pablo,Bordeaux,D(C),25,2173,4,-,2,-,0.7,87.1,4.6,1,7.02,1.1,1.6,1,0.3,5.2,0.6,0.6,-,0.1,0.2,0.4,-,0.3,0.4,59.4,-,2.7,-,Ligue 1,2019/2020
66,Houssem Aouar,Lyon,M(CL),23(2),1963,3,4,3,-,1.8,85.7,0.7,1,7.02,1.1,0.5,1,-,0.3,1,-,-,1,2.6,1.7,0.1,1.5,2.1,42.1,0.2,1.3,0.1,Ligue 1,2019/2020
67,Marçal,Lyon,M(L),11,832,-,1,1,2,0.4,83.8,1.9,1,7.02,2.5,2.4,1.5,-,2.2,1.2,0.3,2,1.1,0.5,0.9,-,0.3,0.5,58.8,0.7,3.9,-,Ligue 1,2019/2020
68,Gautier Larsonneur,Brest,GK,27,2398,-,-,2,-,-,68.8,0.3,3,7.02,0.1,0.1,0.1,-,0.9,0.1,-,-,-,-,0.1,-,-,0.1,32.1,-,6.2,-,Ligue 1,2019/2020
69,Ludovic Ajorque,Strasbourg,FW,24(2),2068,8,4,3,-,1.9,70.3,4.4,3,7.01,0.6,0.1,1.5,0.1,0.7,0.4,-,-,0.6,0.3,0.8,0.2,0.6,2,19,0.1,0.4,-,Ligue 1,2019/2020
70,Bouna Sarr,Marseille,M(CLR),25(2),2170,1,3,3,-,1,84.7,1.6,-,7.01,2.2,1.2,0.9,0.1,1.3,0.9,-,1,0.5,1.8,1.6,0.1,1.2,1.9,39.7,0.5,1,-,Ligue 1,2019/2020
71,Nicolas Pallois,Nantes,D(C),21,1890,-,-,10,-,0.7,83.3,2.2,-,7.01,2.2,1.9,1,0.3,3.6,1.1,0.6,-,0.1,1,0.9,0.1,0.3,0.4,51,-,4,-,Ligue 1,2019/2020
72,Presnel Kimpembe,PSG,D(C),14(2),1224,-,-,6,-,0.4,95,1.4,-,7.00,2.1,1.3,1,0.4,2,0.4,0.2,-,0.1,0.8,1.1,-,0.1,0.3,69.4,-,1.8,-,Ligue 1,2019/2020
73,Josué Homawoo,Nantes,Defender,0(1),45,-,-,-,-,-,68.8,-,-,7.00,6,2,-,-,2,-,2,-,-,-,-,-,1,1,16,-,1,-,Ligue 1,2019/2020
74,Habib Maïga,Metz,M(R),26,2271,1,2,7,-,1.1,83.5,1.5,1,7.00,3.3,1.3,1.8,-,1.5,1.5,0.2,-,0.5,1.7,1,-,1.1,1.7,47.3,0.3,2.4,-,Ligue 1,2019/2020
75,Stanley Nsoki,Nice,D(CL),14(3),1272,-,1,3,-,0.2,90,1.4,1,7.00,2.4,1.9,0.9,0.1,1.9,1.1,0.4,-,0.4,1.5,0.8,-,0.3,0.7,56.6,0.1,1.6,-,Ligue 1,2019/2020
76,Andrei Girotto,Nantes,DMC,25,2179,1,-,4,1,0.9,84.8,2.6,1,6.99,3,1.4,1.2,0.7,4.2,1.3,0.7,-,0.1,0.1,0.7,0.1,-,0.5,49.4,0.1,2.8,-,Ligue 1,2019/2020
77,Boubacar Kamara,Marseille,DMC,24,2141,1,2,7,1,0.6,85.7,2.3,1,6.99,2.8,1.4,1,0.4,2.1,1.3,0.6,-,0.3,0.6,1.2,-,0.4,0.6,54.4,-,3.5,-,Ligue 1,2019/2020
78,Dimitri Liénard,Strasbourg,M(CL),16(6),1490,2,3,3,-,1.5,83.5,0.7,2,6.98,1.7,0.8,0.7,-,1,1,0.2,-,1.5,0.7,0.3,0.1,0.6,1.1,40.8,1.6,5.2,-,Ligue 1,2019/2020
79,Faitout Maouassa,Rennes,M(LR),23,1813,3,1,3,-,0.5,76.7,0.7,1,6.98,2.2,1,0.6,-,1.9,0.5,0.2,-,0.6,0.9,1.4,0.1,0.7,1.1,32.5,0.6,1.4,-,Ligue 1,2019/2020
80,Marcelo,Lyon,D(C),17,1505,-,-,4,-,0.5,85.3,4.1,-,6.98,1.6,1.3,0.8,0.6,4.4,0.4,0.6,-,0.1,-,0.5,-,0.1,0.1,68.6,-,4.1,-,Ligue 1,2019/2020
81,Jack Lahne,Amiens,Forward,0(1),8,1,-,-,-,1,100,-,-,6.98,1,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,Ligue 1,2019/2020
82,Hamari Traoré,Rennes,M(R),27,2413,-,5,7,-,0.8,81.2,1.4,-,6.98,2,1.8,1.6,0.1,1.8,1.2,0.2,-,1.3,0.9,0.6,0.1,0.3,1.4,45.3,0.6,2,-,Ligue 1,2019/2020
83,Maxwel Cornet,Lyon,FW,14(8),1330,4,3,1,-,1.1,75.8,0.8,2,6.98,1.4,1,0.7,-,0.8,0.5,-,-,1.3,0.9,1.3,0.1,1,1.2,26.3,1,0.6,-,Ligue 1,2019/2020
84,Habib Diallo,Metz,FW,26,2199,12,3,2,1,2.9,66.7,4.3,3,6.97,0.1,0.2,1.3,-,1.7,0.2,0.2,-,0.9,0.8,0.8,0.7,1.3,3.3,17.1,-,0.2,-,Ligue 1,2019/2020
85,Thiago Silva,PSG,D(C),20(1),1576,-,-,1,-,0.3,95.5,1.5,-,6.97,1.3,1.2,0.4,0.1,2.5,0.1,0.7,-,-,0.1,0.5,-,0.1,0.2,71.2,-,3.2,-,Ligue 1,2019/2020
86,Morgan Sanson,Marseille,M(CLR),26(1),2186,5,4,5,-,1.4,86,0.5,2,6.97,2.2,0.9,2.1,-,0.2,1.4,0.2,-,1.1,1.5,1.9,0.1,2.1,2.5,30.2,0.4,1.3,-,Ligue 1,2019/2020
87,Darío Benedetto,Marseille,FW,25(1),2115,11,-,4,-,2.3,66.3,2,4,6.97,0.5,0.1,1,-,0.8,0.6,0.1,-,0.8,0.7,1.1,0.2,1,2,19,-,1.4,-,Ligue 1,2019/2020
88,Alexandre Oukidja,Metz,GK,27,2386,-,-,3,-,-,46,0.8,2,6.96,-,-,-,-,0.9,-,-,-,0.1,-,0.3,-,-,-,29,-,7.6,-,Ligue 1,2019/2020
89,Ghislain Konan,Reims,M(L),15(1),1333,-,1,-,1,0.1,79.3,1.4,1,6.96,2.7,1.5,1.1,0.1,2,0.6,0.2,-,0.8,1.8,1.4,-,1.1,1.5,43.5,0.6,1.8,-,Ligue 1,2019/2020
90,Adama Traoré,Metz,M(CR),12(3),1011,1,4,1,-,1.1,86.6,0.8,1,6.96,0.2,0.2,0.5,-,0.3,0.6,0.1,-,2.3,1.9,2.2,-,0.9,1.1,28.9,0.9,1,0.1,Ligue 1,2019/2020
91,Édouard Mendy,Rennes,GK,24,2160,-,-,1,-,-,70.1,0.7,2,6.95,-,-,-,-,0.6,-,-,-,-,-,0.2,-,-,-,28.7,-,7.8,-,Ligue 1,2019/2020
92,Hilton,Montpellier,D(C),28,2511,-,2,2,-,0.5,80.3,3.2,-,6.95,1,1.8,0.6,0.4,4.3,0.5,0.6,-,0.5,0.3,1.1,-,0.1,0.4,50.1,0.1,6.4,-,Ligue 1,2019/2020
93,Bertrand Traoré,Lyon,FW,14(9),1254,1,3,6,-,1.6,82.2,0.7,1,6.95,1.2,0.9,0.9,-,0.6,0.5,0.1,-,1.1,1.4,0.8,0.1,1.1,1.9,21.4,0.8,1.1,-,Ligue 1,2019/2020
94,Thomas Meunier,PSG,M(R),14(2),1244,-,2,3,-,0.3,85.3,1.1,-,6.95,1.7,1.1,1.3,0.1,0.9,0.6,0.3,-,1.2,0.6,0.1,-,0.3,0.6,47.2,0.7,2.3,-,Ligue 1,2019/2020
95,Adrien Thomasson,Strasbourg,M(CLR),24(1),2082,8,1,4,-,2,79.4,0.8,3,6.95,1.4,0.4,1.1,-,0.3,1.3,-,-,1.6,1.2,1.5,0.3,1.2,2.9,35.4,0.6,1.2,-,Ligue 1,2019/2020
96,Vincent Pajot,Metz,M(C),7,523,-,3,-,1,0.9,84,0.9,-,6.94,2.3,1.3,1.9,-,1.9,0.3,0.1,-,1.4,0.3,0.6,0.1,0.7,1,33,0.4,1.7,-,Ligue 1,2019/2020
97,Ciprian Tatarusanu,Lyon,GK,2,180,-,-,-,-,-,88.9,1.5,-,6.94,-,-,-,-,0.5,-,-,-,-,-,-,-,-,-,22.5,-,5,-,Ligue 1,2019/2020
98,Kasper Dolberg,Nice,FW,22(1),1895,11,3,2,-,1.8,77.2,0.9,3,6.94,0.4,0.4,1.1,-,1,0.6,0.1,-,0.5,0.6,1.6,0.3,1.2,2.7,12.4,-,0.1,-,Ligue 1,2019/2020
99,M'Baye Niang,Rennes,FW,24(2),2134,10,-,2,-,2.5,68.6,3.4,5,6.94,0.7,0.2,1.8,0.1,0.7,0.6,-,-,0.4,0.6,2.1,0.7,1.9,3.2,18.5,-,0.8,-,Ligue 1,2019/2020
100,Enock Kwateng,Bordeaux,M(R),13(1),987,-,1,4,-,0.3,78,2.2,2,6.94,2.6,1.6,1.4,0.1,2.5,1.8,0.4,-,0.4,0.8,0.9,-,0.9,1.2,35.8,0.2,1.6,-,Ligue 1,2019/2020
101,Damien da Silva,Rennes,D(C),25,2245,1,2,3,-,0.2,85.1,3.3,1,6.94,1.1,1,1,0.1,5.5,0.4,0.5,1,0.2,0.2,0.5,0.1,0.2,0.2,50.3,-,3.2,-,Ligue 1,2019/2020
102,Walter Benítez,Nice,GK,26,2340,-,-,-,-,-,82.4,0.4,1,6.94,-,-,-,-,0.5,0.1,-,-,-,-,-,-,-,-,25,-,2.8,-,Ligue 1,2019/2020
103,Souleyman Doumbia,Angers,M(L),5,450,-,1,2,-,-,79.9,0.8,-,6.93,2,1.2,1,0.2,2.6,0.2,-,-,0.8,1,0.4,-,0.4,1.4,43.8,0.6,0.8,-,Ligue 1,2019/2020
104,Gabriel Magalhães,Lille,D(C),23(1),2087,1,-,3,-,0.7,82.2,3.5,-,6.93,1.7,0.9,0.8,0.7,3.3,0.3,0.8,1,0.1,0.1,1.1,-,0.3,0.4,61.8,-,3.7,-,Ligue 1,2019/2020
105,Ludovic Blas,Nantes,FW,22(2),1858,5,1,-,-,1.9,79.2,0.7,3,6.93,1.1,0.6,1.1,-,0.3,0.9,-,-,1,2.5,1.1,-,1.6,2.5,27.5,0.1,1.5,-,Ligue 1,2019/2020
106,Julian Draxler,PSG,FW,7(4),685,-,4,5,-,1.2,90,0.3,1,6.93,1.2,0.9,1.5,-,0.1,0.7,0.1,-,1.1,0.8,0.4,-,1,1.2,42.5,0.4,0.8,0.3,Ligue 1,2019/2020
107,Dario Maresic,Reims,D(C),1,90,-,-,-,-,-,83.9,1,-,6.93,-,1,-,-,6,-,1,-,-,-,1,-,-,-,62,-,2,-,Ligue 1,2019/2020
108,Serhou Guirassy,Amiens,FW,23,1927,9,1,6,-,2,71.3,4.2,1,6.93,0.3,0.2,1.8,-,0.9,0.2,0.3,-,0.6,0.7,2.7,0.6,1.8,3.3,26.5,-,0.6,-,Ligue 1,2019/2020
109,Alexander Djiku,Strasbourg,DMC,23(2),2063,1,1,6,-,0.8,86.1,2.5,-,6.93,1.8,2.2,1.5,0.2,3.1,0.3,0.3,-,0.2,0.5,0.9,-,0.5,0.4,48.8,0.1,4,-,Ligue 1,2019/2020
110,Eric Choupo-Moting,PSG,FW,5(4),452,3,1,-,-,2,80.6,0.2,1,6.93,1.3,0.1,0.2,-,0.3,0.4,-,-,0.7,0.9,0.7,0.6,0.8,1.7,11.4,-,-,-,Ligue 1,2019/2020
