,name,club,position,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,league,season
55,Massimo Ambrosini,AC Milan,M(C),26(4),2281,1,2,8,2,0.6,87.9,1.2,2,7.18,3.4,2.8,2.6,0.1,1.2,1.2,0.4,-,0.7,0.2,2.6,0.1,1.2,-,49.5,0.1,2.4,0.1,Serie A,2009/2010
56,Sergio Almirón,Bari,M(C),20(7),1753,5,1,7,1,2,78.2,0.9,1,7.18,2.1,1.7,1.6,-,2.3,1.1,0.3,-,0.7,0.8,0.9,-,1,-,39.2,0.1,4.4,0.7,Serie A,2009/2010
57,Cristian Ledesma,Lazio,M(C),13,1170,-,3,4,1,1.9,78.3,0.2,-,7.17,2.8,1.9,2.5,-,2.2,1,0.5,-,2.1,0.7,2.2,-,1.2,-,65.1,1,9.4,0.2,Serie A,2009/2010
58,Nicola Belmonte,Bari,M(R),17(1),1524,-,-,4,-,0.3,80,1.2,-,7.17,4.3,2.8,1.7,0.3,5,0.7,0.2,1,0.3,0.5,0.7,-,0.7,-,39.2,0.5,2.9,0.2,Serie A,2009/2010
59,Riccardo Montolivo,Fiorentina,M(C),33(3),2985,2,1,10,-,2.3,77.7,0.3,4,7.17,2.7,3.5,1.7,-,1.2,1.1,0.1,-,1.5,0.8,1.2,-,2.1,-,59.5,0.3,5,0.4,Serie A,2009/2010
60,Marco Borriello,AC Milan,FW,27(2),2212,14,1,4,-,2.8,78.4,1.4,2,7.17,0.3,0.4,1.7,-,0.7,0.2,0.1,-,0.6,0.7,1.5,0.8,2.9,-,18.6,0.1,0.2,0.1,Serie A,2009/2010
61,Fabio Quagliarella,Napoli,FW,32(2),2847,11,5,7,1,3.8,70.8,1.2,4,7.17,0.9,0.7,1.8,-,0.6,0.7,-,-,1.1,0.7,1.9,1.1,2.3,-,24.1,0.6,1.4,0.4,Serie A,2009/2010
62,Juan Vargas,Fiorentina,M(CL),27(2),2378,5,6,3,-,2.8,80.2,0.3,3,7.16,1.6,1.1,1.3,-,0.8,0.2,-,-,2,1,1.1,0.2,2.2,-,24.5,2.5,0.4,0.1,Serie A,2009/2010
63,Rafael Romo,Udinese,GK,1,90,-,-,-,-,-,75,-,-,7.16,-,-,-,-,3,-,-,-,-,-,-,-,-,-,28,-,12,-,Serie A,2009/2010
64,Angelo Palombo,Sampdoria,DMC,36,3237,2,3,6,-,1.4,81.2,0.3,2,7.16,2.2,2.8,1.1,0.1,1.5,0.8,0.3,-,1.1,0.2,3.2,-,0.9,-,51.4,0.5,6.9,0.3,Serie A,2009/2010
65,Jean-François Gillet,Bari,GK,37,3330,-,-,2,-,-,67.9,-,5,7.15,-,-,0.1,-,0.6,-,-,-,0.1,0.1,0.2,-,-,-,31.2,-,11.2,-,Serie A,2009/2010
66,Jaime Valdés,Atalanta,AM(C),25(8),2217,7,2,4,1,1.8,74.2,0.2,4,7.15,1.4,0.9,1,-,0.6,0.3,-,-,1.7,2.1,1.9,0.2,2.1,-,23.4,1.4,1.7,0.4,Serie A,2009/2010
67,Antonio Candreva,Livorno,M(CLR),16(3),1443,-,4,-,-,2.9,84.1,0.1,-,7.15,0.9,1.3,0.7,-,0.4,0.5,0.1,-,2.2,1.5,1.9,0.1,1,-,45.7,1.2,6.5,0.5,Serie A,2009/2010
68,Javier Pastore,Palermo,AM(CLR),27(7),2358,3,5,6,-,1.5,75,0.3,-,7.15,1.7,0.9,1.4,-,0.4,0.7,0.1,-,1.3,2.1,2.6,0.1,3.3,-,32.9,0.1,1.7,0.7,Serie A,2009/2010
69,Nelson Rivas,Livorno,M(L),16,1337,2,-,5,1,1,83.7,1.1,-,7.15,2.8,2.6,2.2,1.1,7.6,0.8,0.7,-,0.1,0.4,1.2,-,0.2,-,25.6,0.1,4,0.1,Serie A,2009/2010
70,Roberto Baronio,Lazio,DMC,22(2),1849,-,3,7,1,1.2,79.1,0.3,2,7.15,1.9,2.8,1.5,-,1.9,0.8,0.7,-,1.8,0.5,1.8,-,0.4,-,49.5,0.8,7.9,0.3,Serie A,2009/2010
71,Daniele Galloppa,Parma Calcio 1913,M(C),33(1),2669,2,2,9,1,1.2,72.9,0.2,-,7.14,3,2.2,1.8,-,0.8,0.9,0.1,-,1.6,0.7,1.7,0.1,1.6,-,43.1,1.8,4.1,0.3,Serie A,2009/2010
72,Per Kroldrup,Fiorentina,D(C),24(1),2205,2,1,8,-,0.5,76.8,1.2,1,7.14,3.1,1.9,1.6,1.5,6.1,0.4,0.4,-,0.2,0.3,0.8,-,0.1,-,32.5,-,2,-,Serie A,2009/2010
73,Mattia Cassani,Palermo,M(R),37,3328,-,4,4,-,0.9,77.2,0.4,-,7.13,2.4,2.5,1.1,0.2,3.4,0.8,0.3,-,1.2,0.6,0.9,0.3,0.8,-,35.3,1,1.7,0.1,Serie A,2009/2010
74,Marco Rossi,Genoa,M(R),26(2),2413,5,1,9,-,1,83.5,0.4,-,7.12,3,1.8,1.6,0.1,2.5,0.8,0.5,-,0.4,0.3,1.2,0.1,0.9,-,36.2,0.2,0.7,0.1,Serie A,2009/2010
75,Guglielmo Stendardo,Lazio,D(C),19,1627,2,-,6,-,0.4,85,1.5,1,7.12,1.6,1.5,1.3,0.6,9.8,0.4,0.7,-,0.1,-,2.4,0.2,0.1,-,22.5,-,2.3,-,Serie A,2009/2010
76,Salvatore Masiello,Bari,M(L),25(2),2344,1,2,2,-,0.6,86.8,0.9,-,7.12,2.5,1.7,1.6,0.1,3.7,0.4,0.1,-,0.4,1,1.1,-,0.7,-,44.7,0.3,2.7,0.1,Serie A,2009/2010
77,Mauro Vigorito,Cagliari,Goalkeeper,1(1),159,-,-,-,-,-,49,-,-,7.12,-,-,-,-,0.5,-,-,-,0.5,-,-,-,-,-,25.5,-,6,-,Serie A,2009/2010
78,Walter Samuel,Inter,D(C),25(3),2232,3,-,11,1,0.8,85.3,1.5,2,7.11,1.8,1.7,1.5,0.8,5.4,0.1,0.6,-,0.2,-,0.3,-,0.1,-,33.6,-,4.1,0.1,Serie A,2009/2010
79,Maximiliano López,Catania,FW,17,1411,11,2,3,-,1.9,75.8,0.2,2,7.11,0.5,0.4,3.8,-,1.4,0.3,0.2,-,0.5,0.6,0.8,1.6,2.4,-,16.3,0.1,0.8,0.2,Serie A,2009/2010
80,Dario Dainelli,Genoa,D(C),9(1),779,-,-,3,-,0.7,80.9,2.5,1,7.10,1.1,2.1,1.1,0.5,11.1,0.9,0.8,-,0.3,0.4,0.7,-,0.1,-,24.6,0.1,3.9,-,Serie A,2009/2010
81,Michele Marcolini,Chievo,AM(C),28(2),2309,4,2,7,1,1.7,74.2,0.3,1,7.10,2.1,3,1.2,-,0.7,0.8,-,-,1.8,0.2,1.2,-,0.5,-,41.2,1.5,4.1,0.1,Serie A,2009/2010
82,Tiberio Guarente,Atalanta,DMC,32,2816,1,6,12,-,1.9,79.8,0.4,1,7.10,2.3,2.8,1.8,-,1.6,1.2,0.3,-,1.2,0.5,1.2,-,0.7,-,54.7,1.3,5.4,0.3,Serie A,2009/2010
83,Michael Agazzi,Cagliari,GK,3,270,-,-,-,-,-,55.6,-,1,7.10,-,-,-,-,0.3,-,-,-,-,-,0.3,-,-,-,21,-,8.3,-,Serie A,2009/2010
84,Andrea Lazzari,Cagliari,M(C),25(8),2291,6,3,4,-,1.4,63.9,0.7,1,7.09,2.1,1.4,1.8,-,0.7,0.9,0.2,-,1,1,1.2,-,1.2,-,29.7,0.5,1.9,0.5,Serie A,2009/2010
85,Patrick Vieira,Inter,DMC,7(5),638,1,1,3,-,0.3,83.1,0.9,-,7.09,3.4,1.6,2.5,-,1.5,0.8,0.3,-,0.7,0.3,0.8,0.1,0.8,-,39.5,0.1,3.2,0.1,Serie A,2009/2010
86,Nicolás Burdisso,Roma,D(C),32(1),2888,2,-,5,-,0.5,81.4,1.3,1,7.09,1.1,2.4,1,1.3,6.5,0.3,0.8,-,-,0.1,0.7,-,0.2,-,29.7,-,3.3,-,Serie A,2009/2010
87,Giampiero Pinzi,Chievo,M(C),31(1),2732,3,-,15,-,1.2,76.2,0.3,2,7.09,3.6,1.8,2.5,-,0.8,0.8,0.3,-,0.8,0.5,2.3,0.2,1.8,-,30.7,0.6,1.4,0.4,Serie A,2009/2010
88,Walter Gargano,Napoli,DMC,35(1),3063,-,2,6,-,1,79.8,0.4,1,7.09,3.4,1.6,1.8,0.1,1.1,1,0.2,-,1.5,0.6,1.9,-,2.2,-,53.3,0.8,6.5,0.3,Serie A,2009/2010
89,Massimo Paci,Parma Calcio 1913,D(C),23(4),2042,-,-,8,1,0.5,67.2,2,1,7.09,2.6,2.8,2.4,0.5,8.5,0.6,0.7,-,0.1,0.2,0.8,-,-,-,25,-,1.9,-,Serie A,2009/2010
90,Massimo Maccarone,Siena,FW,37,3244,12,4,7,-,3.3,68.2,0.2,4,7.09,0.5,0.4,1.6,-,0.1,0.4,0.1,-,1.3,1.9,3.2,0.9,3.1,-,21.1,1.2,0.9,0.2,Serie A,2009/2010
91,Kakha Kaladze,AC Milan,DMC,5(1),532,-,-,-,-,0.5,89.2,1.8,-,7.09,0.7,3,0.7,0.8,7.5,0.5,0.5,-,-,0.2,0.8,-,0.3,-,41.7,-,5.7,-,Serie A,2009/2010
92,Edinson Cavani,Palermo,FW,31(3),2617,13,-,7,-,2.7,76.7,0.6,3,7.08,1.1,0.9,1.3,-,0.3,0.4,-,-,0.7,0.9,1.6,1,1.7,-,20.1,0.2,0.4,0.1,Serie A,2009/2010
93,Luciano,Chievo,M(CR),31(2),2672,-,3,8,1,0.8,73.2,1.4,-,7.08,3.4,2,2.8,0.1,1.4,1,0.1,-,1.3,1.1,1.2,0.2,1.7,-,36.6,1,1.3,0.4,Serie A,2009/2010
94,Marco Cassetti,Roma,M(R),26(3),2337,2,1,8,-,0.5,78.8,0.7,2,7.08,3,2.1,1.7,0.3,4.1,0.9,0.4,-,0.3,0.5,1,-,0.3,-,29.1,0.4,2,0.1,Serie A,2009/2010
95,Dusan Basta,Udinese,M(R),14(2),1295,-,-,3,1,0.4,79.3,1.1,-,7.08,2.6,3.1,1.6,0.3,6.1,1.1,0.5,-,0.4,0.8,1.6,-,0.6,-,28.8,0.6,1.8,0.1,Serie A,2009/2010
96,Giampaolo Pazzini,Sampdoria,FW,37,3239,19,2,3,1,2,70.6,1.6,1,7.08,0.6,0.3,2.1,-,0.2,0.1,0.1,-,0.7,0.1,3.9,0.6,2.3,-,18,-,0.5,0.1,Serie A,2009/2010
97,Michele Pazienza,Napoli,DMC,27(6),2381,2,-,8,-,0.6,80.6,1.1,2,7.07,2.5,2.9,2.4,-,2.1,0.5,0.5,-,0.6,0.2,0.6,-,0.5,-,38.4,0.2,3.8,0.1,Serie A,2009/2010
98,Stevan Jovetic,Fiorentina,FW,26(3),2206,6,7,2,-,3.4,74.6,0.8,2,7.07,0.4,0.5,1.4,-,0.1,0.5,0.1,-,1.9,1.4,2.9,0.2,3,-,30,0.4,1,0.3,Serie A,2009/2010
99,Marco Marchionni,Fiorentina,M(C),23(5),1986,6,3,3,-,1.6,78.3,0.2,2,7.07,1.8,0.9,1.4,-,0.4,0.3,0.1,-,2.4,0.7,1,0.3,1.8,-,29.4,2,0.7,0.1,Serie A,2009/2010
100,Reto Ziegler,Sampdoria,M(L),31(6),2929,2,5,5,-,0.8,84.7,0.4,1,7.07,2.5,2.2,0.9,0.5,2.4,0.9,0.1,-,1.1,0.3,1,0.1,1,-,35.8,1.4,1.5,-,Serie A,2009/2010
101,Alessandro Del Piero,Juventus,FW,18(5),1540,9,3,3,-,2.7,75.6,0.1,2,7.06,0.6,0.2,1.4,-,0.1,0.2,-,-,1.2,0.7,2.9,1,2.3,-,22.3,0.7,1.2,0.3,Serie A,2009/2010
102,Christian Maggio,Napoli,M(R),33(1),2788,5,3,3,1,1.3,73.5,1.4,-,7.06,1.9,1.8,1.2,-,2.6,0.5,0.2,-,0.8,0.2,1.8,0.3,1.2,-,30.1,0.8,0.8,0.1,Serie A,2009/2010
103,Dejan Stankovic,Inter,FW,24(5),2121,3,4,10,-,1.7,82.4,0.7,-,7.06,2.2,1.1,2,-,1.4,1.3,0.2,-,0.9,0.4,1.7,0.1,1.1,-,45.5,0.2,5.4,0.3,Serie A,2009/2010
104,Felipe Melo,Juventus,M(C),28(1),2408,3,-,9,2,1.1,85.6,1,1,7.06,2.8,2.7,2.9,-,2.1,1,0.3,-,0.8,0.8,1.3,0.1,1.1,-,53.5,-,7.6,0.1,Serie A,2009/2010
105,Paulo Barreto,Bari,FW,30(1),2434,14,3,6,-,1.9,73.7,0.1,3,7.06,0.7,0.5,0.8,-,-,0.3,0.1,-,1.5,0.4,1.7,1.3,1.3,-,21,0.2,0.8,0.7,Serie A,2009/2010
106,Cristian Zaccardo,Parma Calcio 1913,D(CR),34,2985,5,2,6,1,0.9,77,0.6,1,7.06,2,2.9,1.6,0.2,5.1,0.4,0.4,1,0.4,0.4,1.1,0.1,0.4,-,30.5,0.4,0.9,0.1,Serie A,2009/2010
107,Gianpaolo Bellini,Atalanta,D(LR),29,2547,1,-,5,1,0.3,81.4,1.3,2,7.06,2.7,2.7,1.4,0.5,4,0.6,0.4,-,0.7,0.2,1.3,-,0.7,-,40.9,0.7,1.6,0.1,Serie A,2009/2010
108,Andrea Mantovani,Chievo,D(C),36,3207,3,3,6,-,0.5,69.4,1,1,7.06,1.8,3.3,2.3,0.3,3.7,0.5,0.4,1,0.5,0.3,0.8,-,0.5,-,24.7,0.7,0.8,-,Serie A,2009/2010
